age,patients,claims,physicians,week,state,elective
40-49,3,6,3,2019-03-08,ME,MASTECTOMY
50-64,31,36,6,2019-03-08,ME,CATARACT
50-64,9,15,3,2019-03-08,ME,CHOLECYSTECTOMY
50-64,28,40,4,2019-03-08,ME,CYSTOSCOPY
50-64,12,24,4,2019-03-08,ME,HIP REPLACEMENT
50-64,16,25,5,2019-03-08,ME,HYSTEROSCOPY
50-64,15,29,3,2019-03-08,ME,KNEE REPLACEMENT
50-64,9,15,6,2019-03-08,ME,MASTECTOMY
50-64,2,3,1,2019-03-08,ME,PROSTATECTOMY
65+,198,261,8,2019-03-08,ME,CATARACT
65+,9,13,1,2019-03-08,ME,CHOLECYSTECTOMY
65+,129,208,6,2019-03-08,ME,CYSTOSCOPY
65+,21,39,5,2019-03-08,ME,HIP REPLACEMENT
65+,6,9,3,2019-03-08,ME,HYSTEROSCOPY
65+,58,111,8,2019-03-08,ME,KNEE REPLACEMENT
65+,8,16,3,2019-03-08,ME,MASTECTOMY
65+,3,4,1,2019-03-08,ME,PROSTATECTOMY
18-29,7,12,4,2019-03-15,ME,CHOLECYSTECTOMY
18-29,4,5,1,2019-03-15,ME,CYSTOSCOPY
18-29,1,1,1,2019-03-15,ME,HYSTEROSCOPY
18-29,1,3,2,2019-03-15,ME,MASTECTOMY
30-39,6,13,3,2019-03-15,ME,CHOLECYSTECTOMY
30-39,4,5,1,2019-03-15,ME,CYSTOSCOPY
30-39,3,5,2,2019-03-15,ME,HYSTEROSCOPY
40-49,1,2,1,2019-03-15,ME,CATARACT
40-49,11,22,3,2019-03-15,ME,CHOLECYSTECTOMY
40-49,4,6,1,2019-03-15,ME,CYSTOSCOPY
40-49,3,6,1,2019-03-15,ME,HYSTEROSCOPY
40-49,1,3,2,2019-03-15,ME,KNEE REPLACEMENT
40-49,4,6,2,2019-03-15,ME,MASTECTOMY
50-64,30,37,4,2019-03-15,ME,CATARACT
50-64,20,42,4,2019-03-15,ME,CHOLECYSTECTOMY
50-64,30,44,5,2019-03-15,ME,CYSTOSCOPY
50-64,13,21,3,2019-03-15,ME,HIP REPLACEMENT
50-64,12,17,4,2019-03-15,ME,HYSTEROSCOPY
50-64,12,23,7,2019-03-15,ME,KNEE REPLACEMENT
50-64,2,6,3,2019-03-15,ME,MASTECTOMY
50-64,2,2,2,2019-03-15,ME,PROSTATECTOMY
65+,194,252,7,2019-03-15,ME,CATARACT
65+,17,29,2,2019-03-15,ME,CHOLECYSTECTOMY
65+,134,199,7,2019-03-15,ME,CYSTOSCOPY
65+,22,46,5,2019-03-15,ME,HIP REPLACEMENT
65+,3,7,4,2019-03-15,ME,HYSTEROSCOPY
65+,42,81,5,2019-03-15,ME,KNEE REPLACEMENT
65+,7,11,2,2019-03-15,ME,MASTECTOMY
65+,2,2,1,2019-03-15,ME,PROSTATECTOMY
18-29,1,1,1,2019-03-22,ME,CATARACT
18-29,4,7,2,2019-03-22,ME,CHOLECYSTECTOMY
18-29,1,2,1,2019-03-22,ME,CYSTOSCOPY
18-29,4,5,2,2019-03-22,ME,HYSTEROSCOPY
30-39,1,1,1,2019-03-22,ME,CATARACT
30-39,3,3,1,2019-03-22,ME,CYSTOSCOPY
30-39,2,5,3,2019-03-22,ME,HYSTEROSCOPY
40-49,3,3,1,2019-03-22,ME,CATARACT
40-49,9,15,2,2019-03-22,ME,CHOLECYSTECTOMY
40-49,7,8,1,2019-03-22,ME,CYSTOSCOPY
40-49,1,2,2,2019-03-22,ME,HIP REPLACEMENT
40-49,6,8,3,2019-03-22,ME,HYSTEROSCOPY
40-49,1,1,0,2019-03-22,ME,KNEE REPLACEMENT
40-49,1,2,1,2019-03-22,ME,MASTECTOMY
50-64,38,50,5,2019-03-22,ME,CATARACT
50-64,12,25,5,2019-03-22,ME,CHOLECYSTECTOMY
50-64,34,38,5,2019-03-22,ME,CYSTOSCOPY
50-64,12,19,3,2019-03-22,ME,HIP REPLACEMENT
50-64,3,6,1,2019-03-22,ME,HYSTEROSCOPY
50-64,14,27,4,2019-03-22,ME,KNEE REPLACEMENT
50-64,6,10,4,2019-03-22,ME,MASTECTOMY
50-64,1,1,1,2019-03-22,ME,PROSTATECTOMY
65+,207,256,7,2019-03-22,ME,CATARACT
65+,9,14,2,2019-03-22,ME,CHOLECYSTECTOMY
65+,105,159,6,2019-03-22,ME,CYSTOSCOPY
65+,21,37,5,2019-03-22,ME,HIP REPLACEMENT
65+,8,9,1,2019-03-22,ME,HYSTEROSCOPY
65+,50,94,5,2019-03-22,ME,KNEE REPLACEMENT
65+,9,15,2,2019-03-22,ME,MASTECTOMY
65+,4,6,1,2019-03-22,ME,PROSTATECTOMY
18-29,3,7,4,2019-03-29,ME,CHOLECYSTECTOMY
18-29,4,5,1,2019-03-29,ME,CYSTOSCOPY
30-39,1,1,1,2019-03-29,ME,CATARACT
30-39,5,10,2,2019-03-29,ME,CHOLECYSTECTOMY
30-39,2,3,2,2019-03-29,ME,CYSTOSCOPY
30-39,5,6,2,2019-03-29,ME,HYSTEROSCOPY
30-39,2,4,3,2019-03-29,ME,MASTECTOMY
40-49,2,3,1,2019-03-29,ME,CATARACT
40-49,8,18,4,2019-03-29,ME,CHOLECYSTECTOMY
40-49,5,7,1,2019-03-29,ME,CYSTOSCOPY
40-49,1,1,0,2019-03-29,ME,HIP REPLACEMENT
40-49,6,7,2,2019-03-29,ME,HYSTEROSCOPY
40-49,2,5,2,2019-03-29,ME,KNEE REPLACEMENT
40-49,5,10,2,2019-03-29,ME,MASTECTOMY
50-64,25,31,4,2019-03-29,ME,CATARACT
50-64,14,22,3,2019-03-29,ME,CHOLECYSTECTOMY
50-64,24,32,3,2019-03-29,ME,CYSTOSCOPY
50-64,12,22,3,2019-03-29,ME,HIP REPLACEMENT
50-64,10,18,3,2019-03-29,ME,HYSTEROSCOPY
50-64,17,31,5,2019-03-29,ME,KNEE REPLACEMENT
50-64,8,15,3,2019-03-29,ME,MASTECTOMY
65+,214,282,7,2019-03-29,ME,CATARACT
65+,21,28,3,2019-03-29,ME,CHOLECYSTECTOMY
65+,83,137,5,2019-03-29,ME,CYSTOSCOPY
65+,23,46,7,2019-03-29,ME,HIP REPLACEMENT
65+,5,7,1,2019-03-29,ME,HYSTEROSCOPY
65+,43,88,7,2019-03-29,ME,KNEE REPLACEMENT
65+,8,14,2,2019-03-29,ME,MASTECTOMY
18-29,3,6,2,2019-04-05,ME,CHOLECYSTECTOMY
18-29,1,2,1,2019-04-05,ME,CYSTOSCOPY
30-39,3,4,1,2019-04-05,ME,CATARACT
30-39,6,9,2,2019-04-05,ME,CHOLECYSTECTOMY
30-39,3,3,1,2019-04-05,ME,CYSTOSCOPY
30-39,3,4,2,2019-04-05,ME,HYSTEROSCOPY
40-49,3,4,1,2019-04-05,ME,CATARACT
40-49,5,11,3,2019-04-05,ME,CHOLECYSTECTOMY
40-49,6,7,2,2019-04-05,ME,CYSTOSCOPY
40-49,1,2,2,2019-04-05,ME,HIP REPLACEMENT
40-49,4,5,2,2019-04-05,ME,HYSTEROSCOPY
40-49,2,6,3,2019-04-05,ME,KNEE REPLACEMENT
50-64,1,2,1,2019-04-05,ME,CABG
50-64,24,29,3,2019-04-05,ME,CATARACT
50-64,9,17,2,2019-04-05,ME,CHOLECYSTECTOMY
50-64,36,50,4,2019-04-05,ME,CYSTOSCOPY
50-64,8,14,4,2019-04-05,ME,HIP REPLACEMENT
50-64,8,11,2,2019-04-05,ME,HYSTEROSCOPY
50-64,14,28,5,2019-04-05,ME,KNEE REPLACEMENT
50-64,9,16,4,2019-04-05,ME,MASTECTOMY
50-64,2,4,1,2019-04-05,ME,PROSTATECTOMY
65+,2,6,3,2019-04-05,ME,CABG
65+,194,259,9,2019-04-05,ME,CATARACT
65+,16,25,1,2019-04-05,ME,CHOLECYSTECTOMY
65+,72,121,3,2019-04-05,ME,CYSTOSCOPY
65+,33,65,4,2019-04-05,ME,HIP REPLACEMENT
65+,5,11,1,2019-04-05,ME,HYSTEROSCOPY
65+,61,124,6,2019-04-05,ME,KNEE REPLACEMENT
65+,9,14,1,2019-04-05,ME,MASTECTOMY
65+,1,2,1,2019-04-05,ME,PROSTATECTOMY
18-29,4,7,2,2019-04-12,ME,CHOLECYSTECTOMY
18-29,2,2,1,2019-04-12,ME,CYSTOSCOPY
18-29,2,2,2,2019-04-12,ME,HYSTEROSCOPY
30-39,2,5,2,2019-04-12,ME,CHOLECYSTECTOMY
30-39,2,2,1,2019-04-12,ME,CYSTOSCOPY
30-39,1,2,1,2019-04-12,ME,HIP REPLACEMENT
30-39,5,7,1,2019-04-12,ME,HYSTEROSCOPY
40-49,1,2,1,2019-04-12,ME,CATARACT
40-49,6,9,1,2019-04-12,ME,CHOLECYSTECTOMY
40-49,9,14,2,2019-04-12,ME,CYSTOSCOPY
40-49,2,4,2,2019-04-12,ME,HIP REPLACEMENT
40-49,5,7,5,2019-04-12,ME,HYSTEROSCOPY
40-49,6,11,3,2019-04-12,ME,MASTECTOMY
50-64,21,28,2,2019-04-12,ME,CATARACT
50-64,17,31,5,2019-04-12,ME,CHOLECYSTECTOMY
50-64,38,48,7,2019-04-12,ME,CYSTOSCOPY
50-64,13,25,4,2019-04-12,ME,HIP REPLACEMENT
50-64,7,10,2,2019-04-12,ME,HYSTEROSCOPY
50-64,24,43,5,2019-04-12,ME,KNEE REPLACEMENT
50-64,6,12,2,2019-04-12,ME,MASTECTOMY
50-64,3,5,2,2019-04-12,ME,PROSTATECTOMY
65+,1,2,2,2019-04-12,ME,CABG
65+,179,238,9,2019-04-12,ME,CATARACT
65+,13,20,2,2019-04-12,ME,CHOLECYSTECTOMY
65+,118,196,6,2019-04-12,ME,CYSTOSCOPY
65+,22,48,7,2019-04-12,ME,HIP REPLACEMENT
65+,4,5,1,2019-04-12,ME,HYSTEROSCOPY
65+,47,87,6,2019-04-12,ME,KNEE REPLACEMENT
65+,15,25,4,2019-04-12,ME,MASTECTOMY
65+,3,6,2,2019-04-12,ME,PROSTATECTOMY
18-29,3,6,1,2019-04-19,ME,CHOLECYSTECTOMY
18-29,2,3,1,2019-04-19,ME,CYSTOSCOPY
18-29,4,5,1,2019-04-19,ME,HYSTEROSCOPY
30-39,6,12,2,2019-04-19,ME,CHOLECYSTECTOMY
30-39,3,3,1,2019-04-19,ME,CYSTOSCOPY
30-39,2,2,2,2019-04-19,ME,HYSTEROSCOPY
40-49,2,2,1,2019-04-19,ME,CATARACT
40-49,7,12,1,2019-04-19,ME,CHOLECYSTECTOMY
40-49,5,5,1,2019-04-19,ME,CYSTOSCOPY
40-49,6,9,2,2019-04-19,ME,HYSTEROSCOPY
40-49,1,2,2,2019-04-19,ME,KNEE REPLACEMENT
50-64,24,26,3,2019-04-19,ME,CATARACT
50-64,13,30,14,2019-04-19,ME,CHOLECYSTECTOMY
50-64,17,22,4,2019-04-19,ME,CYSTOSCOPY
50-64,10,22,4,2019-04-19,ME,HIP REPLACEMENT
50-64,7,11,2,2019-04-19,ME,HYSTEROSCOPY
50-64,16,28,5,2019-04-19,ME,KNEE REPLACEMENT
50-64,6,10,3,2019-04-19,ME,MASTECTOMY
50-64,2,4,1,2019-04-19,ME,PROSTATECTOMY
65+,2,3,3,2019-04-19,ME,CABG
65+,176,231,9,2019-04-19,ME,CATARACT
65+,15,22,2,2019-04-19,ME,CHOLECYSTECTOMY
65+,104,150,5,2019-04-19,ME,CYSTOSCOPY
65+,16,32,3,2019-04-19,ME,HIP REPLACEMENT
65+,2,2,2,2019-04-19,ME,HYSTEROSCOPY
65+,46,90,7,2019-04-19,ME,KNEE REPLACEMENT
