age,patients,claims,physicians,week,state,elective
30-39,12,18,3,2019-01-11,OH,MASTECTOMY
40-49,1,2,2,2019-01-11,OH,CABG
40-49,16,23,5,2019-01-11,OH,CATARACT
40-49,103,157,14,2019-01-11,OH,CHOLECYSTECTOMY
40-49,66,93,11,2019-01-11,OH,CYSTOSCOPY
40-49,17,27,4,2019-01-11,OH,HIP REPLACEMENT
40-49,62,86,9,2019-01-11,OH,HYSTEROSCOPY
40-49,21,31,5,2019-01-11,OH,KNEE REPLACEMENT
40-49,30,58,7,2019-01-11,OH,MASTECTOMY
40-49,5,7,6,2019-01-11,OH,PROSTATECTOMY
50-64,1,1,1,2019-01-11,OH,CABG
50-64,286,407,23,2019-01-11,OH,CATARACT
50-64,122,180,19,2019-01-11,OH,CHOLECYSTECTOMY
50-64,245,326,18,2019-01-11,OH,CYSTOSCOPY
50-64,92,142,13,2019-01-11,OH,HIP REPLACEMENT
50-64,78,114,11,2019-01-11,OH,HYSTEROSCOPY
50-64,190,298,26,2019-01-11,OH,KNEE REPLACEMENT
50-64,82,141,14,2019-01-11,OH,MASTECTOMY
50-64,23,40,7,2019-01-11,OH,PROSTATECTOMY
65+,6,8,2,2019-01-11,OH,CABG
65+,1206,1647,36,2019-01-11,OH,CATARACT
65+,99,133,9,2019-01-11,OH,CHOLECYSTECTOMY
65+,721,945,18,2019-01-11,OH,CYSTOSCOPY
65+,103,168,17,2019-01-11,OH,HIP REPLACEMENT
65+,33,44,2,2019-01-11,OH,HYSTEROSCOPY
65+,344,479,28,2019-01-11,OH,KNEE REPLACEMENT
65+,82,115,8,2019-01-11,OH,MASTECTOMY
65+,27,43,4,2019-01-11,OH,PROSTATECTOMY
18-29,3,4,1,2019-01-18,OH,CATARACT
18-29,80,124,13,2019-01-18,OH,CHOLECYSTECTOMY
18-29,22,35,5,2019-01-18,OH,CYSTOSCOPY
18-29,24,34,6,2019-01-18,OH,HYSTEROSCOPY
18-29,1,1,1,2019-01-18,OH,KNEE REPLACEMENT
18-29,2,4,2,2019-01-18,OH,MASTECTOMY
30-39,5,10,1,2019-01-18,OH,CATARACT
30-39,81,142,14,2019-01-18,OH,CHOLECYSTECTOMY
30-39,25,32,6,2019-01-18,OH,CYSTOSCOPY
30-39,5,6,3,2019-01-18,OH,HIP REPLACEMENT
30-39,62,98,9,2019-01-18,OH,HYSTEROSCOPY
30-39,5,6,2,2019-01-18,OH,KNEE REPLACEMENT
30-39,8,13,3,2019-01-18,OH,MASTECTOMY
40-49,19,28,4,2019-01-18,OH,CATARACT
40-49,91,148,14,2019-01-18,OH,CHOLECYSTECTOMY
40-49,70,97,8,2019-01-18,OH,CYSTOSCOPY
40-49,19,30,8,2019-01-18,OH,HIP REPLACEMENT
40-49,65,96,9,2019-01-18,OH,HYSTEROSCOPY
40-49,22,31,4,2019-01-18,OH,KNEE REPLACEMENT
40-49,24,43,7,2019-01-18,OH,MASTECTOMY
40-49,1,1,1,2019-01-18,OH,PROSTATECTOMY
50-64,2,4,3,2019-01-18,OH,CABG
50-64,280,417,25,2019-01-18,OH,CATARACT
50-64,113,181,12,2019-01-18,OH,CHOLECYSTECTOMY
50-64,251,341,17,2019-01-18,OH,CYSTOSCOPY
50-64,92,149,21,2019-01-18,OH,HIP REPLACEMENT
50-64,88,140,12,2019-01-18,OH,HYSTEROSCOPY
50-64,184,290,20,2019-01-18,OH,KNEE REPLACEMENT
50-64,48,87,14,2019-01-18,OH,MASTECTOMY
50-64,29,53,7,2019-01-18,OH,PROSTATECTOMY
65+,6,10,2,2019-01-18,OH,CABG
65+,1310,1791,33,2019-01-18,OH,CATARACT
65+,112,154,10,2019-01-18,OH,CHOLECYSTECTOMY
65+,743,988,21,2019-01-18,OH,CYSTOSCOPY
65+,129,193,18,2019-01-18,OH,HIP REPLACEMENT
65+,44,57,4,2019-01-18,OH,HYSTEROSCOPY
65+,272,394,24,2019-01-18,OH,KNEE REPLACEMENT
65+,89,135,11,2019-01-18,OH,MASTECTOMY
65+,28,36,5,2019-01-18,OH,PROSTATECTOMY
18-29,51,91,12,2019-01-25,OH,CHOLECYSTECTOMY
18-29,18,26,6,2019-01-25,OH,CYSTOSCOPY
18-29,23,30,4,2019-01-25,OH,HYSTEROSCOPY
18-29,7,13,2,2019-01-25,OH,MASTECTOMY
30-39,9,13,3,2019-01-25,OH,CATARACT
30-39,82,122,14,2019-01-25,OH,CHOLECYSTECTOMY
30-39,26,31,6,2019-01-25,OH,CYSTOSCOPY
30-39,2,4,4,2019-01-25,OH,HIP REPLACEMENT
30-39,75,107,10,2019-01-25,OH,HYSTEROSCOPY
30-39,3,5,1,2019-01-25,OH,KNEE REPLACEMENT
30-39,5,7,2,2019-01-25,OH,MASTECTOMY
40-49,1,1,1,2019-01-25,OH,CABG
40-49,36,51,15,2019-01-25,OH,CATARACT
40-49,66,98,13,2019-01-25,OH,CHOLECYSTECTOMY
40-49,54,71,9,2019-01-25,OH,CYSTOSCOPY
40-49,18,29,10,2019-01-25,OH,HIP REPLACEMENT
40-49,63,94,11,2019-01-25,OH,HYSTEROSCOPY
40-49,12,18,3,2019-01-25,OH,KNEE REPLACEMENT
40-49,21,41,5,2019-01-25,OH,MASTECTOMY
50-64,1,2,2,2019-01-25,OH,CABG
50-64,308,447,24,2019-01-25,OH,CATARACT
50-64,96,160,15,2019-01-25,OH,CHOLECYSTECTOMY
50-64,251,341,16,2019-01-25,OH,CYSTOSCOPY
50-64,112,171,21,2019-01-25,OH,HIP REPLACEMENT
50-64,103,161,13,2019-01-25,OH,HYSTEROSCOPY
50-64,181,275,20,2019-01-25,OH,KNEE REPLACEMENT
50-64,75,111,8,2019-01-25,OH,MASTECTOMY
50-64,26,47,6,2019-01-25,OH,PROSTATECTOMY
65+,12,14,6,2019-01-25,OH,CABG
65+,1289,1802,38,2019-01-25,OH,CATARACT
65+,91,136,9,2019-01-25,OH,CHOLECYSTECTOMY
65+,676,874,22,2019-01-25,OH,CYSTOSCOPY
65+,88,131,11,2019-01-25,OH,HIP REPLACEMENT
65+,43,57,3,2019-01-25,OH,HYSTEROSCOPY
65+,283,416,18,2019-01-25,OH,KNEE REPLACEMENT
65+,84,127,8,2019-01-25,OH,MASTECTOMY
65+,41,58,4,2019-01-25,OH,PROSTATECTOMY
18-29,1,2,2,2019-02-01,OH,CATARACT
18-29,63,91,14,2019-02-01,OH,CHOLECYSTECTOMY
18-29,25,35,4,2019-02-01,OH,CYSTOSCOPY
18-29,20,30,6,2019-02-01,OH,HYSTEROSCOPY
18-29,4,7,3,2019-02-01,OH,MASTECTOMY
30-39,5,11,6,2019-02-01,OH,CATARACT
30-39,88,136,14,2019-02-01,OH,CHOLECYSTECTOMY
30-39,39,48,4,2019-02-01,OH,CYSTOSCOPY
30-39,2,6,2,2019-02-01,OH,HIP REPLACEMENT
30-39,71,101,16,2019-02-01,OH,HYSTEROSCOPY
30-39,9,13,9,2019-02-01,OH,MASTECTOMY
30-39,2,2,1,2019-02-01,OH,PROSTATECTOMY
40-49,29,39,9,2019-02-01,OH,CATARACT
40-49,96,154,16,2019-02-01,OH,CHOLECYSTECTOMY
40-49,72,89,10,2019-02-01,OH,CYSTOSCOPY
40-49,20,35,5,2019-02-01,OH,HIP REPLACEMENT
40-49,63,89,8,2019-02-01,OH,HYSTEROSCOPY
40-49,20,36,6,2019-02-01,OH,KNEE REPLACEMENT
40-49,23,41,8,2019-02-01,OH,MASTECTOMY
50-64,1,1,1,2019-02-01,OH,CABG
50-64,283,408,27,2019-02-01,OH,CATARACT
50-64,102,164,14,2019-02-01,OH,CHOLECYSTECTOMY
50-64,261,347,19,2019-02-01,OH,CYSTOSCOPY
50-64,83,137,19,2019-02-01,OH,HIP REPLACEMENT
50-64,59,94,9,2019-02-01,OH,HYSTEROSCOPY
50-64,177,270,19,2019-02-01,OH,KNEE REPLACEMENT
50-64,58,97,10,2019-02-01,OH,MASTECTOMY
50-64,18,26,4,2019-02-01,OH,PROSTATECTOMY
65+,4,4,2,2019-02-01,OH,CABG
65+,1182,1583,36,2019-02-01,OH,CATARACT
65+,108,149,9,2019-02-01,OH,CHOLECYSTECTOMY
65+,1,1,1,2019-02-01,OH,COSMETIC RECONSTRUCTION
65+,591,746,17,2019-02-01,OH,CYSTOSCOPY
65+,127,187,20,2019-02-01,OH,HIP REPLACEMENT
65+,30,44,3,2019-02-01,OH,HYSTEROSCOPY
65+,246,354,21,2019-02-01,OH,KNEE REPLACEMENT
65+,111,157,10,2019-02-01,OH,MASTECTOMY
65+,35,58,8,2019-02-01,OH,PROSTATECTOMY
18-29,5,9,6,2019-02-08,OH,CATARACT
18-29,71,106,14,2019-02-08,OH,CHOLECYSTECTOMY
18-29,19,19,6,2019-02-08,OH,CYSTOSCOPY
18-29,2,2,1,2019-02-08,OH,HIP REPLACEMENT
18-29,17,27,8,2019-02-08,OH,HYSTEROSCOPY
18-29,6,9,6,2019-02-08,OH,MASTECTOMY
30-39,1,2,1,2019-02-08,OH,CATARACT
30-39,68,105,11,2019-02-08,OH,CHOLECYSTECTOMY
30-39,37,48,4,2019-02-08,OH,CYSTOSCOPY
30-39,8,14,4,2019-02-08,OH,HIP REPLACEMENT
30-39,59,83,6,2019-02-08,OH,HYSTEROSCOPY
30-39,1,4,2,2019-02-08,OH,KNEE REPLACEMENT
30-39,8,12,5,2019-02-08,OH,MASTECTOMY
40-49,35,45,6,2019-02-08,OH,CATARACT
40-49,96,155,18,2019-02-08,OH,CHOLECYSTECTOMY
40-49,86,120,9,2019-02-08,OH,CYSTOSCOPY
40-49,16,26,5,2019-02-08,OH,HIP REPLACEMENT
40-49,68,108,14,2019-02-08,OH,HYSTEROSCOPY
40-49,15,17,2,2019-02-08,OH,KNEE REPLACEMENT
40-49,27,50,8,2019-02-08,OH,MASTECTOMY
50-64,2,6,4,2019-02-08,OH,CABG
50-64,325,462,28,2019-02-08,OH,CATARACT
50-64,117,189,19,2019-02-08,OH,CHOLECYSTECTOMY
50-64,246,321,13,2019-02-08,OH,CYSTOSCOPY
50-64,110,177,20,2019-02-08,OH,HIP REPLACEMENT
50-64,76,105,8,2019-02-08,OH,HYSTEROSCOPY
50-64,187,304,22,2019-02-08,OH,KNEE REPLACEMENT
50-64,76,132,16,2019-02-08,OH,MASTECTOMY
50-64,11,22,5,2019-02-08,OH,PROSTATECTOMY
65+,2,3,1,2019-02-08,OH,CABG
65+,1264,1757,38,2019-02-08,OH,CATARACT
65+,93,124,7,2019-02-08,OH,CHOLECYSTECTOMY
65+,703,904,21,2019-02-08,OH,CYSTOSCOPY
65+,103,159,13,2019-02-08,OH,HIP REPLACEMENT
65+,44,57,4,2019-02-08,OH,HYSTEROSCOPY
65+,274,389,20,2019-02-08,OH,KNEE REPLACEMENT
65+,86,123,10,2019-02-08,OH,MASTECTOMY
65+,36,61,5,2019-02-08,OH,PROSTATECTOMY
18-29,1,2,1,2019-02-15,OH,CATARACT
18-29,52,71,12,2019-02-15,OH,CHOLECYSTECTOMY
18-29,24,34,5,2019-02-15,OH,CYSTOSCOPY
18-29,3,5,2,2019-02-15,OH,HIP REPLACEMENT
18-29,20,30,6,2019-02-15,OH,HYSTEROSCOPY
18-29,1,1,1,2019-02-15,OH,KNEE REPLACEMENT
18-29,5,7,4,2019-02-15,OH,MASTECTOMY
30-39,11,13,5,2019-02-15,OH,CATARACT
30-39,82,140,29,2019-02-15,OH,CHOLECYSTECTOMY
30-39,48,68,8,2019-02-15,OH,CYSTOSCOPY
30-39,4,8,3,2019-02-15,OH,HIP REPLACEMENT
30-39,75,102,7,2019-02-15,OH,HYSTEROSCOPY
30-39,10,14,3,2019-02-15,OH,MASTECTOMY
40-49,27,38,5,2019-02-15,OH,CATARACT
40-49,91,148,18,2019-02-15,OH,CHOLECYSTECTOMY
40-49,64,89,6,2019-02-15,OH,CYSTOSCOPY
40-49,18,33,13,2019-02-15,OH,HIP REPLACEMENT
40-49,75,110,14,2019-02-15,OH,HYSTEROSCOPY
40-49,15,26,4,2019-02-15,OH,KNEE REPLACEMENT
40-49,22,37,5,2019-02-15,OH,MASTECTOMY
40-49,2,3,1,2019-02-15,OH,PROSTATECTOMY
50-64,295,420,29,2019-02-15,OH,CATARACT
50-64,126,210,15,2019-02-15,OH,CHOLECYSTECTOMY
50-64,253,332,22,2019-02-15,OH,CYSTOSCOPY
50-64,84,147,15,2019-02-15,OH,HIP REPLACEMENT
50-64,74,118,13,2019-02-15,OH,HYSTEROSCOPY
50-64,177,295,18,2019-02-15,OH,KNEE REPLACEMENT
50-64,68,105,12,2019-02-15,OH,MASTECTOMY
50-64,14,20,7,2019-02-15,OH,PROSTATECTOMY
65+,4,6,2,2019-02-15,OH,CABG
65+,1176,1639,34,2019-02-15,OH,CATARACT
65+,118,160,9,2019-02-15,OH,CHOLECYSTECTOMY
65+,670,878,25,2019-02-15,OH,CYSTOSCOPY
65+,124,179,17,2019-02-15,OH,HIP REPLACEMENT
65+,35,45,5,2019-02-15,OH,HYSTEROSCOPY
65+,276,378,21,2019-02-15,OH,KNEE REPLACEMENT
65+,103,154,10,2019-02-15,OH,MASTECTOMY
65+,25,40,7,2019-02-15,OH,PROSTATECTOMY
18-29,4,6,2,2019-02-22,OH,CATARACT
18-29,78,122,13,2019-02-22,OH,CHOLECYSTECTOMY
18-29,16,20,4,2019-02-22,OH,CYSTOSCOPY
18-29,21,29,4,2019-02-22,OH,HYSTEROSCOPY
18-29,2,4,2,2019-02-22,OH,MASTECTOMY
30-39,7,9,2,2019-02-22,OH,CATARACT
30-39,84,139,12,2019-02-22,OH,CHOLECYSTECTOMY
30-39,39,51,5,2019-02-22,OH,CYSTOSCOPY
30-39,4,7,1,2019-02-22,OH,HIP REPLACEMENT
30-39,84,122,7,2019-02-22,OH,HYSTEROSCOPY
30-39,1,1,1,2019-02-22,OH,KNEE REPLACEMENT
30-39,4,7,5,2019-02-22,OH,MASTECTOMY
40-49,18,25,6,2019-02-22,OH,CATARACT
40-49,96,160,11,2019-02-22,OH,CHOLECYSTECTOMY
40-49,65,95,9,2019-02-22,OH,CYSTOSCOPY
40-49,16,23,5,2019-02-22,OH,HIP REPLACEMENT
40-49,71,101,12,2019-02-22,OH,HYSTEROSCOPY
40-49,16,18,4,2019-02-22,OH,KNEE REPLACEMENT
40-49,20,32,6,2019-02-22,OH,MASTECTOMY
50-64,3,3,0,2019-02-22,OH,CABG
50-64,341,492,29,2019-02-22,OH,CATARACT
50-64,127,201,13,2019-02-22,OH,CHOLECYSTECTOMY
50-64,227,316,13,2019-02-22,OH,CYSTOSCOPY
50-64,91,155,15,2019-02-22,OH,HIP REPLACEMENT
50-64,83,125,12,2019-02-22,OH,HYSTEROSCOPY
50-64,132,215,14,2019-02-22,OH,KNEE REPLACEMENT
50-64,72,122,10,2019-02-22,OH,MASTECTOMY
50-64,16,32,7,2019-02-22,OH,PROSTATECTOMY
65+,6,8,3,2019-02-22,OH,CABG
65+,1143,1569,31,2019-02-22,OH,CATARACT
65+,119,179,10,2019-02-22,OH,CHOLECYSTECTOMY
65+,622,808,23,2019-02-22,OH,CYSTOSCOPY
65+,103,156,12,2019-02-22,OH,HIP REPLACEMENT
65+,42,52,4,2019-02-22,OH,HYSTEROSCOPY
65+,242,377,19,2019-02-22,OH,KNEE REPLACEMENT
65+,99,142,9,2019-02-22,OH,MASTECTOMY
65+,27,39,5,2019-02-22,OH,PROSTATECTOMY
18-29,4,4,1,2019-03-01,OH,CATARACT
18-29,78,125,10,2019-03-01,OH,CHOLECYSTECTOMY
18-29,24,33,4,2019-03-01,OH,CYSTOSCOPY
18-29,1,1,1,2019-03-01,OH,HIP REPLACEMENT
18-29,20,28,3,2019-03-01,OH,HYSTEROSCOPY
18-29,3,3,1,2019-03-01,OH,MASTECTOMY
30-39,6,11,3,2019-03-01,OH,CATARACT
30-39,103,162,17,2019-03-01,OH,CHOLECYSTECTOMY
30-39,33,45,4,2019-03-01,OH,CYSTOSCOPY
30-39,4,9,3,2019-03-01,OH,HIP REPLACEMENT
30-39,69,103,9,2019-03-01,OH,HYSTEROSCOPY
30-39,2,4,1,2019-03-01,OH,KNEE REPLACEMENT
30-39,6,11,4,2019-03-01,OH,MASTECTOMY
40-49,36,45,8,2019-03-01,OH,CATARACT
40-49,89,142,22,2019-03-01,OH,CHOLECYSTECTOMY
40-49,66,81,8,2019-03-01,OH,CYSTOSCOPY
40-49,14,22,5,2019-03-01,OH,HIP REPLACEMENT
40-49,60,95,9,2019-03-01,OH,HYSTEROSCOPY
40-49,17,21,4,2019-03-01,OH,KNEE REPLACEMENT
40-49,20,35,7,2019-03-01,OH,MASTECTOMY
40-49,2,2,1,2019-03-01,OH,PROSTATECTOMY
50-64,1,2,2,2019-03-01,OH,CABG
50-64,330,489,21,2019-03-01,OH,CATARACT
50-64,110,160,14,2019-03-01,OH,CHOLECYSTECTOMY
50-64,268,355,20,2019-03-01,OH,CYSTOSCOPY
50-64,85,139,13,2019-03-01,OH,HIP REPLACEMENT
50-64,96,143,12,2019-03-01,OH,HYSTEROSCOPY
50-64,225,339,26,2019-03-01,OH,KNEE REPLACEMENT
50-64,70,107,11,2019-03-01,OH,MASTECTOMY
50-64,24,41,12,2019-03-01,OH,PROSTATECTOMY
65+,4,5,2,2019-03-01,OH,CABG
65+,1292,1821,37,2019-03-01,OH,CATARACT
65+,86,116,7,2019-03-01,OH,CHOLECYSTECTOMY
65+,666,846,20,2019-03-01,OH,CYSTOSCOPY
65+,108,147,12,2019-03-01,OH,HIP REPLACEMENT
65+,37,51,3,2019-03-01,OH,HYSTEROSCOPY
65+,261,387,21,2019-03-01,OH,KNEE REPLACEMENT
65+,87,126,7,2019-03-01,OH,MASTECTOMY
65+,49,69,5,2019-03-01,OH,PROSTATECTOMY
18-29,3,3,1,2019-03-08,OH,CATARACT
18-29,77,138,17,2019-03-08,OH,CHOLECYSTECTOMY
18-29,24,36,8,2019-03-08,OH,CYSTOSCOPY
18-29,1,2,2,2019-03-08,OH,HIP REPLACEMENT
18-29,23,34,12,2019-03-08,OH,HYSTEROSCOPY
18-29,2,5,4,2019-03-08,OH,MASTECTOMY
30-39,6,8,3,2019-03-08,OH,CATARACT
30-39,80,140,19,2019-03-08,OH,CHOLECYSTECTOMY
30-39,48,62,5,2019-03-08,OH,CYSTOSCOPY
30-39,6,10,2,2019-03-08,OH,HIP REPLACEMENT
30-39,86,117,15,2019-03-08,OH,HYSTEROSCOPY
30-39,1,1,1,2019-03-08,OH,KNEE REPLACEMENT
30-39,6,13,3,2019-03-08,OH,MASTECTOMY
40-49,33,40,10,2019-03-08,OH,CATARACT
40-49,78,116,10,2019-03-08,OH,CHOLECYSTECTOMY
40-49,78,109,11,2019-03-08,OH,CYSTOSCOPY
40-49,7,12,6,2019-03-08,OH,HIP REPLACEMENT
40-49,61,86,7,2019-03-08,OH,HYSTEROSCOPY
40-49,32,40,4,2019-03-08,OH,KNEE REPLACEMENT
40-49,26,47,6,2019-03-08,OH,MASTECTOMY
40-49,2,4,2,2019-03-08,OH,PROSTATECTOMY
50-64,285,427,28,2019-03-08,OH,CATARACT
50-64,121,192,23,2019-03-08,OH,CHOLECYSTECTOMY
50-64,291,371,20,2019-03-08,OH,CYSTOSCOPY
50-64,100,167,19,2019-03-08,OH,HIP REPLACEMENT
50-64,75,100,13,2019-03-08,OH,HYSTEROSCOPY
50-64,185,289,24,2019-03-08,OH,KNEE REPLACEMENT
50-64,68,111,10,2019-03-08,OH,MASTECTOMY
50-64,33,55,10,2019-03-08,OH,PROSTATECTOMY
65+,8,12,3,2019-03-08,OH,CABG
65+,1173,1679,34,2019-03-08,OH,CATARACT
65+,104,142,9,2019-03-08,OH,CHOLECYSTECTOMY
65+,710,897,29,2019-03-08,OH,CYSTOSCOPY
65+,106,164,14,2019-03-08,OH,HIP REPLACEMENT
65+,38,56,3,2019-03-08,OH,HYSTEROSCOPY
65+,250,363,23,2019-03-08,OH,KNEE REPLACEMENT
65+,100,135,10,2019-03-08,OH,MASTECTOMY
65+,43,56,7,2019-03-08,OH,PROSTATECTOMY
18-29,88,131,12,2019-03-15,OH,CHOLECYSTECTOMY
18-29,25,33,6,2019-03-15,OH,CYSTOSCOPY
18-29,22,32,4,2019-03-15,OH,HYSTEROSCOPY
18-29,7,9,3,2019-03-15,OH,MASTECTOMY
30-39,7,10,4,2019-03-15,OH,CATARACT
30-39,88,133,9,2019-03-15,OH,CHOLECYSTECTOMY
30-39,40,46,5,2019-03-15,OH,CYSTOSCOPY
30-39,3,3,1,2019-03-15,OH,HIP REPLACEMENT
30-39,81,118,8,2019-03-15,OH,HYSTEROSCOPY
30-39,4,7,2,2019-03-15,OH,KNEE REPLACEMENT
30-39,7,12,2,2019-03-15,OH,MASTECTOMY
40-49,27,42,8,2019-03-15,OH,CATARACT
40-49,84,139,18,2019-03-15,OH,CHOLECYSTECTOMY
40-49,70,92,8,2019-03-15,OH,CYSTOSCOPY
40-49,12,19,5,2019-03-15,OH,HIP REPLACEMENT
40-49,52,81,8,2019-03-15,OH,HYSTEROSCOPY
40-49,21,31,5,2019-03-15,OH,KNEE REPLACEMENT
40-49,27,54,10,2019-03-15,OH,MASTECTOMY
40-49,2,6,3,2019-03-15,OH,PROSTATECTOMY
50-64,265,388,22,2019-03-15,OH,CATARACT
50-64,121,177,14,2019-03-15,OH,CHOLECYSTECTOMY
50-64,1,1,1,2019-03-15,OH,COSMETIC RECONSTRUCTION
50-64,217,297,18,2019-03-15,OH,CYSTOSCOPY
50-64,78,129,14,2019-03-15,OH,HIP REPLACEMENT
50-64,63,95,10,2019-03-15,OH,HYSTEROSCOPY
50-64,143,220,17,2019-03-15,OH,KNEE REPLACEMENT
50-64,63,117,8,2019-03-15,OH,MASTECTOMY
50-64,17,26,10,2019-03-15,OH,PROSTATECTOMY
65+,1141,1631,32,2019-03-15,OH,CATARACT
65+,87,135,9,2019-03-15,OH,CHOLECYSTECTOMY
65+,1,1,1,2019-03-15,OH,COSMETIC RECONSTRUCTION
65+,628,817,20,2019-03-15,OH,CYSTOSCOPY
65+,101,157,14,2019-03-15,OH,HIP REPLACEMENT
65+,55,76,5,2019-03-15,OH,HYSTEROSCOPY
65+,197,278,15,2019-03-15,OH,KNEE REPLACEMENT
65+,85,117,9,2019-03-15,OH,MASTECTOMY
65+,31,54,4,2019-03-15,OH,PROSTATECTOMY
18-29,1,1,1,2019-03-22,OH,CATARACT
18-29,51,78,10,2019-03-22,OH,CHOLECYSTECTOMY
18-29,13,17,6,2019-03-22,OH,CYSTOSCOPY
18-29,35,47,6,2019-03-22,OH,HYSTEROSCOPY
18-29,4,6,2,2019-03-22,OH,MASTECTOMY
30-39,3,4,1,2019-03-22,OH,CATARACT
30-39,91,139,17,2019-03-22,OH,CHOLECYSTECTOMY
30-39,27,37,3,2019-03-22,OH,CYSTOSCOPY
30-39,2,2,2,2019-03-22,OH,HIP REPLACEMENT
30-39,82,112,7,2019-03-22,OH,HYSTEROSCOPY
30-39,2,2,1,2019-03-22,OH,KNEE REPLACEMENT
30-39,6,12,3,2019-03-22,OH,MASTECTOMY
40-49,26,36,4,2019-03-22,OH,CATARACT
40-49,73,122,11,2019-03-22,OH,CHOLECYSTECTOMY
40-49,78,103,7,2019-03-22,OH,CYSTOSCOPY
40-49,8,14,3,2019-03-22,OH,HIP REPLACEMENT
40-49,66,96,11,2019-03-22,OH,HYSTEROSCOPY
40-49,17,26,5,2019-03-22,OH,KNEE REPLACEMENT
40-49,26,40,6,2019-03-22,OH,MASTECTOMY
50-64,305,452,26,2019-03-22,OH,CATARACT
50-64,111,176,13,2019-03-22,OH,CHOLECYSTECTOMY
50-64,248,339,21,2019-03-22,OH,CYSTOSCOPY
50-64,96,156,15,2019-03-22,OH,HIP REPLACEMENT
50-64,81,119,10,2019-03-22,OH,HYSTEROSCOPY
50-64,171,272,18,2019-03-22,OH,KNEE REPLACEMENT
50-64,48,81,13,2019-03-22,OH,MASTECTOMY
50-64,24,43,7,2019-03-22,OH,PROSTATECTOMY
65+,1181,1665,31,2019-03-22,OH,CATARACT
65+,99,131,8,2019-03-22,OH,CHOLECYSTECTOMY
65+,619,828,19,2019-03-22,OH,CYSTOSCOPY
65+,93,137,15,2019-03-22,OH,HIP REPLACEMENT
65+,30,40,4,2019-03-22,OH,HYSTEROSCOPY
65+,278,389,16,2019-03-22,OH,KNEE REPLACEMENT
65+,81,123,11,2019-03-22,OH,MASTECTOMY
65+,33,49,5,2019-03-22,OH,PROSTATECTOMY
18-29,57,87,14,2019-03-29,OH,CHOLECYSTECTOMY
18-29,15,19,6,2019-03-29,OH,CYSTOSCOPY
18-29,28,41,6,2019-03-29,OH,HYSTEROSCOPY
18-29,3,7,1,2019-03-29,OH,MASTECTOMY
30-39,8,12,4,2019-03-29,OH,CATARACT
30-39,72,114,11,2019-03-29,OH,CHOLECYSTECTOMY
