age,patients,claims,physicians,week,state,elective
50-64,39,58,5,2019-01-11,PA,MASTECTOMY
50-64,12,15,3,2019-01-11,PA,PROSTATECTOMY
65+,1,2,1,2019-01-11,PA,CABG
65+,1251,1647,29,2019-01-11,PA,CATARACT
65+,53,70,5,2019-01-11,PA,CHOLECYSTECTOMY
65+,514,620,19,2019-01-11,PA,CYSTOSCOPY
65+,80,130,13,2019-01-11,PA,HIP REPLACEMENT
65+,32,38,3,2019-01-11,PA,HYSTEROSCOPY
65+,234,369,22,2019-01-11,PA,KNEE REPLACEMENT
65+,69,87,5,2019-01-11,PA,MASTECTOMY
65+,15,21,1,2019-01-11,PA,PROSTATECTOMY
18-29,3,5,2,2019-01-18,PA,CATARACT
18-29,40,55,10,2019-01-18,PA,CHOLECYSTECTOMY
18-29,19,21,3,2019-01-18,PA,CYSTOSCOPY
18-29,2,2,1,2019-01-18,PA,HIP REPLACEMENT
18-29,9,11,4,2019-01-18,PA,HYSTEROSCOPY
18-29,1,2,1,2019-01-18,PA,KNEE REPLACEMENT
18-29,4,4,2,2019-01-18,PA,MASTECTOMY
30-39,5,8,5,2019-01-18,PA,CATARACT
30-39,43,54,13,2019-01-18,PA,CHOLECYSTECTOMY
30-39,26,30,5,2019-01-18,PA,CYSTOSCOPY
30-39,3,3,3,2019-01-18,PA,HIP REPLACEMENT
30-39,35,37,4,2019-01-18,PA,HYSTEROSCOPY
30-39,5,6,1,2019-01-18,PA,MASTECTOMY
40-49,13,18,3,2019-01-18,PA,CATARACT
40-49,42,60,8,2019-01-18,PA,CHOLECYSTECTOMY
40-49,52,65,7,2019-01-18,PA,CYSTOSCOPY
40-49,6,9,3,2019-01-18,PA,HIP REPLACEMENT
40-49,68,79,11,2019-01-18,PA,HYSTEROSCOPY
40-49,8,14,5,2019-01-18,PA,KNEE REPLACEMENT
40-49,12,17,4,2019-01-18,PA,MASTECTOMY
40-49,1,2,2,2019-01-18,PA,PROSTATECTOMY
50-64,3,4,1,2019-01-18,PA,CABG
50-64,274,368,17,2019-01-18,PA,CATARACT
50-64,73,95,9,2019-01-18,PA,CHOLECYSTECTOMY
50-64,179,207,16,2019-01-18,PA,CYSTOSCOPY
50-64,60,101,20,2019-01-18,PA,HIP REPLACEMENT
50-64,59,68,9,2019-01-18,PA,HYSTEROSCOPY
50-64,120,189,19,2019-01-18,PA,KNEE REPLACEMENT
50-64,31,40,3,2019-01-18,PA,MASTECTOMY
50-64,16,21,3,2019-01-18,PA,PROSTATECTOMY
65+,4,9,2,2019-01-18,PA,CABG
65+,1257,1642,24,2019-01-18,PA,CATARACT
65+,56,77,4,2019-01-18,PA,CHOLECYSTECTOMY
65+,519,645,17,2019-01-18,PA,CYSTOSCOPY
65+,93,145,16,2019-01-18,PA,HIP REPLACEMENT
65+,38,44,4,2019-01-18,PA,HYSTEROSCOPY
65+,223,350,15,2019-01-18,PA,KNEE REPLACEMENT
65+,63,81,6,2019-01-18,PA,MASTECTOMY
65+,20,33,3,2019-01-18,PA,PROSTATECTOMY
18-29,2,4,2,2019-01-25,PA,CATARACT
18-29,48,59,10,2019-01-25,PA,CHOLECYSTECTOMY
18-29,14,14,3,2019-01-25,PA,CYSTOSCOPY
18-29,16,21,5,2019-01-25,PA,HYSTEROSCOPY
18-29,4,4,3,2019-01-25,PA,MASTECTOMY
30-39,7,9,1,2019-01-25,PA,CATARACT
30-39,52,67,10,2019-01-25,PA,CHOLECYSTECTOMY
30-39,19,21,4,2019-01-25,PA,CYSTOSCOPY
30-39,5,8,5,2019-01-25,PA,HIP REPLACEMENT
30-39,34,41,5,2019-01-25,PA,HYSTEROSCOPY
30-39,5,6,2,2019-01-25,PA,MASTECTOMY
40-49,1,1,1,2019-01-25,PA,CABG
40-49,26,31,5,2019-01-25,PA,CATARACT
40-49,39,49,13,2019-01-25,PA,CHOLECYSTECTOMY
40-49,37,42,4,2019-01-25,PA,CYSTOSCOPY
40-49,8,11,4,2019-01-25,PA,HIP REPLACEMENT
40-49,51,61,15,2019-01-25,PA,HYSTEROSCOPY
40-49,7,10,2,2019-01-25,PA,KNEE REPLACEMENT
40-49,7,7,2,2019-01-25,PA,MASTECTOMY
50-64,1,1,1,2019-01-25,PA,CABG
50-64,288,373,20,2019-01-25,PA,CATARACT
50-64,73,92,10,2019-01-25,PA,CHOLECYSTECTOMY
50-64,165,198,12,2019-01-25,PA,CYSTOSCOPY
50-64,77,115,16,2019-01-25,PA,HIP REPLACEMENT
50-64,74,88,10,2019-01-25,PA,HYSTEROSCOPY
50-64,107,172,15,2019-01-25,PA,KNEE REPLACEMENT
50-64,40,49,4,2019-01-25,PA,MASTECTOMY
50-64,15,27,5,2019-01-25,PA,PROSTATECTOMY
65+,5,9,4,2019-01-25,PA,CABG
65+,1164,1521,24,2019-01-25,PA,CATARACT
65+,66,87,5,2019-01-25,PA,CHOLECYSTECTOMY
65+,494,614,19,2019-01-25,PA,CYSTOSCOPY
65+,114,190,13,2019-01-25,PA,HIP REPLACEMENT
65+,33,42,4,2019-01-25,PA,HYSTEROSCOPY
65+,189,302,20,2019-01-25,PA,KNEE REPLACEMENT
65+,44,54,5,2019-01-25,PA,MASTECTOMY
65+,10,13,3,2019-01-25,PA,PROSTATECTOMY
18-29,1,1,1,2019-02-01,PA,CATARACT
18-29,37,50,8,2019-02-01,PA,CHOLECYSTECTOMY
18-29,21,25,5,2019-02-01,PA,CYSTOSCOPY
18-29,14,19,4,2019-02-01,PA,HYSTEROSCOPY
18-29,5,7,2,2019-02-01,PA,MASTECTOMY
30-39,2,2,2,2019-02-01,PA,CATARACT
30-39,41,50,10,2019-02-01,PA,CHOLECYSTECTOMY
30-39,35,43,5,2019-02-01,PA,CYSTOSCOPY
30-39,1,1,1,2019-02-01,PA,HIP REPLACEMENT
30-39,33,41,7,2019-02-01,PA,HYSTEROSCOPY
30-39,7,10,4,2019-02-01,PA,MASTECTOMY
40-49,16,23,5,2019-02-01,PA,CATARACT
40-49,40,50,6,2019-02-01,PA,CHOLECYSTECTOMY
40-49,36,41,6,2019-02-01,PA,CYSTOSCOPY
40-49,8,11,9,2019-02-01,PA,HIP REPLACEMENT
40-49,59,70,13,2019-02-01,PA,HYSTEROSCOPY
40-49,9,14,5,2019-02-01,PA,KNEE REPLACEMENT
40-49,14,17,3,2019-02-01,PA,MASTECTOMY
50-64,278,360,15,2019-02-01,PA,CATARACT
50-64,67,81,13,2019-02-01,PA,CHOLECYSTECTOMY
50-64,172,214,19,2019-02-01,PA,CYSTOSCOPY
50-64,75,113,13,2019-02-01,PA,HIP REPLACEMENT
50-64,85,102,13,2019-02-01,PA,HYSTEROSCOPY
50-64,125,211,19,2019-02-01,PA,KNEE REPLACEMENT
50-64,43,59,5,2019-02-01,PA,MASTECTOMY
50-64,9,10,4,2019-02-01,PA,PROSTATECTOMY
65+,2,2,2,2019-02-01,PA,CABG
65+,1250,1666,29,2019-02-01,PA,CATARACT
65+,55,76,4,2019-02-01,PA,CHOLECYSTECTOMY
65+,1,1,1,2019-02-01,PA,COVID
65+,432,544,16,2019-02-01,PA,CYSTOSCOPY
65+,108,182,15,2019-02-01,PA,HIP REPLACEMENT
65+,33,34,3,2019-02-01,PA,HYSTEROSCOPY
65+,199,316,25,2019-02-01,PA,KNEE REPLACEMENT
65+,40,47,4,2019-02-01,PA,MASTECTOMY
65+,20,30,4,2019-02-01,PA,PROSTATECTOMY
18-29,3,5,3,2019-02-08,PA,CATARACT
18-29,40,48,9,2019-02-08,PA,CHOLECYSTECTOMY
18-29,8,11,2,2019-02-08,PA,CYSTOSCOPY
18-29,9,13,2,2019-02-08,PA,HYSTEROSCOPY
18-29,1,2,1,2019-02-08,PA,MASTECTOMY
30-39,8,12,8,2019-02-08,PA,CATARACT
30-39,61,78,9,2019-02-08,PA,CHOLECYSTECTOMY
30-39,21,28,4,2019-02-08,PA,CYSTOSCOPY
30-39,5,8,3,2019-02-08,PA,HIP REPLACEMENT
30-39,34,38,7,2019-02-08,PA,HYSTEROSCOPY
30-39,6,8,3,2019-02-08,PA,MASTECTOMY
40-49,27,35,8,2019-02-08,PA,CATARACT
40-49,51,65,9,2019-02-08,PA,CHOLECYSTECTOMY
40-49,46,53,5,2019-02-08,PA,CYSTOSCOPY
40-49,12,19,5,2019-02-08,PA,HIP REPLACEMENT
40-49,47,53,10,2019-02-08,PA,HYSTEROSCOPY
40-49,5,7,3,2019-02-08,PA,KNEE REPLACEMENT
40-49,16,23,7,2019-02-08,PA,MASTECTOMY
40-49,1,1,1,2019-02-08,PA,PROSTATECTOMY
50-64,307,408,22,2019-02-08,PA,CATARACT
50-64,66,91,8,2019-02-08,PA,CHOLECYSTECTOMY
50-64,180,213,15,2019-02-08,PA,CYSTOSCOPY
50-64,73,117,14,2019-02-08,PA,HIP REPLACEMENT
50-64,93,108,16,2019-02-08,PA,HYSTEROSCOPY
50-64,99,161,16,2019-02-08,PA,KNEE REPLACEMENT
50-64,33,41,4,2019-02-08,PA,MASTECTOMY
50-64,14,20,7,2019-02-08,PA,PROSTATECTOMY
65+,2,2,1,2019-02-08,PA,CABG
65+,1239,1644,29,2019-02-08,PA,CATARACT
65+,60,74,4,2019-02-08,PA,CHOLECYSTECTOMY
65+,526,657,20,2019-02-08,PA,CYSTOSCOPY
65+,107,173,17,2019-02-08,PA,HIP REPLACEMENT
65+,43,50,5,2019-02-08,PA,HYSTEROSCOPY
65+,188,287,18,2019-02-08,PA,KNEE REPLACEMENT
65+,80,91,7,2019-02-08,PA,MASTECTOMY
65+,12,13,2,2019-02-08,PA,PROSTATECTOMY
18-29,2,4,2,2019-02-15,PA,CATARACT
18-29,43,56,10,2019-02-15,PA,CHOLECYSTECTOMY
18-29,16,20,4,2019-02-15,PA,CYSTOSCOPY
18-29,1,1,1,2019-02-15,PA,HIP REPLACEMENT
18-29,12,15,3,2019-02-15,PA,HYSTEROSCOPY
18-29,1,1,1,2019-02-15,PA,MASTECTOMY
30-39,7,8,4,2019-02-15,PA,CATARACT
30-39,55,75,9,2019-02-15,PA,CHOLECYSTECTOMY
30-39,19,21,4,2019-02-15,PA,CYSTOSCOPY
30-39,1,2,2,2019-02-15,PA,HIP REPLACEMENT
30-39,31,39,10,2019-02-15,PA,HYSTEROSCOPY
30-39,1,4,2,2019-02-15,PA,KNEE REPLACEMENT
30-39,5,7,2,2019-02-15,PA,MASTECTOMY
40-49,21,25,7,2019-02-15,PA,CATARACT
40-49,50,71,13,2019-02-15,PA,CHOLECYSTECTOMY
40-49,47,54,7,2019-02-15,PA,CYSTOSCOPY
40-49,15,20,4,2019-02-15,PA,HIP REPLACEMENT
40-49,58,70,11,2019-02-15,PA,HYSTEROSCOPY
40-49,12,18,5,2019-02-15,PA,KNEE REPLACEMENT
40-49,8,10,7,2019-02-15,PA,MASTECTOMY
40-49,1,1,1,2019-02-15,PA,PROSTATECTOMY
50-64,282,379,22,2019-02-15,PA,CATARACT
50-64,70,95,16,2019-02-15,PA,CHOLECYSTECTOMY
50-64,185,223,14,2019-02-15,PA,CYSTOSCOPY
50-64,68,112,23,2019-02-15,PA,HIP REPLACEMENT
50-64,76,88,6,2019-02-15,PA,HYSTEROSCOPY
50-64,93,145,18,2019-02-15,PA,KNEE REPLACEMENT
50-64,37,43,4,2019-02-15,PA,MASTECTOMY
50-64,7,9,4,2019-02-15,PA,PROSTATECTOMY
65+,1,2,2,2019-02-15,PA,CABG
65+,1266,1695,27,2019-02-15,PA,CATARACT
65+,49,66,3,2019-02-15,PA,CHOLECYSTECTOMY
65+,450,558,19,2019-02-15,PA,CYSTOSCOPY
65+,107,173,25,2019-02-15,PA,HIP REPLACEMENT
65+,32,36,3,2019-02-15,PA,HYSTEROSCOPY
65+,178,276,18,2019-02-15,PA,KNEE REPLACEMENT
65+,56,69,4,2019-02-15,PA,MASTECTOMY
65+,15,19,4,2019-02-15,PA,PROSTATECTOMY
18-29,4,7,3,2019-02-22,PA,CATARACT
18-29,41,55,7,2019-02-22,PA,CHOLECYSTECTOMY
18-29,14,16,4,2019-02-22,PA,CYSTOSCOPY
18-29,2,2,1,2019-02-22,PA,HIP REPLACEMENT
18-29,18,24,4,2019-02-22,PA,HYSTEROSCOPY
18-29,1,1,0,2019-02-22,PA,MASTECTOMY
30-39,8,9,4,2019-02-22,PA,CATARACT
30-39,35,44,6,2019-02-22,PA,CHOLECYSTECTOMY
30-39,20,23,4,2019-02-22,PA,CYSTOSCOPY
30-39,43,51,6,2019-02-22,PA,HYSTEROSCOPY
30-39,2,3,3,2019-02-22,PA,KNEE REPLACEMENT
30-39,4,6,1,2019-02-22,PA,MASTECTOMY
40-49,18,23,4,2019-02-22,PA,CATARACT
40-49,50,71,9,2019-02-22,PA,CHOLECYSTECTOMY
40-49,34,41,5,2019-02-22,PA,CYSTOSCOPY
40-49,12,27,7,2019-02-22,PA,HIP REPLACEMENT
40-49,53,62,7,2019-02-22,PA,HYSTEROSCOPY
40-49,12,20,6,2019-02-22,PA,KNEE REPLACEMENT
40-49,17,23,5,2019-02-22,PA,MASTECTOMY
40-49,1,1,1,2019-02-22,PA,PROSTATECTOMY
50-64,1,1,1,2019-02-22,PA,CABG
50-64,292,391,17,2019-02-22,PA,CATARACT
50-64,76,99,10,2019-02-22,PA,CHOLECYSTECTOMY
50-64,144,176,16,2019-02-22,PA,CYSTOSCOPY
50-64,77,124,8,2019-02-22,PA,HIP REPLACEMENT
50-64,85,94,10,2019-02-22,PA,HYSTEROSCOPY
50-64,97,157,13,2019-02-22,PA,KNEE REPLACEMENT
50-64,37,52,6,2019-02-22,PA,MASTECTOMY
50-64,12,20,7,2019-02-22,PA,PROSTATECTOMY
65+,3,4,3,2019-02-22,PA,CABG
65+,1242,1662,26,2019-02-22,PA,CATARACT
65+,59,77,5,2019-02-22,PA,CHOLECYSTECTOMY
65+,404,506,19,2019-02-22,PA,CYSTOSCOPY
65+,99,161,13,2019-02-22,PA,HIP REPLACEMENT
65+,31,36,5,2019-02-22,PA,HYSTEROSCOPY
65+,211,342,22,2019-02-22,PA,KNEE REPLACEMENT
65+,45,58,7,2019-02-22,PA,MASTECTOMY
65+,13,17,4,2019-02-22,PA,PROSTATECTOMY
18-29,2,2,1,2019-03-01,PA,CATARACT
18-29,34,44,9,2019-03-01,PA,CHOLECYSTECTOMY
18-29,16,20,3,2019-03-01,PA,CYSTOSCOPY
18-29,14,20,4,2019-03-01,PA,HYSTEROSCOPY
18-29,2,2,0,2019-03-01,PA,MASTECTOMY
30-39,4,6,4,2019-03-01,PA,CATARACT
30-39,60,83,10,2019-03-01,PA,CHOLECYSTECTOMY
30-39,25,30,4,2019-03-01,PA,CYSTOSCOPY
30-39,2,3,2,2019-03-01,PA,HIP REPLACEMENT
30-39,45,50,7,2019-03-01,PA,HYSTEROSCOPY
30-39,6,6,2,2019-03-01,PA,MASTECTOMY
40-49,24,31,4,2019-03-01,PA,CATARACT
40-49,38,50,7,2019-03-01,PA,CHOLECYSTECTOMY
40-49,44,54,5,2019-03-01,PA,CYSTOSCOPY
40-49,10,17,3,2019-03-01,PA,HIP REPLACEMENT
40-49,49,54,11,2019-03-01,PA,HYSTEROSCOPY
40-49,6,10,2,2019-03-01,PA,KNEE REPLACEMENT
40-49,7,7,2,2019-03-01,PA,MASTECTOMY
50-64,319,427,24,2019-03-01,PA,CATARACT
50-64,62,81,8,2019-03-01,PA,CHOLECYSTECTOMY
50-64,194,235,14,2019-03-01,PA,CYSTOSCOPY
50-64,77,122,14,2019-03-01,PA,HIP REPLACEMENT
50-64,64,75,11,2019-03-01,PA,HYSTEROSCOPY
50-64,91,142,14,2019-03-01,PA,KNEE REPLACEMENT
50-64,36,50,5,2019-03-01,PA,MASTECTOMY
50-64,13,16,3,2019-03-01,PA,PROSTATECTOMY
65+,2,3,3,2019-03-01,PA,CABG
65+,1313,1782,30,2019-03-01,PA,CATARACT
65+,48,62,5,2019-03-01,PA,CHOLECYSTECTOMY
65+,455,559,22,2019-03-01,PA,CYSTOSCOPY
65+,114,172,16,2019-03-01,PA,HIP REPLACEMENT
65+,34,41,5,2019-03-01,PA,HYSTEROSCOPY
65+,201,331,17,2019-03-01,PA,KNEE REPLACEMENT
65+,46,55,4,2019-03-01,PA,MASTECTOMY
65+,20,26,2,2019-03-01,PA,PROSTATECTOMY
18-29,5,5,2,2019-03-08,PA,CATARACT
18-29,48,67,7,2019-03-08,PA,CHOLECYSTECTOMY
18-29,19,23,3,2019-03-08,PA,CYSTOSCOPY
18-29,1,1,1,2019-03-08,PA,HIP REPLACEMENT
18-29,9,10,4,2019-03-08,PA,HYSTEROSCOPY
18-29,2,3,2,2019-03-08,PA,MASTECTOMY
30-39,8,10,4,2019-03-08,PA,CATARACT
30-39,55,66,10,2019-03-08,PA,CHOLECYSTECTOMY
30-39,33,41,4,2019-03-08,PA,CYSTOSCOPY
30-39,4,7,2,2019-03-08,PA,HIP REPLACEMENT
30-39,45,57,8,2019-03-08,PA,HYSTEROSCOPY
30-39,1,1,1,2019-03-08,PA,KNEE REPLACEMENT
30-39,2,4,2,2019-03-08,PA,MASTECTOMY
40-49,16,18,3,2019-03-08,PA,CATARACT
40-49,42,58,7,2019-03-08,PA,CHOLECYSTECTOMY
40-49,49,61,7,2019-03-08,PA,CYSTOSCOPY
40-49,9,14,5,2019-03-08,PA,HIP REPLACEMENT
40-49,45,53,8,2019-03-08,PA,HYSTEROSCOPY
40-49,9,16,6,2019-03-08,PA,KNEE REPLACEMENT
40-49,10,14,4,2019-03-08,PA,MASTECTOMY
40-49,1,1,1,2019-03-08,PA,PROSTATECTOMY
50-64,1,2,2,2019-03-08,PA,CABG
50-64,320,427,29,2019-03-08,PA,CATARACT
50-64,64,86,7,2019-03-08,PA,CHOLECYSTECTOMY
50-64,169,205,15,2019-03-08,PA,CYSTOSCOPY
50-64,63,102,12,2019-03-08,PA,HIP REPLACEMENT
50-64,73,84,11,2019-03-08,PA,HYSTEROSCOPY
50-64,96,157,16,2019-03-08,PA,KNEE REPLACEMENT
50-64,22,29,7,2019-03-08,PA,MASTECTOMY
50-64,13,21,2,2019-03-08,PA,PROSTATECTOMY
65+,1,1,1,2019-03-08,PA,CABG
65+,1220,1645,26,2019-03-08,PA,CATARACT
65+,62,89,6,2019-03-08,PA,CHOLECYSTECTOMY
65+,480,579,24,2019-03-08,PA,CYSTOSCOPY
65+,92,147,12,2019-03-08,PA,HIP REPLACEMENT
65+,34,40,4,2019-03-08,PA,HYSTEROSCOPY
65+,183,298,17,2019-03-08,PA,KNEE REPLACEMENT
65+,50,60,4,2019-03-08,PA,MASTECTOMY
65+,7,10,1,2019-03-08,PA,PROSTATECTOMY
18-29,4,4,1,2019-03-15,PA,CATARACT
18-29,51,67,13,2019-03-15,PA,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-15,PA,COSMETIC RECONSTRUCTION
18-29,11,14,2,2019-03-15,PA,CYSTOSCOPY
18-29,16,18,4,2019-03-15,PA,HYSTEROSCOPY
18-29,2,2,1,2019-03-15,PA,MASTECTOMY
30-39,4,5,4,2019-03-15,PA,CATARACT
30-39,64,79,7,2019-03-15,PA,CHOLECYSTECTOMY
30-39,14,18,4,2019-03-15,PA,CYSTOSCOPY
30-39,3,6,1,2019-03-15,PA,HIP REPLACEMENT
30-39,36,41,5,2019-03-15,PA,HYSTEROSCOPY
30-39,4,5,4,2019-03-15,PA,MASTECTOMY
40-49,24,28,7,2019-03-15,PA,CATARACT
40-49,42,66,8,2019-03-15,PA,CHOLECYSTECTOMY
40-49,47,59,6,2019-03-15,PA,CYSTOSCOPY
40-49,4,5,2,2019-03-15,PA,HIP REPLACEMENT
40-49,34,42,5,2019-03-15,PA,HYSTEROSCOPY
40-49,5,9,3,2019-03-15,PA,KNEE REPLACEMENT
40-49,9,13,3,2019-03-15,PA,MASTECTOMY
40-49,2,2,1,2019-03-15,PA,PROSTATECTOMY
50-64,4,4,2,2019-03-15,PA,CABG
50-64,281,349,17,2019-03-15,PA,CATARACT
50-64,64,89,7,2019-03-15,PA,CHOLECYSTECTOMY
50-64,168,197,16,2019-03-15,PA,CYSTOSCOPY
50-64,36,56,12,2019-03-15,PA,HIP REPLACEMENT
50-64,88,107,15,2019-03-15,PA,HYSTEROSCOPY
50-64,71,116,14,2019-03-15,PA,KNEE REPLACEMENT
50-64,18,25,5,2019-03-15,PA,MASTECTOMY
50-64,7,10,2,2019-03-15,PA,PROSTATECTOMY
65+,2,4,1,2019-03-15,PA,CABG
65+,1243,1628,24,2019-03-15,PA,CATARACT
65+,57,71,4,2019-03-15,PA,CHOLECYSTECTOMY
65+,1,2,1,2019-03-15,PA,COSMETIC RECONSTRUCTION
65+,488,594,15,2019-03-15,PA,CYSTOSCOPY
65+,77,119,14,2019-03-15,PA,HIP REPLACEMENT
65+,27,33,3,2019-03-15,PA,HYSTEROSCOPY
65+,153,245,10,2019-03-15,PA,KNEE REPLACEMENT
65+,38,45,3,2019-03-15,PA,MASTECTOMY
65+,14,19,4,2019-03-15,PA,PROSTATECTOMY
18-29,42,56,8,2019-03-22,PA,CHOLECYSTECTOMY
18-29,12,14,3,2019-03-22,PA,CYSTOSCOPY
18-29,7,7,3,2019-03-22,PA,HYSTEROSCOPY
18-29,2,2,1,2019-03-22,PA,MASTECTOMY
30-39,3,4,2,2019-03-22,PA,CATARACT
30-39,47,57,9,2019-03-22,PA,CHOLECYSTECTOMY
30-39,23,28,5,2019-03-22,PA,CYSTOSCOPY
30-39,1,2,1,2019-03-22,PA,HIP REPLACEMENT
30-39,44,58,7,2019-03-22,PA,HYSTEROSCOPY
30-39,1,1,1,2019-03-22,PA,MASTECTOMY
40-49,16,21,4,2019-03-22,PA,CATARACT
40-49,50,65,6,2019-03-22,PA,CHOLECYSTECTOMY
40-49,41,50,5,2019-03-22,PA,CYSTOSCOPY
40-49,12,20,4,2019-03-22,PA,HIP REPLACEMENT
40-49,66,77,10,2019-03-22,PA,HYSTEROSCOPY
40-49,7,10,2,2019-03-22,PA,KNEE REPLACEMENT
40-49,17,18,3,2019-03-22,PA,MASTECTOMY
50-64,1,1,1,2019-03-22,PA,CABG
50-64,331,423,24,2019-03-22,PA,CATARACT
50-64,54,71,10,2019-03-22,PA,CHOLECYSTECTOMY
50-64,190,222,15,2019-03-22,PA,CYSTOSCOPY
50-64,70,113,14,2019-03-22,PA,HIP REPLACEMENT
50-64,70,86,13,2019-03-22,PA,HYSTEROSCOPY
50-64,108,161,25,2019-03-22,PA,KNEE REPLACEMENT
50-64,28,33,5,2019-03-22,PA,MASTECTOMY
50-64,9,12,2,2019-03-22,PA,PROSTATECTOMY
65+,5,10,8,2019-03-22,PA,CABG
65+,1212,1649,23,2019-03-22,PA,CATARACT
65+,86,111,6,2019-03-22,PA,CHOLECYSTECTOMY
65+,464,579,16,2019-03-22,PA,CYSTOSCOPY
65+,96,153,16,2019-03-22,PA,HIP REPLACEMENT
65+,30,36,4,2019-03-22,PA,HYSTEROSCOPY
65+,185,273,19,2019-03-22,PA,KNEE REPLACEMENT
65+,40,57,4,2019-03-22,PA,MASTECTOMY
65+,15,22,4,2019-03-22,PA,PROSTATECTOMY
18-29,45,55,11,2019-03-29,PA,CHOLECYSTECTOMY
18-29,15,19,3,2019-03-29,PA,CYSTOSCOPY
18-29,13,18,6,2019-03-29,PA,HYSTEROSCOPY
18-29,2,2,1,2019-03-29,PA,MASTECTOMY
30-39,2,2,1,2019-03-29,PA,CATARACT
30-39,41,58,9,2019-03-29,PA,CHOLECYSTECTOMY
30-39,26,31,4,2019-03-29,PA,CYSTOSCOPY
30-39,1,1,1,2019-03-29,PA,HIP REPLACEMENT
30-39,35,40,5,2019-03-29,PA,HYSTEROSCOPY
30-39,6,7,2,2019-03-29,PA,MASTECTOMY
40-49,1,1,1,2019-03-29,PA,CABG
40-49,23,26,7,2019-03-29,PA,CATARACT
40-49,40,53,8,2019-03-29,PA,CHOLECYSTECTOMY
40-49,49,58,5,2019-03-29,PA,CYSTOSCOPY
40-49,15,21,5,2019-03-29,PA,HIP REPLACEMENT
40-49,53,62,7,2019-03-29,PA,HYSTEROSCOPY
