age,patients,claims,physicians,week,state,elective
40-49,61,69,10,2019-01-11,FL,CYSTOSCOPY
40-49,7,11,5,2019-01-11,FL,HIP REPLACEMENT
40-49,84,103,14,2019-01-11,FL,HYSTEROSCOPY
40-49,8,11,3,2019-01-11,FL,KNEE REPLACEMENT
40-49,39,53,7,2019-01-11,FL,MASTECTOMY
40-49,1,2,1,2019-01-11,FL,PROSTATECTOMY
50-64,4,7,3,2019-01-11,FL,CABG
50-64,274,378,24,2019-01-11,FL,CATARACT
50-64,153,218,22,2019-01-11,FL,CHOLECYSTECTOMY
50-64,221,238,12,2019-01-11,FL,CYSTOSCOPY
50-64,75,130,12,2019-01-11,FL,HIP REPLACEMENT
50-64,106,130,15,2019-01-11,FL,HYSTEROSCOPY
50-64,105,172,11,2019-01-11,FL,KNEE REPLACEMENT
50-64,79,114,8,2019-01-11,FL,MASTECTOMY
50-64,22,31,6,2019-01-11,FL,PROSTATECTOMY
65+,3,8,1,2019-01-11,FL,CABG
65+,1804,2499,38,2019-01-11,FL,CATARACT
65+,179,245,13,2019-01-11,FL,CHOLECYSTECTOMY
65+,856,919,22,2019-01-11,FL,CYSTOSCOPY
65+,183,277,20,2019-01-11,FL,HIP REPLACEMENT
65+,74,84,6,2019-01-11,FL,HYSTEROSCOPY
65+,435,674,27,2019-01-11,FL,KNEE REPLACEMENT
65+,141,195,10,2019-01-11,FL,MASTECTOMY
65+,26,32,3,2019-01-11,FL,PROSTATECTOMY
18-29,2,3,2,2019-01-18,FL,CATARACT
18-29,71,102,12,2019-01-18,FL,CHOLECYSTECTOMY
18-29,13,13,3,2019-01-18,FL,CYSTOSCOPY
18-29,1,1,1,2019-01-18,FL,HIP REPLACEMENT
18-29,9,11,3,2019-01-18,FL,HYSTEROSCOPY
18-29,3,3,3,2019-01-18,FL,MASTECTOMY
18-29,1,1,1,2019-01-18,FL,PROSTATECTOMY
30-39,4,5,2,2019-01-18,FL,CATARACT
30-39,89,133,12,2019-01-18,FL,CHOLECYSTECTOMY
30-39,30,33,3,2019-01-18,FL,CYSTOSCOPY
30-39,3,5,1,2019-01-18,FL,HIP REPLACEMENT
30-39,71,81,9,2019-01-18,FL,HYSTEROSCOPY
30-39,9,13,9,2019-01-18,FL,MASTECTOMY
40-49,22,27,7,2019-01-18,FL,CATARACT
40-49,114,160,16,2019-01-18,FL,CHOLECYSTECTOMY
40-49,85,94,6,2019-01-18,FL,CYSTOSCOPY
40-49,7,12,2,2019-01-18,FL,HIP REPLACEMENT
40-49,123,146,18,2019-01-18,FL,HYSTEROSCOPY
40-49,4,9,2,2019-01-18,FL,KNEE REPLACEMENT
40-49,18,23,5,2019-01-18,FL,MASTECTOMY
40-49,1,1,1,2019-01-18,FL,PROSTATECTOMY
50-64,4,8,3,2019-01-18,FL,CABG
50-64,331,440,27,2019-01-18,FL,CATARACT
50-64,142,202,15,2019-01-18,FL,CHOLECYSTECTOMY
50-64,275,292,13,2019-01-18,FL,CYSTOSCOPY
50-64,56,93,13,2019-01-18,FL,HIP REPLACEMENT
50-64,145,175,16,2019-01-18,FL,HYSTEROSCOPY
50-64,120,184,17,2019-01-18,FL,KNEE REPLACEMENT
50-64,92,135,10,2019-01-18,FL,MASTECTOMY
50-64,20,31,7,2019-01-18,FL,PROSTATECTOMY
65+,13,22,4,2019-01-18,FL,CABG
65+,2001,2775,43,2019-01-18,FL,CATARACT
65+,203,292,18,2019-01-18,FL,CHOLECYSTECTOMY
65+,1,1,1,2019-01-18,FL,COSMETIC RECONSTRUCTION
65+,896,982,25,2019-01-18,FL,CYSTOSCOPY
65+,196,309,18,2019-01-18,FL,HIP REPLACEMENT
65+,84,97,6,2019-01-18,FL,HYSTEROSCOPY
65+,428,667,23,2019-01-18,FL,KNEE REPLACEMENT
65+,141,185,11,2019-01-18,FL,MASTECTOMY
65+,28,39,4,2019-01-18,FL,PROSTATECTOMY
18-29,6,7,2,2019-01-25,FL,CATARACT
18-29,58,91,10,2019-01-25,FL,CHOLECYSTECTOMY
18-29,22,24,3,2019-01-25,FL,CYSTOSCOPY
18-29,26,31,8,2019-01-25,FL,HYSTEROSCOPY
18-29,4,4,2,2019-01-25,FL,MASTECTOMY
30-39,2,3,2,2019-01-25,FL,CATARACT
30-39,80,114,14,2019-01-25,FL,CHOLECYSTECTOMY
30-39,30,34,5,2019-01-25,FL,CYSTOSCOPY
30-39,4,5,2,2019-01-25,FL,HIP REPLACEMENT
30-39,101,120,17,2019-01-25,FL,HYSTEROSCOPY
30-39,1,1,1,2019-01-25,FL,KNEE REPLACEMENT
30-39,10,17,5,2019-01-25,FL,MASTECTOMY
40-49,23,30,5,2019-01-25,FL,CATARACT
40-49,84,117,12,2019-01-25,FL,CHOLECYSTECTOMY
40-49,72,79,6,2019-01-25,FL,CYSTOSCOPY
40-49,8,15,5,2019-01-25,FL,HIP REPLACEMENT
40-49,98,118,14,2019-01-25,FL,HYSTEROSCOPY
40-49,5,10,4,2019-01-25,FL,KNEE REPLACEMENT
40-49,24,33,12,2019-01-25,FL,MASTECTOMY
40-49,1,3,3,2019-01-25,FL,PROSTATECTOMY
50-64,2,4,3,2019-01-25,FL,CABG
50-64,308,406,23,2019-01-25,FL,CATARACT
50-64,156,223,15,2019-01-25,FL,CHOLECYSTECTOMY
50-64,232,260,15,2019-01-25,FL,CYSTOSCOPY
50-64,59,104,12,2019-01-25,FL,HIP REPLACEMENT
50-64,120,145,11,2019-01-25,FL,HYSTEROSCOPY
50-64,87,135,12,2019-01-25,FL,KNEE REPLACEMENT
50-64,81,114,10,2019-01-25,FL,MASTECTOMY
50-64,21,30,5,2019-01-25,FL,PROSTATECTOMY
65+,4,8,2,2019-01-25,FL,CABG
65+,1927,2699,55,2019-01-25,FL,CATARACT
65+,179,251,15,2019-01-25,FL,CHOLECYSTECTOMY
65+,797,857,23,2019-01-25,FL,CYSTOSCOPY
65+,156,261,14,2019-01-25,FL,HIP REPLACEMENT
65+,84,96,8,2019-01-25,FL,HYSTEROSCOPY
65+,372,592,29,2019-01-25,FL,KNEE REPLACEMENT
65+,155,218,11,2019-01-25,FL,MASTECTOMY
65+,18,21,2,2019-01-25,FL,PROSTATECTOMY
18-29,2,3,2,2019-02-01,FL,CATARACT
18-29,71,107,11,2019-02-01,FL,CHOLECYSTECTOMY
18-29,10,11,3,2019-02-01,FL,CYSTOSCOPY
18-29,21,25,4,2019-02-01,FL,HYSTEROSCOPY
18-29,5,8,6,2019-02-01,FL,MASTECTOMY
30-39,1,3,2,2019-02-01,FL,CABG
30-39,5,5,2,2019-02-01,FL,CATARACT
30-39,98,152,17,2019-02-01,FL,CHOLECYSTECTOMY
30-39,29,31,3,2019-02-01,FL,CYSTOSCOPY
30-39,7,14,3,2019-02-01,FL,HIP REPLACEMENT
30-39,95,110,8,2019-02-01,FL,HYSTEROSCOPY
30-39,1,2,2,2019-02-01,FL,KNEE REPLACEMENT
30-39,11,15,2,2019-02-01,FL,MASTECTOMY
40-49,29,34,8,2019-02-01,FL,CATARACT
40-49,99,136,11,2019-02-01,FL,CHOLECYSTECTOMY
40-49,68,76,5,2019-02-01,FL,CYSTOSCOPY
40-49,7,10,5,2019-02-01,FL,HIP REPLACEMENT
40-49,95,112,13,2019-02-01,FL,HYSTEROSCOPY
40-49,9,13,2,2019-02-01,FL,KNEE REPLACEMENT
40-49,40,54,9,2019-02-01,FL,MASTECTOMY
40-49,3,4,2,2019-02-01,FL,PROSTATECTOMY
50-64,2,4,2,2019-02-01,FL,CABG
50-64,338,436,29,2019-02-01,FL,CATARACT
50-64,162,237,16,2019-02-01,FL,CHOLECYSTECTOMY
50-64,289,311,17,2019-02-01,FL,CYSTOSCOPY
50-64,74,121,13,2019-02-01,FL,HIP REPLACEMENT
50-64,129,154,11,2019-02-01,FL,HYSTEROSCOPY
50-64,118,200,17,2019-02-01,FL,KNEE REPLACEMENT
50-64,87,116,8,2019-02-01,FL,MASTECTOMY
50-64,22,26,4,2019-02-01,FL,PROSTATECTOMY
65+,7,12,6,2019-02-01,FL,CABG
65+,2028,2799,38,2019-02-01,FL,CATARACT
65+,197,271,14,2019-02-01,FL,CHOLECYSTECTOMY
65+,1,1,1,2019-02-01,FL,COSMETIC RECONSTRUCTION
65+,844,916,27,2019-02-01,FL,CYSTOSCOPY
65+,185,295,14,2019-02-01,FL,HIP REPLACEMENT
65+,80,88,5,2019-02-01,FL,HYSTEROSCOPY
65+,438,668,23,2019-02-01,FL,KNEE REPLACEMENT
65+,143,195,16,2019-02-01,FL,MASTECTOMY
65+,35,49,4,2019-02-01,FL,PROSTATECTOMY
18-29,4,5,2,2019-02-08,FL,CATARACT
18-29,53,82,12,2019-02-08,FL,CHOLECYSTECTOMY
18-29,14,14,2,2019-02-08,FL,CYSTOSCOPY
18-29,17,20,8,2019-02-08,FL,HYSTEROSCOPY
18-29,2,3,2,2019-02-08,FL,MASTECTOMY
30-39,5,5,1,2019-02-08,FL,CATARACT
30-39,71,96,11,2019-02-08,FL,CHOLECYSTECTOMY
30-39,30,32,4,2019-02-08,FL,CYSTOSCOPY
30-39,1,1,1,2019-02-08,FL,HIP REPLACEMENT
30-39,84,96,10,2019-02-08,FL,HYSTEROSCOPY
30-39,5,5,5,2019-02-08,FL,MASTECTOMY
40-49,31,43,7,2019-02-08,FL,CATARACT
40-49,105,145,10,2019-02-08,FL,CHOLECYSTECTOMY
40-49,52,54,5,2019-02-08,FL,CYSTOSCOPY
40-49,12,16,5,2019-02-08,FL,HIP REPLACEMENT
40-49,107,118,22,2019-02-08,FL,HYSTEROSCOPY
40-49,6,11,2,2019-02-08,FL,KNEE REPLACEMENT
40-49,25,35,8,2019-02-08,FL,MASTECTOMY
40-49,2,3,1,2019-02-08,FL,PROSTATECTOMY
50-64,2,3,1,2019-02-08,FL,CABG
50-64,322,422,28,2019-02-08,FL,CATARACT
50-64,135,198,17,2019-02-08,FL,CHOLECYSTECTOMY
50-64,248,277,17,2019-02-08,FL,CYSTOSCOPY
50-64,69,115,15,2019-02-08,FL,HIP REPLACEMENT
50-64,139,162,15,2019-02-08,FL,HYSTEROSCOPY
50-64,104,166,12,2019-02-08,FL,KNEE REPLACEMENT
50-64,90,115,11,2019-02-08,FL,MASTECTOMY
50-64,22,27,5,2019-02-08,FL,PROSTATECTOMY
65+,6,8,3,2019-02-08,FL,CABG
65+,1913,2652,38,2019-02-08,FL,CATARACT
65+,173,244,20,2019-02-08,FL,CHOLECYSTECTOMY
65+,799,864,21,2019-02-08,FL,CYSTOSCOPY
65+,192,299,22,2019-02-08,FL,HIP REPLACEMENT
65+,93,109,6,2019-02-08,FL,HYSTEROSCOPY
65+,398,611,24,2019-02-08,FL,KNEE REPLACEMENT
65+,148,219,10,2019-02-08,FL,MASTECTOMY
65+,42,54,4,2019-02-08,FL,PROSTATECTOMY
18-29,2,2,1,2019-02-15,FL,CATARACT
18-29,57,90,11,2019-02-15,FL,CHOLECYSTECTOMY
18-29,8,8,2,2019-02-15,FL,CYSTOSCOPY
18-29,1,1,1,2019-02-15,FL,HIP REPLACEMENT
18-29,13,17,4,2019-02-15,FL,HYSTEROSCOPY
18-29,3,5,3,2019-02-15,FL,MASTECTOMY
30-39,6,8,5,2019-02-15,FL,CATARACT
30-39,85,111,10,2019-02-15,FL,CHOLECYSTECTOMY
30-39,21,24,5,2019-02-15,FL,CYSTOSCOPY
30-39,2,3,1,2019-02-15,FL,HIP REPLACEMENT
30-39,89,104,11,2019-02-15,FL,HYSTEROSCOPY
30-39,1,2,1,2019-02-15,FL,KNEE REPLACEMENT
30-39,5,6,6,2019-02-15,FL,MASTECTOMY
40-49,1,2,2,2019-02-15,FL,CABG
40-49,22,28,4,2019-02-15,FL,CATARACT
40-49,79,109,7,2019-02-15,FL,CHOLECYSTECTOMY
40-49,70,73,5,2019-02-15,FL,CYSTOSCOPY
40-49,4,4,1,2019-02-15,FL,HIP REPLACEMENT
40-49,102,131,19,2019-02-15,FL,HYSTEROSCOPY
40-49,15,20,2,2019-02-15,FL,KNEE REPLACEMENT
40-49,35,44,6,2019-02-15,FL,MASTECTOMY
40-49,1,2,2,2019-02-15,FL,PROSTATECTOMY
50-64,1,2,2,2019-02-15,FL,CABG
50-64,311,409,27,2019-02-15,FL,CATARACT
50-64,148,210,16,2019-02-15,FL,CHOLECYSTECTOMY
50-64,210,227,12,2019-02-15,FL,CYSTOSCOPY
50-64,61,114,13,2019-02-15,FL,HIP REPLACEMENT
50-64,100,118,15,2019-02-15,FL,HYSTEROSCOPY
50-64,96,153,15,2019-02-15,FL,KNEE REPLACEMENT
50-64,79,110,11,2019-02-15,FL,MASTECTOMY
50-64,20,28,5,2019-02-15,FL,PROSTATECTOMY
65+,4,7,2,2019-02-15,FL,CABG
65+,1908,2654,37,2019-02-15,FL,CATARACT
65+,211,296,14,2019-02-15,FL,CHOLECYSTECTOMY
65+,772,834,21,2019-02-15,FL,CYSTOSCOPY
65+,159,256,17,2019-02-15,FL,HIP REPLACEMENT
65+,69,81,7,2019-02-15,FL,HYSTEROSCOPY
65+,323,489,17,2019-02-15,FL,KNEE REPLACEMENT
65+,138,194,15,2019-02-15,FL,MASTECTOMY
65+,33,45,6,2019-02-15,FL,PROSTATECTOMY
18-29,1,1,1,2019-02-22,FL,CATARACT
18-29,68,97,14,2019-02-22,FL,CHOLECYSTECTOMY
18-29,16,22,4,2019-02-22,FL,CYSTOSCOPY
18-29,1,1,1,2019-02-22,FL,HIP REPLACEMENT
18-29,17,20,5,2019-02-22,FL,HYSTEROSCOPY
18-29,1,1,1,2019-02-22,FL,KNEE REPLACEMENT
18-29,4,7,4,2019-02-22,FL,MASTECTOMY
30-39,4,4,4,2019-02-22,FL,CATARACT
30-39,83,124,12,2019-02-22,FL,CHOLECYSTECTOMY
30-39,28,29,3,2019-02-22,FL,CYSTOSCOPY
30-39,5,10,2,2019-02-22,FL,HIP REPLACEMENT
30-39,84,98,11,2019-02-22,FL,HYSTEROSCOPY
30-39,8,8,4,2019-02-22,FL,MASTECTOMY
40-49,23,28,7,2019-02-22,FL,CATARACT
40-49,86,115,16,2019-02-22,FL,CHOLECYSTECTOMY
40-49,63,67,8,2019-02-22,FL,CYSTOSCOPY
40-49,8,14,5,2019-02-22,FL,HIP REPLACEMENT
40-49,97,125,10,2019-02-22,FL,HYSTEROSCOPY
40-49,5,7,3,2019-02-22,FL,KNEE REPLACEMENT
40-49,29,40,12,2019-02-22,FL,MASTECTOMY
40-49,2,2,2,2019-02-22,FL,PROSTATECTOMY
50-64,5,11,4,2019-02-22,FL,CABG
50-64,345,433,28,2019-02-22,FL,CATARACT
50-64,149,213,14,2019-02-22,FL,CHOLECYSTECTOMY
50-64,214,233,13,2019-02-22,FL,CYSTOSCOPY
50-64,68,104,13,2019-02-22,FL,HIP REPLACEMENT
50-64,113,143,14,2019-02-22,FL,HYSTEROSCOPY
50-64,100,155,21,2019-02-22,FL,KNEE REPLACEMENT
50-64,77,108,14,2019-02-22,FL,MASTECTOMY
50-64,15,21,4,2019-02-22,FL,PROSTATECTOMY
65+,7,13,8,2019-02-22,FL,CABG
65+,1861,2559,45,2019-02-22,FL,CATARACT
65+,156,210,11,2019-02-22,FL,CHOLECYSTECTOMY
65+,1,1,1,2019-02-22,FL,COSMETIC RECONSTRUCTION
65+,715,767,23,2019-02-22,FL,CYSTOSCOPY
65+,159,251,16,2019-02-22,FL,HIP REPLACEMENT
65+,68,88,6,2019-02-22,FL,HYSTEROSCOPY
65+,352,534,19,2019-02-22,FL,KNEE REPLACEMENT
65+,134,192,15,2019-02-22,FL,MASTECTOMY
65+,38,50,4,2019-02-22,FL,PROSTATECTOMY
18-29,3,5,1,2019-03-01,FL,CATARACT
18-29,71,91,13,2019-03-01,FL,CHOLECYSTECTOMY
18-29,10,12,3,2019-03-01,FL,CYSTOSCOPY
18-29,3,4,2,2019-03-01,FL,HIP REPLACEMENT
18-29,21,23,7,2019-03-01,FL,HYSTEROSCOPY
18-29,2,3,1,2019-03-01,FL,MASTECTOMY
30-39,4,6,2,2019-03-01,FL,CATARACT
30-39,85,111,10,2019-03-01,FL,CHOLECYSTECTOMY
30-39,21,21,3,2019-03-01,FL,CYSTOSCOPY
30-39,3,5,4,2019-03-01,FL,HIP REPLACEMENT
30-39,94,106,11,2019-03-01,FL,HYSTEROSCOPY
30-39,11,17,4,2019-03-01,FL,MASTECTOMY
40-49,22,26,7,2019-03-01,FL,CATARACT
40-49,85,115,12,2019-03-01,FL,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-01,FL,COSMETIC RECONSTRUCTION
40-49,60,63,5,2019-03-01,FL,CYSTOSCOPY
40-49,7,11,3,2019-03-01,FL,HIP REPLACEMENT
40-49,67,82,10,2019-03-01,FL,HYSTEROSCOPY
40-49,7,9,3,2019-03-01,FL,KNEE REPLACEMENT
40-49,31,39,5,2019-03-01,FL,MASTECTOMY
40-49,1,2,2,2019-03-01,FL,PROSTATECTOMY
50-64,1,1,1,2019-03-01,FL,CABG
50-64,341,433,31,2019-03-01,FL,CATARACT
50-64,140,190,17,2019-03-01,FL,CHOLECYSTECTOMY
50-64,222,241,12,2019-03-01,FL,CYSTOSCOPY
50-64,67,112,13,2019-03-01,FL,HIP REPLACEMENT
50-64,123,149,9,2019-03-01,FL,HYSTEROSCOPY
50-64,99,161,19,2019-03-01,FL,KNEE REPLACEMENT
50-64,89,123,12,2019-03-01,FL,MASTECTOMY
50-64,35,42,4,2019-03-01,FL,PROSTATECTOMY
65+,4,7,2,2019-03-01,FL,CABG
65+,1938,2657,41,2019-03-01,FL,CATARACT
65+,182,257,13,2019-03-01,FL,CHOLECYSTECTOMY
65+,1,1,1,2019-03-01,FL,COSMETIC RECONSTRUCTION
65+,734,796,20,2019-03-01,FL,CYSTOSCOPY
65+,148,240,16,2019-03-01,FL,HIP REPLACEMENT
65+,65,74,5,2019-03-01,FL,HYSTEROSCOPY
65+,346,509,21,2019-03-01,FL,KNEE REPLACEMENT
65+,161,218,9,2019-03-01,FL,MASTECTOMY
65+,43,55,3,2019-03-01,FL,PROSTATECTOMY
18-29,1,1,1,2019-03-08,FL,CATARACT
18-29,47,64,10,2019-03-08,FL,CHOLECYSTECTOMY
18-29,16,16,3,2019-03-08,FL,CYSTOSCOPY
18-29,16,16,5,2019-03-08,FL,HYSTEROSCOPY
18-29,5,6,5,2019-03-08,FL,MASTECTOMY
30-39,1,2,2,2019-03-08,FL,CABG
30-39,4,4,4,2019-03-08,FL,CATARACT
30-39,82,125,13,2019-03-08,FL,CHOLECYSTECTOMY
30-39,39,44,4,2019-03-08,FL,CYSTOSCOPY
30-39,3,5,1,2019-03-08,FL,HIP REPLACEMENT
30-39,77,91,16,2019-03-08,FL,HYSTEROSCOPY
30-39,11,16,4,2019-03-08,FL,MASTECTOMY
40-49,1,1,1,2019-03-08,FL,CABG
40-49,22,30,9,2019-03-08,FL,CATARACT
40-49,89,127,11,2019-03-08,FL,CHOLECYSTECTOMY
40-49,61,68,7,2019-03-08,FL,CYSTOSCOPY
40-49,8,11,10,2019-03-08,FL,HIP REPLACEMENT
40-49,82,95,19,2019-03-08,FL,HYSTEROSCOPY
40-49,10,15,4,2019-03-08,FL,KNEE REPLACEMENT
40-49,39,57,4,2019-03-08,FL,MASTECTOMY
50-64,2,4,2,2019-03-08,FL,CABG
50-64,327,424,30,2019-03-08,FL,CATARACT
50-64,155,222,15,2019-03-08,FL,CHOLECYSTECTOMY
50-64,222,236,16,2019-03-08,FL,CYSTOSCOPY
50-64,57,94,15,2019-03-08,FL,HIP REPLACEMENT
50-64,124,143,17,2019-03-08,FL,HYSTEROSCOPY
50-64,105,169,12,2019-03-08,FL,KNEE REPLACEMENT
50-64,81,102,9,2019-03-08,FL,MASTECTOMY
50-64,33,41,11,2019-03-08,FL,PROSTATECTOMY
65+,7,13,2,2019-03-08,FL,CABG
65+,1847,2609,50,2019-03-08,FL,CATARACT
65+,196,262,14,2019-03-08,FL,CHOLECYSTECTOMY
65+,731,793,23,2019-03-08,FL,CYSTOSCOPY
65+,134,200,14,2019-03-08,FL,HIP REPLACEMENT
65+,70,85,8,2019-03-08,FL,HYSTEROSCOPY
65+,328,508,18,2019-03-08,FL,KNEE REPLACEMENT
65+,141,202,13,2019-03-08,FL,MASTECTOMY
65+,28,36,3,2019-03-08,FL,PROSTATECTOMY
18-29,3,3,2,2019-03-15,FL,CATARACT
18-29,53,82,9,2019-03-15,FL,CHOLECYSTECTOMY
18-29,15,17,2,2019-03-15,FL,CYSTOSCOPY
18-29,13,13,4,2019-03-15,FL,HYSTEROSCOPY
18-29,3,5,4,2019-03-15,FL,MASTECTOMY
30-39,7,9,3,2019-03-15,FL,CATARACT
30-39,83,116,13,2019-03-15,FL,CHOLECYSTECTOMY
30-39,32,37,4,2019-03-15,FL,CYSTOSCOPY
30-39,4,7,3,2019-03-15,FL,HIP REPLACEMENT
30-39,102,124,16,2019-03-15,FL,HYSTEROSCOPY
30-39,2,2,1,2019-03-15,FL,KNEE REPLACEMENT
30-39,9,10,4,2019-03-15,FL,MASTECTOMY
40-49,33,44,7,2019-03-15,FL,CATARACT
40-49,102,134,14,2019-03-15,FL,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-15,FL,COSMETIC RECONSTRUCTION
40-49,57,66,12,2019-03-15,FL,CYSTOSCOPY
40-49,7,10,3,2019-03-15,FL,HIP REPLACEMENT
40-49,90,113,12,2019-03-15,FL,HYSTEROSCOPY
40-49,6,8,2,2019-03-15,FL,KNEE REPLACEMENT
40-49,31,40,5,2019-03-15,FL,MASTECTOMY
40-49,2,4,1,2019-03-15,FL,PROSTATECTOMY
50-64,334,447,26,2019-03-15,FL,CATARACT
50-64,140,186,14,2019-03-15,FL,CHOLECYSTECTOMY
50-64,206,218,13,2019-03-15,FL,CYSTOSCOPY
50-64,57,95,10,2019-03-15,FL,HIP REPLACEMENT
50-64,101,119,17,2019-03-15,FL,HYSTEROSCOPY
50-64,73,117,14,2019-03-15,FL,KNEE REPLACEMENT
50-64,80,113,11,2019-03-15,FL,MASTECTOMY
50-64,35,43,6,2019-03-15,FL,PROSTATECTOMY
65+,9,13,2,2019-03-15,FL,CABG
65+,1864,2577,41,2019-03-15,FL,CATARACT
65+,180,240,15,2019-03-15,FL,CHOLECYSTECTOMY
65+,1,1,0,2019-03-15,FL,COSMETIC RECONSTRUCTION
65+,714,771,22,2019-03-15,FL,CYSTOSCOPY
65+,129,193,15,2019-03-15,FL,HIP REPLACEMENT
65+,65,78,5,2019-03-15,FL,HYSTEROSCOPY
65+,301,468,17,2019-03-15,FL,KNEE REPLACEMENT
65+,157,230,11,2019-03-15,FL,MASTECTOMY
65+,34,48,3,2019-03-15,FL,PROSTATECTOMY
18-29,2,2,2,2019-03-22,FL,CATARACT
18-29,65,85,11,2019-03-22,FL,CHOLECYSTECTOMY
18-29,13,17,2,2019-03-22,FL,CYSTOSCOPY
18-29,1,3,2,2019-03-22,FL,HIP REPLACEMENT
18-29,19,21,4,2019-03-22,FL,HYSTEROSCOPY
18-29,6,7,6,2019-03-22,FL,MASTECTOMY
30-39,10,13,2,2019-03-22,FL,CATARACT
30-39,86,119,13,2019-03-22,FL,CHOLECYSTECTOMY
30-39,34,41,5,2019-03-22,FL,CYSTOSCOPY
30-39,4,6,2,2019-03-22,FL,HIP REPLACEMENT
30-39,68,88,16,2019-03-22,FL,HYSTEROSCOPY
30-39,1,2,1,2019-03-22,FL,KNEE REPLACEMENT
30-39,10,13,2,2019-03-22,FL,MASTECTOMY
40-49,27,37,12,2019-03-22,FL,CATARACT
40-49,85,118,9,2019-03-22,FL,CHOLECYSTECTOMY
40-49,58,65,7,2019-03-22,FL,CYSTOSCOPY
40-49,7,10,2,2019-03-22,FL,HIP REPLACEMENT
40-49,108,126,11,2019-03-22,FL,HYSTEROSCOPY
40-49,3,5,2,2019-03-22,FL,KNEE REPLACEMENT
40-49,26,40,5,2019-03-22,FL,MASTECTOMY
40-49,1,2,2,2019-03-22,FL,PROSTATECTOMY
50-64,4,10,3,2019-03-22,FL,CABG
50-64,347,441,22,2019-03-22,FL,CATARACT
50-64,127,180,14,2019-03-22,FL,CHOLECYSTECTOMY
50-64,205,231,11,2019-03-22,FL,CYSTOSCOPY
50-64,56,92,10,2019-03-22,FL,HIP REPLACEMENT
50-64,123,149,17,2019-03-22,FL,HYSTEROSCOPY
50-64,93,150,10,2019-03-22,FL,KNEE REPLACEMENT
50-64,93,134,10,2019-03-22,FL,MASTECTOMY
50-64,17,23,3,2019-03-22,FL,PROSTATECTOMY
65+,3,8,6,2019-03-22,FL,CABG
65+,1702,2381,40,2019-03-22,FL,CATARACT
65+,180,247,12,2019-03-22,FL,CHOLECYSTECTOMY
