age,patients,claims,physicians,week,state,elective
18-29,21,30,4,2019-02-08,AL,CHOLECYSTECTOMY
18-29,5,5,1,2019-02-08,AL,CYSTOSCOPY
18-29,4,5,2,2019-02-08,AL,HYSTEROSCOPY
30-39,23,27,11,2019-02-08,AL,CHOLECYSTECTOMY
30-39,7,7,1,2019-02-08,AL,CYSTOSCOPY
30-39,8,8,4,2019-02-08,AL,HYSTEROSCOPY
30-39,2,2,2,2019-02-08,AL,MASTECTOMY
40-49,10,11,2,2019-02-08,AL,CATARACT
40-49,23,29,4,2019-02-08,AL,CHOLECYSTECTOMY
40-49,15,15,2,2019-02-08,AL,CYSTOSCOPY
40-49,2,4,3,2019-02-08,AL,HIP REPLACEMENT
40-49,8,8,4,2019-02-08,AL,HYSTEROSCOPY
40-49,6,9,2,2019-02-08,AL,KNEE REPLACEMENT
40-49,4,4,4,2019-02-08,AL,MASTECTOMY
50-64,65,74,6,2019-02-08,AL,CATARACT
50-64,31,43,6,2019-02-08,AL,CHOLECYSTECTOMY
50-64,52,57,4,2019-02-08,AL,CYSTOSCOPY
50-64,6,10,7,2019-02-08,AL,HIP REPLACEMENT
50-64,15,17,3,2019-02-08,AL,HYSTEROSCOPY
50-64,23,34,4,2019-02-08,AL,KNEE REPLACEMENT
50-64,13,20,3,2019-02-08,AL,MASTECTOMY
50-64,4,8,2,2019-02-08,AL,PROSTATECTOMY
65+,1,1,1,2019-02-08,AL,CABG
65+,410,537,14,2019-02-08,AL,CATARACT
65+,32,48,4,2019-02-08,AL,CHOLECYSTECTOMY
65+,1,2,1,2019-02-08,AL,COVID
65+,112,118,5,2019-02-08,AL,CYSTOSCOPY
65+,18,32,2,2019-02-08,AL,HIP REPLACEMENT
65+,10,10,3,2019-02-08,AL,HYSTEROSCOPY
65+,74,119,8,2019-02-08,AL,KNEE REPLACEMENT
65+,24,32,4,2019-02-08,AL,MASTECTOMY
65+,7,12,4,2019-02-08,AL,PROSTATECTOMY
18-29,18,26,6,2019-02-15,AL,CHOLECYSTECTOMY
18-29,4,5,1,2019-02-15,AL,CYSTOSCOPY
18-29,2,2,2,2019-02-15,AL,HYSTEROSCOPY
18-29,1,1,1,2019-02-15,AL,MASTECTOMY
30-39,1,1,1,2019-02-15,AL,CATARACT
30-39,23,28,4,2019-02-15,AL,CHOLECYSTECTOMY
30-39,11,12,2,2019-02-15,AL,CYSTOSCOPY
30-39,1,2,2,2019-02-15,AL,HIP REPLACEMENT
30-39,13,15,4,2019-02-15,AL,HYSTEROSCOPY
30-39,2,2,2,2019-02-15,AL,MASTECTOMY
40-49,5,7,1,2019-02-15,AL,CATARACT
40-49,22,29,6,2019-02-15,AL,CHOLECYSTECTOMY
40-49,11,11,2,2019-02-15,AL,CYSTOSCOPY
40-49,1,2,1,2019-02-15,AL,HIP REPLACEMENT
40-49,14,15,4,2019-02-15,AL,HYSTEROSCOPY
40-49,3,4,3,2019-02-15,AL,MASTECTOMY
50-64,91,114,7,2019-02-15,AL,CATARACT
50-64,38,51,5,2019-02-15,AL,CHOLECYSTECTOMY
50-64,38,41,5,2019-02-15,AL,CYSTOSCOPY
50-64,12,23,9,2019-02-15,AL,HIP REPLACEMENT
50-64,14,18,3,2019-02-15,AL,HYSTEROSCOPY
50-64,24,42,6,2019-02-15,AL,KNEE REPLACEMENT
50-64,16,17,7,2019-02-15,AL,MASTECTOMY
50-64,6,9,4,2019-02-15,AL,PROSTATECTOMY
65+,377,473,13,2019-02-15,AL,CATARACT
65+,42,51,4,2019-02-15,AL,CHOLECYSTECTOMY
65+,121,132,6,2019-02-15,AL,CYSTOSCOPY
65+,24,37,4,2019-02-15,AL,HIP REPLACEMENT
65+,7,7,1,2019-02-15,AL,HYSTEROSCOPY
65+,55,83,4,2019-02-15,AL,KNEE REPLACEMENT
65+,21,27,2,2019-02-15,AL,MASTECTOMY
65+,13,17,4,2019-02-15,AL,PROSTATECTOMY
18-29,1,1,1,2019-02-22,AL,CATARACT
18-29,24,34,6,2019-02-22,AL,CHOLECYSTECTOMY
18-29,2,2,1,2019-02-22,AL,CYSTOSCOPY
18-29,3,3,1,2019-02-22,AL,HYSTEROSCOPY
18-29,1,2,1,2019-02-22,AL,MASTECTOMY
30-39,22,28,6,2019-02-22,AL,CHOLECYSTECTOMY
30-39,12,12,3,2019-02-22,AL,CYSTOSCOPY
30-39,2,2,2,2019-02-22,AL,HIP REPLACEMENT
30-39,13,14,3,2019-02-22,AL,HYSTEROSCOPY
30-39,2,2,2,2019-02-22,AL,MASTECTOMY
40-49,11,13,2,2019-02-22,AL,CATARACT
40-49,21,29,6,2019-02-22,AL,CHOLECYSTECTOMY
40-49,14,14,3,2019-02-22,AL,CYSTOSCOPY
40-49,2,2,1,2019-02-22,AL,HIP REPLACEMENT
40-49,11,11,2,2019-02-22,AL,HYSTEROSCOPY
40-49,2,3,1,2019-02-22,AL,KNEE REPLACEMENT
40-49,4,11,3,2019-02-22,AL,MASTECTOMY
50-64,71,86,6,2019-02-22,AL,CATARACT
50-64,27,31,4,2019-02-22,AL,CHOLECYSTECTOMY
50-64,30,32,3,2019-02-22,AL,CYSTOSCOPY
50-64,8,11,2,2019-02-22,AL,HIP REPLACEMENT
50-64,11,12,5,2019-02-22,AL,HYSTEROSCOPY
50-64,32,48,9,2019-02-22,AL,KNEE REPLACEMENT
50-64,13,20,3,2019-02-22,AL,MASTECTOMY
50-64,8,12,3,2019-02-22,AL,PROSTATECTOMY
65+,387,493,11,2019-02-22,AL,CATARACT
65+,35,43,3,2019-02-22,AL,CHOLECYSTECTOMY
65+,121,132,7,2019-02-22,AL,CYSTOSCOPY
65+,16,27,2,2019-02-22,AL,HIP REPLACEMENT
65+,3,4,1,2019-02-22,AL,HYSTEROSCOPY
65+,62,90,4,2019-02-22,AL,KNEE REPLACEMENT
65+,14,17,3,2019-02-22,AL,MASTECTOMY
65+,5,7,2,2019-02-22,AL,PROSTATECTOMY
18-29,18,26,4,2019-03-01,AL,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-01,AL,CYSTOSCOPY
18-29,6,8,3,2019-03-01,AL,HYSTEROSCOPY
30-39,1,1,1,2019-03-01,AL,CATARACT
30-39,19,26,3,2019-03-01,AL,CHOLECYSTECTOMY
30-39,6,7,2,2019-03-01,AL,CYSTOSCOPY
30-39,5,5,2,2019-03-01,AL,HYSTEROSCOPY
30-39,1,1,1,2019-03-01,AL,MASTECTOMY
40-49,1,2,1,2019-03-01,AL,CABG
40-49,7,10,3,2019-03-01,AL,CATARACT
40-49,16,19,4,2019-03-01,AL,CHOLECYSTECTOMY
40-49,14,15,3,2019-03-01,AL,CYSTOSCOPY
40-49,4,5,2,2019-03-01,AL,HIP REPLACEMENT
40-49,8,8,2,2019-03-01,AL,HYSTEROSCOPY
40-49,2,4,2,2019-03-01,AL,KNEE REPLACEMENT
40-49,7,9,3,2019-03-01,AL,MASTECTOMY
50-64,3,5,1,2019-03-01,AL,CABG
50-64,84,108,13,2019-03-01,AL,CATARACT
50-64,35,47,7,2019-03-01,AL,CHOLECYSTECTOMY
50-64,39,39,3,2019-03-01,AL,CYSTOSCOPY
50-64,18,29,4,2019-03-01,AL,HIP REPLACEMENT
50-64,13,15,4,2019-03-01,AL,HYSTEROSCOPY
50-64,15,24,7,2019-03-01,AL,KNEE REPLACEMENT
50-64,15,19,5,2019-03-01,AL,MASTECTOMY
50-64,6,8,2,2019-03-01,AL,PROSTATECTOMY
65+,1,2,2,2019-03-01,AL,CABG
65+,385,491,11,2019-03-01,AL,CATARACT
65+,35,49,4,2019-03-01,AL,CHOLECYSTECTOMY
65+,138,147,6,2019-03-01,AL,CYSTOSCOPY
65+,14,20,2,2019-03-01,AL,HIP REPLACEMENT
65+,7,8,1,2019-03-01,AL,HYSTEROSCOPY
65+,54,91,6,2019-03-01,AL,KNEE REPLACEMENT
65+,28,36,3,2019-03-01,AL,MASTECTOMY
65+,3,5,1,2019-03-01,AL,PROSTATECTOMY
18-29,2,2,1,2019-03-08,AL,CATARACT
18-29,18,25,6,2019-03-08,AL,CHOLECYSTECTOMY
18-29,2,2,0,2019-03-08,AL,CYSTOSCOPY
18-29,1,1,1,2019-03-08,AL,HIP REPLACEMENT
18-29,6,7,3,2019-03-08,AL,HYSTEROSCOPY
18-29,1,1,0,2019-03-08,AL,MASTECTOMY
30-39,1,1,1,2019-03-08,AL,CATARACT
30-39,16,20,2,2019-03-08,AL,CHOLECYSTECTOMY
30-39,6,6,1,2019-03-08,AL,CYSTOSCOPY
30-39,8,9,2,2019-03-08,AL,HYSTEROSCOPY
30-39,4,4,1,2019-03-08,AL,MASTECTOMY
40-49,9,9,2,2019-03-08,AL,CATARACT
40-49,18,24,2,2019-03-08,AL,CHOLECYSTECTOMY
40-49,12,12,3,2019-03-08,AL,CYSTOSCOPY
40-49,1,2,2,2019-03-08,AL,HIP REPLACEMENT
40-49,9,9,3,2019-03-08,AL,HYSTEROSCOPY
40-49,2,3,1,2019-03-08,AL,MASTECTOMY
50-64,70,87,7,2019-03-08,AL,CATARACT
50-64,36,44,4,2019-03-08,AL,CHOLECYSTECTOMY
50-64,46,52,4,2019-03-08,AL,CYSTOSCOPY
50-64,7,11,3,2019-03-08,AL,HIP REPLACEMENT
50-64,13,15,4,2019-03-08,AL,HYSTEROSCOPY
50-64,22,35,6,2019-03-08,AL,KNEE REPLACEMENT
50-64,8,11,3,2019-03-08,AL,MASTECTOMY
50-64,2,2,2,2019-03-08,AL,PROSTATECTOMY
65+,367,453,10,2019-03-08,AL,CATARACT
65+,53,64,5,2019-03-08,AL,CHOLECYSTECTOMY
65+,1,2,1,2019-03-08,AL,COVID
65+,122,132,5,2019-03-08,AL,CYSTOSCOPY
65+,14,25,2,2019-03-08,AL,HIP REPLACEMENT
65+,7,8,3,2019-03-08,AL,HYSTEROSCOPY
65+,60,87,5,2019-03-08,AL,KNEE REPLACEMENT
65+,17,23,6,2019-03-08,AL,MASTECTOMY
65+,2,2,1,2019-03-08,AL,PROSTATECTOMY
18-29,1,1,1,2019-03-15,AL,CATARACT
18-29,20,26,5,2019-03-15,AL,CHOLECYSTECTOMY
18-29,5,5,2,2019-03-15,AL,CYSTOSCOPY
18-29,5,6,2,2019-03-15,AL,HYSTEROSCOPY
30-39,1,1,1,2019-03-15,AL,CATARACT
30-39,21,26,5,2019-03-15,AL,CHOLECYSTECTOMY
30-39,11,11,4,2019-03-15,AL,CYSTOSCOPY
30-39,7,7,1,2019-03-15,AL,HYSTEROSCOPY
30-39,1,1,1,2019-03-15,AL,MASTECTOMY
40-49,7,11,3,2019-03-15,AL,CATARACT
40-49,24,29,4,2019-03-15,AL,CHOLECYSTECTOMY
40-49,11,12,2,2019-03-15,AL,CYSTOSCOPY
40-49,8,8,2,2019-03-15,AL,HYSTEROSCOPY
40-49,1,2,0,2019-03-15,AL,KNEE REPLACEMENT
40-49,3,4,1,2019-03-15,AL,MASTECTOMY
50-64,94,123,7,2019-03-15,AL,CATARACT
50-64,28,32,4,2019-03-15,AL,CHOLECYSTECTOMY
50-64,41,43,5,2019-03-15,AL,CYSTOSCOPY
50-64,7,13,3,2019-03-15,AL,HIP REPLACEMENT
50-64,14,16,2,2019-03-15,AL,HYSTEROSCOPY
50-64,18,34,4,2019-03-15,AL,KNEE REPLACEMENT
50-64,9,14,2,2019-03-15,AL,MASTECTOMY
50-64,4,4,1,2019-03-15,AL,PROSTATECTOMY
65+,387,489,14,2019-03-15,AL,CATARACT
65+,43,57,3,2019-03-15,AL,CHOLECYSTECTOMY
65+,115,120,6,2019-03-15,AL,CYSTOSCOPY
65+,6,13,3,2019-03-15,AL,HIP REPLACEMENT
65+,10,13,2,2019-03-15,AL,HYSTEROSCOPY
65+,52,80,6,2019-03-15,AL,KNEE REPLACEMENT
65+,25,30,4,2019-03-15,AL,MASTECTOMY
65+,4,5,1,2019-03-15,AL,PROSTATECTOMY
18-29,1,1,1,2019-03-22,AL,CATARACT
18-29,16,17,4,2019-03-22,AL,CHOLECYSTECTOMY
18-29,3,3,1,2019-03-22,AL,CYSTOSCOPY
18-29,4,4,2,2019-03-22,AL,HYSTEROSCOPY
30-39,20,30,4,2019-03-22,AL,CHOLECYSTECTOMY
30-39,3,3,1,2019-03-22,AL,CYSTOSCOPY
30-39,1,1,1,2019-03-22,AL,HIP REPLACEMENT
30-39,9,13,3,2019-03-22,AL,HYSTEROSCOPY
40-49,11,16,2,2019-03-22,AL,CATARACT
40-49,24,27,3,2019-03-22,AL,CHOLECYSTECTOMY
40-49,15,16,4,2019-03-22,AL,CYSTOSCOPY
40-49,2,4,1,2019-03-22,AL,HIP REPLACEMENT
40-49,9,10,2,2019-03-22,AL,HYSTEROSCOPY
40-49,2,2,1,2019-03-22,AL,MASTECTOMY
50-64,63,73,4,2019-03-22,AL,CATARACT
50-64,33,42,7,2019-03-22,AL,CHOLECYSTECTOMY
50-64,43,45,4,2019-03-22,AL,CYSTOSCOPY
50-64,9,16,2,2019-03-22,AL,HIP REPLACEMENT
50-64,10,13,5,2019-03-22,AL,HYSTEROSCOPY
50-64,21,34,6,2019-03-22,AL,KNEE REPLACEMENT
50-64,5,7,3,2019-03-22,AL,MASTECTOMY
50-64,2,3,1,2019-03-22,AL,PROSTATECTOMY
65+,3,6,5,2019-03-22,AL,CABG
65+,350,427,9,2019-03-22,AL,CATARACT
65+,47,55,4,2019-03-22,AL,CHOLECYSTECTOMY
65+,115,126,5,2019-03-22,AL,CYSTOSCOPY
65+,25,42,5,2019-03-22,AL,HIP REPLACEMENT
65+,2,3,1,2019-03-22,AL,HYSTEROSCOPY
65+,36,62,4,2019-03-22,AL,KNEE REPLACEMENT
65+,13,21,3,2019-03-22,AL,MASTECTOMY
65+,5,8,3,2019-03-22,AL,PROSTATECTOMY
18-29,20,24,4,2019-03-29,AL,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-29,AL,CYSTOSCOPY
18-29,4,6,1,2019-03-29,AL,HYSTEROSCOPY
30-39,22,29,7,2019-03-29,AL,CHOLECYSTECTOMY
30-39,12,13,3,2019-03-29,AL,CYSTOSCOPY
30-39,11,13,3,2019-03-29,AL,HYSTEROSCOPY
40-49,4,6,2,2019-03-29,AL,CATARACT
40-49,20,24,4,2019-03-29,AL,CHOLECYSTECTOMY
40-49,12,12,2,2019-03-29,AL,CYSTOSCOPY
40-49,7,8,7,2019-03-29,AL,HYSTEROSCOPY
40-49,1,2,1,2019-03-29,AL,KNEE REPLACEMENT
40-49,1,1,1,2019-03-29,AL,MASTECTOMY
50-64,84,107,8,2019-03-29,AL,CATARACT
50-64,40,48,5,2019-03-29,AL,CHOLECYSTECTOMY
50-64,39,40,5,2019-03-29,AL,CYSTOSCOPY
50-64,5,12,6,2019-03-29,AL,HIP REPLACEMENT
50-64,10,11,2,2019-03-29,AL,HYSTEROSCOPY
50-64,20,30,5,2019-03-29,AL,KNEE REPLACEMENT
50-64,20,26,6,2019-03-29,AL,MASTECTOMY
50-64,4,6,3,2019-03-29,AL,PROSTATECTOMY
65+,2,4,4,2019-03-29,AL,CABG
65+,376,465,12,2019-03-29,AL,CATARACT
65+,32,39,2,2019-03-29,AL,CHOLECYSTECTOMY
65+,118,124,6,2019-03-29,AL,CYSTOSCOPY
65+,16,26,4,2019-03-29,AL,HIP REPLACEMENT
65+,6,8,1,2019-03-29,AL,HYSTEROSCOPY
65+,55,85,5,2019-03-29,AL,KNEE REPLACEMENT
65+,16,21,3,2019-03-29,AL,MASTECTOMY
65+,3,4,1,2019-03-29,AL,PROSTATECTOMY
18-29,21,26,3,2019-04-05,AL,CHOLECYSTECTOMY
18-29,4,4,1,2019-04-05,AL,CYSTOSCOPY
18-29,5,5,1,2019-04-05,AL,HYSTEROSCOPY
18-29,1,1,1,2019-04-05,AL,MASTECTOMY
30-39,17,17,5,2019-04-05,AL,CHOLECYSTECTOMY
30-39,7,8,1,2019-04-05,AL,CYSTOSCOPY
30-39,10,11,2,2019-04-05,AL,HYSTEROSCOPY
30-39,2,2,1,2019-04-05,AL,MASTECTOMY
40-49,8,11,2,2019-04-05,AL,CATARACT
40-49,11,14,2,2019-04-05,AL,CHOLECYSTECTOMY
40-49,14,14,3,2019-04-05,AL,CYSTOSCOPY
40-49,1,2,1,2019-04-05,AL,HIP REPLACEMENT
40-49,10,11,2,2019-04-05,AL,HYSTEROSCOPY
40-49,5,6,1,2019-04-05,AL,MASTECTOMY
40-49,1,2,1,2019-04-05,AL,PROSTATECTOMY
50-64,86,112,7,2019-04-05,AL,CATARACT
50-64,22,27,3,2019-04-05,AL,CHOLECYSTECTOMY
50-64,50,51,4,2019-04-05,AL,CYSTOSCOPY
50-64,9,18,3,2019-04-05,AL,HIP REPLACEMENT
50-64,12,13,2,2019-04-05,AL,HYSTEROSCOPY
50-64,13,24,3,2019-04-05,AL,KNEE REPLACEMENT
50-64,6,9,2,2019-04-05,AL,MASTECTOMY
50-64,4,5,2,2019-04-05,AL,PROSTATECTOMY
65+,1,2,2,2019-04-05,AL,CABG
65+,369,463,8,2019-04-05,AL,CATARACT
65+,25,32,1,2019-04-05,AL,CHOLECYSTECTOMY
65+,135,145,5,2019-04-05,AL,CYSTOSCOPY
65+,18,35,4,2019-04-05,AL,HIP REPLACEMENT
65+,11,11,2,2019-04-05,AL,HYSTEROSCOPY
65+,46,73,3,2019-04-05,AL,KNEE REPLACEMENT
65+,30,40,3,2019-04-05,AL,MASTECTOMY
65+,11,16,2,2019-04-05,AL,PROSTATECTOMY
18-29,29,35,9,2019-04-12,AL,CHOLECYSTECTOMY
18-29,5,6,2,2019-04-12,AL,CYSTOSCOPY
18-29,6,7,3,2019-04-12,AL,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,AL,CATARACT
30-39,25,35,8,2019-04-12,AL,CHOLECYSTECTOMY
30-39,4,4,2,2019-04-12,AL,CYSTOSCOPY
30-39,1,2,1,2019-04-12,AL,HIP REPLACEMENT
30-39,7,11,6,2019-04-12,AL,HYSTEROSCOPY
40-49,5,5,5,2019-04-12,AL,CATARACT
40-49,17,19,3,2019-04-12,AL,CHOLECYSTECTOMY
40-49,8,8,2,2019-04-12,AL,CYSTOSCOPY
40-49,10,11,2,2019-04-12,AL,HYSTEROSCOPY
40-49,2,3,1,2019-04-12,AL,KNEE REPLACEMENT
40-49,5,7,1,2019-04-12,AL,MASTECTOMY
50-64,100,126,9,2019-04-12,AL,CATARACT
50-64,13,17,2,2019-04-12,AL,CHOLECYSTECTOMY
50-64,54,56,4,2019-04-12,AL,CYSTOSCOPY
50-64,10,17,4,2019-04-12,AL,HIP REPLACEMENT
