age,patients,claims,physicians,week,state,elective
30-39,2,2,1,2019-01-18,CO,CATARACT
30-39,15,18,4,2019-01-18,CO,CHOLECYSTECTOMY
30-39,1,2,1,2019-01-18,CO,CYSTOSCOPY
30-39,12,13,3,2019-01-18,CO,HYSTEROSCOPY
30-39,2,3,3,2019-01-18,CO,KNEE REPLACEMENT
30-39,2,2,2,2019-01-18,CO,MASTECTOMY
40-49,10,14,5,2019-01-18,CO,CATARACT
40-49,21,28,5,2019-01-18,CO,CHOLECYSTECTOMY
40-49,16,17,3,2019-01-18,CO,CYSTOSCOPY
40-49,3,7,2,2019-01-18,CO,HIP REPLACEMENT
40-49,18,22,3,2019-01-18,CO,HYSTEROSCOPY
40-49,3,5,2,2019-01-18,CO,KNEE REPLACEMENT
40-49,7,8,6,2019-01-18,CO,MASTECTOMY
40-49,1,1,1,2019-01-18,CO,PROSTATECTOMY
50-64,54,62,7,2019-01-18,CO,CATARACT
50-64,31,43,6,2019-01-18,CO,CHOLECYSTECTOMY
50-64,59,69,7,2019-01-18,CO,CYSTOSCOPY
50-64,25,44,8,2019-01-18,CO,HIP REPLACEMENT
50-64,14,20,2,2019-01-18,CO,HYSTEROSCOPY
50-64,44,79,10,2019-01-18,CO,KNEE REPLACEMENT
50-64,20,29,2,2019-01-18,CO,MASTECTOMY
50-64,2,2,1,2019-01-18,CO,PROSTATECTOMY
65+,280,347,16,2019-01-18,CO,CATARACT
65+,21,22,2,2019-01-18,CO,CHOLECYSTECTOMY
65+,137,143,8,2019-01-18,CO,CYSTOSCOPY
65+,30,59,12,2019-01-18,CO,HIP REPLACEMENT
65+,3,5,1,2019-01-18,CO,HYSTEROSCOPY
65+,105,162,10,2019-01-18,CO,KNEE REPLACEMENT
65+,14,21,3,2019-01-18,CO,MASTECTOMY
65+,7,8,1,2019-01-18,CO,PROSTATECTOMY
18-29,19,30,10,2019-01-25,CO,CHOLECYSTECTOMY
18-29,5,5,1,2019-01-25,CO,CYSTOSCOPY
18-29,5,6,1,2019-01-25,CO,HYSTEROSCOPY
18-29,1,2,1,2019-01-25,CO,MASTECTOMY
30-39,15,24,3,2019-01-25,CO,CHOLECYSTECTOMY
30-39,5,6,1,2019-01-25,CO,CYSTOSCOPY
30-39,27,30,4,2019-01-25,CO,HYSTEROSCOPY
30-39,2,2,2,2019-01-25,CO,MASTECTOMY
40-49,3,4,3,2019-01-25,CO,CATARACT
40-49,24,34,6,2019-01-25,CO,CHOLECYSTECTOMY
40-49,11,12,3,2019-01-25,CO,CYSTOSCOPY
40-49,1,1,1,2019-01-25,CO,HIP REPLACEMENT
40-49,14,18,4,2019-01-25,CO,HYSTEROSCOPY
40-49,5,7,2,2019-01-25,CO,KNEE REPLACEMENT
40-49,5,7,2,2019-01-25,CO,MASTECTOMY
50-64,63,78,11,2019-01-25,CO,CATARACT
50-64,25,30,4,2019-01-25,CO,CHOLECYSTECTOMY
50-64,45,53,8,2019-01-25,CO,CYSTOSCOPY
50-64,30,53,6,2019-01-25,CO,HIP REPLACEMENT
50-64,9,12,2,2019-01-25,CO,HYSTEROSCOPY
50-64,27,40,5,2019-01-25,CO,KNEE REPLACEMENT
50-64,12,17,3,2019-01-25,CO,MASTECTOMY
50-64,3,4,4,2019-01-25,CO,PROSTATECTOMY
65+,227,284,13,2019-01-25,CO,CATARACT
65+,21,25,3,2019-01-25,CO,CHOLECYSTECTOMY
65+,121,126,5,2019-01-25,CO,CYSTOSCOPY
65+,30,53,7,2019-01-25,CO,HIP REPLACEMENT
65+,9,9,2,2019-01-25,CO,HYSTEROSCOPY
65+,83,136,8,2019-01-25,CO,KNEE REPLACEMENT
65+,29,34,4,2019-01-25,CO,MASTECTOMY
65+,3,6,1,2019-01-25,CO,PROSTATECTOMY
18-29,1,1,1,2019-02-01,CO,CATARACT
18-29,6,7,1,2019-02-01,CO,CHOLECYSTECTOMY
18-29,7,9,1,2019-02-01,CO,CYSTOSCOPY
18-29,4,5,2,2019-02-01,CO,HYSTEROSCOPY
18-29,5,6,3,2019-02-01,CO,MASTECTOMY
30-39,2,2,2,2019-02-01,CO,CATARACT
30-39,16,21,2,2019-02-01,CO,CHOLECYSTECTOMY
30-39,11,14,2,2019-02-01,CO,CYSTOSCOPY
30-39,21,24,3,2019-02-01,CO,HYSTEROSCOPY
30-39,6,8,2,2019-02-01,CO,MASTECTOMY
40-49,11,14,2,2019-02-01,CO,CATARACT
40-49,17,23,4,2019-02-01,CO,CHOLECYSTECTOMY
40-49,12,15,3,2019-02-01,CO,CYSTOSCOPY
40-49,4,8,3,2019-02-01,CO,HIP REPLACEMENT
40-49,12,15,3,2019-02-01,CO,HYSTEROSCOPY
40-49,6,10,4,2019-02-01,CO,KNEE REPLACEMENT
40-49,6,6,3,2019-02-01,CO,MASTECTOMY
50-64,53,69,6,2019-02-01,CO,CATARACT
50-64,20,25,4,2019-02-01,CO,CHOLECYSTECTOMY
50-64,55,62,5,2019-02-01,CO,CYSTOSCOPY
50-64,15,24,4,2019-02-01,CO,HIP REPLACEMENT
50-64,12,16,5,2019-02-01,CO,HYSTEROSCOPY
50-64,39,69,9,2019-02-01,CO,KNEE REPLACEMENT
50-64,13,17,4,2019-02-01,CO,MASTECTOMY
50-64,2,2,2,2019-02-01,CO,PROSTATECTOMY
65+,1,1,1,2019-02-01,CO,CABG
65+,254,317,19,2019-02-01,CO,CATARACT
65+,31,41,4,2019-02-01,CO,CHOLECYSTECTOMY
65+,125,131,5,2019-02-01,CO,CYSTOSCOPY
65+,31,58,6,2019-02-01,CO,HIP REPLACEMENT
65+,11,14,1,2019-02-01,CO,HYSTEROSCOPY
65+,100,145,9,2019-02-01,CO,KNEE REPLACEMENT
65+,16,18,3,2019-02-01,CO,MASTECTOMY
65+,5,7,1,2019-02-01,CO,PROSTATECTOMY
18-29,23,28,6,2019-02-08,CO,CHOLECYSTECTOMY
18-29,5,7,2,2019-02-08,CO,CYSTOSCOPY
18-29,2,2,2,2019-02-08,CO,HYSTEROSCOPY
30-39,2,3,1,2019-02-08,CO,CATARACT
30-39,14,14,2,2019-02-08,CO,CHOLECYSTECTOMY
30-39,11,11,3,2019-02-08,CO,CYSTOSCOPY
30-39,15,20,3,2019-02-08,CO,HYSTEROSCOPY
30-39,1,1,1,2019-02-08,CO,KNEE REPLACEMENT
30-39,2,2,2,2019-02-08,CO,MASTECTOMY
40-49,4,5,4,2019-02-08,CO,CATARACT
40-49,12,13,3,2019-02-08,CO,CHOLECYSTECTOMY
40-49,6,7,3,2019-02-08,CO,CYSTOSCOPY
40-49,1,2,2,2019-02-08,CO,HIP REPLACEMENT
40-49,17,21,3,2019-02-08,CO,HYSTEROSCOPY
40-49,1,1,1,2019-02-08,CO,KNEE REPLACEMENT
40-49,3,3,3,2019-02-08,CO,MASTECTOMY
50-64,47,59,6,2019-02-08,CO,CATARACT
50-64,25,30,6,2019-02-08,CO,CHOLECYSTECTOMY
50-64,55,62,5,2019-02-08,CO,CYSTOSCOPY
50-64,20,33,6,2019-02-08,CO,HIP REPLACEMENT
50-64,14,21,3,2019-02-08,CO,HYSTEROSCOPY
50-64,30,53,6,2019-02-08,CO,KNEE REPLACEMENT
50-64,17,19,7,2019-02-08,CO,MASTECTOMY
50-64,4,5,1,2019-02-08,CO,PROSTATECTOMY
65+,1,2,2,2019-02-08,CO,CABG
65+,249,302,17,2019-02-08,CO,CATARACT
65+,21,28,2,2019-02-08,CO,CHOLECYSTECTOMY
65+,128,136,8,2019-02-08,CO,CYSTOSCOPY
65+,35,64,7,2019-02-08,CO,HIP REPLACEMENT
65+,7,8,3,2019-02-08,CO,HYSTEROSCOPY
65+,91,137,6,2019-02-08,CO,KNEE REPLACEMENT
65+,22,28,5,2019-02-08,CO,MASTECTOMY
65+,7,9,1,2019-02-08,CO,PROSTATECTOMY
18-29,16,19,2,2019-02-15,CO,CHOLECYSTECTOMY
18-29,3,4,1,2019-02-15,CO,CYSTOSCOPY
18-29,6,7,1,2019-02-15,CO,HYSTEROSCOPY
30-39,2,2,2,2019-02-15,CO,CATARACT
30-39,26,37,5,2019-02-15,CO,CHOLECYSTECTOMY
30-39,11,12,3,2019-02-15,CO,CYSTOSCOPY
30-39,2,2,0,2019-02-15,CO,HIP REPLACEMENT
30-39,20,22,3,2019-02-15,CO,HYSTEROSCOPY
30-39,2,3,3,2019-02-15,CO,MASTECTOMY
40-49,4,5,2,2019-02-15,CO,CATARACT
40-49,22,27,6,2019-02-15,CO,CHOLECYSTECTOMY
40-49,10,10,3,2019-02-15,CO,CYSTOSCOPY
40-49,1,1,1,2019-02-15,CO,HIP REPLACEMENT
40-49,14,17,3,2019-02-15,CO,HYSTEROSCOPY
40-49,3,5,2,2019-02-15,CO,KNEE REPLACEMENT
40-49,7,10,1,2019-02-15,CO,MASTECTOMY
50-64,61,74,10,2019-02-15,CO,CATARACT
50-64,31,45,6,2019-02-15,CO,CHOLECYSTECTOMY
50-64,47,56,7,2019-02-15,CO,CYSTOSCOPY
50-64,19,30,4,2019-02-15,CO,HIP REPLACEMENT
50-64,13,18,4,2019-02-15,CO,HYSTEROSCOPY
50-64,36,63,6,2019-02-15,CO,KNEE REPLACEMENT
50-64,19,23,4,2019-02-15,CO,MASTECTOMY
50-64,6,7,1,2019-02-15,CO,PROSTATECTOMY
65+,245,297,11,2019-02-15,CO,CATARACT
65+,20,32,4,2019-02-15,CO,CHOLECYSTECTOMY
65+,155,162,7,2019-02-15,CO,CYSTOSCOPY
65+,30,54,8,2019-02-15,CO,HIP REPLACEMENT
65+,10,12,3,2019-02-15,CO,HYSTEROSCOPY
65+,81,129,7,2019-02-15,CO,KNEE REPLACEMENT
65+,14,17,3,2019-02-15,CO,MASTECTOMY
65+,5,5,1,2019-02-15,CO,PROSTATECTOMY
18-29,8,9,2,2019-02-22,CO,CHOLECYSTECTOMY
18-29,2,2,2,2019-02-22,CO,CYSTOSCOPY
18-29,11,17,3,2019-02-22,CO,HYSTEROSCOPY
18-29,2,2,1,2019-02-22,CO,MASTECTOMY
30-39,4,6,2,2019-02-22,CO,CATARACT
30-39,22,27,3,2019-02-22,CO,CHOLECYSTECTOMY
30-39,13,14,3,2019-02-22,CO,CYSTOSCOPY
30-39,21,25,5,2019-02-22,CO,HYSTEROSCOPY
40-49,2,2,1,2019-02-22,CO,CATARACT
40-49,16,25,4,2019-02-22,CO,CHOLECYSTECTOMY
40-49,13,15,3,2019-02-22,CO,CYSTOSCOPY
40-49,1,2,2,2019-02-22,CO,HIP REPLACEMENT
40-49,9,9,1,2019-02-22,CO,HYSTEROSCOPY
40-49,1,2,2,2019-02-22,CO,KNEE REPLACEMENT
40-49,6,8,3,2019-02-22,CO,MASTECTOMY
40-49,3,3,1,2019-02-22,CO,PROSTATECTOMY
50-64,71,83,8,2019-02-22,CO,CATARACT
50-64,17,25,6,2019-02-22,CO,CHOLECYSTECTOMY
50-64,58,75,6,2019-02-22,CO,CYSTOSCOPY
50-64,20,39,8,2019-02-22,CO,HIP REPLACEMENT
50-64,7,10,3,2019-02-22,CO,HYSTEROSCOPY
50-64,49,81,10,2019-02-22,CO,KNEE REPLACEMENT
50-64,14,19,6,2019-02-22,CO,MASTECTOMY
50-64,5,8,2,2019-02-22,CO,PROSTATECTOMY
65+,253,318,18,2019-02-22,CO,CATARACT
65+,23,31,4,2019-02-22,CO,CHOLECYSTECTOMY
65+,131,140,5,2019-02-22,CO,CYSTOSCOPY
65+,38,67,9,2019-02-22,CO,HIP REPLACEMENT
65+,6,10,2,2019-02-22,CO,HYSTEROSCOPY
65+,117,167,9,2019-02-22,CO,KNEE REPLACEMENT
65+,19,26,4,2019-02-22,CO,MASTECTOMY
65+,9,13,2,2019-02-22,CO,PROSTATECTOMY
18-29,7,7,2,2019-03-01,CO,CHOLECYSTECTOMY
18-29,2,3,2,2019-03-01,CO,CYSTOSCOPY
18-29,2,2,1,2019-03-01,CO,HIP REPLACEMENT
18-29,4,4,2,2019-03-01,CO,HYSTEROSCOPY
18-29,1,1,1,2019-03-01,CO,MASTECTOMY
30-39,1,1,1,2019-03-01,CO,CATARACT
30-39,17,20,6,2019-03-01,CO,CHOLECYSTECTOMY
30-39,6,7,3,2019-03-01,CO,CYSTOSCOPY
30-39,1,3,2,2019-03-01,CO,HIP REPLACEMENT
30-39,26,33,5,2019-03-01,CO,HYSTEROSCOPY
30-39,2,2,1,2019-03-01,CO,KNEE REPLACEMENT
30-39,1,2,2,2019-03-01,CO,MASTECTOMY
40-49,8,8,2,2019-03-01,CO,CATARACT
40-49,13,17,4,2019-03-01,CO,CHOLECYSTECTOMY
40-49,14,18,4,2019-03-01,CO,CYSTOSCOPY
40-49,4,10,2,2019-03-01,CO,HIP REPLACEMENT
40-49,12,16,4,2019-03-01,CO,HYSTEROSCOPY
40-49,3,6,1,2019-03-01,CO,KNEE REPLACEMENT
40-49,4,5,2,2019-03-01,CO,MASTECTOMY
50-64,44,53,7,2019-03-01,CO,CATARACT
50-64,23,34,6,2019-03-01,CO,CHOLECYSTECTOMY
50-64,46,52,5,2019-03-01,CO,CYSTOSCOPY
50-64,22,32,9,2019-03-01,CO,HIP REPLACEMENT
50-64,10,13,3,2019-03-01,CO,HYSTEROSCOPY
50-64,44,78,13,2019-03-01,CO,KNEE REPLACEMENT
50-64,24,32,5,2019-03-01,CO,MASTECTOMY
50-64,3,3,1,2019-03-01,CO,PROSTATECTOMY
65+,252,308,13,2019-03-01,CO,CATARACT
65+,22,25,3,2019-03-01,CO,CHOLECYSTECTOMY
65+,142,154,8,2019-03-01,CO,CYSTOSCOPY
65+,24,45,7,2019-03-01,CO,HIP REPLACEMENT
65+,5,5,2,2019-03-01,CO,HYSTEROSCOPY
65+,94,139,8,2019-03-01,CO,KNEE REPLACEMENT
65+,17,21,4,2019-03-01,CO,MASTECTOMY
65+,3,3,1,2019-03-01,CO,PROSTATECTOMY
18-29,1,1,1,2019-03-08,CO,CATARACT
18-29,16,25,6,2019-03-08,CO,CHOLECYSTECTOMY
18-29,3,4,1,2019-03-08,CO,CYSTOSCOPY
18-29,4,4,1,2019-03-08,CO,HYSTEROSCOPY
30-39,2,3,2,2019-03-08,CO,CATARACT
30-39,19,30,7,2019-03-08,CO,CHOLECYSTECTOMY
30-39,11,11,2,2019-03-08,CO,CYSTOSCOPY
30-39,1,2,2,2019-03-08,CO,HIP REPLACEMENT
30-39,18,24,4,2019-03-08,CO,HYSTEROSCOPY
30-39,2,3,2,2019-03-08,CO,MASTECTOMY
40-49,6,8,2,2019-03-08,CO,CATARACT
40-49,20,25,7,2019-03-08,CO,CHOLECYSTECTOMY
40-49,13,13,3,2019-03-08,CO,CYSTOSCOPY
40-49,8,12,5,2019-03-08,CO,HIP REPLACEMENT
40-49,9,10,2,2019-03-08,CO,HYSTEROSCOPY
40-49,4,4,1,2019-03-08,CO,KNEE REPLACEMENT
40-49,5,7,2,2019-03-08,CO,MASTECTOMY
50-64,52,59,8,2019-03-08,CO,CATARACT
50-64,16,21,5,2019-03-08,CO,CHOLECYSTECTOMY
50-64,58,68,5,2019-03-08,CO,CYSTOSCOPY
50-64,33,57,7,2019-03-08,CO,HIP REPLACEMENT
50-64,17,21,4,2019-03-08,CO,HYSTEROSCOPY
50-64,39,71,9,2019-03-08,CO,KNEE REPLACEMENT
50-64,16,19,4,2019-03-08,CO,MASTECTOMY
50-64,2,3,1,2019-03-08,CO,PROSTATECTOMY
65+,250,292,12,2019-03-08,CO,CATARACT
65+,31,40,3,2019-03-08,CO,CHOLECYSTECTOMY
65+,147,153,8,2019-03-08,CO,CYSTOSCOPY
65+,18,41,5,2019-03-08,CO,HIP REPLACEMENT
65+,4,4,2,2019-03-08,CO,HYSTEROSCOPY
65+,84,133,10,2019-03-08,CO,KNEE REPLACEMENT
65+,16,22,3,2019-03-08,CO,MASTECTOMY
65+,7,10,2,2019-03-08,CO,PROSTATECTOMY
18-29,1,1,1,2019-03-15,CO,CATARACT
18-29,15,20,3,2019-03-15,CO,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-15,CO,CYSTOSCOPY
18-29,3,4,1,2019-03-15,CO,HYSTEROSCOPY
30-39,1,1,1,2019-03-15,CO,CATARACT
30-39,12,17,4,2019-03-15,CO,CHOLECYSTECTOMY
30-39,4,4,1,2019-03-15,CO,CYSTOSCOPY
30-39,17,18,3,2019-03-15,CO,HYSTEROSCOPY
30-39,2,2,1,2019-03-15,CO,MASTECTOMY
40-49,4,5,3,2019-03-15,CO,CATARACT
40-49,13,16,4,2019-03-15,CO,CHOLECYSTECTOMY
40-49,15,17,2,2019-03-15,CO,CYSTOSCOPY
40-49,5,7,2,2019-03-15,CO,HIP REPLACEMENT
40-49,11,11,2,2019-03-15,CO,HYSTEROSCOPY
40-49,4,6,3,2019-03-15,CO,KNEE REPLACEMENT
40-49,8,10,3,2019-03-15,CO,MASTECTOMY
50-64,58,70,9,2019-03-15,CO,CATARACT
50-64,34,44,5,2019-03-15,CO,CHOLECYSTECTOMY
50-64,34,37,5,2019-03-15,CO,CYSTOSCOPY
50-64,17,28,5,2019-03-15,CO,HIP REPLACEMENT
50-64,9,12,1,2019-03-15,CO,HYSTEROSCOPY
50-64,34,58,5,2019-03-15,CO,KNEE REPLACEMENT
50-64,13,17,5,2019-03-15,CO,MASTECTOMY
50-64,3,3,1,2019-03-15,CO,PROSTATECTOMY
65+,1,2,2,2019-03-15,CO,CABG
65+,222,259,10,2019-03-15,CO,CATARACT
65+,25,32,3,2019-03-15,CO,CHOLECYSTECTOMY
65+,127,135,5,2019-03-15,CO,CYSTOSCOPY
65+,21,37,6,2019-03-15,CO,HIP REPLACEMENT
65+,2,3,1,2019-03-15,CO,HYSTEROSCOPY
65+,60,84,4,2019-03-15,CO,KNEE REPLACEMENT
65+,14,15,2,2019-03-15,CO,MASTECTOMY
65+,11,11,2,2019-03-15,CO,PROSTATECTOMY
18-29,1,1,0,2019-03-22,CO,CATARACT
18-29,8,12,3,2019-03-22,CO,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-22,CO,CYSTOSCOPY
18-29,3,5,1,2019-03-22,CO,HYSTEROSCOPY
18-29,3,3,1,2019-03-22,CO,MASTECTOMY
30-39,19,25,3,2019-03-22,CO,CHOLECYSTECTOMY
30-39,4,5,1,2019-03-22,CO,CYSTOSCOPY
30-39,13,14,4,2019-03-22,CO,HYSTEROSCOPY
30-39,1,1,1,2019-03-22,CO,KNEE REPLACEMENT
30-39,3,3,1,2019-03-22,CO,MASTECTOMY
40-49,4,4,2,2019-03-22,CO,CATARACT
40-49,16,23,8,2019-03-22,CO,CHOLECYSTECTOMY
40-49,7,7,2,2019-03-22,CO,CYSTOSCOPY
40-49,4,7,3,2019-03-22,CO,HIP REPLACEMENT
40-49,15,18,4,2019-03-22,CO,HYSTEROSCOPY
40-49,3,3,1,2019-03-22,CO,KNEE REPLACEMENT
40-49,1,1,1,2019-03-22,CO,MASTECTOMY
50-64,55,68,10,2019-03-22,CO,CATARACT
50-64,25,37,7,2019-03-22,CO,CHOLECYSTECTOMY
50-64,53,59,5,2019-03-22,CO,CYSTOSCOPY
50-64,17,29,5,2019-03-22,CO,HIP REPLACEMENT
50-64,12,17,3,2019-03-22,CO,HYSTEROSCOPY
50-64,36,62,6,2019-03-22,CO,KNEE REPLACEMENT
50-64,10,11,3,2019-03-22,CO,MASTECTOMY
50-64,4,6,1,2019-03-22,CO,PROSTATECTOMY
65+,228,274,10,2019-03-22,CO,CATARACT
65+,17,21,2,2019-03-22,CO,CHOLECYSTECTOMY
65+,123,129,10,2019-03-22,CO,CYSTOSCOPY
65+,31,60,8,2019-03-22,CO,HIP REPLACEMENT
65+,7,10,3,2019-03-22,CO,HYSTEROSCOPY
65+,84,127,6,2019-03-22,CO,KNEE REPLACEMENT
65+,13,15,4,2019-03-22,CO,MASTECTOMY
65+,9,17,3,2019-03-22,CO,PROSTATECTOMY
18-29,2,4,1,2019-03-29,CO,CATARACT
18-29,9,10,3,2019-03-29,CO,CHOLECYSTECTOMY
18-29,5,5,1,2019-03-29,CO,CYSTOSCOPY
18-29,8,8,2,2019-03-29,CO,HYSTEROSCOPY
18-29,1,1,1,2019-03-29,CO,MASTECTOMY
30-39,20,23,5,2019-03-29,CO,CHOLECYSTECTOMY
30-39,8,11,3,2019-03-29,CO,CYSTOSCOPY
30-39,23,29,5,2019-03-29,CO,HYSTEROSCOPY
30-39,1,3,2,2019-03-29,CO,MASTECTOMY
40-49,3,3,3,2019-03-29,CO,CATARACT
40-49,19,30,5,2019-03-29,CO,CHOLECYSTECTOMY
40-49,9,13,3,2019-03-29,CO,CYSTOSCOPY
40-49,3,5,4,2019-03-29,CO,HIP REPLACEMENT
40-49,12,15,2,2019-03-29,CO,HYSTEROSCOPY
40-49,4,7,1,2019-03-29,CO,KNEE REPLACEMENT
40-49,4,4,1,2019-03-29,CO,MASTECTOMY
50-64,46,61,8,2019-03-29,CO,CATARACT
50-64,32,49,12,2019-03-29,CO,CHOLECYSTECTOMY
50-64,29,34,4,2019-03-29,CO,CYSTOSCOPY
50-64,16,30,5,2019-03-29,CO,HIP REPLACEMENT
50-64,17,25,8,2019-03-29,CO,HYSTEROSCOPY
50-64,42,73,7,2019-03-29,CO,KNEE REPLACEMENT
50-64,18,23,4,2019-03-29,CO,MASTECTOMY
50-64,2,2,1,2019-03-29,CO,PROSTATECTOMY
65+,220,267,12,2019-03-29,CO,CATARACT
65+,20,26,2,2019-03-29,CO,CHOLECYSTECTOMY
65+,123,127,5,2019-03-29,CO,CYSTOSCOPY
65+,16,32,5,2019-03-29,CO,HIP REPLACEMENT
65+,6,7,2,2019-03-29,CO,HYSTEROSCOPY
65+,81,128,8,2019-03-29,CO,KNEE REPLACEMENT
65+,24,30,3,2019-03-29,CO,MASTECTOMY
65+,2,3,1,2019-03-29,CO,PROSTATECTOMY
18-29,19,24,2,2019-04-05,CO,CHOLECYSTECTOMY
18-29,6,7,1,2019-04-05,CO,CYSTOSCOPY
18-29,2,2,2,2019-04-05,CO,HYSTEROSCOPY
18-29,1,1,1,2019-04-05,CO,MASTECTOMY
30-39,1,1,1,2019-04-05,CO,CATARACT
30-39,15,23,3,2019-04-05,CO,CHOLECYSTECTOMY
30-39,10,10,1,2019-04-05,CO,CYSTOSCOPY
30-39,22,27,3,2019-04-05,CO,HYSTEROSCOPY
30-39,1,1,1,2019-04-05,CO,KNEE REPLACEMENT
30-39,2,3,1,2019-04-05,CO,MASTECTOMY
40-49,2,2,1,2019-04-05,CO,CATARACT
40-49,21,27,3,2019-04-05,CO,CHOLECYSTECTOMY
40-49,9,9,2,2019-04-05,CO,CYSTOSCOPY
40-49,3,5,2,2019-04-05,CO,HIP REPLACEMENT
40-49,17,23,2,2019-04-05,CO,HYSTEROSCOPY
40-49,8,11,1,2019-04-05,CO,KNEE REPLACEMENT
40-49,5,5,2,2019-04-05,CO,MASTECTOMY
50-64,47,63,4,2019-04-05,CO,CATARACT
50-64,26,40,3,2019-04-05,CO,CHOLECYSTECTOMY
50-64,53,61,3,2019-04-05,CO,CYSTOSCOPY
50-64,15,29,4,2019-04-05,CO,HIP REPLACEMENT
50-64,10,14,2,2019-04-05,CO,HYSTEROSCOPY
50-64,30,49,6,2019-04-05,CO,KNEE REPLACEMENT
50-64,9,9,3,2019-04-05,CO,MASTECTOMY
50-64,2,2,1,2019-04-05,CO,PROSTATECTOMY
65+,254,305,8,2019-04-05,CO,CATARACT
65+,19,26,3,2019-04-05,CO,CHOLECYSTECTOMY
65+,139,147,5,2019-04-05,CO,CYSTOSCOPY
65+,25,47,5,2019-04-05,CO,HIP REPLACEMENT
65+,6,6,1,2019-04-05,CO,HYSTEROSCOPY
65+,92,129,8,2019-04-05,CO,KNEE REPLACEMENT
65+,20,24,2,2019-04-05,CO,MASTECTOMY
65+,4,4,1,2019-04-05,CO,PROSTATECTOMY
