age,patients,claims,physicians,week,state,elective
30-39,29,36,4,2019-02-01,MI,CYSTOSCOPY
30-39,2,4,2,2019-02-01,MI,HIP REPLACEMENT
30-39,41,59,9,2019-02-01,MI,HYSTEROSCOPY
30-39,7,10,4,2019-02-01,MI,MASTECTOMY
40-49,13,18,4,2019-02-01,MI,CATARACT
40-49,35,49,7,2019-02-01,MI,CHOLECYSTECTOMY
40-49,49,55,7,2019-02-01,MI,CYSTOSCOPY
40-49,5,9,1,2019-02-01,MI,HIP REPLACEMENT
40-49,55,70,12,2019-02-01,MI,HYSTEROSCOPY
40-49,10,16,2,2019-02-01,MI,KNEE REPLACEMENT
40-49,7,11,3,2019-02-01,MI,MASTECTOMY
50-64,243,358,20,2019-02-01,MI,CATARACT
50-64,62,92,8,2019-02-01,MI,CHOLECYSTECTOMY
50-64,189,217,12,2019-02-01,MI,CYSTOSCOPY
50-64,41,55,9,2019-02-01,MI,HIP REPLACEMENT
50-64,49,65,7,2019-02-01,MI,HYSTEROSCOPY
50-64,72,112,13,2019-02-01,MI,KNEE REPLACEMENT
50-64,38,59,6,2019-02-01,MI,MASTECTOMY
50-64,17,26,6,2019-02-01,MI,PROSTATECTOMY
65+,3,3,1,2019-02-01,MI,CABG
65+,820,1099,22,2019-02-01,MI,CATARACT
65+,39,48,4,2019-02-01,MI,CHOLECYSTECTOMY
65+,373,414,14,2019-02-01,MI,CYSTOSCOPY
65+,55,82,7,2019-02-01,MI,HIP REPLACEMENT
65+,28,34,2,2019-02-01,MI,HYSTEROSCOPY
65+,119,166,17,2019-02-01,MI,KNEE REPLACEMENT
65+,40,54,6,2019-02-01,MI,MASTECTOMY
65+,26,34,6,2019-02-01,MI,PROSTATECTOMY
18-29,36,52,9,2019-02-08,MI,CHOLECYSTECTOMY
18-29,28,38,4,2019-02-08,MI,CYSTOSCOPY
18-29,13,21,2,2019-02-08,MI,HYSTEROSCOPY
18-29,4,8,1,2019-02-08,MI,MASTECTOMY
30-39,4,5,4,2019-02-08,MI,CATARACT
30-39,43,53,7,2019-02-08,MI,CHOLECYSTECTOMY
30-39,34,36,6,2019-02-08,MI,CYSTOSCOPY
30-39,2,2,2,2019-02-08,MI,HIP REPLACEMENT
30-39,50,72,5,2019-02-08,MI,HYSTEROSCOPY
30-39,1,1,1,2019-02-08,MI,KNEE REPLACEMENT
30-39,2,4,2,2019-02-08,MI,MASTECTOMY
40-49,1,1,1,2019-02-08,MI,CABG
40-49,15,27,7,2019-02-08,MI,CATARACT
40-49,35,47,8,2019-02-08,MI,CHOLECYSTECTOMY
40-49,50,61,5,2019-02-08,MI,CYSTOSCOPY
40-49,6,9,4,2019-02-08,MI,HIP REPLACEMENT
40-49,46,59,7,2019-02-08,MI,HYSTEROSCOPY
40-49,2,4,3,2019-02-08,MI,KNEE REPLACEMENT
40-49,15,23,3,2019-02-08,MI,MASTECTOMY
50-64,1,1,1,2019-02-08,MI,CABG
50-64,273,379,27,2019-02-08,MI,CATARACT
50-64,58,82,12,2019-02-08,MI,CHOLECYSTECTOMY
50-64,2,2,1,2019-02-08,MI,COSMETIC RECONSTRUCTION
50-64,232,271,17,2019-02-08,MI,CYSTOSCOPY
50-64,48,70,10,2019-02-08,MI,HIP REPLACEMENT
50-64,54,76,12,2019-02-08,MI,HYSTEROSCOPY
50-64,70,102,9,2019-02-08,MI,KNEE REPLACEMENT
50-64,25,41,8,2019-02-08,MI,MASTECTOMY
50-64,18,23,5,2019-02-08,MI,PROSTATECTOMY
65+,4,4,3,2019-02-08,MI,CABG
65+,1030,1390,27,2019-02-08,MI,CATARACT
65+,35,44,2,2019-02-08,MI,CHOLECYSTECTOMY
65+,1,3,1,2019-02-08,MI,COSMETIC RECONSTRUCTION
65+,466,531,14,2019-02-08,MI,CYSTOSCOPY
65+,53,86,7,2019-02-08,MI,HIP REPLACEMENT
65+,28,35,7,2019-02-08,MI,HYSTEROSCOPY
65+,129,187,11,2019-02-08,MI,KNEE REPLACEMENT
65+,47,55,8,2019-02-08,MI,MASTECTOMY
65+,18,25,5,2019-02-08,MI,PROSTATECTOMY
18-29,3,3,0,2019-02-15,MI,CATARACT
18-29,35,48,9,2019-02-15,MI,CHOLECYSTECTOMY
18-29,1,1,1,2019-02-15,MI,COSMETIC RECONSTRUCTION
18-29,11,12,5,2019-02-15,MI,CYSTOSCOPY
18-29,19,26,5,2019-02-15,MI,HYSTEROSCOPY
18-29,1,1,1,2019-02-15,MI,MASTECTOMY
30-39,6,10,1,2019-02-15,MI,CATARACT
30-39,34,49,5,2019-02-15,MI,CHOLECYSTECTOMY
30-39,31,38,3,2019-02-15,MI,CYSTOSCOPY
30-39,2,2,2,2019-02-15,MI,HIP REPLACEMENT
30-39,52,81,7,2019-02-15,MI,HYSTEROSCOPY
30-39,2,3,1,2019-02-15,MI,KNEE REPLACEMENT
30-39,1,2,2,2019-02-15,MI,MASTECTOMY
40-49,23,34,6,2019-02-15,MI,CATARACT
40-49,39,55,7,2019-02-15,MI,CHOLECYSTECTOMY
40-49,1,2,1,2019-02-15,MI,COSMETIC RECONSTRUCTION
40-49,46,54,5,2019-02-15,MI,CYSTOSCOPY
40-49,10,14,6,2019-02-15,MI,HIP REPLACEMENT
40-49,46,60,6,2019-02-15,MI,HYSTEROSCOPY
40-49,9,12,3,2019-02-15,MI,KNEE REPLACEMENT
40-49,17,23,3,2019-02-15,MI,MASTECTOMY
50-64,2,3,1,2019-02-15,MI,CABG
50-64,270,396,17,2019-02-15,MI,CATARACT
50-64,73,108,7,2019-02-15,MI,CHOLECYSTECTOMY
50-64,1,1,1,2019-02-15,MI,COSMETIC RECONSTRUCTION
50-64,201,239,12,2019-02-15,MI,CYSTOSCOPY
50-64,47,63,11,2019-02-15,MI,HIP REPLACEMENT
50-64,75,102,9,2019-02-15,MI,HYSTEROSCOPY
50-64,75,102,9,2019-02-15,MI,KNEE REPLACEMENT
50-64,34,54,10,2019-02-15,MI,MASTECTOMY
50-64,14,21,7,2019-02-15,MI,PROSTATECTOMY
65+,3,5,2,2019-02-15,MI,CABG
65+,913,1298,25,2019-02-15,MI,CATARACT
65+,50,62,4,2019-02-15,MI,CHOLECYSTECTOMY
65+,1,1,1,2019-02-15,MI,COSMETIC RECONSTRUCTION
65+,506,554,18,2019-02-15,MI,CYSTOSCOPY
65+,54,83,8,2019-02-15,MI,HIP REPLACEMENT
65+,18,26,3,2019-02-15,MI,HYSTEROSCOPY
65+,126,183,11,2019-02-15,MI,KNEE REPLACEMENT
65+,42,55,7,2019-02-15,MI,MASTECTOMY
65+,19,29,4,2019-02-15,MI,PROSTATECTOMY
18-29,2,2,0,2019-02-22,MI,CATARACT
18-29,37,50,9,2019-02-22,MI,CHOLECYSTECTOMY
18-29,2,4,2,2019-02-22,MI,COSMETIC RECONSTRUCTION
18-29,16,19,8,2019-02-22,MI,CYSTOSCOPY
18-29,1,2,1,2019-02-22,MI,HIP REPLACEMENT
18-29,12,20,5,2019-02-22,MI,HYSTEROSCOPY
18-29,3,5,1,2019-02-22,MI,MASTECTOMY
30-39,2,4,2,2019-02-22,MI,CATARACT
30-39,50,72,7,2019-02-22,MI,CHOLECYSTECTOMY
30-39,28,36,7,2019-02-22,MI,CYSTOSCOPY
30-39,3,4,4,2019-02-22,MI,HIP REPLACEMENT
30-39,43,64,7,2019-02-22,MI,HYSTEROSCOPY
30-39,6,13,6,2019-02-22,MI,MASTECTOMY
40-49,1,2,2,2019-02-22,MI,CABG
40-49,14,18,3,2019-02-22,MI,CATARACT
40-49,35,54,13,2019-02-22,MI,CHOLECYSTECTOMY
40-49,66,73,8,2019-02-22,MI,CYSTOSCOPY
40-49,8,12,5,2019-02-22,MI,HIP REPLACEMENT
40-49,43,58,5,2019-02-22,MI,HYSTEROSCOPY
40-49,7,10,3,2019-02-22,MI,KNEE REPLACEMENT
40-49,14,21,7,2019-02-22,MI,MASTECTOMY
40-49,1,1,1,2019-02-22,MI,PROSTATECTOMY
50-64,252,362,18,2019-02-22,MI,CATARACT
50-64,68,91,8,2019-02-22,MI,CHOLECYSTECTOMY
50-64,209,246,16,2019-02-22,MI,CYSTOSCOPY
50-64,41,67,12,2019-02-22,MI,HIP REPLACEMENT
50-64,59,79,9,2019-02-22,MI,HYSTEROSCOPY
50-64,75,115,10,2019-02-22,MI,KNEE REPLACEMENT
50-64,36,49,9,2019-02-22,MI,MASTECTOMY
50-64,16,22,4,2019-02-22,MI,PROSTATECTOMY
65+,2,2,2,2019-02-22,MI,CABG
65+,1097,1480,25,2019-02-22,MI,CATARACT
65+,42,50,5,2019-02-22,MI,CHOLECYSTECTOMY
65+,2,3,1,2019-02-22,MI,COSMETIC RECONSTRUCTION
65+,540,600,17,2019-02-22,MI,CYSTOSCOPY
65+,32,48,4,2019-02-22,MI,HIP REPLACEMENT
65+,15,19,7,2019-02-22,MI,HYSTEROSCOPY
65+,98,141,9,2019-02-22,MI,KNEE REPLACEMENT
65+,26,32,4,2019-02-22,MI,MASTECTOMY
65+,17,24,4,2019-02-22,MI,PROSTATECTOMY
18-29,2,3,2,2019-03-01,MI,CATARACT
18-29,38,51,12,2019-03-01,MI,CHOLECYSTECTOMY
18-29,17,22,5,2019-03-01,MI,CYSTOSCOPY
18-29,20,25,5,2019-03-01,MI,HYSTEROSCOPY
18-29,2,4,1,2019-03-01,MI,MASTECTOMY
30-39,7,12,2,2019-03-01,MI,CATARACT
30-39,39,54,8,2019-03-01,MI,CHOLECYSTECTOMY
30-39,27,32,6,2019-03-01,MI,CYSTOSCOPY
30-39,5,9,2,2019-03-01,MI,HIP REPLACEMENT
30-39,48,67,7,2019-03-01,MI,HYSTEROSCOPY
30-39,1,2,1,2019-03-01,MI,KNEE REPLACEMENT
30-39,2,3,3,2019-03-01,MI,MASTECTOMY
40-49,14,21,4,2019-03-01,MI,CATARACT
40-49,39,51,9,2019-03-01,MI,CHOLECYSTECTOMY
40-49,60,70,8,2019-03-01,MI,CYSTOSCOPY
40-49,7,9,4,2019-03-01,MI,HIP REPLACEMENT
40-49,62,88,10,2019-03-01,MI,HYSTEROSCOPY
40-49,7,10,3,2019-03-01,MI,KNEE REPLACEMENT
40-49,21,31,5,2019-03-01,MI,MASTECTOMY
40-49,1,1,1,2019-03-01,MI,PROSTATECTOMY
50-64,2,5,1,2019-03-01,MI,CABG
50-64,252,368,14,2019-03-01,MI,CATARACT
50-64,64,83,10,2019-03-01,MI,CHOLECYSTECTOMY
50-64,206,237,19,2019-03-01,MI,CYSTOSCOPY
50-64,40,60,11,2019-03-01,MI,HIP REPLACEMENT
50-64,36,49,8,2019-03-01,MI,HYSTEROSCOPY
50-64,74,109,11,2019-03-01,MI,KNEE REPLACEMENT
50-64,38,60,7,2019-03-01,MI,MASTECTOMY
50-64,15,20,3,2019-03-01,MI,PROSTATECTOMY
65+,2,3,2,2019-03-01,MI,CABG
65+,975,1330,29,2019-03-01,MI,CATARACT
65+,35,40,3,2019-03-01,MI,CHOLECYSTECTOMY
65+,470,509,14,2019-03-01,MI,CYSTOSCOPY
65+,43,60,11,2019-03-01,MI,HIP REPLACEMENT
65+,16,19,1,2019-03-01,MI,HYSTEROSCOPY
65+,110,144,11,2019-03-01,MI,KNEE REPLACEMENT
65+,40,56,5,2019-03-01,MI,MASTECTOMY
65+,25,29,6,2019-03-01,MI,PROSTATECTOMY
18-29,6,8,2,2019-03-08,MI,CATARACT
18-29,43,65,11,2019-03-08,MI,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-08,MI,COSMETIC RECONSTRUCTION
18-29,13,17,3,2019-03-08,MI,CYSTOSCOPY
18-29,19,30,6,2019-03-08,MI,HYSTEROSCOPY
18-29,3,5,1,2019-03-08,MI,MASTECTOMY
30-39,7,9,2,2019-03-08,MI,CATARACT
30-39,40,58,10,2019-03-08,MI,CHOLECYSTECTOMY
30-39,24,25,4,2019-03-08,MI,CYSTOSCOPY
30-39,52,71,8,2019-03-08,MI,HYSTEROSCOPY
40-49,14,18,2,2019-03-08,MI,CATARACT
40-49,36,52,6,2019-03-08,MI,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-08,MI,COSMETIC RECONSTRUCTION
40-49,64,73,4,2019-03-08,MI,CYSTOSCOPY
40-49,8,11,4,2019-03-08,MI,HIP REPLACEMENT
40-49,54,71,8,2019-03-08,MI,HYSTEROSCOPY
40-49,7,9,2,2019-03-08,MI,KNEE REPLACEMENT
40-49,13,22,7,2019-03-08,MI,MASTECTOMY
40-49,1,1,1,2019-03-08,MI,PROSTATECTOMY
50-64,2,3,1,2019-03-08,MI,CABG
50-64,274,400,15,2019-03-08,MI,CATARACT
50-64,56,79,9,2019-03-08,MI,CHOLECYSTECTOMY
50-64,229,261,13,2019-03-08,MI,CYSTOSCOPY
50-64,43,65,8,2019-03-08,MI,HIP REPLACEMENT
50-64,51,64,8,2019-03-08,MI,HYSTEROSCOPY
50-64,68,101,9,2019-03-08,MI,KNEE REPLACEMENT
50-64,27,39,7,2019-03-08,MI,MASTECTOMY
50-64,29,44,6,2019-03-08,MI,PROSTATECTOMY
65+,5,7,1,2019-03-08,MI,CABG
65+,940,1269,26,2019-03-08,MI,CATARACT
65+,42,49,3,2019-03-08,MI,CHOLECYSTECTOMY
65+,1,1,1,2019-03-08,MI,COSMETIC RECONSTRUCTION
65+,552,603,14,2019-03-08,MI,CYSTOSCOPY
65+,46,69,9,2019-03-08,MI,HIP REPLACEMENT
65+,19,24,3,2019-03-08,MI,HYSTEROSCOPY
65+,113,159,9,2019-03-08,MI,KNEE REPLACEMENT
65+,35,50,6,2019-03-08,MI,MASTECTOMY
65+,23,28,5,2019-03-08,MI,PROSTATECTOMY
18-29,2,4,2,2019-03-15,MI,CATARACT
18-29,39,58,10,2019-03-15,MI,CHOLECYSTECTOMY
18-29,17,21,4,2019-03-15,MI,CYSTOSCOPY
18-29,15,22,4,2019-03-15,MI,HYSTEROSCOPY
30-39,9,17,3,2019-03-15,MI,CATARACT
30-39,36,48,9,2019-03-15,MI,CHOLECYSTECTOMY
30-39,40,44,6,2019-03-15,MI,CYSTOSCOPY
30-39,2,4,2,2019-03-15,MI,HIP REPLACEMENT
30-39,46,68,11,2019-03-15,MI,HYSTEROSCOPY
30-39,8,16,4,2019-03-15,MI,MASTECTOMY
40-49,22,33,5,2019-03-15,MI,CATARACT
40-49,38,56,5,2019-03-15,MI,CHOLECYSTECTOMY
40-49,72,81,5,2019-03-15,MI,CYSTOSCOPY
40-49,7,10,4,2019-03-15,MI,HIP REPLACEMENT
40-49,53,72,6,2019-03-15,MI,HYSTEROSCOPY
40-49,8,12,2,2019-03-15,MI,KNEE REPLACEMENT
40-49,14,22,3,2019-03-15,MI,MASTECTOMY
50-64,1,1,1,2019-03-15,MI,CABG
50-64,250,338,15,2019-03-15,MI,CATARACT
50-64,58,84,7,2019-03-15,MI,CHOLECYSTECTOMY
50-64,217,256,15,2019-03-15,MI,CYSTOSCOPY
50-64,34,45,8,2019-03-15,MI,HIP REPLACEMENT
50-64,62,84,5,2019-03-15,MI,HYSTEROSCOPY
50-64,60,86,11,2019-03-15,MI,KNEE REPLACEMENT
50-64,30,42,6,2019-03-15,MI,MASTECTOMY
50-64,15,22,4,2019-03-15,MI,PROSTATECTOMY
65+,4,5,3,2019-03-15,MI,CABG
65+,989,1314,25,2019-03-15,MI,CATARACT
65+,45,63,4,2019-03-15,MI,CHOLECYSTECTOMY
65+,571,630,15,2019-03-15,MI,CYSTOSCOPY
65+,33,50,6,2019-03-15,MI,HIP REPLACEMENT
65+,15,18,3,2019-03-15,MI,HYSTEROSCOPY
65+,102,134,10,2019-03-15,MI,KNEE REPLACEMENT
65+,39,49,4,2019-03-15,MI,MASTECTOMY
65+,14,21,5,2019-03-15,MI,PROSTATECTOMY
18-29,2,5,3,2019-03-22,MI,CATARACT
18-29,39,58,9,2019-03-22,MI,CHOLECYSTECTOMY
18-29,16,22,4,2019-03-22,MI,CYSTOSCOPY
18-29,1,1,1,2019-03-22,MI,HIP REPLACEMENT
18-29,13,16,3,2019-03-22,MI,HYSTEROSCOPY
18-29,1,1,1,2019-03-22,MI,KNEE REPLACEMENT
18-29,3,4,3,2019-03-22,MI,MASTECTOMY
30-39,5,8,1,2019-03-22,MI,CATARACT
30-39,37,53,7,2019-03-22,MI,CHOLECYSTECTOMY
30-39,22,26,4,2019-03-22,MI,CYSTOSCOPY
30-39,1,1,1,2019-03-22,MI,HIP REPLACEMENT
30-39,56,77,6,2019-03-22,MI,HYSTEROSCOPY
30-39,4,5,1,2019-03-22,MI,KNEE REPLACEMENT
30-39,4,8,2,2019-03-22,MI,MASTECTOMY
30-39,1,1,1,2019-03-22,MI,PROSTATECTOMY
40-49,31,43,4,2019-03-22,MI,CATARACT
40-49,32,44,11,2019-03-22,MI,CHOLECYSTECTOMY
40-49,48,57,6,2019-03-22,MI,CYSTOSCOPY
40-49,10,15,4,2019-03-22,MI,HIP REPLACEMENT
40-49,53,77,9,2019-03-22,MI,HYSTEROSCOPY
40-49,5,6,2,2019-03-22,MI,KNEE REPLACEMENT
40-49,12,16,4,2019-03-22,MI,MASTECTOMY
50-64,1,1,1,2019-03-22,MI,CABG
50-64,275,402,16,2019-03-22,MI,CATARACT
50-64,72,94,8,2019-03-22,MI,CHOLECYSTECTOMY
50-64,206,237,13,2019-03-22,MI,CYSTOSCOPY
50-64,40,58,13,2019-03-22,MI,HIP REPLACEMENT
50-64,60,75,6,2019-03-22,MI,HYSTEROSCOPY
50-64,79,123,17,2019-03-22,MI,KNEE REPLACEMENT
50-64,25,45,8,2019-03-22,MI,MASTECTOMY
50-64,15,21,4,2019-03-22,MI,PROSTATECTOMY
65+,3,8,1,2019-03-22,MI,CABG
65+,1040,1426,26,2019-03-22,MI,CATARACT
65+,49,62,4,2019-03-22,MI,CHOLECYSTECTOMY
65+,492,545,17,2019-03-22,MI,CYSTOSCOPY
65+,49,66,10,2019-03-22,MI,HIP REPLACEMENT
65+,25,32,3,2019-03-22,MI,HYSTEROSCOPY
65+,119,164,12,2019-03-22,MI,KNEE REPLACEMENT
65+,28,35,5,2019-03-22,MI,MASTECTOMY
65+,16,21,2,2019-03-22,MI,PROSTATECTOMY
18-29,3,4,1,2019-03-29,MI,CATARACT
18-29,38,45,6,2019-03-29,MI,CHOLECYSTECTOMY
18-29,18,21,4,2019-03-29,MI,CYSTOSCOPY
18-29,17,24,5,2019-03-29,MI,HYSTEROSCOPY
30-39,7,10,7,2019-03-29,MI,CATARACT
30-39,39,52,7,2019-03-29,MI,CHOLECYSTECTOMY
30-39,22,27,5,2019-03-29,MI,CYSTOSCOPY
30-39,3,3,1,2019-03-29,MI,HIP REPLACEMENT
30-39,33,51,4,2019-03-29,MI,HYSTEROSCOPY
30-39,4,7,3,2019-03-29,MI,MASTECTOMY
