age,patients,claims,physicians,week,state,elective
50-64,43,57,4,2019-01-11,NE,CATARACT
50-64,10,15,2,2019-01-11,NE,CHOLECYSTECTOMY
50-64,14,18,3,2019-01-11,NE,CYSTOSCOPY
50-64,6,12,5,2019-01-11,NE,HIP REPLACEMENT
50-64,8,13,7,2019-01-11,NE,HYSTEROSCOPY
50-64,32,61,7,2019-01-11,NE,KNEE REPLACEMENT
50-64,10,26,4,2019-01-11,NE,MASTECTOMY
50-64,2,2,2,2019-01-11,NE,PROSTATECTOMY
65+,1,2,2,2019-01-11,NE,CABG
65+,166,205,9,2019-01-11,NE,CATARACT
65+,13,21,2,2019-01-11,NE,CHOLECYSTECTOMY
65+,34,45,2,2019-01-11,NE,CYSTOSCOPY
65+,20,32,4,2019-01-11,NE,HIP REPLACEMENT
65+,1,1,1,2019-01-11,NE,HYSTEROSCOPY
65+,59,96,8,2019-01-11,NE,KNEE REPLACEMENT
65+,10,18,2,2019-01-11,NE,MASTECTOMY
65+,3,6,2,2019-01-11,NE,PROSTATECTOMY
18-29,9,11,3,2019-01-18,NE,CHOLECYSTECTOMY
18-29,1,2,1,2019-01-18,NE,CYSTOSCOPY
18-29,2,3,1,2019-01-18,NE,HYSTEROSCOPY
30-39,1,1,1,2019-01-18,NE,CATARACT
30-39,12,20,4,2019-01-18,NE,CHOLECYSTECTOMY
30-39,2,3,2,2019-01-18,NE,CYSTOSCOPY
30-39,11,19,2,2019-01-18,NE,HYSTEROSCOPY
30-39,1,1,1,2019-01-18,NE,MASTECTOMY
40-49,7,10,2,2019-01-18,NE,CATARACT
40-49,17,27,4,2019-01-18,NE,CHOLECYSTECTOMY
40-49,5,7,2,2019-01-18,NE,CYSTOSCOPY
40-49,3,6,6,2019-01-18,NE,HIP REPLACEMENT
40-49,3,7,3,2019-01-18,NE,HYSTEROSCOPY
40-49,2,5,3,2019-01-18,NE,KNEE REPLACEMENT
40-49,4,7,2,2019-01-18,NE,MASTECTOMY
50-64,46,64,7,2019-01-18,NE,CATARACT
50-64,27,48,6,2019-01-18,NE,CHOLECYSTECTOMY
50-64,22,30,3,2019-01-18,NE,CYSTOSCOPY
50-64,18,35,11,2019-01-18,NE,HIP REPLACEMENT
50-64,7,14,6,2019-01-18,NE,HYSTEROSCOPY
50-64,27,62,4,2019-01-18,NE,KNEE REPLACEMENT
50-64,12,22,2,2019-01-18,NE,MASTECTOMY
50-64,4,6,4,2019-01-18,NE,PROSTATECTOMY
65+,183,228,9,2019-01-18,NE,CATARACT
65+,20,27,3,2019-01-18,NE,CHOLECYSTECTOMY
65+,39,47,3,2019-01-18,NE,CYSTOSCOPY
65+,17,28,4,2019-01-18,NE,HIP REPLACEMENT
65+,6,10,2,2019-01-18,NE,HYSTEROSCOPY
65+,45,73,5,2019-01-18,NE,KNEE REPLACEMENT
65+,10,18,1,2019-01-18,NE,MASTECTOMY
65+,2,2,1,2019-01-18,NE,PROSTATECTOMY
18-29,4,5,5,2019-01-25,NE,CHOLECYSTECTOMY
18-29,3,4,1,2019-01-25,NE,CYSTOSCOPY
18-29,1,2,1,2019-01-25,NE,MASTECTOMY
30-39,9,19,11,2019-01-25,NE,CHOLECYSTECTOMY
30-39,3,3,1,2019-01-25,NE,CYSTOSCOPY
30-39,2,4,4,2019-01-25,NE,HIP REPLACEMENT
30-39,1,3,2,2019-01-25,NE,MASTECTOMY
40-49,4,7,3,2019-01-25,NE,CATARACT
40-49,17,29,6,2019-01-25,NE,CHOLECYSTECTOMY
40-49,7,10,2,2019-01-25,NE,CYSTOSCOPY
40-49,1,2,2,2019-01-25,NE,HIP REPLACEMENT
40-49,2,3,3,2019-01-25,NE,KNEE REPLACEMENT
40-49,4,4,3,2019-01-25,NE,MASTECTOMY
50-64,1,2,2,2019-01-25,NE,CABG
50-64,40,57,5,2019-01-25,NE,CATARACT
50-64,17,30,6,2019-01-25,NE,CHOLECYSTECTOMY
50-64,13,18,2,2019-01-25,NE,CYSTOSCOPY
50-64,17,30,12,2019-01-25,NE,HIP REPLACEMENT
50-64,23,45,8,2019-01-25,NE,KNEE REPLACEMENT
50-64,18,44,7,2019-01-25,NE,MASTECTOMY
50-64,1,3,2,2019-01-25,NE,PROSTATECTOMY
65+,1,2,2,2019-01-25,NE,CABG
65+,176,215,9,2019-01-25,NE,CATARACT
65+,11,19,2,2019-01-25,NE,CHOLECYSTECTOMY
65+,36,53,3,2019-01-25,NE,CYSTOSCOPY
65+,20,44,8,2019-01-25,NE,HIP REPLACEMENT
65+,59,96,8,2019-01-25,NE,KNEE REPLACEMENT
65+,15,20,2,2019-01-25,NE,MASTECTOMY
65+,2,3,1,2019-01-25,NE,PROSTATECTOMY
18-29,1,2,1,2019-02-01,NE,CATARACT
18-29,8,17,4,2019-02-01,NE,CHOLECYSTECTOMY
18-29,3,3,1,2019-02-01,NE,CYSTOSCOPY
18-29,5,9,4,2019-02-01,NE,HYSTEROSCOPY
18-29,1,2,2,2019-02-01,NE,MASTECTOMY
30-39,2,4,2,2019-02-01,NE,CATARACT
30-39,12,19,3,2019-02-01,NE,CHOLECYSTECTOMY
30-39,6,8,2,2019-02-01,NE,CYSTOSCOPY
30-39,2,5,2,2019-02-01,NE,HYSTEROSCOPY
40-49,8,12,3,2019-02-01,NE,CATARACT
40-49,8,11,4,2019-02-01,NE,CHOLECYSTECTOMY
40-49,4,4,1,2019-02-01,NE,CYSTOSCOPY
40-49,3,10,6,2019-02-01,NE,HIP REPLACEMENT
40-49,6,10,3,2019-02-01,NE,HYSTEROSCOPY
40-49,4,7,2,2019-02-01,NE,MASTECTOMY
50-64,45,61,6,2019-02-01,NE,CATARACT
50-64,17,27,3,2019-02-01,NE,CHOLECYSTECTOMY
50-64,23,37,4,2019-02-01,NE,CYSTOSCOPY
50-64,14,29,7,2019-02-01,NE,HIP REPLACEMENT
50-64,9,18,4,2019-02-01,NE,HYSTEROSCOPY
50-64,31,55,7,2019-02-01,NE,KNEE REPLACEMENT
50-64,9,16,3,2019-02-01,NE,MASTECTOMY
50-64,7,13,3,2019-02-01,NE,PROSTATECTOMY
65+,1,2,2,2019-02-01,NE,CABG
65+,186,228,8,2019-02-01,NE,CATARACT
65+,15,24,2,2019-02-01,NE,CHOLECYSTECTOMY
65+,30,39,3,2019-02-01,NE,CYSTOSCOPY
65+,21,35,7,2019-02-01,NE,HIP REPLACEMENT
65+,6,8,1,2019-02-01,NE,HYSTEROSCOPY
65+,53,95,9,2019-02-01,NE,KNEE REPLACEMENT
65+,6,7,1,2019-02-01,NE,MASTECTOMY
65+,4,4,1,2019-02-01,NE,PROSTATECTOMY
18-29,2,2,1,2019-02-08,NE,CATARACT
18-29,12,21,5,2019-02-08,NE,CHOLECYSTECTOMY
18-29,3,4,1,2019-02-08,NE,CYSTOSCOPY
18-29,2,2,2,2019-02-08,NE,HYSTEROSCOPY
30-39,1,1,1,2019-02-08,NE,CATARACT
30-39,12,22,3,2019-02-08,NE,CHOLECYSTECTOMY
30-39,5,9,1,2019-02-08,NE,HYSTEROSCOPY
30-39,2,3,3,2019-02-08,NE,KNEE REPLACEMENT
30-39,2,2,2,2019-02-08,NE,MASTECTOMY
40-49,3,4,3,2019-02-08,NE,CATARACT
40-49,9,17,6,2019-02-08,NE,CHOLECYSTECTOMY
40-49,7,9,2,2019-02-08,NE,CYSTOSCOPY
40-49,3,5,1,2019-02-08,NE,HYSTEROSCOPY
40-49,2,3,3,2019-02-08,NE,KNEE REPLACEMENT
40-49,1,3,1,2019-02-08,NE,MASTECTOMY
50-64,1,2,2,2019-02-08,NE,CABG
50-64,39,54,5,2019-02-08,NE,CATARACT
50-64,23,41,4,2019-02-08,NE,CHOLECYSTECTOMY
50-64,12,17,4,2019-02-08,NE,CYSTOSCOPY
50-64,14,28,9,2019-02-08,NE,HIP REPLACEMENT
50-64,6,10,3,2019-02-08,NE,HYSTEROSCOPY
50-64,20,34,7,2019-02-08,NE,KNEE REPLACEMENT
50-64,9,17,4,2019-02-08,NE,MASTECTOMY
50-64,5,6,2,2019-02-08,NE,PROSTATECTOMY
65+,1,2,2,2019-02-08,NE,CABG
65+,163,196,8,2019-02-08,NE,CATARACT
65+,14,23,6,2019-02-08,NE,CHOLECYSTECTOMY
65+,31,45,2,2019-02-08,NE,CYSTOSCOPY
65+,11,20,4,2019-02-08,NE,HIP REPLACEMENT
65+,4,6,4,2019-02-08,NE,HYSTEROSCOPY
65+,56,97,6,2019-02-08,NE,KNEE REPLACEMENT
65+,9,17,2,2019-02-08,NE,MASTECTOMY
65+,1,3,2,2019-02-08,NE,PROSTATECTOMY
18-29,2,2,1,2019-02-15,NE,CATARACT
18-29,11,18,5,2019-02-15,NE,CHOLECYSTECTOMY
18-29,1,2,1,2019-02-15,NE,CYSTOSCOPY
18-29,1,1,1,2019-02-15,NE,HIP REPLACEMENT
18-29,2,2,2,2019-02-15,NE,HYSTEROSCOPY
30-39,1,2,1,2019-02-15,NE,CATARACT
30-39,17,26,4,2019-02-15,NE,CHOLECYSTECTOMY
30-39,4,5,1,2019-02-15,NE,CYSTOSCOPY
30-39,2,4,2,2019-02-15,NE,HIP REPLACEMENT
30-39,7,11,2,2019-02-15,NE,HYSTEROSCOPY
30-39,2,3,2,2019-02-15,NE,MASTECTOMY
40-49,1,1,1,2019-02-15,NE,CATARACT
40-49,12,22,7,2019-02-15,NE,CHOLECYSTECTOMY
40-49,4,5,2,2019-02-15,NE,CYSTOSCOPY
40-49,1,1,1,2019-02-15,NE,HIP REPLACEMENT
40-49,2,2,1,2019-02-15,NE,HYSTEROSCOPY
40-49,2,6,4,2019-02-15,NE,KNEE REPLACEMENT
40-49,8,13,6,2019-02-15,NE,MASTECTOMY
50-64,50,71,7,2019-02-15,NE,CATARACT
50-64,28,46,5,2019-02-15,NE,CHOLECYSTECTOMY
50-64,18,22,3,2019-02-15,NE,CYSTOSCOPY
50-64,12,26,9,2019-02-15,NE,HIP REPLACEMENT
50-64,7,11,2,2019-02-15,NE,HYSTEROSCOPY
50-64,20,45,8,2019-02-15,NE,KNEE REPLACEMENT
50-64,11,18,3,2019-02-15,NE,MASTECTOMY
50-64,2,5,1,2019-02-15,NE,PROSTATECTOMY
65+,166,212,7,2019-02-15,NE,CATARACT
65+,12,20,1,2019-02-15,NE,CHOLECYSTECTOMY
65+,38,48,3,2019-02-15,NE,CYSTOSCOPY
65+,11,21,4,2019-02-15,NE,HIP REPLACEMENT
65+,5,9,2,2019-02-15,NE,HYSTEROSCOPY
65+,46,81,8,2019-02-15,NE,KNEE REPLACEMENT
65+,15,25,1,2019-02-15,NE,MASTECTOMY
65+,3,4,1,2019-02-15,NE,PROSTATECTOMY
18-29,14,26,4,2019-02-22,NE,CHOLECYSTECTOMY
18-29,2,4,1,2019-02-22,NE,CYSTOSCOPY
18-29,4,6,2,2019-02-22,NE,HYSTEROSCOPY
30-39,4,9,5,2019-02-22,NE,CHOLECYSTECTOMY
30-39,3,4,3,2019-02-22,NE,CYSTOSCOPY
30-39,5,9,5,2019-02-22,NE,HYSTEROSCOPY
40-49,2,2,2,2019-02-22,NE,CATARACT
40-49,14,24,3,2019-02-22,NE,CHOLECYSTECTOMY
40-49,3,3,3,2019-02-22,NE,CYSTOSCOPY
40-49,3,6,5,2019-02-22,NE,HIP REPLACEMENT
40-49,4,7,2,2019-02-22,NE,HYSTEROSCOPY
40-49,2,2,1,2019-02-22,NE,KNEE REPLACEMENT
40-49,3,5,2,2019-02-22,NE,MASTECTOMY
50-64,48,69,5,2019-02-22,NE,CATARACT
50-64,9,23,3,2019-02-22,NE,CHOLECYSTECTOMY
50-64,21,28,3,2019-02-22,NE,CYSTOSCOPY
50-64,13,27,8,2019-02-22,NE,HIP REPLACEMENT
50-64,10,17,4,2019-02-22,NE,HYSTEROSCOPY
50-64,32,64,5,2019-02-22,NE,KNEE REPLACEMENT
50-64,9,19,4,2019-02-22,NE,MASTECTOMY
50-64,4,10,2,2019-02-22,NE,PROSTATECTOMY
65+,148,189,10,2019-02-22,NE,CATARACT
65+,14,19,2,2019-02-22,NE,CHOLECYSTECTOMY
65+,33,46,2,2019-02-22,NE,CYSTOSCOPY
65+,12,26,4,2019-02-22,NE,HIP REPLACEMENT
65+,2,5,1,2019-02-22,NE,HYSTEROSCOPY
65+,40,67,6,2019-02-22,NE,KNEE REPLACEMENT
65+,13,18,3,2019-02-22,NE,MASTECTOMY
65+,3,3,1,2019-02-22,NE,PROSTATECTOMY
18-29,12,14,2,2019-03-01,NE,CHOLECYSTECTOMY
18-29,3,6,3,2019-03-01,NE,CYSTOSCOPY
18-29,2,2,1,2019-03-01,NE,HYSTEROSCOPY
30-39,1,1,1,2019-03-01,NE,CATARACT
30-39,17,31,4,2019-03-01,NE,CHOLECYSTECTOMY
30-39,3,4,1,2019-03-01,NE,CYSTOSCOPY
30-39,1,2,2,2019-03-01,NE,HIP REPLACEMENT
30-39,2,5,1,2019-03-01,NE,HYSTEROSCOPY
30-39,2,5,3,2019-03-01,NE,MASTECTOMY
40-49,8,10,1,2019-03-01,NE,CATARACT
40-49,9,16,10,2019-03-01,NE,CHOLECYSTECTOMY
40-49,3,5,1,2019-03-01,NE,CYSTOSCOPY
40-49,2,8,3,2019-03-01,NE,HIP REPLACEMENT
40-49,2,3,2,2019-03-01,NE,HYSTEROSCOPY
40-49,3,4,1,2019-03-01,NE,KNEE REPLACEMENT
40-49,6,16,5,2019-03-01,NE,MASTECTOMY
50-64,46,72,5,2019-03-01,NE,CATARACT
50-64,9,16,6,2019-03-01,NE,CHOLECYSTECTOMY
50-64,23,34,4,2019-03-01,NE,CYSTOSCOPY
50-64,10,23,4,2019-03-01,NE,HIP REPLACEMENT
50-64,10,16,5,2019-03-01,NE,HYSTEROSCOPY
50-64,29,69,10,2019-03-01,NE,KNEE REPLACEMENT
50-64,9,13,2,2019-03-01,NE,MASTECTOMY
50-64,2,6,3,2019-03-01,NE,PROSTATECTOMY
65+,176,215,9,2019-03-01,NE,CATARACT
65+,16,26,2,2019-03-01,NE,CHOLECYSTECTOMY
65+,31,41,3,2019-03-01,NE,CYSTOSCOPY
65+,15,33,5,2019-03-01,NE,HIP REPLACEMENT
65+,3,4,1,2019-03-01,NE,HYSTEROSCOPY
65+,40,70,6,2019-03-01,NE,KNEE REPLACEMENT
65+,11,15,2,2019-03-01,NE,MASTECTOMY
65+,3,3,1,2019-03-01,NE,PROSTATECTOMY
18-29,1,1,1,2019-03-08,NE,CATARACT
18-29,7,14,4,2019-03-08,NE,CHOLECYSTECTOMY
18-29,2,4,1,2019-03-08,NE,HYSTEROSCOPY
30-39,14,22,19,2019-03-08,NE,CHOLECYSTECTOMY
30-39,3,5,1,2019-03-08,NE,CYSTOSCOPY
30-39,3,4,1,2019-03-08,NE,HYSTEROSCOPY
40-49,6,9,3,2019-03-08,NE,CATARACT
40-49,12,17,2,2019-03-08,NE,CHOLECYSTECTOMY
40-49,3,5,1,2019-03-08,NE,CYSTOSCOPY
40-49,4,8,4,2019-03-08,NE,HIP REPLACEMENT
40-49,3,3,3,2019-03-08,NE,HYSTEROSCOPY
40-49,4,9,1,2019-03-08,NE,KNEE REPLACEMENT
40-49,3,6,3,2019-03-08,NE,MASTECTOMY
50-64,52,69,5,2019-03-08,NE,CATARACT
50-64,21,36,4,2019-03-08,NE,CHOLECYSTECTOMY
50-64,14,21,4,2019-03-08,NE,CYSTOSCOPY
50-64,15,33,5,2019-03-08,NE,HIP REPLACEMENT
50-64,5,10,4,2019-03-08,NE,HYSTEROSCOPY
50-64,27,54,8,2019-03-08,NE,KNEE REPLACEMENT
50-64,10,21,4,2019-03-08,NE,MASTECTOMY
50-64,2,2,1,2019-03-08,NE,PROSTATECTOMY
65+,180,222,10,2019-03-08,NE,CATARACT
65+,19,26,3,2019-03-08,NE,CHOLECYSTECTOMY
65+,32,39,2,2019-03-08,NE,CYSTOSCOPY
65+,16,31,6,2019-03-08,NE,HIP REPLACEMENT
65+,1,1,1,2019-03-08,NE,HYSTEROSCOPY
65+,42,72,4,2019-03-08,NE,KNEE REPLACEMENT
65+,13,27,3,2019-03-08,NE,MASTECTOMY
65+,2,3,1,2019-03-08,NE,PROSTATECTOMY
18-29,10,18,4,2019-03-15,NE,CHOLECYSTECTOMY
18-29,3,5,3,2019-03-15,NE,HYSTEROSCOPY
18-29,1,2,1,2019-03-15,NE,MASTECTOMY
30-39,3,4,3,2019-03-15,NE,CATARACT
30-39,9,13,5,2019-03-15,NE,CHOLECYSTECTOMY
30-39,3,4,1,2019-03-15,NE,CYSTOSCOPY
30-39,1,2,2,2019-03-15,NE,HIP REPLACEMENT
30-39,9,15,4,2019-03-15,NE,HYSTEROSCOPY
30-39,1,1,1,2019-03-15,NE,MASTECTOMY
40-49,6,11,2,2019-03-15,NE,CATARACT
40-49,10,16,11,2019-03-15,NE,CHOLECYSTECTOMY
40-49,2,2,1,2019-03-15,NE,CYSTOSCOPY
40-49,1,2,2,2019-03-15,NE,HIP REPLACEMENT
40-49,7,12,6,2019-03-15,NE,HYSTEROSCOPY
40-49,1,2,1,2019-03-15,NE,KNEE REPLACEMENT
40-49,3,5,3,2019-03-15,NE,MASTECTOMY
50-64,42,58,5,2019-03-15,NE,CATARACT
50-64,9,19,3,2019-03-15,NE,CHOLECYSTECTOMY
50-64,17,28,3,2019-03-15,NE,CYSTOSCOPY
50-64,11,32,4,2019-03-15,NE,HIP REPLACEMENT
50-64,4,6,4,2019-03-15,NE,HYSTEROSCOPY
50-64,14,25,4,2019-03-15,NE,KNEE REPLACEMENT
50-64,7,12,5,2019-03-15,NE,MASTECTOMY
50-64,6,8,5,2019-03-15,NE,PROSTATECTOMY
65+,1,2,2,2019-03-15,NE,CABG
65+,170,201,9,2019-03-15,NE,CATARACT
65+,21,34,3,2019-03-15,NE,CHOLECYSTECTOMY
65+,32,45,3,2019-03-15,NE,CYSTOSCOPY
65+,10,20,4,2019-03-15,NE,HIP REPLACEMENT
65+,2,3,1,2019-03-15,NE,HYSTEROSCOPY
65+,28,48,4,2019-03-15,NE,KNEE REPLACEMENT
65+,10,17,2,2019-03-15,NE,MASTECTOMY
65+,2,2,1,2019-03-15,NE,PROSTATECTOMY
18-29,1,1,1,2019-03-22,NE,CATARACT
18-29,12,16,3,2019-03-22,NE,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-22,NE,CYSTOSCOPY
18-29,2,3,2,2019-03-22,NE,HYSTEROSCOPY
30-39,3,4,1,2019-03-22,NE,CATARACT
30-39,16,22,5,2019-03-22,NE,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-22,NE,CYSTOSCOPY
30-39,6,8,3,2019-03-22,NE,HYSTEROSCOPY
30-39,2,3,1,2019-03-22,NE,MASTECTOMY
40-49,5,6,2,2019-03-22,NE,CATARACT
40-49,7,10,4,2019-03-22,NE,CHOLECYSTECTOMY
40-49,5,7,1,2019-03-22,NE,CYSTOSCOPY
40-49,4,6,4,2019-03-22,NE,HYSTEROSCOPY
40-49,3,5,2,2019-03-22,NE,KNEE REPLACEMENT
40-49,5,10,5,2019-03-22,NE,MASTECTOMY
50-64,39,54,9,2019-03-22,NE,CATARACT
50-64,17,31,4,2019-03-22,NE,CHOLECYSTECTOMY
50-64,18,27,3,2019-03-22,NE,CYSTOSCOPY
50-64,15,37,9,2019-03-22,NE,HIP REPLACEMENT
50-64,1,2,1,2019-03-22,NE,HYSTEROSCOPY
50-64,26,47,5,2019-03-22,NE,KNEE REPLACEMENT
50-64,11,15,2,2019-03-22,NE,MASTECTOMY
50-64,2,2,2,2019-03-22,NE,PROSTATECTOMY
65+,159,199,6,2019-03-22,NE,CATARACT
65+,13,17,2,2019-03-22,NE,CHOLECYSTECTOMY
65+,46,59,3,2019-03-22,NE,CYSTOSCOPY
65+,8,14,3,2019-03-22,NE,HIP REPLACEMENT
65+,3,4,1,2019-03-22,NE,HYSTEROSCOPY
65+,38,65,5,2019-03-22,NE,KNEE REPLACEMENT
65+,12,18,2,2019-03-22,NE,MASTECTOMY
65+,3,3,3,2019-03-22,NE,PROSTATECTOMY
18-29,3,5,3,2019-03-29,NE,CATARACT
18-29,10,19,6,2019-03-29,NE,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-29,NE,CYSTOSCOPY
18-29,3,5,3,2019-03-29,NE,HYSTEROSCOPY
30-39,11,19,6,2019-03-29,NE,CHOLECYSTECTOMY
30-39,3,4,1,2019-03-29,NE,CYSTOSCOPY
30-39,1,2,2,2019-03-29,NE,HIP REPLACEMENT
30-39,7,11,1,2019-03-29,NE,HYSTEROSCOPY
30-39,1,1,1,2019-03-29,NE,KNEE REPLACEMENT
40-49,6,6,2,2019-03-29,NE,CATARACT
40-49,9,17,11,2019-03-29,NE,CHOLECYSTECTOMY
40-49,1,2,1,2019-03-29,NE,CYSTOSCOPY
40-49,4,12,7,2019-03-29,NE,HIP REPLACEMENT
40-49,4,7,2,2019-03-29,NE,HYSTEROSCOPY
40-49,3,5,1,2019-03-29,NE,MASTECTOMY
50-64,43,56,3,2019-03-29,NE,CATARACT
50-64,9,13,4,2019-03-29,NE,CHOLECYSTECTOMY
50-64,17,22,4,2019-03-29,NE,CYSTOSCOPY
50-64,17,38,7,2019-03-29,NE,HIP REPLACEMENT
50-64,8,17,8,2019-03-29,NE,HYSTEROSCOPY
50-64,19,27,4,2019-03-29,NE,KNEE REPLACEMENT
50-64,10,17,3,2019-03-29,NE,MASTECTOMY
50-64,6,8,2,2019-03-29,NE,PROSTATECTOMY
65+,172,219,8,2019-03-29,NE,CATARACT
65+,15,24,2,2019-03-29,NE,CHOLECYSTECTOMY
65+,54,72,4,2019-03-29,NE,CYSTOSCOPY
65+,18,40,7,2019-03-29,NE,HIP REPLACEMENT
65+,6,8,1,2019-03-29,NE,HYSTEROSCOPY
65+,41,79,4,2019-03-29,NE,KNEE REPLACEMENT
65+,6,10,1,2019-03-29,NE,MASTECTOMY
65+,1,1,1,2019-03-29,NE,PROSTATECTOMY
18-29,7,10,1,2019-04-05,NE,CHOLECYSTECTOMY
18-29,2,4,1,2019-04-05,NE,HYSTEROSCOPY
30-39,2,3,2,2019-04-05,NE,CATARACT
30-39,17,28,5,2019-04-05,NE,CHOLECYSTECTOMY
30-39,4,5,2,2019-04-05,NE,CYSTOSCOPY
30-39,2,3,1,2019-04-05,NE,HYSTEROSCOPY
40-49,3,4,1,2019-04-05,NE,CATARACT
40-49,9,17,5,2019-04-05,NE,CHOLECYSTECTOMY
40-49,3,4,1,2019-04-05,NE,CYSTOSCOPY
40-49,1,1,1,2019-04-05,NE,HIP REPLACEMENT
40-49,5,7,1,2019-04-05,NE,HYSTEROSCOPY
40-49,2,2,1,2019-04-05,NE,KNEE REPLACEMENT
40-49,1,3,2,2019-04-05,NE,MASTECTOMY
50-64,37,54,4,2019-04-05,NE,CATARACT
50-64,26,43,4,2019-04-05,NE,CHOLECYSTECTOMY
50-64,6,10,1,2019-04-05,NE,CYSTOSCOPY
50-64,11,32,5,2019-04-05,NE,HIP REPLACEMENT
50-64,6,8,2,2019-04-05,NE,HYSTEROSCOPY
50-64,23,36,4,2019-04-05,NE,KNEE REPLACEMENT
50-64,8,16,2,2019-04-05,NE,MASTECTOMY
50-64,1,2,2,2019-04-05,NE,PROSTATECTOMY
65+,191,234,5,2019-04-05,NE,CATARACT
65+,13,24,2,2019-04-05,NE,CHOLECYSTECTOMY
65+,57,75,2,2019-04-05,NE,CYSTOSCOPY
65+,21,44,6,2019-04-05,NE,HIP REPLACEMENT
65+,3,4,1,2019-04-05,NE,HYSTEROSCOPY
65+,29,52,4,2019-04-05,NE,KNEE REPLACEMENT
65+,6,11,0,2019-04-05,NE,MASTECTOMY
65+,2,4,1,2019-04-05,NE,PROSTATECTOMY
18-29,1,2,1,2019-04-12,NE,CATARACT
18-29,9,17,6,2019-04-12,NE,CHOLECYSTECTOMY
18-29,1,2,1,2019-04-12,NE,CYSTOSCOPY
18-29,2,4,2,2019-04-12,NE,HYSTEROSCOPY
30-39,2,4,2,2019-04-12,NE,CATARACT
30-39,9,16,4,2019-04-12,NE,CHOLECYSTECTOMY
30-39,2,2,2,2019-04-12,NE,CYSTOSCOPY
30-39,2,6,2,2019-04-12,NE,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,NE,MASTECTOMY
40-49,3,4,1,2019-04-12,NE,CATARACT
40-49,12,24,13,2019-04-12,NE,CHOLECYSTECTOMY
40-49,2,2,1,2019-04-12,NE,CYSTOSCOPY
40-49,2,4,4,2019-04-12,NE,HIP REPLACEMENT
40-49,3,7,3,2019-04-12,NE,HYSTEROSCOPY
40-49,1,2,1,2019-04-12,NE,KNEE REPLACEMENT
40-49,6,14,4,2019-04-12,NE,MASTECTOMY
50-64,47,67,7,2019-04-12,NE,CATARACT
50-64,16,23,4,2019-04-12,NE,CHOLECYSTECTOMY
50-64,23,34,3,2019-04-12,NE,CYSTOSCOPY
50-64,8,17,4,2019-04-12,NE,HIP REPLACEMENT
50-64,8,12,7,2019-04-12,NE,HYSTEROSCOPY
50-64,24,47,5,2019-04-12,NE,KNEE REPLACEMENT
50-64,8,16,7,2019-04-12,NE,MASTECTOMY
50-64,6,9,3,2019-04-12,NE,PROSTATECTOMY
65+,1,2,2,2019-04-12,NE,CABG
65+,145,187,8,2019-04-12,NE,CATARACT
65+,12,17,2,2019-04-12,NE,CHOLECYSTECTOMY
65+,31,39,3,2019-04-12,NE,CYSTOSCOPY
65+,11,24,3,2019-04-12,NE,HIP REPLACEMENT
65+,3,3,1,2019-04-12,NE,HYSTEROSCOPY
65+,35,64,4,2019-04-12,NE,KNEE REPLACEMENT
65+,12,18,2,2019-04-12,NE,MASTECTOMY
