age,patients,claims,physicians,week,state,elective
30-39,2,3,2,2019-02-01,VT,CHOLECYSTECTOMY
40-49,1,1,1,2019-02-01,VT,CATARACT
40-49,1,2,1,2019-02-01,VT,CYSTOSCOPY
40-49,1,1,1,2019-02-01,VT,HYSTEROSCOPY
50-64,3,4,1,2019-02-01,VT,CATARACT
50-64,4,5,1,2019-02-01,VT,CYSTOSCOPY
50-64,1,1,1,2019-02-01,VT,HIP REPLACEMENT
50-64,1,1,1,2019-02-01,VT,HYSTEROSCOPY
65+,50,53,2,2019-02-01,VT,CATARACT
65+,2,2,1,2019-02-01,VT,CHOLECYSTECTOMY
65+,4,5,1,2019-02-01,VT,CYSTOSCOPY
65+,1,1,1,2019-02-01,VT,HIP REPLACEMENT
65+,1,1,1,2019-02-01,VT,HYSTEROSCOPY
65+,2,6,2,2019-02-01,VT,KNEE REPLACEMENT
30-39,1,2,1,2019-02-08,VT,CHOLECYSTECTOMY
40-49,1,1,1,2019-02-08,VT,CATARACT
40-49,1,2,2,2019-02-08,VT,CHOLECYSTECTOMY
40-49,1,1,1,2019-02-08,VT,CYSTOSCOPY
50-64,8,9,2,2019-02-08,VT,CATARACT
50-64,2,5,3,2019-02-08,VT,CHOLECYSTECTOMY
50-64,1,1,1,2019-02-08,VT,CYSTOSCOPY
50-64,1,1,1,2019-02-08,VT,KNEE REPLACEMENT
65+,91,118,4,2019-02-08,VT,CATARACT
65+,2,2,1,2019-02-08,VT,CHOLECYSTECTOMY
65+,11,15,2,2019-02-08,VT,CYSTOSCOPY
65+,2,3,1,2019-02-08,VT,HIP REPLACEMENT
65+,5,11,2,2019-02-08,VT,KNEE REPLACEMENT
40-49,1,1,0,2019-02-15,VT,CATARACT
40-49,1,2,1,2019-02-15,VT,MASTECTOMY
50-64,10,12,2,2019-02-15,VT,CATARACT
50-64,2,6,4,2019-02-15,VT,CHOLECYSTECTOMY
50-64,1,1,1,2019-02-15,VT,CYSTOSCOPY
50-64,2,4,3,2019-02-15,VT,KNEE REPLACEMENT
50-64,1,1,1,2019-02-15,VT,MASTECTOMY
65+,1,2,1,2019-02-15,VT,CABG
65+,72,82,3,2019-02-15,VT,CATARACT
65+,1,3,2,2019-02-15,VT,CHOLECYSTECTOMY
65+,8,9,1,2019-02-15,VT,CYSTOSCOPY
65+,1,2,2,2019-02-15,VT,HIP REPLACEMENT
65+,3,4,2,2019-02-15,VT,KNEE REPLACEMENT
65+,1,1,1,2019-02-15,VT,MASTECTOMY
65+,1,1,1,2019-02-15,VT,PROSTATECTOMY
50-64,5,8,1,2019-02-22,VT,CATARACT
50-64,5,5,1,2019-02-22,VT,CYSTOSCOPY
50-64,7,10,2,2019-02-22,VT,KNEE REPLACEMENT
50-64,1,1,1,2019-02-22,VT,MASTECTOMY
65+,59,70,3,2019-02-22,VT,CATARACT
65+,7,8,1,2019-02-22,VT,CYSTOSCOPY
65+,2,2,1,2019-02-22,VT,KNEE REPLACEMENT
65+,1,2,1,2019-02-22,VT,MASTECTOMY
18-29,1,1,1,2019-03-01,VT,CHOLECYSTECTOMY
30-39,1,2,1,2019-03-01,VT,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-01,VT,CATARACT
40-49,1,1,1,2019-03-01,VT,CYSTOSCOPY
50-64,10,11,2,2019-03-01,VT,CATARACT
50-64,1,2,1,2019-03-01,VT,CHOLECYSTECTOMY
50-64,3,3,1,2019-03-01,VT,CYSTOSCOPY
50-64,2,2,2,2019-03-01,VT,HIP REPLACEMENT
50-64,1,2,2,2019-03-01,VT,PROSTATECTOMY
65+,79,91,2,2019-03-01,VT,CATARACT
65+,2,5,2,2019-03-01,VT,CHOLECYSTECTOMY
65+,9,9,1,2019-03-01,VT,CYSTOSCOPY
65+,5,7,1,2019-03-01,VT,HIP REPLACEMENT
65+,2,4,2,2019-03-01,VT,KNEE REPLACEMENT
65+,1,2,2,2019-03-01,VT,PROSTATECTOMY
40-49,2,2,1,2019-03-08,VT,CATARACT
40-49,1,2,1,2019-03-08,VT,CYSTOSCOPY
40-49,1,2,2,2019-03-08,VT,HIP REPLACEMENT
40-49,2,2,1,2019-03-08,VT,MASTECTOMY
50-64,12,14,3,2019-03-08,VT,CATARACT
50-64,3,3,1,2019-03-08,VT,CYSTOSCOPY
50-64,3,5,3,2019-03-08,VT,HIP REPLACEMENT
65+,72,91,3,2019-03-08,VT,CATARACT
65+,6,6,1,2019-03-08,VT,CYSTOSCOPY
65+,1,1,1,2019-03-08,VT,HIP REPLACEMENT
65+,5,10,2,2019-03-08,VT,KNEE REPLACEMENT
65+,2,3,2,2019-03-08,VT,MASTECTOMY
30-39,1,1,1,2019-03-15,VT,CYSTOSCOPY
30-39,1,1,1,2019-03-15,VT,MASTECTOMY
50-64,5,7,1,2019-03-15,VT,CATARACT
65+,68,74,2,2019-03-15,VT,CATARACT
65+,3,3,1,2019-03-15,VT,CYSTOSCOPY
65+,1,1,1,2019-03-15,VT,MASTECTOMY
30-39,1,1,1,2019-03-22,VT,CYSTOSCOPY
40-49,1,1,0,2019-03-22,VT,CATARACT
40-49,1,1,1,2019-03-22,VT,CYSTOSCOPY
40-49,1,1,1,2019-03-22,VT,HIP REPLACEMENT
50-64,10,14,2,2019-03-22,VT,CATARACT
50-64,3,4,3,2019-03-22,VT,CYSTOSCOPY
50-64,3,4,4,2019-03-22,VT,HIP REPLACEMENT
50-64,3,3,1,2019-03-22,VT,KNEE REPLACEMENT
50-64,1,1,1,2019-03-22,VT,MASTECTOMY
65+,69,88,3,2019-03-22,VT,CATARACT
65+,1,1,1,2019-03-22,VT,CHOLECYSTECTOMY
65+,13,15,1,2019-03-22,VT,CYSTOSCOPY
65+,1,2,2,2019-03-22,VT,HIP REPLACEMENT
65+,3,6,5,2019-03-22,VT,KNEE REPLACEMENT
65+,1,1,1,2019-03-22,VT,MASTECTOMY
30-39,1,2,1,2019-03-29,VT,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-29,VT,HYSTEROSCOPY
40-49,3,3,1,2019-03-29,VT,CATARACT
40-49,1,2,2,2019-03-29,VT,MASTECTOMY
50-64,6,6,1,2019-03-29,VT,CATARACT
50-64,1,1,1,2019-03-29,VT,CYSTOSCOPY
50-64,2,2,1,2019-03-29,VT,HYSTEROSCOPY
50-64,1,1,1,2019-03-29,VT,MASTECTOMY
65+,77,93,2,2019-03-29,VT,CATARACT
65+,1,3,2,2019-03-29,VT,CHOLECYSTECTOMY
65+,12,14,1,2019-03-29,VT,CYSTOSCOPY
65+,1,1,1,2019-03-29,VT,HYSTEROSCOPY
65+,1,1,1,2019-03-29,VT,KNEE REPLACEMENT
65+,1,2,1,2019-03-29,VT,MASTECTOMY
18-29,1,2,1,2019-04-05,VT,HYSTEROSCOPY
40-49,2,2,2,2019-04-05,VT,CATARACT
40-49,3,3,3,2019-04-05,VT,CYSTOSCOPY
50-64,8,8,0,2019-04-05,VT,CATARACT
50-64,3,3,1,2019-04-05,VT,CYSTOSCOPY
50-64,2,2,1,2019-04-05,VT,HYSTEROSCOPY
50-64,4,6,2,2019-04-05,VT,KNEE REPLACEMENT
65+,67,84,3,2019-04-05,VT,CATARACT
65+,13,15,1,2019-04-05,VT,CYSTOSCOPY
65+,2,2,1,2019-04-05,VT,HIP REPLACEMENT
65+,3,3,1,2019-04-05,VT,HYSTEROSCOPY
65+,4,5,1,2019-04-05,VT,KNEE REPLACEMENT
65+,1,3,2,2019-04-05,VT,PROSTATECTOMY
40-49,1,1,1,2019-04-12,VT,CATARACT
50-64,7,7,1,2019-04-12,VT,CATARACT
50-64,4,4,2,2019-04-12,VT,CYSTOSCOPY
50-64,1,2,2,2019-04-12,VT,HIP REPLACEMENT
65+,78,92,3,2019-04-12,VT,CATARACT
65+,13,13,2,2019-04-12,VT,CYSTOSCOPY
65+,4,6,2,2019-04-12,VT,HIP REPLACEMENT
65+,2,3,1,2019-04-12,VT,KNEE REPLACEMENT
65+,3,6,1,2019-04-12,VT,MASTECTOMY
40-49,3,4,3,2019-04-19,VT,HYSTEROSCOPY
50-64,12,15,1,2019-04-19,VT,CATARACT
50-64,3,3,1,2019-04-19,VT,CYSTOSCOPY
50-64,2,3,3,2019-04-19,VT,KNEE REPLACEMENT
50-64,2,3,1,2019-04-19,VT,PROSTATECTOMY
65+,66,79,3,2019-04-19,VT,CATARACT
65+,12,13,2,2019-04-19,VT,CYSTOSCOPY
65+,2,4,2,2019-04-19,VT,HIP REPLACEMENT
65+,1,1,1,2019-04-19,VT,HYSTEROSCOPY
65+,2,4,3,2019-04-19,VT,KNEE REPLACEMENT
65+,1,1,1,2019-04-19,VT,MASTECTOMY
65+,1,2,1,2019-04-19,VT,PROSTATECTOMY
50-64,12,15,2,2019-04-26,VT,CATARACT
50-64,1,2,1,2019-04-26,VT,CHOLECYSTECTOMY
50-64,3,3,3,2019-04-26,VT,CYSTOSCOPY
50-64,3,5,5,2019-04-26,VT,KNEE REPLACEMENT
65+,51,68,3,2019-04-26,VT,CATARACT
65+,1,1,1,2019-04-26,VT,CHOLECYSTECTOMY
65+,8,10,0,2019-04-26,VT,CYSTOSCOPY
65+,1,1,1,2019-04-26,VT,KNEE REPLACEMENT
18-29,1,1,1,2019-05-03,VT,CHOLECYSTECTOMY
30-39,1,2,1,2019-05-03,VT,CHOLECYSTECTOMY
30-39,1,2,1,2019-05-03,VT,CYSTOSCOPY
40-49,1,2,2,2019-05-03,VT,CHOLECYSTECTOMY
50-64,11,13,1,2019-05-03,VT,CATARACT
50-64,5,5,1,2019-05-03,VT,CYSTOSCOPY
50-64,2,3,1,2019-05-03,VT,KNEE REPLACEMENT
65+,95,138,2,2019-05-03,VT,CATARACT
65+,1,1,0,2019-05-03,VT,CHOLECYSTECTOMY
65+,7,7,1,2019-05-03,VT,CYSTOSCOPY
65+,2,2,1,2019-05-03,VT,HIP REPLACEMENT
65+,4,9,1,2019-05-03,VT,KNEE REPLACEMENT
18-29,2,3,2,2019-05-10,VT,CHOLECYSTECTOMY
30-39,1,1,1,2019-05-10,VT,CHOLECYSTECTOMY
30-39,1,1,1,2019-05-10,VT,CYSTOSCOPY
50-64,7,8,1,2019-05-10,VT,CATARACT
50-64,1,2,2,2019-05-10,VT,CHOLECYSTECTOMY
50-64,6,7,1,2019-05-10,VT,CYSTOSCOPY
50-64,1,2,2,2019-05-10,VT,KNEE REPLACEMENT
65+,53,73,3,2019-05-10,VT,CATARACT
65+,3,3,1,2019-05-10,VT,CHOLECYSTECTOMY
65+,7,7,1,2019-05-10,VT,CYSTOSCOPY
65+,2,4,2,2019-05-10,VT,HIP REPLACEMENT
65+,3,4,1,2019-05-10,VT,KNEE REPLACEMENT
65+,1,2,1,2019-05-10,VT,MASTECTOMY
30-39,1,2,1,2019-05-17,VT,CYSTOSCOPY
30-39,1,2,1,2019-05-17,VT,HYSTEROSCOPY
30-39,1,2,2,2019-05-17,VT,KNEE REPLACEMENT
40-49,2,3,1,2019-05-17,VT,CATARACT
40-49,1,1,1,2019-05-17,VT,MASTECTOMY
50-64,17,21,2,2019-05-17,VT,CATARACT
50-64,2,2,2,2019-05-17,VT,CYSTOSCOPY
50-64,3,4,4,2019-05-17,VT,HIP REPLACEMENT
50-64,1,1,1,2019-05-17,VT,HYSTEROSCOPY
65+,90,136,3,2019-05-17,VT,CATARACT
65+,10,11,1,2019-05-17,VT,CYSTOSCOPY
65+,5,8,3,2019-05-17,VT,HIP REPLACEMENT
65+,2,2,1,2019-05-17,VT,HYSTEROSCOPY
65+,1,1,1,2019-05-17,VT,KNEE REPLACEMENT
65+,1,1,1,2019-05-17,VT,MASTECTOMY
30-39,1,1,1,2019-05-24,VT,HIP REPLACEMENT
40-49,2,2,1,2019-05-24,VT,CATARACT
40-49,1,1,1,2019-05-24,VT,CHOLECYSTECTOMY
40-49,1,1,1,2019-05-24,VT,HYSTEROSCOPY
50-64,8,11,4,2019-05-24,VT,CATARACT
50-64,2,3,1,2019-05-24,VT,CYSTOSCOPY
50-64,1,1,1,2019-05-24,VT,HYSTEROSCOPY
65+,66,98,4,2019-05-24,VT,CATARACT
65+,1,2,1,2019-05-24,VT,CHOLECYSTECTOMY
65+,9,11,1,2019-05-24,VT,CYSTOSCOPY
65+,1,2,2,2019-05-24,VT,HIP REPLACEMENT
65+,2,2,1,2019-05-24,VT,HYSTEROSCOPY
65+,2,3,1,2019-05-24,VT,KNEE REPLACEMENT
40-49,1,1,1,2019-05-31,VT,CYSTOSCOPY
50-64,13,14,2,2019-05-31,VT,CATARACT
50-64,1,1,1,2019-05-31,VT,CYSTOSCOPY
50-64,2,4,3,2019-05-31,VT,HIP REPLACEMENT
50-64,3,5,1,2019-05-31,VT,KNEE REPLACEMENT
50-64,1,1,1,2019-05-31,VT,MASTECTOMY
65+,43,63,2,2019-05-31,VT,CATARACT
65+,5,6,1,2019-05-31,VT,CYSTOSCOPY
65+,1,2,1,2019-05-31,VT,HIP REPLACEMENT
65+,3,4,1,2019-05-31,VT,KNEE REPLACEMENT
65+,1,1,1,2019-05-31,VT,MASTECTOMY
40-49,1,2,1,2019-06-07,VT,CYSTOSCOPY
50-64,13,15,1,2019-06-07,VT,CATARACT
50-64,3,3,1,2019-06-07,VT,CYSTOSCOPY
50-64,2,2,1,2019-06-07,VT,HYSTEROSCOPY
50-64,3,4,1,2019-06-07,VT,KNEE REPLACEMENT
65+,63,94,5,2019-06-07,VT,CATARACT
65+,2,2,1,2019-06-07,VT,CHOLECYSTECTOMY
65+,10,10,1,2019-06-07,VT,CYSTOSCOPY
65+,1,1,1,2019-06-07,VT,HYSTEROSCOPY
65+,3,8,1,2019-06-07,VT,KNEE REPLACEMENT
50-64,11,14,2,2019-06-14,VT,CATARACT
50-64,2,2,1,2019-06-14,VT,CYSTOSCOPY
65+,78,111,3,2019-06-14,VT,CATARACT
65+,5,5,1,2019-06-14,VT,CYSTOSCOPY
65+,3,3,1,2019-06-14,VT,HIP REPLACEMENT
65+,1,1,1,2019-06-14,VT,HYSTEROSCOPY
30-39,1,1,1,2019-06-21,VT,CYSTOSCOPY
40-49,1,2,1,2019-06-21,VT,CATARACT
40-49,1,1,1,2019-06-21,VT,CYSTOSCOPY
50-64,18,20,2,2019-06-21,VT,CATARACT
50-64,2,3,2,2019-06-21,VT,CHOLECYSTECTOMY
50-64,1,1,1,2019-06-21,VT,CYSTOSCOPY
50-64,1,1,1,2019-06-21,VT,HIP REPLACEMENT
50-64,2,5,2,2019-06-21,VT,KNEE REPLACEMENT
65+,82,125,3,2019-06-21,VT,CATARACT
65+,2,4,1,2019-06-21,VT,CHOLECYSTECTOMY
65+,10,11,3,2019-06-21,VT,CYSTOSCOPY
65+,3,6,5,2019-06-21,VT,HIP REPLACEMENT
65+,1,2,2,2019-06-21,VT,KNEE REPLACEMENT
18-29,1,2,2,2019-06-28,VT,CHOLECYSTECTOMY
40-49,1,1,1,2019-06-28,VT,CATARACT
40-49,1,2,1,2019-06-28,VT,CHOLECYSTECTOMY
40-49,1,2,2,2019-06-28,VT,HIP REPLACEMENT
50-64,21,25,2,2019-06-28,VT,CATARACT
50-64,1,2,2,2019-06-28,VT,CHOLECYSTECTOMY
50-64,2,2,1,2019-06-28,VT,CYSTOSCOPY
65+,56,79,4,2019-06-28,VT,CATARACT
65+,1,1,1,2019-06-28,VT,CHOLECYSTECTOMY
65+,12,15,1,2019-06-28,VT,CYSTOSCOPY
65+,3,5,1,2019-06-28,VT,HIP REPLACEMENT
65+,2,4,2,2019-06-28,VT,KNEE REPLACEMENT
40-49,2,3,1,2019-07-05,VT,CATARACT
40-49,2,3,1,2019-07-05,VT,CYSTOSCOPY
50-64,9,14,2,2019-07-05,VT,CATARACT
50-64,1,1,1,2019-07-05,VT,CYSTOSCOPY
50-64,2,3,1,2019-07-05,VT,HIP REPLACEMENT
50-64,1,1,1,2019-07-05,VT,HYSTEROSCOPY
65+,28,42,1,2019-07-05,VT,CATARACT
65+,4,5,1,2019-07-05,VT,CYSTOSCOPY
65+,2,4,2,2019-07-05,VT,HIP REPLACEMENT
65+,1,2,1,2019-07-05,VT,HYSTEROSCOPY
65+,1,1,1,2019-07-05,VT,PROSTATECTOMY
30-39,1,1,1,2019-07-12,VT,CYSTOSCOPY
50-64,11,13,2,2019-07-12,VT,CATARACT
50-64,1,1,1,2019-07-12,VT,CYSTOSCOPY
50-64,1,2,2,2019-07-12,VT,KNEE REPLACEMENT
65+,69,102,2,2019-07-12,VT,CATARACT
65+,1,1,1,2019-07-12,VT,CHOLECYSTECTOMY
65+,7,8,1,2019-07-12,VT,CYSTOSCOPY
65+,2,4,2,2019-07-12,VT,HIP REPLACEMENT
65+,1,2,2,2019-07-12,VT,KNEE REPLACEMENT
65+,1,1,1,2019-07-12,VT,MASTECTOMY
40-49,1,1,1,2019-07-19,VT,CATARACT
50-64,16,25,4,2019-07-19,VT,CATARACT
50-64,1,1,1,2019-07-19,VT,CHOLECYSTECTOMY
50-64,1,1,1,2019-07-19,VT,CYSTOSCOPY
65+,89,129,4,2019-07-19,VT,CATARACT
65+,1,3,2,2019-07-19,VT,CHOLECYSTECTOMY
65+,16,17,1,2019-07-19,VT,CYSTOSCOPY
65+,2,4,4,2019-07-19,VT,HIP REPLACEMENT
30-39,1,1,1,2019-07-26,VT,HYSTEROSCOPY
40-49,2,3,2,2019-07-26,VT,CATARACT
40-49,1,1,1,2019-07-26,VT,CYSTOSCOPY
40-49,1,1,1,2019-07-26,VT,HYSTEROSCOPY
50-64,13,16,2,2019-07-26,VT,CATARACT
50-64,1,2,1,2019-07-26,VT,CHOLECYSTECTOMY
50-64,2,3,1,2019-07-26,VT,CYSTOSCOPY
50-64,1,2,1,2019-07-26,VT,HYSTEROSCOPY
65+,80,113,2,2019-07-26,VT,CATARACT
65+,1,1,1,2019-07-26,VT,CHOLECYSTECTOMY
65+,7,9,1,2019-07-26,VT,CYSTOSCOPY
65+,1,1,1,2019-07-26,VT,HYSTEROSCOPY
65+,4,8,2,2019-07-26,VT,KNEE REPLACEMENT
18-29,1,1,1,2019-08-02,VT,CHOLECYSTECTOMY
30-39,2,2,1,2019-08-02,VT,CHOLECYSTECTOMY
30-39,1,1,1,2019-08-02,VT,CYSTOSCOPY
40-49,1,2,1,2019-08-02,VT,CYSTOSCOPY
40-49,1,1,1,2019-08-02,VT,HYSTEROSCOPY
50-64,11,17,1,2019-08-02,VT,CATARACT
50-64,3,3,1,2019-08-02,VT,CYSTOSCOPY
50-64,2,3,1,2019-08-02,VT,HYSTEROSCOPY
50-64,1,2,2,2019-08-02,VT,KNEE REPLACEMENT
65+,72,103,3,2019-08-02,VT,CATARACT
65+,1,1,1,2019-08-02,VT,CHOLECYSTECTOMY
65+,6,7,1,2019-08-02,VT,CYSTOSCOPY
65+,1,1,1,2019-08-02,VT,HYSTEROSCOPY
65+,1,1,1,2019-08-02,VT,KNEE REPLACEMENT
40-49,1,2,1,2019-08-09,VT,CATARACT
50-64,8,10,1,2019-08-09,VT,CATARACT
50-64,1,1,1,2019-08-09,VT,CYSTOSCOPY
50-64,2,5,1,2019-08-09,VT,KNEE REPLACEMENT
65+,58,81,3,2019-08-09,VT,CATARACT
65+,5,7,1,2019-08-09,VT,CYSTOSCOPY
65+,3,5,1,2019-08-09,VT,HIP REPLACEMENT
65+,1,2,2,2019-08-09,VT,KNEE REPLACEMENT
40-49,1,1,0,2020-01-03,VT,CATARACT
50-64,7,12,1,2020-01-03,VT,CATARACT
50-64,2,2,1,2020-01-03,VT,CYSTOSCOPY
65+,16,24,1,2020-01-03,VT,CATARACT
65+,3,3,1,2020-01-03,VT,CYSTOSCOPY
65+,2,2,1,2020-01-03,VT,KNEE REPLACEMENT
65+,1,1,1,2020-01-03,VT,MASTECTOMY
40-49,1,1,1,2020-01-10,VT,CYSTOSCOPY
40-49,2,3,2,2020-01-10,VT,HYSTEROSCOPY
50-64,22,35,2,2020-01-10,VT,CATARACT
50-64,8,8,2,2020-01-10,VT,CYSTOSCOPY
50-64,4,5,1,2020-01-10,VT,HIP REPLACEMENT
50-64,2,2,1,2020-01-10,VT,HYSTEROSCOPY
50-64,2,3,1,2020-01-10,VT,KNEE REPLACEMENT
65+,76,122,3,2020-01-10,VT,CATARACT
65+,11,11,1,2020-01-10,VT,CYSTOSCOPY
65+,2,3,3,2020-01-10,VT,HIP REPLACEMENT
65+,2,2,1,2020-01-10,VT,HYSTEROSCOPY
65+,1,2,1,2020-01-10,VT,KNEE REPLACEMENT
18-29,1,2,2,2020-01-17,VT,CHOLECYSTECTOMY
30-39,1,1,1,2020-01-17,VT,CHOLECYSTECTOMY
40-49,1,2,1,2020-01-17,VT,CATARACT
40-49,1,2,1,2020-01-17,VT,CHOLECYSTECTOMY
40-49,4,6,2,2020-01-17,VT,CYSTOSCOPY
50-64,21,33,2,2020-01-17,VT,CATARACT
50-64,2,3,1,2020-01-17,VT,CHOLECYSTECTOMY
50-64,8,9,2,2020-01-17,VT,CYSTOSCOPY
50-64,1,2,2,2020-01-17,VT,HIP REPLACEMENT
65+,111,178,3,2020-01-17,VT,CATARACT
65+,2,2,1,2020-01-17,VT,CHOLECYSTECTOMY
65+,1,1,1,2020-01-17,VT,CYSTOSCOPY
65+,1,1,1,2020-01-17,VT,HIP REPLACEMENT
65+,3,5,2,2020-01-17,VT,KNEE REPLACEMENT
40-49,1,1,0,2020-01-24,VT,CATARACT
40-49,2,2,1,2020-01-24,VT,CYSTOSCOPY
50-64,15,22,2,2020-01-24,VT,CATARACT
50-64,2,2,2,2020-01-24,VT,CYSTOSCOPY
50-64,4,6,3,2020-01-24,VT,HIP REPLACEMENT
50-64,1,2,2,2020-01-24,VT,KNEE REPLACEMENT
50-64,2,2,2,2020-01-24,VT,MASTECTOMY
50-64,1,1,1,2020-01-24,VT,PROSTATECTOMY
65+,61,92,3,2020-01-24,VT,CATARACT
65+,9,11,1,2020-01-24,VT,CYSTOSCOPY
65+,2,4,2,2020-01-24,VT,HIP REPLACEMENT
65+,2,2,2,2020-01-24,VT,KNEE REPLACEMENT
65+,1,2,1,2020-01-24,VT,MASTECTOMY
65+,1,2,1,2020-01-24,VT,PROSTATECTOMY
18-29,3,4,1,2020-01-31,VT,CHOLECYSTECTOMY
30-39,1,3,1,2020-01-31,VT,HIP REPLACEMENT
40-49,2,3,2,2020-01-31,VT,CATARACT
50-64,12,22,3,2020-01-31,VT,CATARACT
50-64,2,5,4,2020-01-31,VT,CHOLECYSTECTOMY
50-64,5,5,1,2020-01-31,VT,CYSTOSCOPY
50-64,2,2,1,2020-01-31,VT,HIP REPLACEMENT
50-64,2,4,4,2020-01-31,VT,KNEE REPLACEMENT
65+,73,108,4,2020-01-31,VT,CATARACT
65+,1,1,1,2020-01-31,VT,CHOLECYSTECTOMY
65+,8,9,1,2020-01-31,VT,CYSTOSCOPY
65+,5,8,2,2020-01-31,VT,HIP REPLACEMENT
65+,5,7,1,2020-01-31,VT,KNEE REPLACEMENT
65+,1,2,1,2020-01-31,VT,PROSTATECTOMY
30-39,1,2,0,2020-02-07,VT,CATARACT
40-49,1,1,1,2020-02-07,VT,CATARACT
40-49,2,2,2,2020-02-07,VT,CYSTOSCOPY
50-64,25,40,2,2020-02-07,VT,CATARACT
50-64,5,5,1,2020-02-07,VT,CYSTOSCOPY
50-64,2,4,4,2020-02-07,VT,KNEE REPLACEMENT
65+,89,136,3,2020-02-07,VT,CATARACT
65+,1,1,1,2020-02-07,VT,COSMETIC RECONSTRUCTION
65+,12,12,1,2020-02-07,VT,CYSTOSCOPY
65+,2,3,1,2020-02-07,VT,KNEE REPLACEMENT
18-29,4,6,2,2020-02-14,VT,CHOLECYSTECTOMY
30-39,1,1,1,2020-02-14,VT,CHOLECYSTECTOMY
30-39,1,1,1,2020-02-14,VT,CYSTOSCOPY
30-39,1,1,1,2020-02-14,VT,HIP REPLACEMENT
40-49,2,4,1,2020-02-14,VT,CATARACT
40-49,1,2,1,2020-02-14,VT,CHOLECYSTECTOMY
40-49,2,2,1,2020-02-14,VT,CYSTOSCOPY
50-64,19,31,4,2020-02-14,VT,CATARACT
50-64,4,4,2,2020-02-14,VT,CYSTOSCOPY
50-64,4,7,5,2020-02-14,VT,HIP REPLACEMENT
65+,89,137,2,2020-02-14,VT,CATARACT
65+,2,2,1,2020-02-14,VT,CHOLECYSTECTOMY
65+,10,13,1,2020-02-14,VT,CYSTOSCOPY
65+,4,7,3,2020-02-14,VT,HIP REPLACEMENT
30-39,2,2,1,2020-02-21,VT,CYSTOSCOPY
30-39,1,2,1,2020-02-21,VT,HIP REPLACEMENT
40-49,1,2,2,2020-02-21,VT,CATARACT
40-49,1,1,1,2020-02-21,VT,CYSTOSCOPY
50-64,28,42,3,2020-02-21,VT,CATARACT
