age,patients,claims,physicians,week,state,elective
50-64,31,37,3,2019-01-11,DE,CYSTOSCOPY
50-64,7,11,2,2019-01-11,DE,HIP REPLACEMENT
50-64,11,15,4,2019-01-11,DE,HYSTEROSCOPY
50-64,16,29,5,2019-01-11,DE,KNEE REPLACEMENT
50-64,11,17,2,2019-01-11,DE,MASTECTOMY
50-64,6,7,3,2019-01-11,DE,PROSTATECTOMY
65+,116,141,4,2019-01-11,DE,CATARACT
65+,7,8,1,2019-01-11,DE,CHOLECYSTECTOMY
65+,51,64,4,2019-01-11,DE,CYSTOSCOPY
65+,8,15,2,2019-01-11,DE,HIP REPLACEMENT
65+,8,9,2,2019-01-11,DE,HYSTEROSCOPY
65+,31,40,4,2019-01-11,DE,KNEE REPLACEMENT
65+,8,11,3,2019-01-11,DE,MASTECTOMY
65+,3,4,3,2019-01-11,DE,PROSTATECTOMY
18-29,7,7,1,2019-01-18,DE,CHOLECYSTECTOMY
18-29,1,1,1,2019-01-18,DE,CYSTOSCOPY
18-29,1,1,1,2019-01-18,DE,HYSTEROSCOPY
18-29,2,3,1,2019-01-18,DE,MASTECTOMY
30-39,15,21,3,2019-01-18,DE,CHOLECYSTECTOMY
30-39,1,1,1,2019-01-18,DE,CYSTOSCOPY
30-39,1,1,1,2019-01-18,DE,HIP REPLACEMENT
30-39,8,8,1,2019-01-18,DE,HYSTEROSCOPY
40-49,2,2,0,2019-01-18,DE,CATARACT
40-49,7,9,2,2019-01-18,DE,CHOLECYSTECTOMY
40-49,3,4,1,2019-01-18,DE,CYSTOSCOPY
40-49,9,14,2,2019-01-18,DE,HYSTEROSCOPY
40-49,1,2,1,2019-01-18,DE,KNEE REPLACEMENT
40-49,5,6,3,2019-01-18,DE,MASTECTOMY
50-64,28,41,2,2019-01-18,DE,CATARACT
50-64,9,11,2,2019-01-18,DE,CHOLECYSTECTOMY
50-64,20,25,3,2019-01-18,DE,CYSTOSCOPY
50-64,10,12,2,2019-01-18,DE,HIP REPLACEMENT
50-64,13,16,3,2019-01-18,DE,HYSTEROSCOPY
50-64,15,21,2,2019-01-18,DE,KNEE REPLACEMENT
50-64,5,6,4,2019-01-18,DE,MASTECTOMY
65+,115,146,3,2019-01-18,DE,CATARACT
65+,10,13,1,2019-01-18,DE,CHOLECYSTECTOMY
65+,61,73,4,2019-01-18,DE,CYSTOSCOPY
65+,6,10,6,2019-01-18,DE,HIP REPLACEMENT
65+,3,4,3,2019-01-18,DE,HYSTEROSCOPY
65+,42,60,4,2019-01-18,DE,KNEE REPLACEMENT
65+,11,14,2,2019-01-18,DE,MASTECTOMY
18-29,1,1,0,2019-01-25,DE,CATARACT
18-29,5,5,1,2019-01-25,DE,CHOLECYSTECTOMY
18-29,4,4,1,2019-01-25,DE,CYSTOSCOPY
18-29,2,3,2,2019-01-25,DE,HYSTEROSCOPY
30-39,8,9,2,2019-01-25,DE,CHOLECYSTECTOMY
30-39,2,3,2,2019-01-25,DE,CYSTOSCOPY
30-39,4,5,1,2019-01-25,DE,HYSTEROSCOPY
30-39,2,3,1,2019-01-25,DE,MASTECTOMY
40-49,1,1,1,2019-01-25,DE,CATARACT
40-49,2,2,1,2019-01-25,DE,CHOLECYSTECTOMY
40-49,5,7,2,2019-01-25,DE,CYSTOSCOPY
40-49,3,8,2,2019-01-25,DE,HIP REPLACEMENT
40-49,6,8,2,2019-01-25,DE,HYSTEROSCOPY
40-49,2,4,1,2019-01-25,DE,MASTECTOMY
50-64,40,65,4,2019-01-25,DE,CATARACT
50-64,14,25,3,2019-01-25,DE,CHOLECYSTECTOMY
50-64,21,27,3,2019-01-25,DE,CYSTOSCOPY
50-64,5,8,3,2019-01-25,DE,HIP REPLACEMENT
50-64,17,21,2,2019-01-25,DE,HYSTEROSCOPY
50-64,9,12,2,2019-01-25,DE,KNEE REPLACEMENT
50-64,8,10,2,2019-01-25,DE,MASTECTOMY
50-64,1,1,1,2019-01-25,DE,PROSTATECTOMY
65+,120,161,3,2019-01-25,DE,CATARACT
65+,11,13,1,2019-01-25,DE,CHOLECYSTECTOMY
65+,52,65,4,2019-01-25,DE,CYSTOSCOPY
65+,14,20,2,2019-01-25,DE,HIP REPLACEMENT
65+,10,12,3,2019-01-25,DE,HYSTEROSCOPY
65+,47,66,5,2019-01-25,DE,KNEE REPLACEMENT
65+,11,16,1,2019-01-25,DE,MASTECTOMY
65+,1,1,1,2019-01-25,DE,PROSTATECTOMY
18-29,5,6,2,2019-02-01,DE,CHOLECYSTECTOMY
18-29,1,1,0,2019-02-01,DE,CYSTOSCOPY
18-29,1,1,1,2019-02-01,DE,HYSTEROSCOPY
30-39,1,2,1,2019-02-01,DE,CATARACT
30-39,10,17,3,2019-02-01,DE,CHOLECYSTECTOMY
30-39,1,1,1,2019-02-01,DE,CYSTOSCOPY
30-39,6,6,1,2019-02-01,DE,HYSTEROSCOPY
30-39,1,2,2,2019-02-01,DE,KNEE REPLACEMENT
40-49,2,3,1,2019-02-01,DE,CATARACT
40-49,5,6,1,2019-02-01,DE,CHOLECYSTECTOMY
40-49,6,7,2,2019-02-01,DE,CYSTOSCOPY
40-49,1,2,2,2019-02-01,DE,HIP REPLACEMENT
40-49,14,17,4,2019-02-01,DE,HYSTEROSCOPY
50-64,30,44,2,2019-02-01,DE,CATARACT
50-64,9,12,2,2019-02-01,DE,CHOLECYSTECTOMY
50-64,25,29,5,2019-02-01,DE,CYSTOSCOPY
50-64,13,16,4,2019-02-01,DE,HYSTEROSCOPY
50-64,8,12,4,2019-02-01,DE,KNEE REPLACEMENT
50-64,5,10,3,2019-02-01,DE,MASTECTOMY
65+,2,3,1,2019-02-01,DE,CABG
65+,131,170,3,2019-02-01,DE,CATARACT
65+,6,8,1,2019-02-01,DE,CHOLECYSTECTOMY
65+,44,51,3,2019-02-01,DE,CYSTOSCOPY
65+,11,18,3,2019-02-01,DE,HIP REPLACEMENT
65+,7,10,2,2019-02-01,DE,HYSTEROSCOPY
65+,45,62,5,2019-02-01,DE,KNEE REPLACEMENT
65+,8,14,2,2019-02-01,DE,MASTECTOMY
18-29,1,2,1,2019-02-08,DE,CATARACT
18-29,4,5,1,2019-02-08,DE,CHOLECYSTECTOMY
18-29,6,6,1,2019-02-08,DE,HYSTEROSCOPY
18-29,1,1,1,2019-02-08,DE,MASTECTOMY
30-39,6,8,7,2019-02-08,DE,CHOLECYSTECTOMY
30-39,2,2,1,2019-02-08,DE,CYSTOSCOPY
30-39,12,14,3,2019-02-08,DE,HYSTEROSCOPY
30-39,2,3,1,2019-02-08,DE,MASTECTOMY
40-49,17,23,3,2019-02-08,DE,CHOLECYSTECTOMY
40-49,10,11,2,2019-02-08,DE,CYSTOSCOPY
40-49,2,2,2,2019-02-08,DE,HYSTEROSCOPY
40-49,2,3,1,2019-02-08,DE,KNEE REPLACEMENT
40-49,6,8,2,2019-02-08,DE,MASTECTOMY
50-64,24,27,3,2019-02-08,DE,CATARACT
50-64,17,21,2,2019-02-08,DE,CHOLECYSTECTOMY
50-64,26,28,2,2019-02-08,DE,CYSTOSCOPY
50-64,7,13,9,2019-02-08,DE,HIP REPLACEMENT
50-64,9,9,2,2019-02-08,DE,HYSTEROSCOPY
50-64,9,12,2,2019-02-08,DE,KNEE REPLACEMENT
50-64,6,8,6,2019-02-08,DE,MASTECTOMY
65+,81,101,3,2019-02-08,DE,CATARACT
65+,10,11,1,2019-02-08,DE,CHOLECYSTECTOMY
65+,58,70,4,2019-02-08,DE,CYSTOSCOPY
65+,17,32,4,2019-02-08,DE,HIP REPLACEMENT
65+,7,10,2,2019-02-08,DE,HYSTEROSCOPY
65+,33,46,4,2019-02-08,DE,KNEE REPLACEMENT
65+,9,13,2,2019-02-08,DE,MASTECTOMY
65+,5,5,1,2019-02-08,DE,PROSTATECTOMY
18-29,5,5,1,2019-02-15,DE,CHOLECYSTECTOMY
18-29,2,2,1,2019-02-15,DE,CYSTOSCOPY
18-29,4,4,1,2019-02-15,DE,HYSTEROSCOPY
30-39,2,2,1,2019-02-15,DE,CATARACT
30-39,4,5,1,2019-02-15,DE,CHOLECYSTECTOMY
30-39,2,2,2,2019-02-15,DE,CYSTOSCOPY
30-39,6,6,2,2019-02-15,DE,HYSTEROSCOPY
40-49,3,3,0,2019-02-15,DE,CATARACT
40-49,9,9,4,2019-02-15,DE,CHOLECYSTECTOMY
40-49,9,9,2,2019-02-15,DE,CYSTOSCOPY
40-49,1,1,1,2019-02-15,DE,HIP REPLACEMENT
40-49,10,13,2,2019-02-15,DE,HYSTEROSCOPY
40-49,1,2,1,2019-02-15,DE,KNEE REPLACEMENT
40-49,5,11,4,2019-02-15,DE,MASTECTOMY
50-64,34,47,7,2019-02-15,DE,CATARACT
50-64,6,8,3,2019-02-15,DE,CHOLECYSTECTOMY
50-64,14,15,2,2019-02-15,DE,CYSTOSCOPY
50-64,10,13,5,2019-02-15,DE,HIP REPLACEMENT
50-64,4,4,3,2019-02-15,DE,HYSTEROSCOPY
50-64,13,25,2,2019-02-15,DE,KNEE REPLACEMENT
50-64,5,7,2,2019-02-15,DE,MASTECTOMY
50-64,2,2,1,2019-02-15,DE,PROSTATECTOMY
65+,1,2,2,2019-02-15,DE,CABG
65+,101,135,4,2019-02-15,DE,CATARACT
65+,7,9,1,2019-02-15,DE,CHOLECYSTECTOMY
65+,53,67,3,2019-02-15,DE,CYSTOSCOPY
65+,9,16,2,2019-02-15,DE,HIP REPLACEMENT
65+,8,10,2,2019-02-15,DE,HYSTEROSCOPY
65+,38,54,3,2019-02-15,DE,KNEE REPLACEMENT
65+,14,16,1,2019-02-15,DE,MASTECTOMY
65+,1,1,1,2019-02-15,DE,PROSTATECTOMY
18-29,8,13,3,2019-02-22,DE,CHOLECYSTECTOMY
18-29,2,2,1,2019-02-22,DE,HYSTEROSCOPY
30-39,6,8,2,2019-02-22,DE,CHOLECYSTECTOMY
30-39,1,1,1,2019-02-22,DE,CYSTOSCOPY
30-39,12,12,3,2019-02-22,DE,HYSTEROSCOPY
30-39,3,4,2,2019-02-22,DE,MASTECTOMY
40-49,1,1,1,2019-02-22,DE,CATARACT
40-49,6,8,3,2019-02-22,DE,CHOLECYSTECTOMY
40-49,8,8,1,2019-02-22,DE,CYSTOSCOPY
40-49,10,12,4,2019-02-22,DE,HYSTEROSCOPY
40-49,3,4,4,2019-02-22,DE,KNEE REPLACEMENT
40-49,3,4,0,2019-02-22,DE,MASTECTOMY
50-64,19,23,2,2019-02-22,DE,CATARACT
50-64,11,12,2,2019-02-22,DE,CHOLECYSTECTOMY
50-64,18,20,3,2019-02-22,DE,CYSTOSCOPY
50-64,11,15,5,2019-02-22,DE,HIP REPLACEMENT
50-64,10,12,3,2019-02-22,DE,HYSTEROSCOPY
50-64,10,13,3,2019-02-22,DE,KNEE REPLACEMENT
50-64,12,20,2,2019-02-22,DE,MASTECTOMY
50-64,3,3,1,2019-02-22,DE,PROSTATECTOMY
65+,81,104,3,2019-02-22,DE,CATARACT
65+,8,8,1,2019-02-22,DE,CHOLECYSTECTOMY
65+,39,48,4,2019-02-22,DE,CYSTOSCOPY
65+,15,25,6,2019-02-22,DE,HIP REPLACEMENT
65+,9,10,2,2019-02-22,DE,HYSTEROSCOPY
65+,37,46,3,2019-02-22,DE,KNEE REPLACEMENT
65+,3,4,2,2019-02-22,DE,MASTECTOMY
65+,1,1,1,2019-02-22,DE,PROSTATECTOMY
18-29,2,3,1,2019-03-01,DE,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-01,DE,CYSTOSCOPY
18-29,4,5,2,2019-03-01,DE,HYSTEROSCOPY
30-39,3,3,1,2019-03-01,DE,CHOLECYSTECTOMY
30-39,7,10,2,2019-03-01,DE,CYSTOSCOPY
30-39,7,8,2,2019-03-01,DE,HYSTEROSCOPY
30-39,2,2,1,2019-03-01,DE,MASTECTOMY
40-49,8,9,1,2019-03-01,DE,CATARACT
40-49,9,9,2,2019-03-01,DE,CHOLECYSTECTOMY
40-49,3,3,1,2019-03-01,DE,CYSTOSCOPY
40-49,7,8,1,2019-03-01,DE,HYSTEROSCOPY
40-49,1,1,1,2019-03-01,DE,KNEE REPLACEMENT
50-64,41,55,3,2019-03-01,DE,CATARACT
50-64,13,15,2,2019-03-01,DE,CHOLECYSTECTOMY
50-64,23,25,5,2019-03-01,DE,CYSTOSCOPY
50-64,6,9,3,2019-03-01,DE,HIP REPLACEMENT
50-64,8,9,3,2019-03-01,DE,HYSTEROSCOPY
50-64,14,23,4,2019-03-01,DE,KNEE REPLACEMENT
50-64,7,14,2,2019-03-01,DE,MASTECTOMY
50-64,5,6,1,2019-03-01,DE,PROSTATECTOMY
65+,115,149,3,2019-03-01,DE,CATARACT
65+,13,17,2,2019-03-01,DE,CHOLECYSTECTOMY
65+,49,55,4,2019-03-01,DE,CYSTOSCOPY
65+,8,16,3,2019-03-01,DE,HIP REPLACEMENT
65+,5,5,1,2019-03-01,DE,HYSTEROSCOPY
65+,30,39,3,2019-03-01,DE,KNEE REPLACEMENT
65+,8,13,3,2019-03-01,DE,MASTECTOMY
65+,1,1,1,2019-03-01,DE,PROSTATECTOMY
18-29,1,2,0,2019-03-08,DE,CATARACT
18-29,6,9,2,2019-03-08,DE,CHOLECYSTECTOMY
18-29,4,6,1,2019-03-08,DE,CYSTOSCOPY
18-29,2,3,2,2019-03-08,DE,HYSTEROSCOPY
30-39,5,8,2,2019-03-08,DE,CHOLECYSTECTOMY
30-39,4,4,1,2019-03-08,DE,CYSTOSCOPY
30-39,8,8,2,2019-03-08,DE,HYSTEROSCOPY
40-49,4,6,1,2019-03-08,DE,CATARACT
40-49,11,15,2,2019-03-08,DE,CHOLECYSTECTOMY
40-49,5,5,5,2019-03-08,DE,CYSTOSCOPY
40-49,2,4,1,2019-03-08,DE,HIP REPLACEMENT
40-49,4,6,2,2019-03-08,DE,HYSTEROSCOPY
40-49,2,2,1,2019-03-08,DE,KNEE REPLACEMENT
40-49,1,1,1,2019-03-08,DE,MASTECTOMY
50-64,32,42,4,2019-03-08,DE,CATARACT
50-64,10,16,2,2019-03-08,DE,CHOLECYSTECTOMY
50-64,19,21,2,2019-03-08,DE,CYSTOSCOPY
50-64,6,9,2,2019-03-08,DE,HIP REPLACEMENT
50-64,7,7,3,2019-03-08,DE,HYSTEROSCOPY
50-64,15,20,2,2019-03-08,DE,KNEE REPLACEMENT
50-64,6,7,2,2019-03-08,DE,MASTECTOMY
50-64,6,8,1,2019-03-08,DE,PROSTATECTOMY
65+,1,2,2,2019-03-08,DE,CABG
65+,102,124,3,2019-03-08,DE,CATARACT
65+,5,7,2,2019-03-08,DE,CHOLECYSTECTOMY
65+,58,64,3,2019-03-08,DE,CYSTOSCOPY
65+,10,18,3,2019-03-08,DE,HIP REPLACEMENT
65+,5,7,1,2019-03-08,DE,HYSTEROSCOPY
65+,36,46,4,2019-03-08,DE,KNEE REPLACEMENT
65+,19,23,3,2019-03-08,DE,MASTECTOMY
65+,2,2,1,2019-03-08,DE,PROSTATECTOMY
18-29,6,8,3,2019-03-15,DE,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-15,DE,CYSTOSCOPY
30-39,4,6,2,2019-03-15,DE,CHOLECYSTECTOMY
30-39,4,4,1,2019-03-15,DE,CYSTOSCOPY
30-39,6,8,5,2019-03-15,DE,HYSTEROSCOPY
40-49,2,3,1,2019-03-15,DE,CATARACT
40-49,3,4,1,2019-03-15,DE,CHOLECYSTECTOMY
40-49,10,15,2,2019-03-15,DE,CYSTOSCOPY
40-49,1,2,2,2019-03-15,DE,HIP REPLACEMENT
40-49,8,9,2,2019-03-15,DE,HYSTEROSCOPY
40-49,6,8,1,2019-03-15,DE,MASTECTOMY
50-64,35,51,2,2019-03-15,DE,CATARACT
50-64,9,12,2,2019-03-15,DE,CHOLECYSTECTOMY
50-64,21,26,3,2019-03-15,DE,CYSTOSCOPY
50-64,5,7,1,2019-03-15,DE,HIP REPLACEMENT
50-64,12,13,3,2019-03-15,DE,HYSTEROSCOPY
50-64,7,11,3,2019-03-15,DE,KNEE REPLACEMENT
50-64,5,8,2,2019-03-15,DE,MASTECTOMY
65+,115,154,3,2019-03-15,DE,CATARACT
65+,6,7,1,2019-03-15,DE,CHOLECYSTECTOMY
65+,1,1,1,2019-03-15,DE,COSMETIC RECONSTRUCTION
65+,53,66,5,2019-03-15,DE,CYSTOSCOPY
65+,12,19,3,2019-03-15,DE,HIP REPLACEMENT
65+,1,1,1,2019-03-15,DE,HYSTEROSCOPY
65+,18,26,2,2019-03-15,DE,KNEE REPLACEMENT
65+,16,19,2,2019-03-15,DE,MASTECTOMY
18-29,7,9,2,2019-03-22,DE,CHOLECYSTECTOMY
18-29,7,8,3,2019-03-22,DE,HYSTEROSCOPY
18-29,1,1,0,2019-03-22,DE,MASTECTOMY
30-39,6,10,3,2019-03-22,DE,CHOLECYSTECTOMY
30-39,4,5,2,2019-03-22,DE,CYSTOSCOPY
30-39,11,12,3,2019-03-22,DE,HYSTEROSCOPY
40-49,3,4,0,2019-03-22,DE,CATARACT
40-49,2,3,1,2019-03-22,DE,CHOLECYSTECTOMY
40-49,5,7,2,2019-03-22,DE,CYSTOSCOPY
40-49,1,1,1,2019-03-22,DE,HIP REPLACEMENT
40-49,6,7,3,2019-03-22,DE,HYSTEROSCOPY
40-49,5,8,2,2019-03-22,DE,MASTECTOMY
50-64,37,46,4,2019-03-22,DE,CATARACT
50-64,17,22,2,2019-03-22,DE,CHOLECYSTECTOMY
50-64,21,25,4,2019-03-22,DE,CYSTOSCOPY
50-64,8,12,3,2019-03-22,DE,HIP REPLACEMENT
50-64,12,13,2,2019-03-22,DE,HYSTEROSCOPY
50-64,10,14,2,2019-03-22,DE,KNEE REPLACEMENT
50-64,12,18,2,2019-03-22,DE,MASTECTOMY
65+,86,105,3,2019-03-22,DE,CATARACT
65+,7,10,1,2019-03-22,DE,CHOLECYSTECTOMY
65+,38,52,3,2019-03-22,DE,CYSTOSCOPY
65+,13,21,5,2019-03-22,DE,HIP REPLACEMENT
65+,5,7,1,2019-03-22,DE,HYSTEROSCOPY
65+,27,35,3,2019-03-22,DE,KNEE REPLACEMENT
65+,15,18,2,2019-03-22,DE,MASTECTOMY
18-29,9,12,2,2019-03-29,DE,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-29,DE,CYSTOSCOPY
18-29,8,9,1,2019-03-29,DE,HYSTEROSCOPY
30-39,9,16,3,2019-03-29,DE,CHOLECYSTECTOMY
30-39,5,6,1,2019-03-29,DE,CYSTOSCOPY
30-39,12,14,3,2019-03-29,DE,HYSTEROSCOPY
30-39,1,1,1,2019-03-29,DE,MASTECTOMY
40-49,2,9,2,2019-03-29,DE,CATARACT
40-49,9,11,3,2019-03-29,DE,CHOLECYSTECTOMY
40-49,7,7,2,2019-03-29,DE,CYSTOSCOPY
40-49,9,11,2,2019-03-29,DE,HYSTEROSCOPY
40-49,2,3,1,2019-03-29,DE,MASTECTOMY
50-64,35,53,3,2019-03-29,DE,CATARACT
50-64,10,13,2,2019-03-29,DE,CHOLECYSTECTOMY
50-64,28,29,3,2019-03-29,DE,CYSTOSCOPY
50-64,10,14,4,2019-03-29,DE,HIP REPLACEMENT
50-64,9,14,4,2019-03-29,DE,HYSTEROSCOPY
50-64,14,24,3,2019-03-29,DE,KNEE REPLACEMENT
50-64,11,14,2,2019-03-29,DE,MASTECTOMY
50-64,2,2,1,2019-03-29,DE,PROSTATECTOMY
65+,109,146,3,2019-03-29,DE,CATARACT
65+,10,12,1,2019-03-29,DE,CHOLECYSTECTOMY
65+,46,53,3,2019-03-29,DE,CYSTOSCOPY
65+,10,18,3,2019-03-29,DE,HIP REPLACEMENT
65+,4,4,2,2019-03-29,DE,HYSTEROSCOPY
65+,34,45,3,2019-03-29,DE,KNEE REPLACEMENT
65+,5,8,2,2019-03-29,DE,MASTECTOMY
65+,1,2,2,2019-03-29,DE,PROSTATECTOMY
18-29,8,12,2,2019-04-05,DE,CHOLECYSTECTOMY
18-29,2,2,1,2019-04-05,DE,CYSTOSCOPY
18-29,2,2,1,2019-04-05,DE,HYSTEROSCOPY
30-39,9,10,2,2019-04-05,DE,CHOLECYSTECTOMY
30-39,2,2,2,2019-04-05,DE,CYSTOSCOPY
30-39,12,12,2,2019-04-05,DE,HYSTEROSCOPY
30-39,1,1,1,2019-04-05,DE,KNEE REPLACEMENT
40-49,1,2,1,2019-04-05,DE,CATARACT
40-49,4,4,1,2019-04-05,DE,CHOLECYSTECTOMY
40-49,9,10,1,2019-04-05,DE,CYSTOSCOPY
40-49,12,15,2,2019-04-05,DE,HYSTEROSCOPY
40-49,1,1,1,2019-04-05,DE,KNEE REPLACEMENT
40-49,4,4,2,2019-04-05,DE,MASTECTOMY
50-64,27,31,2,2019-04-05,DE,CATARACT
50-64,9,17,2,2019-04-05,DE,CHOLECYSTECTOMY
50-64,24,29,3,2019-04-05,DE,CYSTOSCOPY
50-64,9,13,3,2019-04-05,DE,HIP REPLACEMENT
50-64,13,17,4,2019-04-05,DE,HYSTEROSCOPY
50-64,19,36,5,2019-04-05,DE,KNEE REPLACEMENT
50-64,3,4,1,2019-04-05,DE,MASTECTOMY
50-64,3,3,1,2019-04-05,DE,PROSTATECTOMY
65+,96,126,4,2019-04-05,DE,CATARACT
65+,9,9,1,2019-04-05,DE,CHOLECYSTECTOMY
65+,40,51,3,2019-04-05,DE,CYSTOSCOPY
65+,7,12,2,2019-04-05,DE,HIP REPLACEMENT
65+,4,7,1,2019-04-05,DE,HYSTEROSCOPY
65+,26,31,2,2019-04-05,DE,KNEE REPLACEMENT
65+,11,14,2,2019-04-05,DE,MASTECTOMY
65+,1,2,2,2019-04-05,DE,PROSTATECTOMY
18-29,6,6,2,2019-04-12,DE,CHOLECYSTECTOMY
18-29,6,6,1,2019-04-12,DE,CYSTOSCOPY
18-29,4,6,1,2019-04-12,DE,HYSTEROSCOPY
30-39,1,1,0,2019-04-12,DE,CATARACT
30-39,8,9,2,2019-04-12,DE,CHOLECYSTECTOMY
30-39,4,4,2,2019-04-12,DE,CYSTOSCOPY
30-39,12,13,4,2019-04-12,DE,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,DE,MASTECTOMY
40-49,1,1,1,2019-04-12,DE,CATARACT
40-49,2,2,2,2019-04-12,DE,CHOLECYSTECTOMY
40-49,17,21,3,2019-04-12,DE,CYSTOSCOPY
40-49,3,7,1,2019-04-12,DE,HIP REPLACEMENT
40-49,2,2,2,2019-04-12,DE,HYSTEROSCOPY
40-49,6,7,1,2019-04-12,DE,MASTECTOMY
50-64,39,54,4,2019-04-12,DE,CATARACT
50-64,12,17,2,2019-04-12,DE,CHOLECYSTECTOMY
50-64,23,23,3,2019-04-12,DE,CYSTOSCOPY
50-64,5,10,7,2019-04-12,DE,HIP REPLACEMENT
50-64,8,11,4,2019-04-12,DE,HYSTEROSCOPY
50-64,17,25,3,2019-04-12,DE,KNEE REPLACEMENT
50-64,7,10,5,2019-04-12,DE,MASTECTOMY
65+,152,202,5,2019-04-12,DE,CATARACT
65+,3,3,1,2019-04-12,DE,CHOLECYSTECTOMY
65+,57,64,3,2019-04-12,DE,CYSTOSCOPY
65+,10,16,3,2019-04-12,DE,HIP REPLACEMENT
65+,3,4,1,2019-04-12,DE,HYSTEROSCOPY
65+,33,48,3,2019-04-12,DE,KNEE REPLACEMENT
65+,12,18,2,2019-04-12,DE,MASTECTOMY
18-29,3,3,2,2019-04-19,DE,CHOLECYSTECTOMY
18-29,2,2,1,2019-04-19,DE,CYSTOSCOPY
18-29,3,3,1,2019-04-19,DE,HYSTEROSCOPY
30-39,5,6,1,2019-04-19,DE,CHOLECYSTECTOMY
30-39,1,1,1,2019-04-19,DE,CYSTOSCOPY
30-39,6,7,2,2019-04-19,DE,HYSTEROSCOPY
30-39,1,1,1,2019-04-19,DE,MASTECTOMY
40-49,4,5,1,2019-04-19,DE,CATARACT
40-49,7,9,2,2019-04-19,DE,CHOLECYSTECTOMY
40-49,7,7,2,2019-04-19,DE,CYSTOSCOPY
40-49,2,4,3,2019-04-19,DE,HIP REPLACEMENT
40-49,15,19,3,2019-04-19,DE,HYSTEROSCOPY
40-49,1,1,1,2019-04-19,DE,MASTECTOMY
50-64,19,22,2,2019-04-19,DE,CATARACT
50-64,13,19,3,2019-04-19,DE,CHOLECYSTECTOMY
50-64,16,22,3,2019-04-19,DE,CYSTOSCOPY
50-64,7,11,3,2019-04-19,DE,HIP REPLACEMENT
50-64,16,20,4,2019-04-19,DE,HYSTEROSCOPY
50-64,14,23,3,2019-04-19,DE,KNEE REPLACEMENT
50-64,9,15,4,2019-04-19,DE,MASTECTOMY
50-64,3,4,1,2019-04-19,DE,PROSTATECTOMY
65+,88,93,4,2019-04-19,DE,CATARACT
65+,8,10,2,2019-04-19,DE,CHOLECYSTECTOMY
65+,60,66,5,2019-04-19,DE,CYSTOSCOPY
65+,9,15,3,2019-04-19,DE,HIP REPLACEMENT
65+,1,1,1,2019-04-19,DE,HYSTEROSCOPY
65+,33,43,4,2019-04-19,DE,KNEE REPLACEMENT
65+,13,18,1,2019-04-19,DE,MASTECTOMY
65+,1,1,1,2019-04-19,DE,PROSTATECTOMY
18-29,4,4,1,2019-04-26,DE,CHOLECYSTECTOMY
18-29,3,3,1,2019-04-26,DE,HYSTEROSCOPY
