age,patients,claims,physicians,week,state,elective
50-64,11,14,2,2019-03-01,AR,MASTECTOMY
65+,1,1,1,2019-03-01,AR,CABG
65+,266,324,10,2019-03-01,AR,CATARACT
65+,17,18,3,2019-03-01,AR,CHOLECYSTECTOMY
65+,64,70,4,2019-03-01,AR,CYSTOSCOPY
65+,9,14,3,2019-03-01,AR,HIP REPLACEMENT
65+,1,2,1,2019-03-01,AR,HYSTEROSCOPY
65+,23,36,4,2019-03-01,AR,KNEE REPLACEMENT
65+,8,11,1,2019-03-01,AR,MASTECTOMY
18-29,9,13,2,2019-03-08,AR,CHOLECYSTECTOMY
18-29,4,5,1,2019-03-08,AR,CYSTOSCOPY
18-29,1,1,1,2019-03-08,AR,HIP REPLACEMENT
18-29,3,5,3,2019-03-08,AR,HYSTEROSCOPY
30-39,1,1,1,2019-03-08,AR,CATARACT
30-39,8,9,2,2019-03-08,AR,CHOLECYSTECTOMY
30-39,7,7,0,2019-03-08,AR,CYSTOSCOPY
30-39,4,4,1,2019-03-08,AR,HYSTEROSCOPY
30-39,2,3,3,2019-03-08,AR,KNEE REPLACEMENT
30-39,2,2,2,2019-03-08,AR,MASTECTOMY
40-49,3,4,1,2019-03-08,AR,CATARACT
40-49,11,17,3,2019-03-08,AR,CHOLECYSTECTOMY
40-49,8,8,1,2019-03-08,AR,CYSTOSCOPY
40-49,1,2,1,2019-03-08,AR,HIP REPLACEMENT
40-49,6,6,3,2019-03-08,AR,HYSTEROSCOPY
40-49,3,4,2,2019-03-08,AR,KNEE REPLACEMENT
40-49,3,4,1,2019-03-08,AR,MASTECTOMY
50-64,70,87,7,2019-03-08,AR,CATARACT
50-64,20,24,4,2019-03-08,AR,CHOLECYSTECTOMY
50-64,16,17,5,2019-03-08,AR,CYSTOSCOPY
50-64,12,19,3,2019-03-08,AR,HIP REPLACEMENT
50-64,6,6,5,2019-03-08,AR,HYSTEROSCOPY
50-64,18,28,6,2019-03-08,AR,KNEE REPLACEMENT
50-64,10,17,2,2019-03-08,AR,MASTECTOMY
65+,2,2,1,2019-03-08,AR,CABG
65+,245,295,9,2019-03-08,AR,CATARACT
65+,14,17,1,2019-03-08,AR,CHOLECYSTECTOMY
65+,1,1,1,2019-03-08,AR,COSMETIC RECONSTRUCTION
65+,68,71,4,2019-03-08,AR,CYSTOSCOPY
65+,13,23,6,2019-03-08,AR,HIP REPLACEMENT
65+,3,3,1,2019-03-08,AR,HYSTEROSCOPY
65+,26,42,4,2019-03-08,AR,KNEE REPLACEMENT
65+,6,8,1,2019-03-08,AR,MASTECTOMY
65+,1,1,1,2019-03-08,AR,PROSTATECTOMY
18-29,13,16,3,2019-03-15,AR,CHOLECYSTECTOMY
18-29,3,3,3,2019-03-15,AR,CYSTOSCOPY
18-29,6,7,2,2019-03-15,AR,HYSTEROSCOPY
30-39,14,18,2,2019-03-15,AR,CHOLECYSTECTOMY
30-39,3,3,1,2019-03-15,AR,CYSTOSCOPY
30-39,5,7,5,2019-03-15,AR,HYSTEROSCOPY
30-39,2,3,1,2019-03-15,AR,KNEE REPLACEMENT
30-39,1,2,1,2019-03-15,AR,MASTECTOMY
40-49,6,7,3,2019-03-15,AR,CATARACT
40-49,11,11,10,2019-03-15,AR,CHOLECYSTECTOMY
40-49,10,10,3,2019-03-15,AR,CYSTOSCOPY
40-49,3,5,2,2019-03-15,AR,HIP REPLACEMENT
40-49,7,9,6,2019-03-15,AR,HYSTEROSCOPY
40-49,5,5,2,2019-03-15,AR,MASTECTOMY
50-64,1,1,1,2019-03-15,AR,CABG
50-64,69,93,6,2019-03-15,AR,CATARACT
50-64,22,30,2,2019-03-15,AR,CHOLECYSTECTOMY
50-64,16,17,3,2019-03-15,AR,CYSTOSCOPY
50-64,5,7,3,2019-03-15,AR,HIP REPLACEMENT
50-64,10,10,3,2019-03-15,AR,HYSTEROSCOPY
50-64,12,18,4,2019-03-15,AR,KNEE REPLACEMENT
50-64,14,20,2,2019-03-15,AR,MASTECTOMY
50-64,1,1,1,2019-03-15,AR,PROSTATECTOMY
65+,2,3,1,2019-03-15,AR,CABG
65+,270,313,10,2019-03-15,AR,CATARACT
65+,12,14,1,2019-03-15,AR,CHOLECYSTECTOMY
65+,57,60,4,2019-03-15,AR,CYSTOSCOPY
65+,9,17,3,2019-03-15,AR,HIP REPLACEMENT
65+,7,8,1,2019-03-15,AR,HYSTEROSCOPY
65+,22,34,3,2019-03-15,AR,KNEE REPLACEMENT
65+,14,21,1,2019-03-15,AR,MASTECTOMY
65+,4,4,1,2019-03-15,AR,PROSTATECTOMY
18-29,1,1,1,2019-03-22,AR,CATARACT
18-29,18,20,2,2019-03-22,AR,CHOLECYSTECTOMY
18-29,1,2,1,2019-03-22,AR,CYSTOSCOPY
18-29,2,2,1,2019-03-22,AR,HYSTEROSCOPY
30-39,1,1,1,2019-03-22,AR,CATARACT
30-39,3,4,1,2019-03-22,AR,CHOLECYSTECTOMY
30-39,4,5,1,2019-03-22,AR,CYSTOSCOPY
30-39,5,6,2,2019-03-22,AR,HYSTEROSCOPY
40-49,5,7,2,2019-03-22,AR,CATARACT
40-49,6,7,3,2019-03-22,AR,CHOLECYSTECTOMY
40-49,4,5,0,2019-03-22,AR,CYSTOSCOPY
40-49,3,4,2,2019-03-22,AR,HIP REPLACEMENT
40-49,3,3,2,2019-03-22,AR,HYSTEROSCOPY
40-49,1,2,1,2019-03-22,AR,KNEE REPLACEMENT
40-49,1,1,1,2019-03-22,AR,MASTECTOMY
50-64,48,64,9,2019-03-22,AR,CATARACT
50-64,15,17,3,2019-03-22,AR,CHOLECYSTECTOMY
50-64,20,22,3,2019-03-22,AR,CYSTOSCOPY
50-64,7,15,7,2019-03-22,AR,HIP REPLACEMENT
50-64,3,3,3,2019-03-22,AR,HYSTEROSCOPY
50-64,10,14,3,2019-03-22,AR,KNEE REPLACEMENT
50-64,11,17,3,2019-03-22,AR,MASTECTOMY
50-64,3,4,2,2019-03-22,AR,PROSTATECTOMY
65+,192,241,7,2019-03-22,AR,CATARACT
65+,14,16,2,2019-03-22,AR,CHOLECYSTECTOMY
65+,44,47,2,2019-03-22,AR,CYSTOSCOPY
65+,9,14,2,2019-03-22,AR,HIP REPLACEMENT
65+,5,6,2,2019-03-22,AR,HYSTEROSCOPY
65+,9,15,3,2019-03-22,AR,KNEE REPLACEMENT
65+,12,12,1,2019-03-22,AR,MASTECTOMY
65+,1,1,1,2019-03-22,AR,PROSTATECTOMY
18-29,1,1,1,2019-03-29,AR,CATARACT
18-29,5,7,2,2019-03-29,AR,CHOLECYSTECTOMY
30-39,3,4,1,2019-03-29,AR,CATARACT
30-39,10,14,5,2019-03-29,AR,CHOLECYSTECTOMY
30-39,2,2,2,2019-03-29,AR,CYSTOSCOPY
30-39,1,1,1,2019-03-29,AR,HIP REPLACEMENT
30-39,1,2,1,2019-03-29,AR,MASTECTOMY
40-49,7,11,2,2019-03-29,AR,CATARACT
40-49,7,10,2,2019-03-29,AR,CHOLECYSTECTOMY
40-49,9,9,2,2019-03-29,AR,CYSTOSCOPY
40-49,1,2,2,2019-03-29,AR,HIP REPLACEMENT
40-49,3,4,1,2019-03-29,AR,KNEE REPLACEMENT
40-49,3,3,3,2019-03-29,AR,MASTECTOMY
50-64,1,1,1,2019-03-29,AR,CABG
50-64,65,77,6,2019-03-29,AR,CATARACT
50-64,13,16,3,2019-03-29,AR,CHOLECYSTECTOMY
50-64,34,35,4,2019-03-29,AR,CYSTOSCOPY
50-64,11,19,7,2019-03-29,AR,HIP REPLACEMENT
50-64,7,11,2,2019-03-29,AR,KNEE REPLACEMENT
50-64,7,7,2,2019-03-29,AR,MASTECTOMY
50-64,1,1,1,2019-03-29,AR,PROSTATECTOMY
65+,2,3,1,2019-03-29,AR,CABG
65+,281,370,11,2019-03-29,AR,CATARACT
65+,14,17,1,2019-03-29,AR,CHOLECYSTECTOMY
65+,61,68,4,2019-03-29,AR,CYSTOSCOPY
65+,19,29,3,2019-03-29,AR,HIP REPLACEMENT
65+,37,56,4,2019-03-29,AR,KNEE REPLACEMENT
65+,9,10,2,2019-03-29,AR,MASTECTOMY
65+,1,1,1,2019-03-29,AR,PROSTATECTOMY
18-29,1,1,1,2019-04-05,AR,CATARACT
18-29,8,9,4,2019-04-05,AR,CHOLECYSTECTOMY
18-29,3,4,1,2019-04-05,AR,CYSTOSCOPY
18-29,5,5,2,2019-04-05,AR,HYSTEROSCOPY
30-39,2,2,2,2019-04-05,AR,CATARACT
30-39,9,12,4,2019-04-05,AR,CHOLECYSTECTOMY
30-39,5,6,1,2019-04-05,AR,CYSTOSCOPY
30-39,2,2,2,2019-04-05,AR,HYSTEROSCOPY
30-39,1,2,2,2019-04-05,AR,KNEE REPLACEMENT
30-39,1,1,0,2019-04-05,AR,MASTECTOMY
40-49,5,6,3,2019-04-05,AR,CATARACT
40-49,7,7,2,2019-04-05,AR,CHOLECYSTECTOMY
40-49,4,4,1,2019-04-05,AR,CYSTOSCOPY
40-49,2,2,1,2019-04-05,AR,HIP REPLACEMENT
40-49,7,8,1,2019-04-05,AR,HYSTEROSCOPY
40-49,1,1,1,2019-04-05,AR,KNEE REPLACEMENT
40-49,4,5,1,2019-04-05,AR,MASTECTOMY
50-64,91,117,10,2019-04-05,AR,CATARACT
50-64,18,25,2,2019-04-05,AR,CHOLECYSTECTOMY
50-64,26,29,4,2019-04-05,AR,CYSTOSCOPY
50-64,7,11,2,2019-04-05,AR,HIP REPLACEMENT
50-64,4,4,1,2019-04-05,AR,HYSTEROSCOPY
50-64,14,18,3,2019-04-05,AR,KNEE REPLACEMENT
50-64,10,12,2,2019-04-05,AR,MASTECTOMY
50-64,4,6,2,2019-04-05,AR,PROSTATECTOMY
65+,6,6,1,2019-04-05,AR,CABG
65+,254,320,7,2019-04-05,AR,CATARACT
65+,13,17,1,2019-04-05,AR,CHOLECYSTECTOMY
65+,61,64,5,2019-04-05,AR,CYSTOSCOPY
65+,11,18,3,2019-04-05,AR,HIP REPLACEMENT
65+,1,2,1,2019-04-05,AR,HYSTEROSCOPY
65+,30,45,3,2019-04-05,AR,KNEE REPLACEMENT
65+,11,16,2,2019-04-05,AR,MASTECTOMY
65+,2,2,1,2019-04-05,AR,PROSTATECTOMY
18-29,11,12,3,2019-04-12,AR,CHOLECYSTECTOMY
18-29,3,3,1,2019-04-12,AR,CYSTOSCOPY
18-29,5,5,2,2019-04-12,AR,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,AR,CATARACT
30-39,19,22,6,2019-04-12,AR,CHOLECYSTECTOMY
30-39,3,3,1,2019-04-12,AR,CYSTOSCOPY
30-39,5,7,2,2019-04-12,AR,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,AR,MASTECTOMY
40-49,4,6,1,2019-04-12,AR,CATARACT
40-49,11,14,3,2019-04-12,AR,CHOLECYSTECTOMY
40-49,4,5,1,2019-04-12,AR,CYSTOSCOPY
40-49,2,3,1,2019-04-12,AR,HYSTEROSCOPY
40-49,1,2,2,2019-04-12,AR,KNEE REPLACEMENT
40-49,4,5,2,2019-04-12,AR,MASTECTOMY
50-64,2,2,1,2019-04-12,AR,CABG
50-64,58,78,7,2019-04-12,AR,CATARACT
50-64,9,11,2,2019-04-12,AR,CHOLECYSTECTOMY
50-64,21,21,3,2019-04-12,AR,CYSTOSCOPY
50-64,12,19,6,2019-04-12,AR,HIP REPLACEMENT
50-64,6,6,6,2019-04-12,AR,HYSTEROSCOPY
50-64,9,12,2,2019-04-12,AR,KNEE REPLACEMENT
