age,patients,claims,physicians,week,state,elective
50-64,6,15,4,2019-02-01,WY,KNEE REPLACEMENT
65+,44,71,2,2019-02-01,WY,CATARACT
65+,1,1,1,2019-02-01,WY,CHOLECYSTECTOMY
65+,24,25,3,2019-02-01,WY,CYSTOSCOPY
65+,4,8,2,2019-02-01,WY,HIP REPLACEMENT
65+,6,15,3,2019-02-01,WY,KNEE REPLACEMENT
18-29,2,3,2,2019-02-08,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-02-08,WY,CHOLECYSTECTOMY
30-39,2,2,2,2019-02-08,WY,CYSTOSCOPY
40-49,1,1,1,2019-02-08,WY,CHOLECYSTECTOMY
40-49,2,2,1,2019-02-08,WY,CYSTOSCOPY
40-49,1,1,1,2019-02-08,WY,KNEE REPLACEMENT
50-64,3,5,1,2019-02-08,WY,CATARACT
50-64,2,3,2,2019-02-08,WY,CHOLECYSTECTOMY
50-64,5,6,1,2019-02-08,WY,CYSTOSCOPY
50-64,3,6,5,2019-02-08,WY,HIP REPLACEMENT
50-64,5,8,4,2019-02-08,WY,KNEE REPLACEMENT
65+,24,34,3,2019-02-08,WY,CATARACT
65+,2,2,1,2019-02-08,WY,CHOLECYSTECTOMY
65+,18,21,1,2019-02-08,WY,CYSTOSCOPY
65+,3,6,3,2019-02-08,WY,HIP REPLACEMENT
65+,2,3,1,2019-02-08,WY,KNEE REPLACEMENT
18-29,1,1,1,2019-02-15,WY,CHOLECYSTECTOMY
18-29,1,1,1,2019-02-15,WY,CYSTOSCOPY
30-39,4,4,1,2019-02-15,WY,CHOLECYSTECTOMY
30-39,2,3,2,2019-02-15,WY,HYSTEROSCOPY
30-39,2,3,2,2019-02-15,WY,MASTECTOMY
40-49,2,2,2,2019-02-15,WY,CATARACT
40-49,2,2,2,2019-02-15,WY,CHOLECYSTECTOMY
40-49,1,1,1,2019-02-15,WY,CYSTOSCOPY
50-64,15,22,2,2019-02-15,WY,CATARACT
50-64,6,7,1,2019-02-15,WY,CYSTOSCOPY
50-64,1,2,1,2019-02-15,WY,HYSTEROSCOPY
50-64,6,16,4,2019-02-15,WY,KNEE REPLACEMENT
50-64,2,6,2,2019-02-15,WY,PROSTATECTOMY
65+,30,56,1,2019-02-15,WY,CATARACT
65+,2,2,1,2019-02-15,WY,CHOLECYSTECTOMY
65+,22,24,2,2019-02-15,WY,CYSTOSCOPY
65+,1,1,1,2019-02-15,WY,HYSTEROSCOPY
65+,5,10,2,2019-02-15,WY,KNEE REPLACEMENT
65+,2,3,1,2019-02-15,WY,MASTECTOMY
65+,1,1,1,2019-02-15,WY,PROSTATECTOMY
18-29,2,3,3,2019-02-22,WY,CHOLECYSTECTOMY
18-29,1,2,1,2019-02-22,WY,CYSTOSCOPY
30-39,1,1,1,2019-02-22,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-02-22,WY,CYSTOSCOPY
40-49,2,2,1,2019-02-22,WY,CATARACT
40-49,2,2,1,2019-02-22,WY,CYSTOSCOPY
50-64,9,14,1,2019-02-22,WY,CATARACT
50-64,1,1,1,2019-02-22,WY,CHOLECYSTECTOMY
50-64,5,5,2,2019-02-22,WY,CYSTOSCOPY
50-64,5,12,2,2019-02-22,WY,HIP REPLACEMENT
50-64,1,2,2,2019-02-22,WY,PROSTATECTOMY
65+,37,65,2,2019-02-22,WY,CATARACT
65+,1,1,1,2019-02-22,WY,CHOLECYSTECTOMY
65+,4,4,1,2019-02-22,WY,CYSTOSCOPY
65+,2,4,2,2019-02-22,WY,HIP REPLACEMENT
65+,3,4,1,2019-02-22,WY,KNEE REPLACEMENT
65+,2,2,2,2019-02-22,WY,PROSTATECTOMY
30-39,1,2,1,2019-03-01,WY,CYSTOSCOPY
40-49,2,2,0,2019-03-01,WY,CATARACT
40-49,2,2,1,2019-03-01,WY,CYSTOSCOPY
50-64,5,8,1,2019-03-01,WY,CATARACT
50-64,5,5,1,2019-03-01,WY,CYSTOSCOPY
50-64,2,5,2,2019-03-01,WY,HIP REPLACEMENT
50-64,3,8,5,2019-03-01,WY,KNEE REPLACEMENT
65+,26,44,2,2019-03-01,WY,CATARACT
65+,15,15,1,2019-03-01,WY,CYSTOSCOPY
65+,4,8,3,2019-03-01,WY,HIP REPLACEMENT
65+,2,5,3,2019-03-01,WY,KNEE REPLACEMENT
65+,1,1,1,2019-03-01,WY,MASTECTOMY
18-29,1,2,1,2019-03-08,WY,CHOLECYSTECTOMY
30-39,2,2,2,2019-03-08,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-08,WY,CYSTOSCOPY
30-39,1,1,1,2019-03-08,WY,KNEE REPLACEMENT
40-49,2,3,3,2019-03-08,WY,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-08,WY,CYSTOSCOPY
50-64,8,17,2,2019-03-08,WY,CATARACT
50-64,2,4,3,2019-03-08,WY,CHOLECYSTECTOMY
50-64,3,5,1,2019-03-08,WY,CYSTOSCOPY
50-64,3,7,1,2019-03-08,WY,HIP REPLACEMENT
50-64,5,10,10,2019-03-08,WY,KNEE REPLACEMENT
65+,1,2,2,2019-03-08,WY,CABG
65+,17,31,2,2019-03-08,WY,CATARACT
65+,2,3,1,2019-03-08,WY,CHOLECYSTECTOMY
65+,13,13,2,2019-03-08,WY,CYSTOSCOPY
65+,1,2,2,2019-03-08,WY,HIP REPLACEMENT
65+,1,2,2,2019-03-08,WY,KNEE REPLACEMENT
65+,1,1,1,2019-03-08,WY,MASTECTOMY
65+,2,3,1,2019-03-08,WY,PROSTATECTOMY
18-29,3,5,1,2019-03-15,WY,CHOLECYSTECTOMY
30-39,3,4,1,2019-03-15,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-15,WY,MASTECTOMY
40-49,2,3,1,2019-03-15,WY,CATARACT
40-49,2,4,3,2019-03-15,WY,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-15,WY,MASTECTOMY
50-64,7,9,2,2019-03-15,WY,CATARACT
50-64,2,2,1,2019-03-15,WY,CHOLECYSTECTOMY
50-64,6,7,3,2019-03-15,WY,CYSTOSCOPY
50-64,4,7,7,2019-03-15,WY,HIP REPLACEMENT
50-64,2,5,1,2019-03-15,WY,KNEE REPLACEMENT
50-64,3,3,3,2019-03-15,WY,MASTECTOMY
65+,27,46,2,2019-03-15,WY,CATARACT
65+,3,4,1,2019-03-15,WY,CHOLECYSTECTOMY
65+,16,17,1,2019-03-15,WY,CYSTOSCOPY
65+,5,9,3,2019-03-15,WY,HIP REPLACEMENT
65+,7,10,5,2019-03-15,WY,KNEE REPLACEMENT
65+,1,2,1,2019-03-15,WY,MASTECTOMY
18-29,4,5,2,2019-03-22,WY,CHOLECYSTECTOMY
30-39,1,2,1,2019-03-22,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-22,WY,MASTECTOMY
40-49,2,6,1,2019-03-22,WY,CATARACT
40-49,3,5,2,2019-03-22,WY,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-22,WY,CYSTOSCOPY
40-49,1,2,2,2019-03-22,WY,KNEE REPLACEMENT
50-64,18,31,3,2019-03-22,WY,CATARACT
50-64,2,4,1,2019-03-22,WY,CHOLECYSTECTOMY
50-64,4,7,1,2019-03-22,WY,CYSTOSCOPY
50-64,4,9,5,2019-03-22,WY,HIP REPLACEMENT
50-64,3,7,1,2019-03-22,WY,KNEE REPLACEMENT
50-64,2,5,1,2019-03-22,WY,PROSTATECTOMY
65+,43,77,2,2019-03-22,WY,CATARACT
65+,2,2,1,2019-03-22,WY,CHOLECYSTECTOMY
65+,20,21,2,2019-03-22,WY,CYSTOSCOPY
65+,2,4,2,2019-03-22,WY,HIP REPLACEMENT
65+,10,16,2,2019-03-22,WY,KNEE REPLACEMENT
65+,3,4,1,2019-03-22,WY,MASTECTOMY
65+,1,3,2,2019-03-22,WY,PROSTATECTOMY
18-29,1,3,3,2019-03-29,WY,CATARACT
18-29,2,3,1,2019-03-29,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-29,WY,CHOLECYSTECTOMY
40-49,1,1,0,2019-03-29,WY,CATARACT
40-49,1,1,1,2019-03-29,WY,CHOLECYSTECTOMY
50-64,9,15,2,2019-03-29,WY,CATARACT
50-64,3,4,2,2019-03-29,WY,CYSTOSCOPY
50-64,1,1,1,2019-03-29,WY,HIP REPLACEMENT
50-64,1,1,1,2019-03-29,WY,MASTECTOMY
65+,36,62,2,2019-03-29,WY,CATARACT
65+,1,1,1,2019-03-29,WY,CHOLECYSTECTOMY
65+,6,6,1,2019-03-29,WY,CYSTOSCOPY
65+,1,2,2,2019-03-29,WY,HIP REPLACEMENT
65+,2,4,2,2019-03-29,WY,KNEE REPLACEMENT
65+,2,2,1,2019-03-29,WY,MASTECTOMY
18-29,1,1,1,2019-04-05,WY,CHOLECYSTECTOMY
18-29,1,1,1,2019-04-05,WY,CYSTOSCOPY
30-39,1,1,1,2019-04-05,WY,CYSTOSCOPY
40-49,1,2,1,2019-04-05,WY,CATARACT
40-49,1,1,1,2019-04-05,WY,MASTECTOMY
50-64,12,17,2,2019-04-05,WY,CATARACT
50-64,6,11,8,2019-04-05,WY,CHOLECYSTECTOMY
50-64,4,5,4,2019-04-05,WY,CYSTOSCOPY
50-64,1,3,2,2019-04-05,WY,HIP REPLACEMENT
50-64,3,6,6,2019-04-05,WY,KNEE REPLACEMENT
50-64,1,2,2,2019-04-05,WY,PROSTATECTOMY
65+,49,88,3,2019-04-05,WY,CATARACT
65+,2,2,1,2019-04-05,WY,CHOLECYSTECTOMY
65+,11,11,2,2019-04-05,WY,CYSTOSCOPY
65+,3,6,6,2019-04-05,WY,HIP REPLACEMENT
65+,1,2,1,2019-04-05,WY,KNEE REPLACEMENT
65+,3,4,1,2019-04-05,WY,MASTECTOMY
65+,1,1,1,2019-04-05,WY,PROSTATECTOMY
30-39,2,2,2,2019-04-12,WY,CYSTOSCOPY
40-49,2,3,1,2019-04-12,WY,CATARACT
50-64,6,9,1,2019-04-12,WY,CATARACT
50-64,3,4,1,2019-04-12,WY,CYSTOSCOPY
50-64,2,5,2,2019-04-12,WY,HIP REPLACEMENT
50-64,1,2,2,2019-04-12,WY,KNEE REPLACEMENT
65+,29,56,2,2019-04-12,WY,CATARACT
65+,16,17,2,2019-04-12,WY,CYSTOSCOPY
65+,2,4,4,2019-04-12,WY,HIP REPLACEMENT
65+,6,11,2,2019-04-12,WY,KNEE REPLACEMENT
18-29,6,11,2,2019-04-19,WY,CHOLECYSTECTOMY
18-29,1,2,1,2019-04-19,WY,CYSTOSCOPY
30-39,1,1,1,2019-04-19,WY,CHOLECYSTECTOMY
30-39,2,3,2,2019-04-19,WY,CYSTOSCOPY
40-49,2,6,1,2019-04-19,WY,CATARACT
50-64,8,13,3,2019-04-19,WY,CATARACT
50-64,1,2,2,2019-04-19,WY,CHOLECYSTECTOMY
50-64,5,5,2,2019-04-19,WY,CYSTOSCOPY
50-64,4,8,3,2019-04-19,WY,HIP REPLACEMENT
50-64,3,6,1,2019-04-19,WY,KNEE REPLACEMENT
50-64,1,3,2,2019-04-19,WY,PROSTATECTOMY
65+,43,73,3,2019-04-19,WY,CATARACT
65+,1,1,1,2019-04-19,WY,CHOLECYSTECTOMY
65+,10,10,1,2019-04-19,WY,CYSTOSCOPY
65+,5,9,2,2019-04-19,WY,HIP REPLACEMENT
65+,4,8,2,2019-04-19,WY,KNEE REPLACEMENT
65+,1,1,1,2019-04-19,WY,PROSTATECTOMY
30-39,2,4,2,2019-04-26,WY,CHOLECYSTECTOMY
40-49,1,1,1,2019-04-26,WY,CHOLECYSTECTOMY
40-49,2,3,2,2019-04-26,WY,CYSTOSCOPY
50-64,13,21,4,2019-04-26,WY,CATARACT
50-64,1,1,1,2019-04-26,WY,CHOLECYSTECTOMY
50-64,5,7,1,2019-04-26,WY,CYSTOSCOPY
50-64,2,7,2,2019-04-26,WY,HIP REPLACEMENT
50-64,3,9,3,2019-04-26,WY,KNEE REPLACEMENT
65+,61,100,4,2019-04-26,WY,CATARACT
65+,2,2,1,2019-04-26,WY,CHOLECYSTECTOMY
65+,18,19,2,2019-04-26,WY,CYSTOSCOPY
65+,2,3,1,2019-04-26,WY,HIP REPLACEMENT
65+,4,8,2,2019-04-26,WY,KNEE REPLACEMENT
18-29,2,3,1,2019-05-03,WY,CHOLECYSTECTOMY
30-39,1,2,1,2019-05-03,WY,CHOLECYSTECTOMY
40-49,2,3,1,2019-05-03,WY,CHOLECYSTECTOMY
40-49,1,1,1,2019-05-03,WY,CYSTOSCOPY
50-64,2,3,2,2019-05-03,WY,CATARACT
50-64,1,1,1,2019-05-03,WY,CHOLECYSTECTOMY
50-64,12,14,1,2019-05-03,WY,CYSTOSCOPY
50-64,5,8,3,2019-05-03,WY,HIP REPLACEMENT
50-64,5,12,2,2019-05-03,WY,KNEE REPLACEMENT
50-64,1,2,2,2019-05-03,WY,PROSTATECTOMY
65+,47,78,2,2019-05-03,WY,CATARACT
65+,1,1,1,2019-05-03,WY,CHOLECYSTECTOMY
65+,11,13,1,2019-05-03,WY,CYSTOSCOPY
65+,1,2,2,2019-05-03,WY,HIP REPLACEMENT
65+,5,10,2,2019-05-03,WY,KNEE REPLACEMENT
65+,1,1,1,2019-05-03,WY,PROSTATECTOMY
18-29,1,1,1,2019-05-10,WY,CHOLECYSTECTOMY
30-39,1,1,1,2019-05-10,WY,CHOLECYSTECTOMY
40-49,1,2,1,2019-05-10,WY,CATARACT
40-49,2,3,1,2019-05-10,WY,CYSTOSCOPY
50-64,8,11,3,2019-05-10,WY,CATARACT
50-64,5,7,2,2019-05-10,WY,CHOLECYSTECTOMY
50-64,3,3,1,2019-05-10,WY,CYSTOSCOPY
50-64,3,10,2,2019-05-10,WY,HIP REPLACEMENT
50-64,4,10,2,2019-05-10,WY,KNEE REPLACEMENT
50-64,1,1,1,2019-05-10,WY,MASTECTOMY
65+,45,79,4,2019-05-10,WY,CATARACT
65+,2,3,3,2019-05-10,WY,CHOLECYSTECTOMY
65+,13,13,1,2019-05-10,WY,CYSTOSCOPY
65+,4,8,3,2019-05-10,WY,HIP REPLACEMENT
65+,2,2,2,2019-05-10,WY,KNEE REPLACEMENT
65+,2,2,1,2019-05-10,WY,MASTECTOMY
18-29,1,1,1,2019-05-17,WY,CHOLECYSTECTOMY
18-29,1,1,1,2019-05-17,WY,CYSTOSCOPY
30-39,1,1,1,2019-05-17,WY,CATARACT
40-49,1,2,2,2019-05-17,WY,CHOLECYSTECTOMY
40-49,2,2,1,2019-05-17,WY,CYSTOSCOPY
50-64,8,13,3,2019-05-17,WY,CATARACT
50-64,4,5,2,2019-05-17,WY,CHOLECYSTECTOMY
50-64,5,7,2,2019-05-17,WY,CYSTOSCOPY
50-64,2,4,2,2019-05-17,WY,HIP REPLACEMENT
50-64,3,8,3,2019-05-17,WY,KNEE REPLACEMENT
50-64,3,5,4,2019-05-17,WY,MASTECTOMY
65+,29,50,2,2019-05-17,WY,CATARACT
65+,1,1,1,2019-05-17,WY,CHOLECYSTECTOMY
65+,17,21,1,2019-05-17,WY,CYSTOSCOPY
65+,4,8,6,2019-05-17,WY,HIP REPLACEMENT
65+,5,10,3,2019-05-17,WY,KNEE REPLACEMENT
65+,1,2,2,2019-05-17,WY,MASTECTOMY
30-39,1,1,1,2019-05-24,WY,CATARACT
30-39,2,2,1,2019-05-24,WY,CYSTOSCOPY
40-49,1,2,0,2019-05-24,WY,CATARACT
40-49,2,2,1,2019-05-24,WY,CYSTOSCOPY
40-49,2,4,2,2019-05-24,WY,KNEE REPLACEMENT
40-49,1,2,1,2019-05-24,WY,PROSTATECTOMY
50-64,5,6,5,2019-05-24,WY,CATARACT
50-64,3,4,1,2019-05-24,WY,CYSTOSCOPY
50-64,5,7,3,2019-05-24,WY,HIP REPLACEMENT
50-64,3,8,1,2019-05-24,WY,KNEE REPLACEMENT
50-64,1,1,1,2019-05-24,WY,MASTECTOMY
50-64,1,1,1,2019-05-24,WY,PROSTATECTOMY
65+,25,41,1,2019-05-24,WY,CATARACT
65+,6,6,1,2019-05-24,WY,CYSTOSCOPY
65+,3,9,2,2019-05-24,WY,HIP REPLACEMENT
65+,2,4,1,2019-05-24,WY,KNEE REPLACEMENT
65+,2,3,1,2019-05-24,WY,MASTECTOMY
65+,1,1,0,2019-05-24,WY,PROSTATECTOMY
18-29,1,2,1,2019-05-31,WY,CYSTOSCOPY
40-49,3,5,2,2019-05-31,WY,CHOLECYSTECTOMY
50-64,6,10,2,2019-05-31,WY,CATARACT
50-64,1,2,1,2019-05-31,WY,CHOLECYSTECTOMY
50-64,4,5,2,2019-05-31,WY,CYSTOSCOPY
50-64,3,6,1,2019-05-31,WY,KNEE REPLACEMENT
50-64,3,3,1,2019-05-31,WY,MASTECTOMY
65+,37,62,2,2019-05-31,WY,CATARACT
65+,1,2,1,2019-05-31,WY,CHOLECYSTECTOMY
65+,3,3,1,2019-05-31,WY,CYSTOSCOPY
65+,2,4,2,2019-05-31,WY,HIP REPLACEMENT
65+,1,2,1,2019-05-31,WY,KNEE REPLACEMENT
65+,1,1,1,2019-05-31,WY,MASTECTOMY
18-29,1,1,1,2019-06-07,WY,CYSTOSCOPY
40-49,1,2,1,2019-06-07,WY,CATARACT
40-49,1,1,1,2019-06-07,WY,CYSTOSCOPY
50-64,5,6,1,2019-06-07,WY,CATARACT
50-64,6,7,1,2019-06-07,WY,CYSTOSCOPY
65+,34,61,2,2019-06-07,WY,CATARACT
65+,18,21,1,2019-06-07,WY,CYSTOSCOPY
65+,2,4,4,2019-06-07,WY,HIP REPLACEMENT
65+,4,5,1,2019-06-07,WY,PROSTATECTOMY
18-29,1,2,1,2019-06-14,WY,CHOLECYSTECTOMY
18-29,1,2,1,2019-06-14,WY,CYSTOSCOPY
30-39,2,2,1,2019-06-14,WY,CHOLECYSTECTOMY
30-39,3,4,3,2019-06-14,WY,CYSTOSCOPY
40-49,1,3,1,2019-06-14,WY,CHOLECYSTECTOMY
40-49,2,2,1,2019-06-14,WY,CYSTOSCOPY
50-64,5,8,4,2019-06-14,WY,CATARACT
50-64,4,8,6,2019-06-14,WY,CHOLECYSTECTOMY
50-64,5,7,2,2019-06-14,WY,CYSTOSCOPY
50-64,3,6,3,2019-06-14,WY,HIP REPLACEMENT
50-64,1,1,1,2019-06-14,WY,KNEE REPLACEMENT
50-64,3,4,2,2019-06-14,WY,MASTECTOMY
65+,1,1,1,2019-06-14,WY,CABG
65+,44,75,2,2019-06-14,WY,CATARACT
65+,1,1,1,2019-06-14,WY,CHOLECYSTECTOMY
65+,13,13,1,2019-06-14,WY,CYSTOSCOPY
65+,1,2,2,2019-06-14,WY,HIP REPLACEMENT
65+,1,2,2,2019-06-14,WY,KNEE REPLACEMENT
65+,2,4,2,2019-06-14,WY,MASTECTOMY
18-29,1,1,1,2019-06-21,WY,CYSTOSCOPY
30-39,3,4,2,2019-06-21,WY,CYSTOSCOPY
40-49,1,2,1,2019-06-21,WY,KNEE REPLACEMENT
50-64,7,14,3,2019-06-21,WY,CATARACT
50-64,2,3,1,2019-06-21,WY,HIP REPLACEMENT
50-64,4,11,4,2019-06-21,WY,KNEE REPLACEMENT
65+,44,74,3,2019-06-21,WY,CATARACT
65+,3,3,1,2019-06-21,WY,CYSTOSCOPY
65+,1,2,2,2019-06-21,WY,HIP REPLACEMENT
65+,6,9,1,2019-06-21,WY,KNEE REPLACEMENT
18-29,1,1,1,2019-06-28,WY,CATARACT
18-29,2,3,3,2019-06-28,WY,CHOLECYSTECTOMY
30-39,1,2,2,2019-06-28,WY,CHOLECYSTECTOMY
30-39,1,2,1,2019-06-28,WY,HYSTEROSCOPY
50-64,5,12,2,2019-06-28,WY,CATARACT
50-64,1,2,2,2019-06-28,WY,CHOLECYSTECTOMY
50-64,4,6,2,2019-06-28,WY,CYSTOSCOPY
50-64,1,1,1,2019-06-28,WY,HIP REPLACEMENT
50-64,1,2,2,2019-06-28,WY,KNEE REPLACEMENT
65+,39,63,4,2019-06-28,WY,CATARACT
65+,1,1,1,2019-06-28,WY,CHOLECYSTECTOMY
65+,14,16,2,2019-06-28,WY,CYSTOSCOPY
65+,2,3,1,2019-06-28,WY,HIP REPLACEMENT
65+,1,2,1,2019-06-28,WY,HYSTEROSCOPY
65+,10,21,4,2019-06-28,WY,KNEE REPLACEMENT
30-39,3,3,1,2019-07-05,WY,CHOLECYSTECTOMY
30-39,1,2,1,2019-07-05,WY,CYSTOSCOPY
40-49,2,2,0,2019-07-05,WY,CYSTOSCOPY
40-49,1,1,1,2019-07-05,WY,HIP REPLACEMENT
50-64,3,5,1,2019-07-05,WY,CATARACT
50-64,4,5,1,2019-07-05,WY,CYSTOSCOPY
50-64,2,3,1,2019-07-05,WY,KNEE REPLACEMENT
50-64,1,1,1,2019-07-05,WY,MASTECTOMY
65+,21,31,2,2019-07-05,WY,CATARACT
65+,1,1,1,2019-07-05,WY,CHOLECYSTECTOMY
65+,12,12,1,2019-07-05,WY,CYSTOSCOPY
65+,1,2,2,2019-07-05,WY,HIP REPLACEMENT
65+,3,6,2,2019-07-05,WY,KNEE REPLACEMENT
65+,2,3,1,2019-07-05,WY,MASTECTOMY
30-39,1,1,1,2019-07-12,WY,CYSTOSCOPY
40-49,1,2,1,2019-07-12,WY,CATARACT
40-49,1,2,2,2019-07-12,WY,KNEE REPLACEMENT
50-64,4,5,1,2019-07-12,WY,CATARACT
50-64,3,4,1,2019-07-12,WY,CYSTOSCOPY
50-64,3,6,1,2019-07-12,WY,HIP REPLACEMENT
50-64,3,7,4,2019-07-12,WY,KNEE REPLACEMENT
50-64,2,2,2,2019-07-12,WY,MASTECTOMY
65+,43,78,2,2019-07-12,WY,CATARACT
65+,4,4,1,2019-07-12,WY,CYSTOSCOPY
65+,3,5,1,2019-07-12,WY,HIP REPLACEMENT
65+,3,4,1,2019-07-12,WY,KNEE REPLACEMENT
65+,3,5,2,2019-07-12,WY,MASTECTOMY
30-39,1,1,1,2019-07-19,WY,CHOLECYSTECTOMY
30-39,1,2,1,2019-07-19,WY,CYSTOSCOPY
40-49,1,1,1,2019-07-19,WY,CATARACT
40-49,1,1,1,2019-07-19,WY,CHOLECYSTECTOMY
40-49,3,3,1,2019-07-19,WY,CYSTOSCOPY
40-49,1,3,2,2019-07-19,WY,HIP REPLACEMENT
50-64,7,11,1,2019-07-19,WY,CATARACT
50-64,1,2,2,2019-07-19,WY,CHOLECYSTECTOMY
50-64,6,9,2,2019-07-19,WY,CYSTOSCOPY
50-64,1,1,1,2019-07-19,WY,HIP REPLACEMENT
50-64,1,2,2,2019-07-19,WY,PROSTATECTOMY
65+,1,2,2,2019-07-19,WY,CABG
65+,48,91,2,2019-07-19,WY,CATARACT
65+,1,1,1,2019-07-19,WY,CHOLECYSTECTOMY
65+,13,14,1,2019-07-19,WY,CYSTOSCOPY
65+,1,1,1,2019-07-19,WY,HIP REPLACEMENT
65+,4,10,3,2019-07-19,WY,KNEE REPLACEMENT
65+,1,2,2,2019-07-19,WY,PROSTATECTOMY
30-39,1,1,1,2019-07-26,WY,CYSTOSCOPY
40-49,2,2,1,2019-07-26,WY,CYSTOSCOPY
40-49,1,2,2,2019-07-26,WY,KNEE REPLACEMENT
40-49,1,3,2,2019-07-26,WY,MASTECTOMY
50-64,8,14,1,2019-07-26,WY,CATARACT
50-64,2,2,1,2019-07-26,WY,CYSTOSCOPY
50-64,2,6,4,2019-07-26,WY,HIP REPLACEMENT
50-64,3,6,3,2019-07-26,WY,KNEE REPLACEMENT
65+,41,66,2,2019-07-26,WY,CATARACT
65+,7,7,2,2019-07-26,WY,CYSTOSCOPY
65+,3,6,6,2019-07-26,WY,HIP REPLACEMENT
65+,9,17,2,2019-07-26,WY,KNEE REPLACEMENT
65+,3,6,2,2019-07-26,WY,MASTECTOMY
30-39,1,1,1,2019-08-02,WY,HYSTEROSCOPY
40-49,1,1,1,2019-08-02,WY,HYSTEROSCOPY
50-64,7,10,2,2019-08-02,WY,CATARACT
50-64,3,3,1,2019-08-02,WY,CYSTOSCOPY
50-64,1,4,2,2019-08-02,WY,KNEE REPLACEMENT
65+,41,72,3,2019-08-02,WY,CATARACT
65+,16,17,1,2019-08-02,WY,CYSTOSCOPY
65+,1,2,2,2019-08-02,WY,HIP REPLACEMENT
