age,patients,claims,physicians,week,state,elective
50-64,138,161,19,2019-01-11,NY,HYSTEROSCOPY
50-64,151,213,13,2019-01-11,NY,KNEE REPLACEMENT
50-64,84,110,12,2019-01-11,NY,MASTECTOMY
50-64,20,29,5,2019-01-11,NY,PROSTATECTOMY
65+,2,3,3,2019-01-11,NY,CABG
65+,1928,2454,52,2019-01-11,NY,CATARACT
65+,86,111,9,2019-01-11,NY,CHOLECYSTECTOMY
65+,1,1,1,2019-01-11,NY,COSMETIC RECONSTRUCTION
65+,666,718,22,2019-01-11,NY,CYSTOSCOPY
65+,120,158,15,2019-01-11,NY,HIP REPLACEMENT
65+,68,76,5,2019-01-11,NY,HYSTEROSCOPY
65+,171,244,11,2019-01-11,NY,KNEE REPLACEMENT
65+,119,152,6,2019-01-11,NY,MASTECTOMY
65+,23,25,5,2019-01-11,NY,PROSTATECTOMY
18-29,4,4,3,2019-01-18,NY,CATARACT
18-29,54,74,7,2019-01-18,NY,CHOLECYSTECTOMY
18-29,42,51,9,2019-01-18,NY,CYSTOSCOPY
18-29,29,36,8,2019-01-18,NY,HYSTEROSCOPY
18-29,8,9,4,2019-01-18,NY,MASTECTOMY
30-39,4,4,4,2019-01-18,NY,CATARACT
30-39,68,86,13,2019-01-18,NY,CHOLECYSTECTOMY
30-39,62,64,5,2019-01-18,NY,CYSTOSCOPY
30-39,4,5,4,2019-01-18,NY,HIP REPLACEMENT
30-39,125,139,11,2019-01-18,NY,HYSTEROSCOPY
30-39,1,2,2,2019-01-18,NY,KNEE REPLACEMENT
30-39,6,7,2,2019-01-18,NY,MASTECTOMY
40-49,32,40,13,2019-01-18,NY,CATARACT
40-49,94,136,15,2019-01-18,NY,CHOLECYSTECTOMY
40-49,129,139,11,2019-01-18,NY,CYSTOSCOPY
40-49,14,19,4,2019-01-18,NY,HIP REPLACEMENT
40-49,204,224,12,2019-01-18,NY,HYSTEROSCOPY
40-49,13,19,4,2019-01-18,NY,KNEE REPLACEMENT
40-49,30,47,8,2019-01-18,NY,MASTECTOMY
50-64,565,750,48,2019-01-18,NY,CATARACT
50-64,133,176,14,2019-01-18,NY,CHOLECYSTECTOMY
50-64,455,485,22,2019-01-18,NY,CYSTOSCOPY
50-64,89,122,12,2019-01-18,NY,HIP REPLACEMENT
50-64,182,206,18,2019-01-18,NY,HYSTEROSCOPY
50-64,160,244,23,2019-01-18,NY,KNEE REPLACEMENT
50-64,110,144,10,2019-01-18,NY,MASTECTOMY
50-64,23,25,4,2019-01-18,NY,PROSTATECTOMY
65+,5,9,5,2019-01-18,NY,CABG
65+,2035,2587,54,2019-01-18,NY,CATARACT
65+,76,98,8,2019-01-18,NY,CHOLECYSTECTOMY
65+,723,768,19,2019-01-18,NY,CYSTOSCOPY
65+,105,142,9,2019-01-18,NY,HIP REPLACEMENT
65+,84,101,5,2019-01-18,NY,HYSTEROSCOPY
65+,226,332,16,2019-01-18,NY,KNEE REPLACEMENT
65+,110,145,8,2019-01-18,NY,MASTECTOMY
65+,24,28,2,2019-01-18,NY,PROSTATECTOMY
18-29,1,1,1,2019-01-25,NY,CATARACT
18-29,76,98,10,2019-01-25,NY,CHOLECYSTECTOMY
18-29,35,37,6,2019-01-25,NY,CYSTOSCOPY
18-29,1,2,1,2019-01-25,NY,HIP REPLACEMENT
18-29,29,33,3,2019-01-25,NY,HYSTEROSCOPY
18-29,4,4,1,2019-01-25,NY,MASTECTOMY
30-39,7,11,3,2019-01-25,NY,CATARACT
30-39,72,82,8,2019-01-25,NY,CHOLECYSTECTOMY
30-39,45,48,6,2019-01-25,NY,CYSTOSCOPY
30-39,1,1,1,2019-01-25,NY,HIP REPLACEMENT
30-39,113,131,14,2019-01-25,NY,HYSTEROSCOPY
30-39,1,1,1,2019-01-25,NY,KNEE REPLACEMENT
30-39,6,8,5,2019-01-25,NY,MASTECTOMY
40-49,37,48,8,2019-01-25,NY,CATARACT
40-49,85,120,12,2019-01-25,NY,CHOLECYSTECTOMY
40-49,99,110,11,2019-01-25,NY,CYSTOSCOPY
40-49,9,14,4,2019-01-25,NY,HIP REPLACEMENT
40-49,162,181,13,2019-01-25,NY,HYSTEROSCOPY
40-49,18,26,6,2019-01-25,NY,KNEE REPLACEMENT
40-49,45,61,5,2019-01-25,NY,MASTECTOMY
40-49,1,1,1,2019-01-25,NY,PROSTATECTOMY
50-64,486,640,35,2019-01-25,NY,CATARACT
50-64,114,150,10,2019-01-25,NY,CHOLECYSTECTOMY
50-64,398,440,20,2019-01-25,NY,CYSTOSCOPY
50-64,92,131,13,2019-01-25,NY,HIP REPLACEMENT
50-64,179,204,17,2019-01-25,NY,HYSTEROSCOPY
50-64,105,161,16,2019-01-25,NY,KNEE REPLACEMENT
50-64,78,111,10,2019-01-25,NY,MASTECTOMY
50-64,21,25,4,2019-01-25,NY,PROSTATECTOMY
65+,6,11,4,2019-01-25,NY,CABG
65+,1831,2300,60,2019-01-25,NY,CATARACT
65+,69,83,8,2019-01-25,NY,CHOLECYSTECTOMY
65+,1,1,1,2019-01-25,NY,COVID
65+,572,631,22,2019-01-25,NY,CYSTOSCOPY
65+,91,133,9,2019-01-25,NY,HIP REPLACEMENT
65+,41,44,3,2019-01-25,NY,HYSTEROSCOPY
65+,183,261,18,2019-01-25,NY,KNEE REPLACEMENT
65+,98,124,8,2019-01-25,NY,MASTECTOMY
65+,15,20,3,2019-01-25,NY,PROSTATECTOMY
18-29,6,9,5,2019-02-01,NY,CATARACT
18-29,49,57,7,2019-02-01,NY,CHOLECYSTECTOMY
18-29,3,3,3,2019-02-01,NY,COSMETIC RECONSTRUCTION
18-29,30,32,4,2019-02-01,NY,CYSTOSCOPY
18-29,35,39,4,2019-02-01,NY,HYSTEROSCOPY
18-29,6,6,2,2019-02-01,NY,MASTECTOMY
30-39,5,7,2,2019-02-01,NY,CATARACT
30-39,91,118,12,2019-02-01,NY,CHOLECYSTECTOMY
30-39,3,4,3,2019-02-01,NY,COSMETIC RECONSTRUCTION
30-39,68,72,6,2019-02-01,NY,CYSTOSCOPY
30-39,3,3,1,2019-02-01,NY,HIP REPLACEMENT
30-39,125,145,9,2019-02-01,NY,HYSTEROSCOPY
30-39,1,1,1,2019-02-01,NY,KNEE REPLACEMENT
30-39,21,23,4,2019-02-01,NY,MASTECTOMY
40-49,29,37,6,2019-02-01,NY,CATARACT
40-49,88,116,13,2019-02-01,NY,CHOLECYSTECTOMY
40-49,117,126,8,2019-02-01,NY,CYSTOSCOPY
40-49,14,17,3,2019-02-01,NY,HIP REPLACEMENT
40-49,175,197,13,2019-02-01,NY,HYSTEROSCOPY
40-49,11,17,3,2019-02-01,NY,KNEE REPLACEMENT
40-49,54,71,8,2019-02-01,NY,MASTECTOMY
50-64,514,696,45,2019-02-01,NY,CATARACT
50-64,113,140,13,2019-02-01,NY,CHOLECYSTECTOMY
50-64,405,440,19,2019-02-01,NY,CYSTOSCOPY
50-64,86,133,18,2019-02-01,NY,HIP REPLACEMENT
50-64,180,201,18,2019-02-01,NY,HYSTEROSCOPY
50-64,123,175,17,2019-02-01,NY,KNEE REPLACEMENT
50-64,111,157,14,2019-02-01,NY,MASTECTOMY
50-64,17,27,5,2019-02-01,NY,PROSTATECTOMY
65+,1,1,1,2019-02-01,NY,CABG
65+,1819,2323,56,2019-02-01,NY,CATARACT
65+,90,117,10,2019-02-01,NY,CHOLECYSTECTOMY
65+,1,1,1,2019-02-01,NY,COSMETIC RECONSTRUCTION
65+,635,688,20,2019-02-01,NY,CYSTOSCOPY
65+,107,144,14,2019-02-01,NY,HIP REPLACEMENT
65+,65,76,4,2019-02-01,NY,HYSTEROSCOPY
65+,200,272,17,2019-02-01,NY,KNEE REPLACEMENT
65+,98,119,7,2019-02-01,NY,MASTECTOMY
65+,22,28,3,2019-02-01,NY,PROSTATECTOMY
18-29,7,10,3,2019-02-08,NY,CATARACT
18-29,53,67,13,2019-02-08,NY,CHOLECYSTECTOMY
18-29,31,33,4,2019-02-08,NY,CYSTOSCOPY
18-29,32,38,6,2019-02-08,NY,HYSTEROSCOPY
18-29,7,10,9,2019-02-08,NY,MASTECTOMY
30-39,3,3,3,2019-02-08,NY,CATARACT
30-39,67,91,10,2019-02-08,NY,CHOLECYSTECTOMY
30-39,55,59,8,2019-02-08,NY,CYSTOSCOPY
30-39,7,9,2,2019-02-08,NY,HIP REPLACEMENT
30-39,127,147,10,2019-02-08,NY,HYSTEROSCOPY
30-39,1,1,1,2019-02-08,NY,KNEE REPLACEMENT
30-39,13,17,5,2019-02-08,NY,MASTECTOMY
40-49,35,49,15,2019-02-08,NY,CATARACT
40-49,73,92,9,2019-02-08,NY,CHOLECYSTECTOMY
40-49,143,156,10,2019-02-08,NY,CYSTOSCOPY
40-49,20,28,6,2019-02-08,NY,HIP REPLACEMENT
40-49,197,224,13,2019-02-08,NY,HYSTEROSCOPY
40-49,12,16,3,2019-02-08,NY,KNEE REPLACEMENT
40-49,47,66,11,2019-02-08,NY,MASTECTOMY
50-64,2,3,3,2019-02-08,NY,CABG
50-64,495,667,42,2019-02-08,NY,CATARACT
50-64,130,166,12,2019-02-08,NY,CHOLECYSTECTOMY
50-64,451,496,22,2019-02-08,NY,CYSTOSCOPY
50-64,86,115,10,2019-02-08,NY,HIP REPLACEMENT
50-64,159,182,16,2019-02-08,NY,HYSTEROSCOPY
50-64,133,196,15,2019-02-08,NY,KNEE REPLACEMENT
50-64,79,113,12,2019-02-08,NY,MASTECTOMY
50-64,16,21,6,2019-02-08,NY,PROSTATECTOMY
65+,3,5,2,2019-02-08,NY,CABG
65+,1798,2274,46,2019-02-08,NY,CATARACT
65+,88,112,9,2019-02-08,NY,CHOLECYSTECTOMY
65+,602,651,15,2019-02-08,NY,CYSTOSCOPY
65+,92,127,15,2019-02-08,NY,HIP REPLACEMENT
65+,47,54,4,2019-02-08,NY,HYSTEROSCOPY
65+,168,248,12,2019-02-08,NY,KNEE REPLACEMENT
65+,71,93,5,2019-02-08,NY,MASTECTOMY
65+,22,24,2,2019-02-08,NY,PROSTATECTOMY
18-29,60,77,9,2019-02-15,NY,CHOLECYSTECTOMY
18-29,38,40,5,2019-02-15,NY,CYSTOSCOPY
18-29,1,2,2,2019-02-15,NY,HIP REPLACEMENT
18-29,31,35,3,2019-02-15,NY,HYSTEROSCOPY
18-29,8,11,5,2019-02-15,NY,MASTECTOMY
30-39,11,15,3,2019-02-15,NY,CATARACT
30-39,111,146,14,2019-02-15,NY,CHOLECYSTECTOMY
30-39,59,59,7,2019-02-15,NY,CYSTOSCOPY
30-39,4,4,1,2019-02-15,NY,HIP REPLACEMENT
30-39,111,129,12,2019-02-15,NY,HYSTEROSCOPY
30-39,1,1,1,2019-02-15,NY,KNEE REPLACEMENT
30-39,14,23,8,2019-02-15,NY,MASTECTOMY
40-49,40,53,7,2019-02-15,NY,CATARACT
40-49,92,120,13,2019-02-15,NY,CHOLECYSTECTOMY
40-49,145,157,11,2019-02-15,NY,CYSTOSCOPY
40-49,15,22,3,2019-02-15,NY,HIP REPLACEMENT
40-49,188,226,13,2019-02-15,NY,HYSTEROSCOPY
40-49,4,10,3,2019-02-15,NY,KNEE REPLACEMENT
40-49,45,65,14,2019-02-15,NY,MASTECTOMY
50-64,1,1,1,2019-02-15,NY,CABG
50-64,578,767,42,2019-02-15,NY,CATARACT
50-64,116,156,17,2019-02-15,NY,CHOLECYSTECTOMY
50-64,440,473,22,2019-02-15,NY,CYSTOSCOPY
50-64,89,129,15,2019-02-15,NY,HIP REPLACEMENT
50-64,168,196,16,2019-02-15,NY,HYSTEROSCOPY
50-64,127,185,17,2019-02-15,NY,KNEE REPLACEMENT
50-64,97,131,12,2019-02-15,NY,MASTECTOMY
50-64,13,16,4,2019-02-15,NY,PROSTATECTOMY
65+,4,6,2,2019-02-15,NY,CABG
65+,1960,2470,61,2019-02-15,NY,CATARACT
65+,79,100,7,2019-02-15,NY,CHOLECYSTECTOMY
65+,634,685,17,2019-02-15,NY,CYSTOSCOPY
65+,110,141,10,2019-02-15,NY,HIP REPLACEMENT
65+,65,72,5,2019-02-15,NY,HYSTEROSCOPY
65+,171,249,14,2019-02-15,NY,KNEE REPLACEMENT
65+,95,119,5,2019-02-15,NY,MASTECTOMY
65+,16,19,5,2019-02-15,NY,PROSTATECTOMY
18-29,1,2,2,2019-02-22,NY,CATARACT
18-29,45,57,7,2019-02-22,NY,CHOLECYSTECTOMY
18-29,34,38,5,2019-02-22,NY,CYSTOSCOPY
18-29,1,2,1,2019-02-22,NY,HIP REPLACEMENT
18-29,37,41,6,2019-02-22,NY,HYSTEROSCOPY
18-29,8,10,1,2019-02-22,NY,MASTECTOMY
30-39,8,9,2,2019-02-22,NY,CATARACT
30-39,86,110,14,2019-02-22,NY,CHOLECYSTECTOMY
30-39,2,2,2,2019-02-22,NY,COSMETIC RECONSTRUCTION
30-39,58,62,5,2019-02-22,NY,CYSTOSCOPY
30-39,5,8,2,2019-02-22,NY,HIP REPLACEMENT
30-39,101,111,7,2019-02-22,NY,HYSTEROSCOPY
30-39,1,1,1,2019-02-22,NY,KNEE REPLACEMENT
30-39,11,13,5,2019-02-22,NY,MASTECTOMY
40-49,38,51,9,2019-02-22,NY,CATARACT
40-49,78,107,12,2019-02-22,NY,CHOLECYSTECTOMY
40-49,2,2,1,2019-02-22,NY,COSMETIC RECONSTRUCTION
40-49,120,131,8,2019-02-22,NY,CYSTOSCOPY
40-49,12,16,3,2019-02-22,NY,HIP REPLACEMENT
40-49,134,148,12,2019-02-22,NY,HYSTEROSCOPY
40-49,4,5,2,2019-02-22,NY,KNEE REPLACEMENT
40-49,37,52,9,2019-02-22,NY,MASTECTOMY
40-49,1,3,2,2019-02-22,NY,PROSTATECTOMY
50-64,5,9,4,2019-02-22,NY,CABG
50-64,470,613,34,2019-02-22,NY,CATARACT
50-64,119,151,16,2019-02-22,NY,CHOLECYSTECTOMY
50-64,1,1,1,2019-02-22,NY,COSMETIC RECONSTRUCTION
50-64,324,347,18,2019-02-22,NY,CYSTOSCOPY
50-64,75,114,13,2019-02-22,NY,HIP REPLACEMENT
50-64,160,185,18,2019-02-22,NY,HYSTEROSCOPY
50-64,101,153,16,2019-02-22,NY,KNEE REPLACEMENT
50-64,84,114,15,2019-02-22,NY,MASTECTOMY
50-64,18,20,3,2019-02-22,NY,PROSTATECTOMY
65+,4,7,3,2019-02-22,NY,CABG
65+,1499,1890,46,2019-02-22,NY,CATARACT
65+,76,96,7,2019-02-22,NY,CHOLECYSTECTOMY
65+,1,1,1,2019-02-22,NY,COSMETIC RECONSTRUCTION
65+,483,529,15,2019-02-22,NY,CYSTOSCOPY
65+,83,114,8,2019-02-22,NY,HIP REPLACEMENT
65+,53,61,6,2019-02-22,NY,HYSTEROSCOPY
65+,121,170,11,2019-02-22,NY,KNEE REPLACEMENT
65+,97,113,7,2019-02-22,NY,MASTECTOMY
65+,13,14,1,2019-02-22,NY,PROSTATECTOMY
18-29,4,5,4,2019-03-01,NY,CATARACT
18-29,70,83,8,2019-03-01,NY,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-01,NY,COSMETIC RECONSTRUCTION
18-29,39,43,5,2019-03-01,NY,CYSTOSCOPY
18-29,32,36,6,2019-03-01,NY,HYSTEROSCOPY
18-29,6,7,2,2019-03-01,NY,MASTECTOMY
30-39,10,14,4,2019-03-01,NY,CATARACT
30-39,90,115,13,2019-03-01,NY,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-01,NY,COSMETIC RECONSTRUCTION
30-39,59,66,4,2019-03-01,NY,CYSTOSCOPY
30-39,4,5,2,2019-03-01,NY,HIP REPLACEMENT
30-39,95,113,13,2019-03-01,NY,HYSTEROSCOPY
30-39,1,2,2,2019-03-01,NY,KNEE REPLACEMENT
30-39,13,16,3,2019-03-01,NY,MASTECTOMY
40-49,35,50,7,2019-03-01,NY,CATARACT
40-49,72,96,9,2019-03-01,NY,CHOLECYSTECTOMY
40-49,1,1,0,2019-03-01,NY,COSMETIC RECONSTRUCTION
40-49,105,114,8,2019-03-01,NY,CYSTOSCOPY
40-49,16,27,6,2019-03-01,NY,HIP REPLACEMENT
40-49,196,227,14,2019-03-01,NY,HYSTEROSCOPY
40-49,16,23,5,2019-03-01,NY,KNEE REPLACEMENT
40-49,50,71,6,2019-03-01,NY,MASTECTOMY
40-49,1,2,0,2019-03-01,NY,PROSTATECTOMY
50-64,601,790,43,2019-03-01,NY,CATARACT
50-64,117,160,17,2019-03-01,NY,CHOLECYSTECTOMY
50-64,1,1,1,2019-03-01,NY,COSMETIC RECONSTRUCTION
50-64,450,484,21,2019-03-01,NY,CYSTOSCOPY
50-64,73,107,14,2019-03-01,NY,HIP REPLACEMENT
50-64,206,250,20,2019-03-01,NY,HYSTEROSCOPY
50-64,137,193,16,2019-03-01,NY,KNEE REPLACEMENT
50-64,104,142,10,2019-03-01,NY,MASTECTOMY
50-64,23,34,8,2019-03-01,NY,PROSTATECTOMY
65+,5,7,1,2019-03-01,NY,CABG
65+,2092,2634,58,2019-03-01,NY,CATARACT
65+,87,113,6,2019-03-01,NY,CHOLECYSTECTOMY
65+,1,1,1,2019-03-01,NY,COSMETIC RECONSTRUCTION
65+,614,666,14,2019-03-01,NY,CYSTOSCOPY
65+,116,158,12,2019-03-01,NY,HIP REPLACEMENT
65+,67,75,3,2019-03-01,NY,HYSTEROSCOPY
65+,193,268,16,2019-03-01,NY,KNEE REPLACEMENT
65+,98,116,5,2019-03-01,NY,MASTECTOMY
65+,17,21,3,2019-03-01,NY,PROSTATECTOMY
18-29,3,5,3,2019-03-08,NY,CATARACT
18-29,67,87,10,2019-03-08,NY,CHOLECYSTECTOMY
18-29,31,34,4,2019-03-08,NY,CYSTOSCOPY
18-29,2,2,2,2019-03-08,NY,HIP REPLACEMENT
18-29,32,35,5,2019-03-08,NY,HYSTEROSCOPY
18-29,8,11,5,2019-03-08,NY,MASTECTOMY
30-39,11,15,3,2019-03-08,NY,CATARACT
30-39,90,117,13,2019-03-08,NY,CHOLECYSTECTOMY
30-39,64,68,5,2019-03-08,NY,CYSTOSCOPY
30-39,1,2,1,2019-03-08,NY,HIP REPLACEMENT
30-39,112,125,12,2019-03-08,NY,HYSTEROSCOPY
30-39,2,5,1,2019-03-08,NY,KNEE REPLACEMENT
30-39,16,17,4,2019-03-08,NY,MASTECTOMY
40-49,1,3,3,2019-03-08,NY,CABG
40-49,55,81,15,2019-03-08,NY,CATARACT
40-49,72,87,14,2019-03-08,NY,CHOLECYSTECTOMY
40-49,130,136,8,2019-03-08,NY,CYSTOSCOPY
40-49,13,22,3,2019-03-08,NY,HIP REPLACEMENT
40-49,167,189,17,2019-03-08,NY,HYSTEROSCOPY
40-49,7,10,2,2019-03-08,NY,KNEE REPLACEMENT
40-49,53,74,11,2019-03-08,NY,MASTECTOMY
50-64,3,4,4,2019-03-08,NY,CABG
50-64,547,725,47,2019-03-08,NY,CATARACT
50-64,128,176,16,2019-03-08,NY,CHOLECYSTECTOMY
50-64,410,442,19,2019-03-08,NY,CYSTOSCOPY
50-64,105,149,15,2019-03-08,NY,HIP REPLACEMENT
50-64,142,162,13,2019-03-08,NY,HYSTEROSCOPY
50-64,103,140,12,2019-03-08,NY,KNEE REPLACEMENT
50-64,97,132,10,2019-03-08,NY,MASTECTOMY
50-64,18,26,7,2019-03-08,NY,PROSTATECTOMY
65+,1,2,2,2019-03-08,NY,CABG
65+,1828,2320,65,2019-03-08,NY,CATARACT
65+,63,81,5,2019-03-08,NY,CHOLECYSTECTOMY
65+,568,614,17,2019-03-08,NY,CYSTOSCOPY
65+,107,151,12,2019-03-08,NY,HIP REPLACEMENT
65+,64,72,5,2019-03-08,NY,HYSTEROSCOPY
65+,190,273,15,2019-03-08,NY,KNEE REPLACEMENT
65+,89,116,7,2019-03-08,NY,MASTECTOMY
65+,18,23,5,2019-03-08,NY,PROSTATECTOMY
18-29,4,4,3,2019-03-15,NY,CATARACT
18-29,66,82,9,2019-03-15,NY,CHOLECYSTECTOMY
18-29,1,1,0,2019-03-15,NY,COSMETIC RECONSTRUCTION
18-29,41,45,7,2019-03-15,NY,CYSTOSCOPY
18-29,42,47,4,2019-03-15,NY,HYSTEROSCOPY
18-29,13,14,3,2019-03-15,NY,MASTECTOMY
30-39,9,12,4,2019-03-15,NY,CATARACT
30-39,92,111,13,2019-03-15,NY,CHOLECYSTECTOMY
30-39,59,64,6,2019-03-15,NY,CYSTOSCOPY
30-39,3,3,2,2019-03-15,NY,HIP REPLACEMENT
30-39,126,146,11,2019-03-15,NY,HYSTEROSCOPY
30-39,13,18,4,2019-03-15,NY,MASTECTOMY
40-49,51,66,8,2019-03-15,NY,CATARACT
40-49,83,97,11,2019-03-15,NY,CHOLECYSTECTOMY
40-49,2,2,2,2019-03-15,NY,COSMETIC RECONSTRUCTION
40-49,148,161,16,2019-03-15,NY,CYSTOSCOPY
40-49,12,17,3,2019-03-15,NY,HIP REPLACEMENT
40-49,203,224,15,2019-03-15,NY,HYSTEROSCOPY
40-49,7,12,3,2019-03-15,NY,KNEE REPLACEMENT
40-49,47,71,12,2019-03-15,NY,MASTECTOMY
40-49,1,1,1,2019-03-15,NY,PROSTATECTOMY
50-64,2,3,3,2019-03-15,NY,CABG
50-64,574,775,41,2019-03-15,NY,CATARACT
50-64,122,158,16,2019-03-15,NY,CHOLECYSTECTOMY
50-64,471,510,20,2019-03-15,NY,CYSTOSCOPY
50-64,74,103,12,2019-03-15,NY,HIP REPLACEMENT
50-64,198,219,18,2019-03-15,NY,HYSTEROSCOPY
50-64,89,123,15,2019-03-15,NY,KNEE REPLACEMENT
50-64,81,107,13,2019-03-15,NY,MASTECTOMY
50-64,23,32,7,2019-03-15,NY,PROSTATECTOMY
65+,2,2,1,2019-03-15,NY,CABG
65+,2028,2547,56,2019-03-15,NY,CATARACT
65+,80,101,8,2019-03-15,NY,CHOLECYSTECTOMY
65+,3,3,1,2019-03-15,NY,COSMETIC RECONSTRUCTION
65+,650,694,16,2019-03-15,NY,CYSTOSCOPY
65+,65,92,7,2019-03-15,NY,HIP REPLACEMENT
65+,37,41,6,2019-03-15,NY,HYSTEROSCOPY
65+,140,198,13,2019-03-15,NY,KNEE REPLACEMENT
65+,104,127,7,2019-03-15,NY,MASTECTOMY
65+,17,22,3,2019-03-15,NY,PROSTATECTOMY
18-29,1,2,1,2019-03-22,NY,CATARACT
18-29,62,81,9,2019-03-22,NY,CHOLECYSTECTOMY
18-29,25,25,4,2019-03-22,NY,CYSTOSCOPY
18-29,42,45,8,2019-03-22,NY,HYSTEROSCOPY
18-29,12,14,4,2019-03-22,NY,MASTECTOMY
30-39,13,17,4,2019-03-22,NY,CATARACT
30-39,79,99,9,2019-03-22,NY,CHOLECYSTECTOMY
30-39,66,71,7,2019-03-22,NY,CYSTOSCOPY
30-39,4,7,1,2019-03-22,NY,HIP REPLACEMENT
30-39,113,128,7,2019-03-22,NY,HYSTEROSCOPY
30-39,10,12,3,2019-03-22,NY,MASTECTOMY
40-49,41,52,8,2019-03-22,NY,CATARACT
40-49,61,82,8,2019-03-22,NY,CHOLECYSTECTOMY
40-49,111,118,13,2019-03-22,NY,CYSTOSCOPY
40-49,16,18,4,2019-03-22,NY,HIP REPLACEMENT
40-49,183,199,14,2019-03-22,NY,HYSTEROSCOPY
40-49,9,13,3,2019-03-22,NY,KNEE REPLACEMENT
40-49,38,52,6,2019-03-22,NY,MASTECTOMY
