age,patients,claims,physicians,week,state,elective
65+,103,112,5,2019-02-15,SC,CYSTOSCOPY
65+,21,36,5,2019-02-15,SC,HIP REPLACEMENT
65+,9,13,1,2019-02-15,SC,HYSTEROSCOPY
65+,61,97,7,2019-02-15,SC,KNEE REPLACEMENT
65+,23,32,2,2019-02-15,SC,MASTECTOMY
65+,5,5,2,2019-02-15,SC,PROSTATECTOMY
18-29,23,33,5,2019-02-22,SC,CHOLECYSTECTOMY
18-29,3,3,1,2019-02-22,SC,CYSTOSCOPY
18-29,1,4,2,2019-02-22,SC,HIP REPLACEMENT
18-29,8,12,2,2019-02-22,SC,HYSTEROSCOPY
30-39,1,1,1,2019-02-22,SC,CABG
30-39,21,37,6,2019-02-22,SC,CHOLECYSTECTOMY
30-39,1,1,1,2019-02-22,SC,CYSTOSCOPY
30-39,1,2,2,2019-02-22,SC,HIP REPLACEMENT
30-39,10,14,2,2019-02-22,SC,HYSTEROSCOPY
30-39,3,4,1,2019-02-22,SC,MASTECTOMY
40-49,6,7,3,2019-02-22,SC,CATARACT
40-49,17,23,3,2019-02-22,SC,CHOLECYSTECTOMY
40-49,12,12,2,2019-02-22,SC,CYSTOSCOPY
40-49,3,5,5,2019-02-22,SC,HIP REPLACEMENT
40-49,6,6,1,2019-02-22,SC,HYSTEROSCOPY
40-49,2,4,2,2019-02-22,SC,KNEE REPLACEMENT
40-49,7,10,2,2019-02-22,SC,MASTECTOMY
50-64,67,79,8,2019-02-22,SC,CATARACT
50-64,33,49,4,2019-02-22,SC,CHOLECYSTECTOMY
50-64,30,33,3,2019-02-22,SC,CYSTOSCOPY
50-64,15,23,3,2019-02-22,SC,HIP REPLACEMENT
50-64,9,13,5,2019-02-22,SC,HYSTEROSCOPY
50-64,32,61,6,2019-02-22,SC,KNEE REPLACEMENT
50-64,19,26,9,2019-02-22,SC,MASTECTOMY
50-64,7,9,3,2019-02-22,SC,PROSTATECTOMY
65+,1,1,1,2019-02-22,SC,CABG
65+,382,446,14,2019-02-22,SC,CATARACT
65+,31,50,3,2019-02-22,SC,CHOLECYSTECTOMY
65+,98,106,5,2019-02-22,SC,CYSTOSCOPY
65+,21,43,5,2019-02-22,SC,HIP REPLACEMENT
65+,5,5,2,2019-02-22,SC,HYSTEROSCOPY
65+,62,113,6,2019-02-22,SC,KNEE REPLACEMENT
65+,24,26,3,2019-02-22,SC,MASTECTOMY
65+,3,4,1,2019-02-22,SC,PROSTATECTOMY
18-29,17,29,4,2019-03-01,SC,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-01,SC,CYSTOSCOPY
18-29,2,4,4,2019-03-01,SC,HIP REPLACEMENT
18-29,5,8,5,2019-03-01,SC,HYSTEROSCOPY
18-29,1,1,1,2019-03-01,SC,MASTECTOMY
30-39,2,2,2,2019-03-01,SC,CATARACT
30-39,21,38,6,2019-03-01,SC,CHOLECYSTECTOMY
30-39,9,9,1,2019-03-01,SC,CYSTOSCOPY
30-39,1,2,2,2019-03-01,SC,HIP REPLACEMENT
30-39,20,24,4,2019-03-01,SC,HYSTEROSCOPY
30-39,3,3,1,2019-03-01,SC,MASTECTOMY
40-49,10,17,3,2019-03-01,SC,CATARACT
40-49,20,31,5,2019-03-01,SC,CHOLECYSTECTOMY
40-49,8,10,2,2019-03-01,SC,CYSTOSCOPY
40-49,1,2,2,2019-03-01,SC,HIP REPLACEMENT
40-49,14,16,2,2019-03-01,SC,HYSTEROSCOPY
40-49,4,7,3,2019-03-01,SC,KNEE REPLACEMENT
40-49,14,15,3,2019-03-01,SC,MASTECTOMY
50-64,83,96,10,2019-03-01,SC,CATARACT
50-64,22,32,3,2019-03-01,SC,CHOLECYSTECTOMY
50-64,25,25,6,2019-03-01,SC,CYSTOSCOPY
50-64,8,14,6,2019-03-01,SC,HIP REPLACEMENT
50-64,16,22,3,2019-03-01,SC,HYSTEROSCOPY
50-64,27,48,5,2019-03-01,SC,KNEE REPLACEMENT
50-64,21,32,5,2019-03-01,SC,MASTECTOMY
50-64,2,2,1,2019-03-01,SC,PROSTATECTOMY
65+,454,521,13,2019-03-01,SC,CATARACT
65+,21,29,2,2019-03-01,SC,CHOLECYSTECTOMY
65+,94,103,5,2019-03-01,SC,CYSTOSCOPY
65+,18,35,4,2019-03-01,SC,HIP REPLACEMENT
65+,7,8,1,2019-03-01,SC,HYSTEROSCOPY
65+,52,98,6,2019-03-01,SC,KNEE REPLACEMENT
65+,32,41,4,2019-03-01,SC,MASTECTOMY
65+,9,13,3,2019-03-01,SC,PROSTATECTOMY
18-29,17,31,5,2019-03-08,SC,CHOLECYSTECTOMY
18-29,5,6,1,2019-03-08,SC,CYSTOSCOPY
18-29,6,7,2,2019-03-08,SC,HYSTEROSCOPY
18-29,1,1,1,2019-03-08,SC,MASTECTOMY
30-39,1,1,1,2019-03-08,SC,CATARACT
30-39,18,27,4,2019-03-08,SC,CHOLECYSTECTOMY
30-39,5,5,1,2019-03-08,SC,CYSTOSCOPY
30-39,8,10,4,2019-03-08,SC,HYSTEROSCOPY
30-39,3,5,1,2019-03-08,SC,MASTECTOMY
40-49,5,8,5,2019-03-08,SC,CATARACT
40-49,21,38,4,2019-03-08,SC,CHOLECYSTECTOMY
40-49,5,5,1,2019-03-08,SC,CYSTOSCOPY
40-49,2,3,1,2019-03-08,SC,HIP REPLACEMENT
40-49,11,14,4,2019-03-08,SC,HYSTEROSCOPY
40-49,2,2,1,2019-03-08,SC,KNEE REPLACEMENT
40-49,6,9,3,2019-03-08,SC,MASTECTOMY
50-64,1,1,1,2019-03-08,SC,CABG
50-64,90,105,11,2019-03-08,SC,CATARACT
50-64,33,54,4,2019-03-08,SC,CHOLECYSTECTOMY
50-64,16,18,5,2019-03-08,SC,CYSTOSCOPY
50-64,17,33,6,2019-03-08,SC,HIP REPLACEMENT
50-64,4,5,1,2019-03-08,SC,HYSTEROSCOPY
50-64,32,62,6,2019-03-08,SC,KNEE REPLACEMENT
50-64,23,36,3,2019-03-08,SC,MASTECTOMY
50-64,9,10,2,2019-03-08,SC,PROSTATECTOMY
65+,1,2,2,2019-03-08,SC,CABG
65+,396,464,12,2019-03-08,SC,CATARACT
65+,25,36,3,2019-03-08,SC,CHOLECYSTECTOMY
65+,69,75,5,2019-03-08,SC,CYSTOSCOPY
65+,24,46,8,2019-03-08,SC,HIP REPLACEMENT
65+,11,14,3,2019-03-08,SC,HYSTEROSCOPY
65+,68,125,6,2019-03-08,SC,KNEE REPLACEMENT
65+,31,42,3,2019-03-08,SC,MASTECTOMY
65+,6,7,1,2019-03-08,SC,PROSTATECTOMY
18-29,16,27,4,2019-03-15,SC,CHOLECYSTECTOMY
18-29,2,2,2,2019-03-15,SC,CYSTOSCOPY
18-29,1,2,2,2019-03-15,SC,HIP REPLACEMENT
18-29,3,4,3,2019-03-15,SC,HYSTEROSCOPY
30-39,2,2,2,2019-03-15,SC,CATARACT
30-39,24,37,5,2019-03-15,SC,CHOLECYSTECTOMY
30-39,3,3,1,2019-03-15,SC,CYSTOSCOPY
30-39,9,13,3,2019-03-15,SC,HYSTEROSCOPY
40-49,4,5,2,2019-03-15,SC,CATARACT
40-49,15,23,5,2019-03-15,SC,CHOLECYSTECTOMY
40-49,14,18,2,2019-03-15,SC,CYSTOSCOPY
40-49,5,8,8,2019-03-15,SC,HIP REPLACEMENT
40-49,9,16,3,2019-03-15,SC,HYSTEROSCOPY
40-49,2,4,3,2019-03-15,SC,KNEE REPLACEMENT
40-49,2,2,1,2019-03-15,SC,MASTECTOMY
50-64,90,106,10,2019-03-15,SC,CATARACT
50-64,39,60,6,2019-03-15,SC,CHOLECYSTECTOMY
50-64,26,26,5,2019-03-15,SC,CYSTOSCOPY
50-64,8,13,3,2019-03-15,SC,HIP REPLACEMENT
50-64,18,24,4,2019-03-15,SC,HYSTEROSCOPY
50-64,14,26,6,2019-03-15,SC,KNEE REPLACEMENT
50-64,14,18,2,2019-03-15,SC,MASTECTOMY
50-64,2,3,1,2019-03-15,SC,PROSTATECTOMY
65+,417,475,14,2019-03-15,SC,CATARACT
65+,32,42,4,2019-03-15,SC,CHOLECYSTECTOMY
65+,91,98,5,2019-03-15,SC,CYSTOSCOPY
65+,15,30,6,2019-03-15,SC,HIP REPLACEMENT
65+,15,18,5,2019-03-15,SC,HYSTEROSCOPY
65+,40,66,4,2019-03-15,SC,KNEE REPLACEMENT
65+,34,45,5,2019-03-15,SC,MASTECTOMY
65+,1,1,1,2019-03-15,SC,PROSTATECTOMY
18-29,1,1,1,2019-03-22,SC,CATARACT
18-29,15,26,6,2019-03-22,SC,CHOLECYSTECTOMY
18-29,4,4,1,2019-03-22,SC,CYSTOSCOPY
18-29,2,8,2,2019-03-22,SC,HIP REPLACEMENT
18-29,6,9,2,2019-03-22,SC,HYSTEROSCOPY
18-29,3,4,1,2019-03-22,SC,MASTECTOMY
30-39,2,2,2,2019-03-22,SC,CATARACT
30-39,22,27,4,2019-03-22,SC,CHOLECYSTECTOMY
30-39,5,5,1,2019-03-22,SC,CYSTOSCOPY
30-39,1,2,2,2019-03-22,SC,HIP REPLACEMENT
30-39,7,10,2,2019-03-22,SC,HYSTEROSCOPY
30-39,2,4,2,2019-03-22,SC,MASTECTOMY
40-49,2,3,1,2019-03-22,SC,CATARACT
40-49,22,35,7,2019-03-22,SC,CHOLECYSTECTOMY
40-49,6,7,3,2019-03-22,SC,CYSTOSCOPY
40-49,3,5,4,2019-03-22,SC,HIP REPLACEMENT
40-49,11,17,2,2019-03-22,SC,HYSTEROSCOPY
40-49,2,4,2,2019-03-22,SC,KNEE REPLACEMENT
40-49,5,7,2,2019-03-22,SC,MASTECTOMY
50-64,92,106,10,2019-03-22,SC,CATARACT
50-64,32,45,5,2019-03-22,SC,CHOLECYSTECTOMY
50-64,37,43,4,2019-03-22,SC,CYSTOSCOPY
50-64,12,22,5,2019-03-22,SC,HIP REPLACEMENT
50-64,9,13,3,2019-03-22,SC,HYSTEROSCOPY
50-64,17,34,4,2019-03-22,SC,KNEE REPLACEMENT
50-64,22,34,3,2019-03-22,SC,MASTECTOMY
50-64,7,9,1,2019-03-22,SC,PROSTATECTOMY
65+,370,457,15,2019-03-22,SC,CATARACT
65+,40,59,4,2019-03-22,SC,CHOLECYSTECTOMY
65+,83,89,3,2019-03-22,SC,CYSTOSCOPY
65+,17,32,3,2019-03-22,SC,HIP REPLACEMENT
65+,10,11,2,2019-03-22,SC,HYSTEROSCOPY
65+,67,118,8,2019-03-22,SC,KNEE REPLACEMENT
65+,21,26,4,2019-03-22,SC,MASTECTOMY
65+,8,11,3,2019-03-22,SC,PROSTATECTOMY
18-29,24,29,7,2019-03-29,SC,CHOLECYSTECTOMY
18-29,3,3,1,2019-03-29,SC,CYSTOSCOPY
18-29,5,10,2,2019-03-29,SC,HYSTEROSCOPY
18-29,1,2,1,2019-03-29,SC,MASTECTOMY
30-39,4,5,3,2019-03-29,SC,CATARACT
30-39,16,26,5,2019-03-29,SC,CHOLECYSTECTOMY
30-39,2,2,1,2019-03-29,SC,CYSTOSCOPY
30-39,15,20,3,2019-03-29,SC,HYSTEROSCOPY
30-39,2,3,1,2019-03-29,SC,MASTECTOMY
40-49,5,8,5,2019-03-29,SC,CATARACT
40-49,12,19,4,2019-03-29,SC,CHOLECYSTECTOMY
40-49,7,7,2,2019-03-29,SC,CYSTOSCOPY
40-49,4,7,4,2019-03-29,SC,HIP REPLACEMENT
40-49,9,11,2,2019-03-29,SC,HYSTEROSCOPY
40-49,4,7,1,2019-03-29,SC,KNEE REPLACEMENT
40-49,7,11,8,2019-03-29,SC,MASTECTOMY
50-64,81,97,13,2019-03-29,SC,CATARACT
50-64,21,32,2,2019-03-29,SC,CHOLECYSTECTOMY
50-64,30,35,4,2019-03-29,SC,CYSTOSCOPY
50-64,15,35,4,2019-03-29,SC,HIP REPLACEMENT
50-64,20,24,3,2019-03-29,SC,HYSTEROSCOPY
50-64,17,37,3,2019-03-29,SC,KNEE REPLACEMENT
50-64,13,18,3,2019-03-29,SC,MASTECTOMY
50-64,2,3,1,2019-03-29,SC,PROSTATECTOMY
65+,394,469,12,2019-03-29,SC,CATARACT
65+,24,35,3,2019-03-29,SC,CHOLECYSTECTOMY
65+,95,113,5,2019-03-29,SC,CYSTOSCOPY
65+,19,36,9,2019-03-29,SC,HIP REPLACEMENT
65+,14,17,2,2019-03-29,SC,HYSTEROSCOPY
65+,45,71,5,2019-03-29,SC,KNEE REPLACEMENT
65+,27,33,6,2019-03-29,SC,MASTECTOMY
65+,3,3,1,2019-03-29,SC,PROSTATECTOMY
18-29,17,27,2,2019-04-05,SC,CHOLECYSTECTOMY
18-29,2,2,1,2019-04-05,SC,CYSTOSCOPY
18-29,6,7,1,2019-04-05,SC,HYSTEROSCOPY
18-29,4,4,1,2019-04-05,SC,MASTECTOMY
30-39,6,8,1,2019-04-05,SC,CATARACT
30-39,16,26,2,2019-04-05,SC,CHOLECYSTECTOMY
30-39,6,7,1,2019-04-05,SC,CYSTOSCOPY
30-39,16,18,1,2019-04-05,SC,HYSTEROSCOPY
30-39,2,2,1,2019-04-05,SC,MASTECTOMY
40-49,3,4,1,2019-04-05,SC,CATARACT
40-49,20,34,4,2019-04-05,SC,CHOLECYSTECTOMY
40-49,7,9,1,2019-04-05,SC,CYSTOSCOPY
40-49,9,11,3,2019-04-05,SC,HYSTEROSCOPY
40-49,1,1,1,2019-04-05,SC,KNEE REPLACEMENT
40-49,6,8,1,2019-04-05,SC,MASTECTOMY
50-64,78,92,7,2019-04-05,SC,CATARACT
50-64,33,53,4,2019-04-05,SC,CHOLECYSTECTOMY
50-64,22,23,3,2019-04-05,SC,CYSTOSCOPY
50-64,12,25,6,2019-04-05,SC,HIP REPLACEMENT
50-64,16,22,3,2019-04-05,SC,HYSTEROSCOPY
50-64,21,38,5,2019-04-05,SC,KNEE REPLACEMENT
50-64,18,26,4,2019-04-05,SC,MASTECTOMY
65+,413,483,11,2019-04-05,SC,CATARACT
