age,patients,claims,physicians,week,state,elective
40-49,3,3,1,2019-01-18,NM,CYSTOSCOPY
40-49,2,4,3,2019-01-18,NM,HIP REPLACEMENT
40-49,5,9,3,2019-01-18,NM,KNEE REPLACEMENT
40-49,5,5,1,2019-01-18,NM,MASTECTOMY
50-64,20,24,8,2019-01-18,NM,CATARACT
50-64,6,7,2,2019-01-18,NM,CHOLECYSTECTOMY
50-64,14,14,3,2019-01-18,NM,CYSTOSCOPY
50-64,5,7,2,2019-01-18,NM,HIP REPLACEMENT
50-64,2,2,2,2019-01-18,NM,HYSTEROSCOPY
50-64,7,10,3,2019-01-18,NM,KNEE REPLACEMENT
50-64,4,4,2,2019-01-18,NM,MASTECTOMY
65+,113,124,5,2019-01-18,NM,CATARACT
65+,8,8,1,2019-01-18,NM,CHOLECYSTECTOMY
65+,24,24,2,2019-01-18,NM,CYSTOSCOPY
65+,8,13,3,2019-01-18,NM,HIP REPLACEMENT
65+,2,2,2,2019-01-18,NM,HYSTEROSCOPY
65+,26,46,6,2019-01-18,NM,KNEE REPLACEMENT
65+,11,12,1,2019-01-18,NM,MASTECTOMY
65+,4,4,1,2019-01-18,NM,PROSTATECTOMY
18-29,2,2,1,2019-01-25,NM,CHOLECYSTECTOMY
18-29,1,1,1,2019-01-25,NM,CYSTOSCOPY
18-29,1,1,1,2019-01-25,NM,HYSTEROSCOPY
30-39,6,8,2,2019-01-25,NM,CHOLECYSTECTOMY
30-39,4,4,2,2019-01-25,NM,CYSTOSCOPY
30-39,5,6,1,2019-01-25,NM,HYSTEROSCOPY
40-49,2,2,0,2019-01-25,NM,CATARACT
40-49,8,10,4,2019-01-25,NM,CHOLECYSTECTOMY
40-49,2,2,1,2019-01-25,NM,CYSTOSCOPY
40-49,2,2,1,2019-01-25,NM,HYSTEROSCOPY
40-49,1,1,1,2019-01-25,NM,MASTECTOMY
50-64,21,26,4,2019-01-25,NM,CATARACT
50-64,6,8,2,2019-01-25,NM,CHOLECYSTECTOMY
50-64,16,17,2,2019-01-25,NM,CYSTOSCOPY
50-64,9,11,3,2019-01-25,NM,HIP REPLACEMENT
50-64,2,2,1,2019-01-25,NM,HYSTEROSCOPY
50-64,10,16,4,2019-01-25,NM,KNEE REPLACEMENT
50-64,5,5,1,2019-01-25,NM,MASTECTOMY
50-64,2,2,1,2019-01-25,NM,PROSTATECTOMY
65+,73,85,3,2019-01-25,NM,CATARACT
65+,8,11,2,2019-01-25,NM,CHOLECYSTECTOMY
65+,30,32,2,2019-01-25,NM,CYSTOSCOPY
65+,10,14,4,2019-01-25,NM,HIP REPLACEMENT
65+,2,2,1,2019-01-25,NM,HYSTEROSCOPY
65+,23,33,3,2019-01-25,NM,KNEE REPLACEMENT
65+,5,5,1,2019-01-25,NM,MASTECTOMY
65+,1,1,1,2019-01-25,NM,PROSTATECTOMY
18-29,9,12,2,2019-02-01,NM,CHOLECYSTECTOMY
30-39,1,1,0,2019-02-01,NM,CATARACT
30-39,7,8,2,2019-02-01,NM,CHOLECYSTECTOMY
30-39,4,5,1,2019-02-01,NM,CYSTOSCOPY
30-39,1,2,1,2019-02-01,NM,HIP REPLACEMENT
30-39,1,1,1,2019-02-01,NM,HYSTEROSCOPY
40-49,1,1,0,2019-02-01,NM,CATARACT
40-49,5,8,2,2019-02-01,NM,CHOLECYSTECTOMY
40-49,1,2,1,2019-02-01,NM,HIP REPLACEMENT
40-49,1,1,1,2019-02-01,NM,HYSTEROSCOPY
40-49,1,1,1,2019-02-01,NM,MASTECTOMY
50-64,25,35,5,2019-02-01,NM,CATARACT
50-64,12,13,2,2019-02-01,NM,CHOLECYSTECTOMY
50-64,14,14,5,2019-02-01,NM,CYSTOSCOPY
50-64,1,2,2,2019-02-01,NM,HIP REPLACEMENT
50-64,1,2,1,2019-02-01,NM,HYSTEROSCOPY
50-64,12,17,4,2019-02-01,NM,KNEE REPLACEMENT
50-64,3,5,1,2019-02-01,NM,MASTECTOMY
50-64,1,1,1,2019-02-01,NM,PROSTATECTOMY
65+,121,132,5,2019-02-01,NM,CATARACT
65+,12,16,2,2019-02-01,NM,CHOLECYSTECTOMY
65+,37,39,2,2019-02-01,NM,CYSTOSCOPY
65+,7,12,3,2019-02-01,NM,HIP REPLACEMENT
65+,2,2,1,2019-02-01,NM,HYSTEROSCOPY
65+,23,31,4,2019-02-01,NM,KNEE REPLACEMENT
65+,12,17,2,2019-02-01,NM,MASTECTOMY
65+,3,4,1,2019-02-01,NM,PROSTATECTOMY
18-29,1,1,1,2019-02-08,NM,CHOLECYSTECTOMY
18-29,1,1,1,2019-02-08,NM,MASTECTOMY
30-39,4,5,4,2019-02-08,NM,CHOLECYSTECTOMY
30-39,1,1,1,2019-02-08,NM,CYSTOSCOPY
30-39,2,3,0,2019-02-08,NM,HYSTEROSCOPY
30-39,1,1,1,2019-02-08,NM,MASTECTOMY
40-49,3,3,1,2019-02-08,NM,CATARACT
40-49,4,6,6,2019-02-08,NM,CHOLECYSTECTOMY
40-49,4,5,1,2019-02-08,NM,CYSTOSCOPY
40-49,1,1,1,2019-02-08,NM,HIP REPLACEMENT
40-49,2,2,1,2019-02-08,NM,HYSTEROSCOPY
40-49,2,2,1,2019-02-08,NM,MASTECTOMY
50-64,34,48,6,2019-02-08,NM,CATARACT
50-64,7,10,2,2019-02-08,NM,CHOLECYSTECTOMY
50-64,15,16,2,2019-02-08,NM,CYSTOSCOPY
50-64,4,4,2,2019-02-08,NM,HIP REPLACEMENT
50-64,12,25,3,2019-02-08,NM,KNEE REPLACEMENT
50-64,5,5,2,2019-02-08,NM,MASTECTOMY
65+,2,3,1,2019-02-08,NM,CABG
65+,107,118,4,2019-02-08,NM,CATARACT
65+,4,4,1,2019-02-08,NM,CHOLECYSTECTOMY
65+,31,31,2,2019-02-08,NM,CYSTOSCOPY
65+,7,12,2,2019-02-08,NM,HIP REPLACEMENT
65+,1,1,1,2019-02-08,NM,HYSTEROSCOPY
65+,21,33,4,2019-02-08,NM,KNEE REPLACEMENT
65+,5,6,1,2019-02-08,NM,MASTECTOMY
18-29,5,7,1,2019-02-15,NM,CHOLECYSTECTOMY
18-29,2,2,1,2019-02-15,NM,CYSTOSCOPY
18-29,1,1,1,2019-02-15,NM,KNEE REPLACEMENT
18-29,1,1,0,2019-02-15,NM,MASTECTOMY
30-39,1,1,0,2019-02-15,NM,CATARACT
30-39,2,3,2,2019-02-15,NM,CHOLECYSTECTOMY
30-39,2,2,1,2019-02-15,NM,CYSTOSCOPY
30-39,2,4,1,2019-02-15,NM,HYSTEROSCOPY
40-49,3,3,3,2019-02-15,NM,CHOLECYSTECTOMY
40-49,2,2,1,2019-02-15,NM,CYSTOSCOPY
40-49,1,1,1,2019-02-15,NM,KNEE REPLACEMENT
40-49,1,1,1,2019-02-15,NM,MASTECTOMY
50-64,40,50,5,2019-02-15,NM,CATARACT
50-64,5,6,1,2019-02-15,NM,CHOLECYSTECTOMY
50-64,6,7,3,2019-02-15,NM,CYSTOSCOPY
50-64,1,2,1,2019-02-15,NM,HIP REPLACEMENT
50-64,4,6,1,2019-02-15,NM,HYSTEROSCOPY
50-64,9,13,2,2019-02-15,NM,KNEE REPLACEMENT
50-64,1,1,1,2019-02-15,NM,MASTECTOMY
65+,112,132,5,2019-02-15,NM,CATARACT
65+,5,6,1,2019-02-15,NM,CHOLECYSTECTOMY
65+,20,21,2,2019-02-15,NM,CYSTOSCOPY
65+,5,8,4,2019-02-15,NM,HIP REPLACEMENT
65+,2,2,2,2019-02-15,NM,HYSTEROSCOPY
65+,18,31,3,2019-02-15,NM,KNEE REPLACEMENT
65+,13,19,3,2019-02-15,NM,MASTECTOMY
65+,1,4,2,2019-02-15,NM,PROSTATECTOMY
18-29,1,1,1,2019-02-22,NM,CHOLECYSTECTOMY
18-29,1,1,1,2019-02-22,NM,HYSTEROSCOPY
30-39,2,2,1,2019-02-22,NM,CATARACT
30-39,4,5,2,2019-02-22,NM,CHOLECYSTECTOMY
30-39,3,3,1,2019-02-22,NM,CYSTOSCOPY
30-39,6,6,1,2019-02-22,NM,HYSTEROSCOPY
30-39,1,1,1,2019-02-22,NM,MASTECTOMY
40-49,1,1,0,2019-02-22,NM,CATARACT
40-49,4,4,3,2019-02-22,NM,CHOLECYSTECTOMY
40-49,4,5,2,2019-02-22,NM,CYSTOSCOPY
40-49,2,3,3,2019-02-22,NM,KNEE REPLACEMENT
40-49,2,3,2,2019-02-22,NM,MASTECTOMY
50-64,18,21,2,2019-02-22,NM,CATARACT
50-64,7,11,3,2019-02-22,NM,CHOLECYSTECTOMY
50-64,15,17,3,2019-02-22,NM,CYSTOSCOPY
50-64,1,1,1,2019-02-22,NM,HIP REPLACEMENT
50-64,1,1,1,2019-02-22,NM,HYSTEROSCOPY
50-64,4,9,3,2019-02-22,NM,KNEE REPLACEMENT
50-64,3,3,1,2019-02-22,NM,MASTECTOMY
65+,1,2,2,2019-02-22,NM,CABG
65+,102,113,7,2019-02-22,NM,CATARACT
65+,8,9,1,2019-02-22,NM,CHOLECYSTECTOMY
65+,27,28,3,2019-02-22,NM,CYSTOSCOPY
65+,3,4,1,2019-02-22,NM,HIP REPLACEMENT
65+,1,1,1,2019-02-22,NM,HYSTEROSCOPY
65+,18,31,2,2019-02-22,NM,KNEE REPLACEMENT
65+,8,8,1,2019-02-22,NM,MASTECTOMY
65+,1,1,1,2019-02-22,NM,PROSTATECTOMY
18-29,3,3,1,2019-03-01,NM,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-01,NM,MASTECTOMY
30-39,1,2,1,2019-03-01,NM,CATARACT
30-39,4,6,2,2019-03-01,NM,CHOLECYSTECTOMY
30-39,2,2,1,2019-03-01,NM,CYSTOSCOPY
30-39,1,2,2,2019-03-01,NM,HIP REPLACEMENT
30-39,8,9,1,2019-03-01,NM,HYSTEROSCOPY
30-39,1,1,1,2019-03-01,NM,MASTECTOMY
40-49,8,8,2,2019-03-01,NM,CHOLECYSTECTOMY
40-49,5,5,2,2019-03-01,NM,CYSTOSCOPY
40-49,1,2,1,2019-03-01,NM,HYSTEROSCOPY
40-49,1,1,1,2019-03-01,NM,MASTECTOMY
50-64,31,39,5,2019-03-01,NM,CATARACT
50-64,11,13,2,2019-03-01,NM,CHOLECYSTECTOMY
50-64,12,15,2,2019-03-01,NM,CYSTOSCOPY
50-64,3,5,1,2019-03-01,NM,HYSTEROSCOPY
50-64,9,14,3,2019-03-01,NM,KNEE REPLACEMENT
50-64,5,5,3,2019-03-01,NM,MASTECTOMY
65+,114,126,4,2019-03-01,NM,CATARACT
65+,8,9,1,2019-03-01,NM,CHOLECYSTECTOMY
65+,22,23,2,2019-03-01,NM,CYSTOSCOPY
65+,5,8,2,2019-03-01,NM,HIP REPLACEMENT
65+,5,6,2,2019-03-01,NM,HYSTEROSCOPY
65+,17,28,3,2019-03-01,NM,KNEE REPLACEMENT
65+,10,11,1,2019-03-01,NM,MASTECTOMY
65+,1,1,1,2019-03-01,NM,PROSTATECTOMY
18-29,2,2,1,2019-03-08,NM,CHOLECYSTECTOMY
18-29,1,2,1,2019-03-08,NM,HIP REPLACEMENT
30-39,3,3,1,2019-03-08,NM,CHOLECYSTECTOMY
30-39,4,4,1,2019-03-08,NM,CYSTOSCOPY
30-39,1,2,2,2019-03-08,NM,KNEE REPLACEMENT
30-39,1,1,1,2019-03-08,NM,MASTECTOMY
40-49,1,3,2,2019-03-08,NM,CHOLECYSTECTOMY
40-49,4,4,1,2019-03-08,NM,CYSTOSCOPY
40-49,1,1,1,2019-03-08,NM,HIP REPLACEMENT
40-49,4,7,2,2019-03-08,NM,MASTECTOMY
50-64,29,33,2,2019-03-08,NM,CATARACT
50-64,7,8,4,2019-03-08,NM,CHOLECYSTECTOMY
50-64,8,10,3,2019-03-08,NM,CYSTOSCOPY
50-64,4,6,3,2019-03-08,NM,HIP REPLACEMENT
50-64,5,10,4,2019-03-08,NM,KNEE REPLACEMENT
50-64,4,8,3,2019-03-08,NM,MASTECTOMY
65+,121,137,5,2019-03-08,NM,CATARACT
65+,6,9,1,2019-03-08,NM,CHOLECYSTECTOMY
65+,33,38,2,2019-03-08,NM,CYSTOSCOPY
65+,2,4,2,2019-03-08,NM,HIP REPLACEMENT
65+,11,17,2,2019-03-08,NM,KNEE REPLACEMENT
65+,11,16,2,2019-03-08,NM,MASTECTOMY
18-29,5,7,2,2019-03-15,NM,CHOLECYSTECTOMY
18-29,3,4,1,2019-03-15,NM,CYSTOSCOPY
18-29,1,1,1,2019-03-15,NM,MASTECTOMY
30-39,4,4,0,2019-03-15,NM,CHOLECYSTECTOMY
30-39,4,5,1,2019-03-15,NM,CYSTOSCOPY
30-39,3,3,1,2019-03-15,NM,HYSTEROSCOPY
40-49,4,5,1,2019-03-15,NM,CATARACT
40-49,1,2,1,2019-03-15,NM,CHOLECYSTECTOMY
40-49,1,1,1,2019-03-15,NM,CYSTOSCOPY
40-49,3,5,1,2019-03-15,NM,MASTECTOMY
50-64,25,31,4,2019-03-15,NM,CATARACT
50-64,6,8,2,2019-03-15,NM,CHOLECYSTECTOMY
50-64,11,12,2,2019-03-15,NM,CYSTOSCOPY
50-64,1,2,2,2019-03-15,NM,HIP REPLACEMENT
50-64,2,2,1,2019-03-15,NM,HYSTEROSCOPY
50-64,6,10,3,2019-03-15,NM,KNEE REPLACEMENT
50-64,6,8,2,2019-03-15,NM,MASTECTOMY
65+,79,88,6,2019-03-15,NM,CATARACT
65+,5,6,2,2019-03-15,NM,CHOLECYSTECTOMY
65+,31,33,3,2019-03-15,NM,CYSTOSCOPY
65+,9,16,2,2019-03-15,NM,HIP REPLACEMENT
65+,2,2,1,2019-03-15,NM,HYSTEROSCOPY
65+,9,14,3,2019-03-15,NM,KNEE REPLACEMENT
65+,3,3,1,2019-03-15,NM,MASTECTOMY
65+,2,2,1,2019-03-15,NM,PROSTATECTOMY
18-29,1,1,1,2019-03-22,NM,CATARACT
18-29,2,2,1,2019-03-22,NM,CHOLECYSTECTOMY
18-29,1,1,0,2019-03-22,NM,CYSTOSCOPY
30-39,7,10,7,2019-03-22,NM,CHOLECYSTECTOMY
30-39,4,4,2,2019-03-22,NM,HYSTEROSCOPY
30-39,1,1,1,2019-03-22,NM,MASTECTOMY
40-49,2,3,1,2019-03-22,NM,CATARACT
40-49,5,5,2,2019-03-22,NM,CHOLECYSTECTOMY
40-49,3,3,3,2019-03-22,NM,CYSTOSCOPY
40-49,1,3,2,2019-03-22,NM,HYSTEROSCOPY
40-49,2,2,2,2019-03-22,NM,MASTECTOMY
50-64,18,25,5,2019-03-22,NM,CATARACT
50-64,3,5,2,2019-03-22,NM,CHOLECYSTECTOMY
50-64,9,10,1,2019-03-22,NM,CYSTOSCOPY
50-64,3,5,2,2019-03-22,NM,HIP REPLACEMENT
50-64,3,5,3,2019-03-22,NM,HYSTEROSCOPY
50-64,11,17,3,2019-03-22,NM,KNEE REPLACEMENT
50-64,7,8,1,2019-03-22,NM,MASTECTOMY
65+,88,101,4,2019-03-22,NM,CATARACT
65+,3,6,1,2019-03-22,NM,CHOLECYSTECTOMY
65+,31,32,2,2019-03-22,NM,CYSTOSCOPY
65+,3,4,1,2019-03-22,NM,HIP REPLACEMENT
65+,2,2,1,2019-03-22,NM,HYSTEROSCOPY
65+,20,33,5,2019-03-22,NM,KNEE REPLACEMENT
65+,2,2,2,2019-03-22,NM,MASTECTOMY
65+,2,4,1,2019-03-22,NM,PROSTATECTOMY
18-29,4,6,2,2019-03-29,NM,CHOLECYSTECTOMY
30-39,1,2,1,2019-03-29,NM,CATARACT
30-39,4,6,2,2019-03-29,NM,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-29,NM,KNEE REPLACEMENT
30-39,1,1,1,2019-03-29,NM,MASTECTOMY
40-49,1,1,0,2019-03-29,NM,CATARACT
40-49,4,5,1,2019-03-29,NM,CHOLECYSTECTOMY
40-49,2,2,2,2019-03-29,NM,CYSTOSCOPY
40-49,3,5,1,2019-03-29,NM,MASTECTOMY
50-64,23,29,6,2019-03-29,NM,CATARACT
50-64,6,6,6,2019-03-29,NM,CHOLECYSTECTOMY
50-64,7,7,2,2019-03-29,NM,CYSTOSCOPY
50-64,3,5,2,2019-03-29,NM,HIP REPLACEMENT
50-64,9,12,2,2019-03-29,NM,KNEE REPLACEMENT
50-64,9,12,3,2019-03-29,NM,MASTECTOMY
65+,1,1,1,2019-03-29,NM,CABG
65+,102,109,4,2019-03-29,NM,CATARACT
65+,5,6,1,2019-03-29,NM,CHOLECYSTECTOMY
65+,13,14,1,2019-03-29,NM,CYSTOSCOPY
65+,7,10,5,2019-03-29,NM,HIP REPLACEMENT
65+,16,23,3,2019-03-29,NM,KNEE REPLACEMENT
65+,11,16,2,2019-03-29,NM,MASTECTOMY
65+,3,3,1,2019-03-29,NM,PROSTATECTOMY
18-29,2,2,1,2019-04-05,NM,CYSTOSCOPY
18-29,2,3,1,2019-04-05,NM,HYSTEROSCOPY
30-39,7,7,1,2019-04-05,NM,CHOLECYSTECTOMY
30-39,3,4,1,2019-04-05,NM,CYSTOSCOPY
30-39,3,3,1,2019-04-05,NM,HYSTEROSCOPY
30-39,2,2,1,2019-04-05,NM,MASTECTOMY
40-49,5,7,2,2019-04-05,NM,CHOLECYSTECTOMY
40-49,5,6,2,2019-04-05,NM,CYSTOSCOPY
40-49,1,1,1,2019-04-05,NM,HYSTEROSCOPY
40-49,1,2,2,2019-04-05,NM,KNEE REPLACEMENT
40-49,1,1,1,2019-04-05,NM,MASTECTOMY
50-64,30,37,3,2019-04-05,NM,CATARACT
50-64,8,9,2,2019-04-05,NM,CHOLECYSTECTOMY
50-64,19,21,3,2019-04-05,NM,CYSTOSCOPY
50-64,1,1,0,2019-04-05,NM,HYSTEROSCOPY
50-64,9,16,4,2019-04-05,NM,KNEE REPLACEMENT
50-64,2,3,1,2019-04-05,NM,MASTECTOMY
50-64,2,5,3,2019-04-05,NM,PROSTATECTOMY
65+,99,108,5,2019-04-05,NM,CATARACT
65+,4,5,1,2019-04-05,NM,CHOLECYSTECTOMY
65+,21,23,2,2019-04-05,NM,CYSTOSCOPY
65+,5,9,4,2019-04-05,NM,HIP REPLACEMENT
65+,2,2,2,2019-04-05,NM,HYSTEROSCOPY
65+,24,37,2,2019-04-05,NM,KNEE REPLACEMENT
65+,3,5,1,2019-04-05,NM,MASTECTOMY
65+,1,1,1,2019-04-05,NM,PROSTATECTOMY
18-29,5,5,1,2019-04-12,NM,CHOLECYSTECTOMY
18-29,2,2,1,2019-04-12,NM,CYSTOSCOPY
18-29,1,1,0,2019-04-12,NM,MASTECTOMY
30-39,1,1,0,2019-04-12,NM,CATARACT
30-39,5,5,1,2019-04-12,NM,CHOLECYSTECTOMY
30-39,1,1,1,2019-04-12,NM,CYSTOSCOPY
30-39,2,2,1,2019-04-12,NM,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,NM,MASTECTOMY
40-49,1,1,1,2019-04-12,NM,CATARACT
40-49,3,4,3,2019-04-12,NM,CHOLECYSTECTOMY
40-49,3,3,1,2019-04-12,NM,CYSTOSCOPY
40-49,1,1,1,2019-04-12,NM,HIP REPLACEMENT
40-49,2,2,1,2019-04-12,NM,HYSTEROSCOPY
40-49,1,2,2,2019-04-12,NM,KNEE REPLACEMENT
40-49,1,2,0,2019-04-12,NM,MASTECTOMY
50-64,22,28,2,2019-04-12,NM,CATARACT
50-64,4,6,1,2019-04-12,NM,CHOLECYSTECTOMY
50-64,7,7,2,2019-04-12,NM,CYSTOSCOPY
50-64,2,3,3,2019-04-12,NM,HIP REPLACEMENT
50-64,3,3,3,2019-04-12,NM,HYSTEROSCOPY
50-64,10,14,6,2019-04-12,NM,KNEE REPLACEMENT
50-64,5,7,2,2019-04-12,NM,MASTECTOMY
50-64,1,1,1,2019-04-12,NM,PROSTATECTOMY
65+,114,123,5,2019-04-12,NM,CATARACT
65+,1,1,1,2019-04-12,NM,CHOLECYSTECTOMY
65+,38,41,3,2019-04-12,NM,CYSTOSCOPY
65+,6,8,4,2019-04-12,NM,HIP REPLACEMENT
65+,1,1,1,2019-04-12,NM,HYSTEROSCOPY
65+,18,30,4,2019-04-12,NM,KNEE REPLACEMENT
65+,6,10,1,2019-04-12,NM,MASTECTOMY
65+,2,2,1,2019-04-12,NM,PROSTATECTOMY
18-29,2,2,1,2019-04-19,NM,CATARACT
18-29,1,1,1,2019-04-19,NM,CHOLECYSTECTOMY
18-29,1,1,1,2019-04-19,NM,CYSTOSCOPY
18-29,2,2,1,2019-04-19,NM,HYSTEROSCOPY
30-39,5,6,1,2019-04-19,NM,CHOLECYSTECTOMY
30-39,1,1,1,2019-04-19,NM,MASTECTOMY
40-49,3,4,3,2019-04-19,NM,CHOLECYSTECTOMY
40-49,3,3,1,2019-04-19,NM,CYSTOSCOPY
40-49,1,2,2,2019-04-19,NM,HIP REPLACEMENT
40-49,1,3,3,2019-04-19,NM,MASTECTOMY
50-64,26,33,2,2019-04-19,NM,CATARACT
50-64,11,15,4,2019-04-19,NM,CHOLECYSTECTOMY
50-64,6,6,1,2019-04-19,NM,CYSTOSCOPY
50-64,1,2,1,2019-04-19,NM,HIP REPLACEMENT
50-64,3,3,3,2019-04-19,NM,HYSTEROSCOPY
50-64,7,11,5,2019-04-19,NM,KNEE REPLACEMENT
50-64,8,10,2,2019-04-19,NM,MASTECTOMY
65+,95,108,6,2019-04-19,NM,CATARACT
65+,8,10,2,2019-04-19,NM,CHOLECYSTECTOMY
65+,22,22,3,2019-04-19,NM,CYSTOSCOPY
65+,13,22,3,2019-04-19,NM,HIP REPLACEMENT
65+,1,2,1,2019-04-19,NM,HYSTEROSCOPY
65+,13,20,2,2019-04-19,NM,KNEE REPLACEMENT
65+,6,6,1,2019-04-19,NM,MASTECTOMY
65+,3,5,1,2019-04-19,NM,PROSTATECTOMY
18-29,4,5,3,2019-04-26,NM,CHOLECYSTECTOMY
18-29,1,1,1,2019-04-26,NM,HYSTEROSCOPY
30-39,2,2,1,2019-04-26,NM,CHOLECYSTECTOMY
30-39,1,1,1,2019-04-26,NM,CYSTOSCOPY
30-39,1,2,2,2019-04-26,NM,HIP REPLACEMENT
30-39,5,6,1,2019-04-26,NM,HYSTEROSCOPY
30-39,2,2,1,2019-04-26,NM,MASTECTOMY
40-49,3,4,1,2019-04-26,NM,CATARACT
40-49,5,8,6,2019-04-26,NM,CHOLECYSTECTOMY
40-49,3,3,1,2019-04-26,NM,CYSTOSCOPY
40-49,1,1,1,2019-04-26,NM,HYSTEROSCOPY
40-49,3,3,2,2019-04-26,NM,MASTECTOMY
50-64,19,23,3,2019-04-26,NM,CATARACT
50-64,6,6,1,2019-04-26,NM,CHOLECYSTECTOMY
50-64,8,10,2,2019-04-26,NM,CYSTOSCOPY
50-64,1,2,2,2019-04-26,NM,HIP REPLACEMENT
50-64,2,2,2,2019-04-26,NM,HYSTEROSCOPY
50-64,12,17,4,2019-04-26,NM,KNEE REPLACEMENT
50-64,4,5,1,2019-04-26,NM,MASTECTOMY
50-64,1,2,1,2019-04-26,NM,PROSTATECTOMY
65+,105,118,5,2019-04-26,NM,CATARACT
65+,6,6,1,2019-04-26,NM,CHOLECYSTECTOMY
65+,23,23,2,2019-04-26,NM,CYSTOSCOPY
65+,6,11,3,2019-04-26,NM,HIP REPLACEMENT
65+,2,3,1,2019-04-26,NM,HYSTEROSCOPY
65+,22,32,3,2019-04-26,NM,KNEE REPLACEMENT
65+,7,10,1,2019-04-26,NM,MASTECTOMY
65+,1,1,1,2019-04-26,NM,PROSTATECTOMY
18-29,4,5,1,2019-05-03,NM,CHOLECYSTECTOMY
18-29,2,3,1,2019-05-03,NM,CYSTOSCOPY
30-39,2,2,2,2019-05-03,NM,CATARACT
30-39,4,8,2,2019-05-03,NM,CHOLECYSTECTOMY
30-39,2,2,2,2019-05-03,NM,CYSTOSCOPY
30-39,1,1,0,2019-05-03,NM,HYSTEROSCOPY
30-39,2,2,2,2019-05-03,NM,MASTECTOMY
40-49,4,4,1,2019-05-03,NM,CATARACT
40-49,4,5,1,2019-05-03,NM,CHOLECYSTECTOMY
40-49,3,3,1,2019-05-03,NM,CYSTOSCOPY
40-49,3,3,1,2019-05-03,NM,HYSTEROSCOPY
40-49,1,2,1,2019-05-03,NM,KNEE REPLACEMENT
40-49,2,3,2,2019-05-03,NM,MASTECTOMY
50-64,30,38,3,2019-05-03,NM,CATARACT
50-64,6,11,4,2019-05-03,NM,CHOLECYSTECTOMY
50-64,19,23,3,2019-05-03,NM,CYSTOSCOPY
50-64,6,10,4,2019-05-03,NM,HIP REPLACEMENT
50-64,2,2,2,2019-05-03,NM,HYSTEROSCOPY
50-64,8,13,2,2019-05-03,NM,KNEE REPLACEMENT
50-64,3,3,1,2019-05-03,NM,MASTECTOMY
