age,patients,claims,physicians,week,state,elective
50-64,2,2,2,2019-01-11,MS,HYSTEROSCOPY
50-64,16,19,3,2019-01-11,MS,KNEE REPLACEMENT
50-64,9,10,3,2019-01-11,MS,MASTECTOMY
50-64,3,3,1,2019-01-11,MS,PROSTATECTOMY
65+,156,209,8,2019-01-11,MS,CATARACT
65+,10,13,2,2019-01-11,MS,CHOLECYSTECTOMY
65+,70,94,5,2019-01-11,MS,CYSTOSCOPY
65+,5,8,2,2019-01-11,MS,HIP REPLACEMENT
65+,1,1,1,2019-01-11,MS,HYSTEROSCOPY
65+,25,32,2,2019-01-11,MS,KNEE REPLACEMENT
65+,4,6,1,2019-01-11,MS,MASTECTOMY
65+,7,9,2,2019-01-11,MS,PROSTATECTOMY
18-29,1,1,0,2019-01-18,MS,CATARACT
18-29,8,9,4,2019-01-18,MS,CHOLECYSTECTOMY
18-29,2,2,2,2019-01-18,MS,CYSTOSCOPY
18-29,2,2,1,2019-01-18,MS,HYSTEROSCOPY
30-39,6,10,3,2019-01-18,MS,CHOLECYSTECTOMY
30-39,5,5,2,2019-01-18,MS,CYSTOSCOPY
30-39,11,12,3,2019-01-18,MS,HYSTEROSCOPY
30-39,1,1,1,2019-01-18,MS,KNEE REPLACEMENT
40-49,7,7,1,2019-01-18,MS,CATARACT
40-49,15,16,4,2019-01-18,MS,CHOLECYSTECTOMY
40-49,14,15,2,2019-01-18,MS,CYSTOSCOPY
40-49,1,1,1,2019-01-18,MS,HIP REPLACEMENT
40-49,5,5,1,2019-01-18,MS,HYSTEROSCOPY
40-49,4,5,2,2019-01-18,MS,KNEE REPLACEMENT
40-49,3,4,2,2019-01-18,MS,MASTECTOMY
50-64,1,1,1,2019-01-18,MS,CABG
50-64,34,47,3,2019-01-18,MS,CATARACT
50-64,15,19,5,2019-01-18,MS,CHOLECYSTECTOMY
50-64,32,36,3,2019-01-18,MS,CYSTOSCOPY
50-64,9,14,4,2019-01-18,MS,HIP REPLACEMENT
50-64,9,11,3,2019-01-18,MS,HYSTEROSCOPY
50-64,18,26,7,2019-01-18,MS,KNEE REPLACEMENT
50-64,6,6,3,2019-01-18,MS,MASTECTOMY
50-64,2,5,1,2019-01-18,MS,PROSTATECTOMY
65+,2,2,1,2019-01-18,MS,CABG
65+,142,205,6,2019-01-18,MS,CATARACT
65+,16,22,2,2019-01-18,MS,CHOLECYSTECTOMY
65+,79,101,5,2019-01-18,MS,CYSTOSCOPY
65+,8,10,3,2019-01-18,MS,HIP REPLACEMENT
65+,2,2,1,2019-01-18,MS,HYSTEROSCOPY
65+,17,21,3,2019-01-18,MS,KNEE REPLACEMENT
65+,7,10,1,2019-01-18,MS,MASTECTOMY
65+,7,11,1,2019-01-18,MS,PROSTATECTOMY
18-29,8,12,4,2019-01-25,MS,CHOLECYSTECTOMY
18-29,2,3,1,2019-01-25,MS,HYSTEROSCOPY
30-39,1,2,1,2019-01-25,MS,CATARACT
30-39,8,10,9,2019-01-25,MS,CHOLECYSTECTOMY
30-39,7,7,3,2019-01-25,MS,CYSTOSCOPY
30-39,1,1,1,2019-01-25,MS,HIP REPLACEMENT
30-39,6,6,3,2019-01-25,MS,HYSTEROSCOPY
30-39,1,1,1,2019-01-25,MS,MASTECTOMY
40-49,4,4,1,2019-01-25,MS,CATARACT
40-49,12,15,3,2019-01-25,MS,CHOLECYSTECTOMY
40-49,5,8,1,2019-01-25,MS,CYSTOSCOPY
40-49,5,5,1,2019-01-25,MS,HYSTEROSCOPY
40-49,1,1,1,2019-01-25,MS,KNEE REPLACEMENT
40-49,5,5,4,2019-01-25,MS,MASTECTOMY
50-64,44,56,6,2019-01-25,MS,CATARACT
50-64,20,29,4,2019-01-25,MS,CHOLECYSTECTOMY
50-64,22,24,3,2019-01-25,MS,CYSTOSCOPY
50-64,7,9,8,2019-01-25,MS,HIP REPLACEMENT
50-64,6,8,2,2019-01-25,MS,HYSTEROSCOPY
50-64,7,9,3,2019-01-25,MS,KNEE REPLACEMENT
50-64,2,3,1,2019-01-25,MS,MASTECTOMY
50-64,4,5,1,2019-01-25,MS,PROSTATECTOMY
65+,149,215,6,2019-01-25,MS,CATARACT
65+,6,7,1,2019-01-25,MS,CHOLECYSTECTOMY
65+,71,92,4,2019-01-25,MS,CYSTOSCOPY
65+,5,8,2,2019-01-25,MS,HIP REPLACEMENT
65+,8,9,4,2019-01-25,MS,HYSTEROSCOPY
65+,21,27,3,2019-01-25,MS,KNEE REPLACEMENT
65+,8,10,3,2019-01-25,MS,MASTECTOMY
65+,6,7,2,2019-01-25,MS,PROSTATECTOMY
18-29,1,1,1,2019-02-01,MS,CATARACT
18-29,9,10,4,2019-02-01,MS,CHOLECYSTECTOMY
18-29,4,4,4,2019-02-01,MS,CYSTOSCOPY
18-29,1,1,1,2019-02-01,MS,HYSTEROSCOPY
30-39,1,2,1,2019-02-01,MS,CATARACT
30-39,13,17,5,2019-02-01,MS,CHOLECYSTECTOMY
30-39,5,6,2,2019-02-01,MS,CYSTOSCOPY
30-39,8,9,3,2019-02-01,MS,HYSTEROSCOPY
40-49,1,1,1,2019-02-01,MS,CATARACT
40-49,12,16,3,2019-02-01,MS,CHOLECYSTECTOMY
40-49,10,11,2,2019-02-01,MS,CYSTOSCOPY
40-49,1,1,1,2019-02-01,MS,HIP REPLACEMENT
40-49,3,3,1,2019-02-01,MS,KNEE REPLACEMENT
40-49,2,2,2,2019-02-01,MS,MASTECTOMY
40-49,1,1,1,2019-02-01,MS,PROSTATECTOMY
50-64,42,56,6,2019-02-01,MS,CATARACT
50-64,27,34,4,2019-02-01,MS,CHOLECYSTECTOMY
50-64,25,28,9,2019-02-01,MS,CYSTOSCOPY
50-64,5,8,2,2019-02-01,MS,HIP REPLACEMENT
50-64,10,10,2,2019-02-01,MS,HYSTEROSCOPY
50-64,10,12,2,2019-02-01,MS,KNEE REPLACEMENT
50-64,3,3,1,2019-02-01,MS,MASTECTOMY
50-64,5,6,1,2019-02-01,MS,PROSTATECTOMY
65+,136,188,4,2019-02-01,MS,CATARACT
65+,12,13,1,2019-02-01,MS,CHOLECYSTECTOMY
65+,63,84,4,2019-02-01,MS,CYSTOSCOPY
65+,10,16,4,2019-02-01,MS,HIP REPLACEMENT
65+,2,3,1,2019-02-01,MS,HYSTEROSCOPY
65+,19,22,2,2019-02-01,MS,KNEE REPLACEMENT
65+,2,2,1,2019-02-01,MS,MASTECTOMY
65+,1,1,1,2019-02-01,MS,PROSTATECTOMY
18-29,15,20,3,2019-02-08,MS,CHOLECYSTECTOMY
18-29,2,2,0,2019-02-08,MS,HYSTEROSCOPY
30-39,2,4,2,2019-02-08,MS,CATARACT
30-39,10,11,5,2019-02-08,MS,CHOLECYSTECTOMY
30-39,3,3,0,2019-02-08,MS,CYSTOSCOPY
30-39,4,4,4,2019-02-08,MS,HYSTEROSCOPY
40-49,3,3,1,2019-02-08,MS,CATARACT
40-49,4,5,2,2019-02-08,MS,CHOLECYSTECTOMY
40-49,9,12,1,2019-02-08,MS,CYSTOSCOPY
40-49,5,6,2,2019-02-08,MS,HYSTEROSCOPY
40-49,2,2,2,2019-02-08,MS,MASTECTOMY
50-64,49,73,4,2019-02-08,MS,CATARACT
50-64,13,19,4,2019-02-08,MS,CHOLECYSTECTOMY
50-64,23,28,2,2019-02-08,MS,CYSTOSCOPY
50-64,6,10,4,2019-02-08,MS,HIP REPLACEMENT
50-64,5,5,1,2019-02-08,MS,HYSTEROSCOPY
50-64,13,18,3,2019-02-08,MS,KNEE REPLACEMENT
50-64,4,5,1,2019-02-08,MS,MASTECTOMY
50-64,2,2,1,2019-02-08,MS,PROSTATECTOMY
65+,1,2,2,2019-02-08,MS,CABG
65+,130,177,5,2019-02-08,MS,CATARACT
65+,12,14,1,2019-02-08,MS,CHOLECYSTECTOMY
65+,62,86,4,2019-02-08,MS,CYSTOSCOPY
65+,3,5,2,2019-02-08,MS,HIP REPLACEMENT
65+,3,4,1,2019-02-08,MS,HYSTEROSCOPY
65+,16,24,3,2019-02-08,MS,KNEE REPLACEMENT
65+,7,7,3,2019-02-08,MS,MASTECTOMY
65+,5,8,3,2019-02-08,MS,PROSTATECTOMY
18-29,10,13,3,2019-02-15,MS,CHOLECYSTECTOMY
18-29,3,3,1,2019-02-15,MS,CYSTOSCOPY
30-39,1,2,1,2019-02-15,MS,CATARACT
30-39,6,8,3,2019-02-15,MS,CHOLECYSTECTOMY
30-39,6,6,1,2019-02-15,MS,CYSTOSCOPY
30-39,4,5,2,2019-02-15,MS,HYSTEROSCOPY
40-49,9,11,3,2019-02-15,MS,CHOLECYSTECTOMY
40-49,12,16,4,2019-02-15,MS,CYSTOSCOPY
40-49,1,2,2,2019-02-15,MS,HIP REPLACEMENT
40-49,2,2,2,2019-02-15,MS,HYSTEROSCOPY
40-49,2,2,1,2019-02-15,MS,MASTECTOMY
40-49,1,1,1,2019-02-15,MS,PROSTATECTOMY
50-64,50,69,6,2019-02-15,MS,CATARACT
50-64,13,18,3,2019-02-15,MS,CHOLECYSTECTOMY
50-64,39,45,3,2019-02-15,MS,CYSTOSCOPY
50-64,10,14,2,2019-02-15,MS,HIP REPLACEMENT
50-64,13,17,3,2019-02-15,MS,HYSTEROSCOPY
50-64,6,6,2,2019-02-15,MS,KNEE REPLACEMENT
50-64,6,7,1,2019-02-15,MS,MASTECTOMY
50-64,5,5,2,2019-02-15,MS,PROSTATECTOMY
65+,133,196,5,2019-02-15,MS,CATARACT
65+,18,20,4,2019-02-15,MS,CHOLECYSTECTOMY
65+,67,85,4,2019-02-15,MS,CYSTOSCOPY
65+,4,5,1,2019-02-15,MS,HIP REPLACEMENT
65+,1,1,1,2019-02-15,MS,HYSTEROSCOPY
65+,19,22,2,2019-02-15,MS,KNEE REPLACEMENT
65+,6,7,1,2019-02-15,MS,MASTECTOMY
65+,2,2,1,2019-02-15,MS,PROSTATECTOMY
18-29,7,7,3,2019-02-22,MS,CHOLECYSTECTOMY
18-29,2,2,1,2019-02-22,MS,CYSTOSCOPY
18-29,4,6,2,2019-02-22,MS,HYSTEROSCOPY
30-39,1,1,1,2019-02-22,MS,CATARACT
30-39,6,8,2,2019-02-22,MS,CHOLECYSTECTOMY
30-39,2,2,2,2019-02-22,MS,CYSTOSCOPY
30-39,1,2,1,2019-02-22,MS,HIP REPLACEMENT
30-39,6,10,3,2019-02-22,MS,HYSTEROSCOPY
40-49,3,3,1,2019-02-22,MS,CATARACT
40-49,15,20,3,2019-02-22,MS,CHOLECYSTECTOMY
40-49,4,4,4,2019-02-22,MS,CYSTOSCOPY
40-49,5,5,2,2019-02-22,MS,HYSTEROSCOPY
40-49,1,2,2,2019-02-22,MS,KNEE REPLACEMENT
40-49,1,1,1,2019-02-22,MS,MASTECTOMY
40-49,1,1,0,2019-02-22,MS,PROSTATECTOMY
50-64,1,1,1,2019-02-22,MS,CABG
50-64,53,78,4,2019-02-22,MS,CATARACT
50-64,12,16,2,2019-02-22,MS,CHOLECYSTECTOMY
50-64,29,34,4,2019-02-22,MS,CYSTOSCOPY
50-64,7,10,9,2019-02-22,MS,HIP REPLACEMENT
50-64,3,4,1,2019-02-22,MS,HYSTEROSCOPY
50-64,10,13,2,2019-02-22,MS,KNEE REPLACEMENT
50-64,7,8,3,2019-02-22,MS,MASTECTOMY
50-64,5,5,2,2019-02-22,MS,PROSTATECTOMY
65+,1,1,1,2019-02-22,MS,CABG
65+,125,178,5,2019-02-22,MS,CATARACT
65+,16,22,2,2019-02-22,MS,CHOLECYSTECTOMY
65+,58,75,4,2019-02-22,MS,CYSTOSCOPY
65+,4,6,5,2019-02-22,MS,HIP REPLACEMENT
65+,3,4,1,2019-02-22,MS,HYSTEROSCOPY
65+,18,27,3,2019-02-22,MS,KNEE REPLACEMENT
65+,4,5,2,2019-02-22,MS,MASTECTOMY
65+,3,5,1,2019-02-22,MS,PROSTATECTOMY
18-29,5,10,2,2019-03-01,MS,CHOLECYSTECTOMY
18-29,3,3,3,2019-03-01,MS,CYSTOSCOPY
18-29,3,3,1,2019-03-01,MS,HYSTEROSCOPY
18-29,1,2,1,2019-03-01,MS,MASTECTOMY
30-39,1,2,1,2019-03-01,MS,CATARACT
30-39,8,10,2,2019-03-01,MS,CHOLECYSTECTOMY
30-39,1,2,1,2019-03-01,MS,CYSTOSCOPY
30-39,8,9,3,2019-03-01,MS,HYSTEROSCOPY
40-49,6,9,3,2019-03-01,MS,CHOLECYSTECTOMY
40-49,2,2,1,2019-03-01,MS,CYSTOSCOPY
40-49,2,3,1,2019-03-01,MS,HIP REPLACEMENT
40-49,4,5,2,2019-03-01,MS,HYSTEROSCOPY
40-49,2,2,1,2019-03-01,MS,KNEE REPLACEMENT
40-49,3,3,0,2019-03-01,MS,MASTECTOMY
40-49,1,1,1,2019-03-01,MS,PROSTATECTOMY
50-64,49,74,7,2019-03-01,MS,CATARACT
50-64,20,23,4,2019-03-01,MS,CHOLECYSTECTOMY
50-64,19,20,2,2019-03-01,MS,CYSTOSCOPY
50-64,3,6,2,2019-03-01,MS,HIP REPLACEMENT
50-64,1,1,1,2019-03-01,MS,HYSTEROSCOPY
50-64,14,19,3,2019-03-01,MS,KNEE REPLACEMENT
50-64,7,7,2,2019-03-01,MS,MASTECTOMY
50-64,7,8,2,2019-03-01,MS,PROSTATECTOMY
65+,2,3,3,2019-03-01,MS,CABG
65+,144,202,5,2019-03-01,MS,CATARACT
65+,16,19,2,2019-03-01,MS,CHOLECYSTECTOMY
65+,66,85,3,2019-03-01,MS,CYSTOSCOPY
65+,7,9,2,2019-03-01,MS,HIP REPLACEMENT
65+,2,2,2,2019-03-01,MS,HYSTEROSCOPY
65+,16,22,2,2019-03-01,MS,KNEE REPLACEMENT
65+,10,10,2,2019-03-01,MS,MASTECTOMY
65+,2,4,3,2019-03-01,MS,PROSTATECTOMY
18-29,9,12,8,2019-03-08,MS,CHOLECYSTECTOMY
18-29,1,1,1,2019-03-08,MS,CYSTOSCOPY
18-29,8,8,1,2019-03-08,MS,HYSTEROSCOPY
30-39,1,1,0,2019-03-08,MS,CATARACT
30-39,9,9,2,2019-03-08,MS,CHOLECYSTECTOMY
30-39,4,5,2,2019-03-08,MS,CYSTOSCOPY
30-39,1,1,1,2019-03-08,MS,HIP REPLACEMENT
30-39,7,8,7,2019-03-08,MS,HYSTEROSCOPY
30-39,1,1,1,2019-03-08,MS,MASTECTOMY
40-49,12,16,4,2019-03-08,MS,CHOLECYSTECTOMY
40-49,5,5,2,2019-03-08,MS,CYSTOSCOPY
40-49,1,2,1,2019-03-08,MS,HIP REPLACEMENT
40-49,4,5,4,2019-03-08,MS,HYSTEROSCOPY
40-49,3,3,3,2019-03-08,MS,MASTECTOMY
50-64,27,39,6,2019-03-08,MS,CATARACT
50-64,13,20,2,2019-03-08,MS,CHOLECYSTECTOMY
50-64,28,32,3,2019-03-08,MS,CYSTOSCOPY
50-64,2,4,3,2019-03-08,MS,HIP REPLACEMENT
50-64,9,10,2,2019-03-08,MS,HYSTEROSCOPY
50-64,11,16,3,2019-03-08,MS,KNEE REPLACEMENT
50-64,5,5,1,2019-03-08,MS,MASTECTOMY
50-64,2,4,3,2019-03-08,MS,PROSTATECTOMY
65+,120,180,5,2019-03-08,MS,CATARACT
65+,18,20,2,2019-03-08,MS,CHOLECYSTECTOMY
65+,55,72,4,2019-03-08,MS,CYSTOSCOPY
65+,3,5,2,2019-03-08,MS,HIP REPLACEMENT
65+,2,2,1,2019-03-08,MS,HYSTEROSCOPY
65+,11,14,2,2019-03-08,MS,KNEE REPLACEMENT
65+,10,11,1,2019-03-08,MS,MASTECTOMY
65+,5,5,2,2019-03-08,MS,PROSTATECTOMY
18-29,9,10,4,2019-03-15,MS,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-15,MS,CYSTOSCOPY
18-29,6,7,6,2019-03-15,MS,HYSTEROSCOPY
30-39,4,4,4,2019-03-15,MS,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-15,MS,CYSTOSCOPY
30-39,5,6,2,2019-03-15,MS,HYSTEROSCOPY
40-49,5,5,5,2019-03-15,MS,CHOLECYSTECTOMY
40-49,6,6,1,2019-03-15,MS,CYSTOSCOPY
40-49,1,1,0,2019-03-15,MS,HIP REPLACEMENT
40-49,1,1,1,2019-03-15,MS,HYSTEROSCOPY
40-49,1,1,1,2019-03-15,MS,KNEE REPLACEMENT
50-64,49,73,6,2019-03-15,MS,CATARACT
50-64,2,2,2,2019-03-15,MS,CHOLECYSTECTOMY
50-64,24,26,3,2019-03-15,MS,CYSTOSCOPY
50-64,2,4,4,2019-03-15,MS,HIP REPLACEMENT
50-64,5,5,4,2019-03-15,MS,HYSTEROSCOPY
50-64,7,8,3,2019-03-15,MS,KNEE REPLACEMENT
50-64,7,9,2,2019-03-15,MS,MASTECTOMY
50-64,2,2,2,2019-03-15,MS,PROSTATECTOMY
65+,108,157,4,2019-03-15,MS,CATARACT
65+,4,5,1,2019-03-15,MS,CHOLECYSTECTOMY
65+,48,66,3,2019-03-15,MS,CYSTOSCOPY
65+,4,7,3,2019-03-15,MS,HIP REPLACEMENT
65+,3,3,1,2019-03-15,MS,HYSTEROSCOPY
65+,13,17,2,2019-03-15,MS,KNEE REPLACEMENT
65+,7,8,2,2019-03-15,MS,MASTECTOMY
65+,1,1,1,2019-03-15,MS,PROSTATECTOMY
18-29,5,7,6,2019-03-22,MS,CHOLECYSTECTOMY
18-29,5,5,1,2019-03-22,MS,HYSTEROSCOPY
18-29,1,1,1,2019-03-22,MS,MASTECTOMY
30-39,2,2,2,2019-03-22,MS,CATARACT
30-39,6,9,2,2019-03-22,MS,CHOLECYSTECTOMY
30-39,5,5,1,2019-03-22,MS,CYSTOSCOPY
30-39,1,2,2,2019-03-22,MS,HIP REPLACEMENT
30-39,8,9,2,2019-03-22,MS,HYSTEROSCOPY
30-39,1,2,2,2019-03-22,MS,MASTECTOMY
40-49,4,6,4,2019-03-22,MS,CATARACT
40-49,9,13,8,2019-03-22,MS,CHOLECYSTECTOMY
40-49,7,8,2,2019-03-22,MS,CYSTOSCOPY
40-49,2,3,2,2019-03-22,MS,HYSTEROSCOPY
40-49,1,1,1,2019-03-22,MS,KNEE REPLACEMENT
50-64,44,59,5,2019-03-22,MS,CATARACT
50-64,18,22,3,2019-03-22,MS,CHOLECYSTECTOMY
50-64,23,27,3,2019-03-22,MS,CYSTOSCOPY
50-64,5,8,4,2019-03-22,MS,HIP REPLACEMENT
50-64,5,6,2,2019-03-22,MS,HYSTEROSCOPY
50-64,12,22,5,2019-03-22,MS,KNEE REPLACEMENT
50-64,2,2,1,2019-03-22,MS,MASTECTOMY
50-64,6,9,2,2019-03-22,MS,PROSTATECTOMY
65+,130,194,6,2019-03-22,MS,CATARACT
65+,8,9,1,2019-03-22,MS,CHOLECYSTECTOMY
65+,53,63,4,2019-03-22,MS,CYSTOSCOPY
65+,5,7,2,2019-03-22,MS,HIP REPLACEMENT
65+,5,5,1,2019-03-22,MS,HYSTEROSCOPY
65+,15,17,2,2019-03-22,MS,KNEE REPLACEMENT
65+,3,4,1,2019-03-22,MS,MASTECTOMY
65+,5,6,1,2019-03-22,MS,PROSTATECTOMY
18-29,7,14,2,2019-03-29,MS,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-29,MS,CYSTOSCOPY
18-29,3,4,3,2019-03-29,MS,HYSTEROSCOPY
30-39,1,2,1,2019-03-29,MS,CATARACT
30-39,4,5,4,2019-03-29,MS,CHOLECYSTECTOMY
30-39,1,1,1,2019-03-29,MS,CYSTOSCOPY
30-39,5,5,2,2019-03-29,MS,HYSTEROSCOPY
40-49,7,10,5,2019-03-29,MS,CATARACT
40-49,8,11,4,2019-03-29,MS,CHOLECYSTECTOMY
40-49,12,15,2,2019-03-29,MS,CYSTOSCOPY
40-49,5,6,2,2019-03-29,MS,HYSTEROSCOPY
40-49,2,2,1,2019-03-29,MS,MASTECTOMY
50-64,64,88,5,2019-03-29,MS,CATARACT
50-64,11,12,2,2019-03-29,MS,CHOLECYSTECTOMY
50-64,36,38,4,2019-03-29,MS,CYSTOSCOPY
50-64,3,3,1,2019-03-29,MS,HIP REPLACEMENT
50-64,9,9,2,2019-03-29,MS,HYSTEROSCOPY
50-64,12,19,3,2019-03-29,MS,KNEE REPLACEMENT
50-64,2,2,1,2019-03-29,MS,MASTECTOMY
50-64,5,6,1,2019-03-29,MS,PROSTATECTOMY
65+,104,153,5,2019-03-29,MS,CATARACT
65+,11,14,1,2019-03-29,MS,CHOLECYSTECTOMY
65+,74,94,4,2019-03-29,MS,CYSTOSCOPY
65+,2,3,1,2019-03-29,MS,HIP REPLACEMENT
65+,8,10,1,2019-03-29,MS,HYSTEROSCOPY
65+,10,13,1,2019-03-29,MS,KNEE REPLACEMENT
65+,4,6,1,2019-03-29,MS,MASTECTOMY
65+,7,7,1,2019-03-29,MS,PROSTATECTOMY
18-29,6,8,2,2019-04-05,MS,CHOLECYSTECTOMY
18-29,3,3,1,2019-04-05,MS,CYSTOSCOPY
18-29,1,1,1,2019-04-05,MS,HYSTEROSCOPY
30-39,11,19,4,2019-04-05,MS,CHOLECYSTECTOMY
30-39,1,1,1,2019-04-05,MS,CYSTOSCOPY
30-39,6,6,1,2019-04-05,MS,HYSTEROSCOPY
40-49,3,5,3,2019-04-05,MS,CATARACT
40-49,15,17,2,2019-04-05,MS,CHOLECYSTECTOMY
40-49,7,7,3,2019-04-05,MS,CYSTOSCOPY
40-49,4,4,1,2019-04-05,MS,HYSTEROSCOPY
40-49,2,4,2,2019-04-05,MS,MASTECTOMY
40-49,1,2,2,2019-04-05,MS,PROSTATECTOMY
50-64,1,1,1,2019-04-05,MS,CABG
50-64,44,65,6,2019-04-05,MS,CATARACT
50-64,16,22,2,2019-04-05,MS,CHOLECYSTECTOMY
50-64,39,41,2,2019-04-05,MS,CYSTOSCOPY
50-64,3,5,2,2019-04-05,MS,HIP REPLACEMENT
50-64,10,10,2,2019-04-05,MS,HYSTEROSCOPY
50-64,13,20,2,2019-04-05,MS,KNEE REPLACEMENT
50-64,8,9,1,2019-04-05,MS,MASTECTOMY
50-64,5,5,1,2019-04-05,MS,PROSTATECTOMY
65+,2,2,2,2019-04-05,MS,CABG
65+,115,179,4,2019-04-05,MS,CATARACT
65+,9,9,1,2019-04-05,MS,CHOLECYSTECTOMY
65+,75,90,3,2019-04-05,MS,CYSTOSCOPY
65+,4,6,1,2019-04-05,MS,HIP REPLACEMENT
65+,3,3,0,2019-04-05,MS,HYSTEROSCOPY
65+,14,20,1,2019-04-05,MS,KNEE REPLACEMENT
65+,4,6,2,2019-04-05,MS,MASTECTOMY
65+,3,5,1,2019-04-05,MS,PROSTATECTOMY
18-29,6,7,2,2019-04-12,MS,CHOLECYSTECTOMY
18-29,2,2,2,2019-04-12,MS,HYSTEROSCOPY
30-39,11,14,3,2019-04-12,MS,CHOLECYSTECTOMY
30-39,4,4,1,2019-04-12,MS,CYSTOSCOPY
30-39,7,10,3,2019-04-12,MS,HYSTEROSCOPY
30-39,1,1,1,2019-04-12,MS,MASTECTOMY
40-49,4,5,1,2019-04-12,MS,CATARACT
40-49,10,14,9,2019-04-12,MS,CHOLECYSTECTOMY
40-49,8,8,3,2019-04-12,MS,CYSTOSCOPY
40-49,1,1,1,2019-04-12,MS,HIP REPLACEMENT
40-49,3,3,1,2019-04-12,MS,HYSTEROSCOPY
40-49,2,2,2,2019-04-12,MS,MASTECTOMY
50-64,53,74,6,2019-04-12,MS,CATARACT
50-64,12,12,4,2019-04-12,MS,CHOLECYSTECTOMY
50-64,25,32,5,2019-04-12,MS,CYSTOSCOPY
50-64,11,16,3,2019-04-12,MS,HIP REPLACEMENT
50-64,5,5,1,2019-04-12,MS,HYSTEROSCOPY
50-64,13,20,2,2019-04-12,MS,KNEE REPLACEMENT
50-64,12,17,2,2019-04-12,MS,MASTECTOMY
50-64,3,3,1,2019-04-12,MS,PROSTATECTOMY
65+,1,1,1,2019-04-12,MS,CABG
65+,155,222,6,2019-04-12,MS,CATARACT
65+,3,3,1,2019-04-12,MS,CHOLECYSTECTOMY
65+,61,74,4,2019-04-12,MS,CYSTOSCOPY
65+,4,5,1,2019-04-12,MS,HIP REPLACEMENT
65+,1,3,2,2019-04-12,MS,HYSTEROSCOPY
65+,20,24,2,2019-04-12,MS,KNEE REPLACEMENT
65+,8,8,1,2019-04-12,MS,MASTECTOMY
65+,3,3,1,2019-04-12,MS,PROSTATECTOMY
18-29,6,8,2,2019-04-19,MS,CHOLECYSTECTOMY
18-29,2,2,2,2019-04-19,MS,CYSTOSCOPY
18-29,4,6,4,2019-04-19,MS,HYSTEROSCOPY
30-39,1,1,1,2019-04-19,MS,CATARACT
30-39,9,11,2,2019-04-19,MS,CHOLECYSTECTOMY
30-39,5,5,1,2019-04-19,MS,CYSTOSCOPY
30-39,8,8,2,2019-04-19,MS,HYSTEROSCOPY
30-39,1,1,1,2019-04-19,MS,MASTECTOMY
40-49,2,3,1,2019-04-19,MS,CATARACT
40-49,7,7,3,2019-04-19,MS,CHOLECYSTECTOMY
40-49,5,6,2,2019-04-19,MS,CYSTOSCOPY
40-49,2,2,1,2019-04-19,MS,HYSTEROSCOPY
40-49,2,2,1,2019-04-19,MS,MASTECTOMY
50-64,60,83,6,2019-04-19,MS,CATARACT
50-64,12,14,5,2019-04-19,MS,CHOLECYSTECTOMY
50-64,39,45,4,2019-04-19,MS,CYSTOSCOPY
