age,patients,claims,physicians,week,state,elective
40-49,4,6,2,2019-01-25,MA,HIP REPLACEMENT
40-49,21,24,5,2019-01-25,MA,HYSTEROSCOPY
40-49,3,8,4,2019-01-25,MA,KNEE REPLACEMENT
40-49,5,6,2,2019-01-25,MA,MASTECTOMY
50-64,102,156,11,2019-01-25,MA,CATARACT
50-64,20,23,3,2019-01-25,MA,CHOLECYSTECTOMY
50-64,60,78,8,2019-01-25,MA,CYSTOSCOPY
50-64,24,41,5,2019-01-25,MA,HIP REPLACEMENT
50-64,30,34,8,2019-01-25,MA,HYSTEROSCOPY
50-64,28,46,6,2019-01-25,MA,KNEE REPLACEMENT
50-64,13,16,4,2019-01-25,MA,MASTECTOMY
50-64,3,5,2,2019-01-25,MA,PROSTATECTOMY
65+,492,638,13,2019-01-25,MA,CATARACT
65+,10,11,2,2019-01-25,MA,CHOLECYSTECTOMY
65+,128,143,8,2019-01-25,MA,CYSTOSCOPY
65+,40,59,6,2019-01-25,MA,HIP REPLACEMENT
65+,7,7,2,2019-01-25,MA,HYSTEROSCOPY
65+,51,73,8,2019-01-25,MA,KNEE REPLACEMENT
65+,11,13,5,2019-01-25,MA,MASTECTOMY
65+,3,7,5,2019-01-25,MA,PROSTATECTOMY
18-29,2,3,1,2019-02-01,MA,CATARACT
18-29,10,16,3,2019-02-01,MA,CHOLECYSTECTOMY
18-29,3,3,3,2019-02-01,MA,CYSTOSCOPY
30-39,1,1,1,2019-02-01,MA,CATARACT
30-39,17,28,4,2019-02-01,MA,CHOLECYSTECTOMY
30-39,13,14,2,2019-02-01,MA,CYSTOSCOPY
30-39,21,27,4,2019-02-01,MA,HYSTEROSCOPY
30-39,1,1,1,2019-02-01,MA,KNEE REPLACEMENT
30-39,2,2,1,2019-02-01,MA,MASTECTOMY
40-49,5,9,1,2019-02-01,MA,CATARACT
40-49,12,17,5,2019-02-01,MA,CHOLECYSTECTOMY
40-49,21,23,5,2019-02-01,MA,CYSTOSCOPY
40-49,4,6,4,2019-02-01,MA,HIP REPLACEMENT
40-49,25,30,4,2019-02-01,MA,HYSTEROSCOPY
40-49,2,5,3,2019-02-01,MA,KNEE REPLACEMENT
40-49,4,5,3,2019-02-01,MA,MASTECTOMY
50-64,116,178,12,2019-02-01,MA,CATARACT
50-64,24,36,4,2019-02-01,MA,CHOLECYSTECTOMY
50-64,78,103,8,2019-02-01,MA,CYSTOSCOPY
50-64,31,50,11,2019-02-01,MA,HIP REPLACEMENT
50-64,20,24,6,2019-02-01,MA,HYSTEROSCOPY
50-64,41,66,6,2019-02-01,MA,KNEE REPLACEMENT
50-64,5,7,3,2019-02-01,MA,MASTECTOMY
50-64,3,4,1,2019-02-01,MA,PROSTATECTOMY
65+,1,1,1,2019-02-01,MA,CABG
65+,508,677,14,2019-02-01,MA,CATARACT
65+,11,13,3,2019-02-01,MA,CHOLECYSTECTOMY
65+,153,177,10,2019-02-01,MA,CYSTOSCOPY
65+,35,52,6,2019-02-01,MA,HIP REPLACEMENT
65+,12,12,3,2019-02-01,MA,HYSTEROSCOPY
65+,68,103,8,2019-02-01,MA,KNEE REPLACEMENT
65+,17,20,2,2019-02-01,MA,MASTECTOMY
65+,6,8,2,2019-02-01,MA,PROSTATECTOMY
18-29,4,5,3,2019-02-08,MA,CHOLECYSTECTOMY
18-29,1,1,1,2019-02-08,MA,CYSTOSCOPY
18-29,1,2,1,2019-02-08,MA,HIP REPLACEMENT
18-29,2,3,1,2019-02-08,MA,HYSTEROSCOPY
18-29,1,2,1,2019-02-08,MA,MASTECTOMY
30-39,3,4,2,2019-02-08,MA,CATARACT
30-39,19,26,2,2019-02-08,MA,CHOLECYSTECTOMY
30-39,7,8,2,2019-02-08,MA,CYSTOSCOPY
30-39,3,4,1,2019-02-08,MA,HIP REPLACEMENT
30-39,15,16,4,2019-02-08,MA,HYSTEROSCOPY
30-39,1,5,2,2019-02-08,MA,MASTECTOMY
40-49,8,10,2,2019-02-08,MA,CATARACT
40-49,9,10,3,2019-02-08,MA,CHOLECYSTECTOMY
40-49,13,15,4,2019-02-08,MA,CYSTOSCOPY
40-49,2,2,1,2019-02-08,MA,HIP REPLACEMENT
40-49,21,27,7,2019-02-08,MA,HYSTEROSCOPY
40-49,3,3,1,2019-02-08,MA,MASTECTOMY
50-64,111,163,16,2019-02-08,MA,CATARACT
50-64,21,24,4,2019-02-08,MA,CHOLECYSTECTOMY
50-64,68,88,7,2019-02-08,MA,CYSTOSCOPY
50-64,23,39,6,2019-02-08,MA,HIP REPLACEMENT
50-64,34,41,5,2019-02-08,MA,HYSTEROSCOPY
50-64,32,54,5,2019-02-08,MA,KNEE REPLACEMENT
50-64,13,17,6,2019-02-08,MA,MASTECTOMY
65+,578,721,11,2019-02-08,MA,CATARACT
65+,14,16,1,2019-02-08,MA,CHOLECYSTECTOMY
65+,157,174,7,2019-02-08,MA,CYSTOSCOPY
65+,25,40,6,2019-02-08,MA,HIP REPLACEMENT
65+,7,7,2,2019-02-08,MA,HYSTEROSCOPY
65+,53,83,7,2019-02-08,MA,KNEE REPLACEMENT
65+,10,13,2,2019-02-08,MA,MASTECTOMY
65+,1,2,2,2019-02-08,MA,PROSTATECTOMY
18-29,5,5,2,2019-02-15,MA,CHOLECYSTECTOMY
18-29,5,6,5,2019-02-15,MA,CYSTOSCOPY
18-29,3,3,1,2019-02-15,MA,HYSTEROSCOPY
30-39,1,1,0,2019-02-15,MA,CATARACT
30-39,15,17,4,2019-02-15,MA,CHOLECYSTECTOMY
30-39,6,7,3,2019-02-15,MA,CYSTOSCOPY
30-39,17,20,4,2019-02-15,MA,HYSTEROSCOPY
30-39,2,2,2,2019-02-15,MA,MASTECTOMY
40-49,9,16,3,2019-02-15,MA,CATARACT
40-49,6,9,2,2019-02-15,MA,CHOLECYSTECTOMY
40-49,11,13,2,2019-02-15,MA,CYSTOSCOPY
40-49,5,9,2,2019-02-15,MA,HIP REPLACEMENT
40-49,17,20,7,2019-02-15,MA,HYSTEROSCOPY
40-49,1,1,1,2019-02-15,MA,KNEE REPLACEMENT
40-49,2,3,1,2019-02-15,MA,MASTECTOMY
50-64,145,209,15,2019-02-15,MA,CATARACT
50-64,21,25,5,2019-02-15,MA,CHOLECYSTECTOMY
50-64,53,63,7,2019-02-15,MA,CYSTOSCOPY
50-64,18,34,9,2019-02-15,MA,HIP REPLACEMENT
50-64,22,28,4,2019-02-15,MA,HYSTEROSCOPY
50-64,33,62,8,2019-02-15,MA,KNEE REPLACEMENT
50-64,21,25,3,2019-02-15,MA,MASTECTOMY
50-64,1,1,1,2019-02-15,MA,PROSTATECTOMY
65+,1,1,1,2019-02-15,MA,CABG
65+,613,815,13,2019-02-15,MA,CATARACT
65+,18,18,3,2019-02-15,MA,CHOLECYSTECTOMY
65+,125,151,9,2019-02-15,MA,CYSTOSCOPY
65+,30,46,9,2019-02-15,MA,HIP REPLACEMENT
65+,7,7,1,2019-02-15,MA,HYSTEROSCOPY
65+,45,74,5,2019-02-15,MA,KNEE REPLACEMENT
65+,9,10,1,2019-02-15,MA,MASTECTOMY
65+,5,6,1,2019-02-15,MA,PROSTATECTOMY
18-29,3,5,4,2019-02-22,MA,CHOLECYSTECTOMY
18-29,3,3,3,2019-02-22,MA,CYSTOSCOPY
18-29,2,2,1,2019-02-22,MA,HYSTEROSCOPY
30-39,14,22,3,2019-02-22,MA,CHOLECYSTECTOMY
30-39,4,4,1,2019-02-22,MA,CYSTOSCOPY
30-39,16,18,3,2019-02-22,MA,HYSTEROSCOPY
30-39,2,4,3,2019-02-22,MA,MASTECTOMY
40-49,3,4,0,2019-02-22,MA,CATARACT
40-49,11,12,3,2019-02-22,MA,CHOLECYSTECTOMY
40-49,11,13,5,2019-02-22,MA,CYSTOSCOPY
40-49,3,8,5,2019-02-22,MA,HIP REPLACEMENT
40-49,12,15,4,2019-02-22,MA,HYSTEROSCOPY
40-49,3,3,1,2019-02-22,MA,KNEE REPLACEMENT
40-49,5,6,4,2019-02-22,MA,MASTECTOMY
50-64,84,115,9,2019-02-22,MA,CATARACT
50-64,20,24,5,2019-02-22,MA,CHOLECYSTECTOMY
50-64,51,63,6,2019-02-22,MA,CYSTOSCOPY
50-64,15,31,7,2019-02-22,MA,HIP REPLACEMENT
50-64,30,38,4,2019-02-22,MA,HYSTEROSCOPY
50-64,34,56,6,2019-02-22,MA,KNEE REPLACEMENT
50-64,16,24,3,2019-02-22,MA,MASTECTOMY
50-64,5,9,2,2019-02-22,MA,PROSTATECTOMY
65+,405,510,9,2019-02-22,MA,CATARACT
65+,15,19,2,2019-02-22,MA,CHOLECYSTECTOMY
65+,94,111,5,2019-02-22,MA,CYSTOSCOPY
65+,34,45,4,2019-02-22,MA,HIP REPLACEMENT
65+,11,12,2,2019-02-22,MA,HYSTEROSCOPY
65+,50,71,5,2019-02-22,MA,KNEE REPLACEMENT
65+,12,13,5,2019-02-22,MA,MASTECTOMY
65+,2,2,1,2019-02-22,MA,PROSTATECTOMY
18-29,6,8,3,2019-03-01,MA,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-01,MA,CYSTOSCOPY
18-29,3,4,1,2019-03-01,MA,HYSTEROSCOPY
18-29,2,2,2,2019-03-01,MA,MASTECTOMY
30-39,2,2,2,2019-03-01,MA,CATARACT
30-39,15,20,4,2019-03-01,MA,CHOLECYSTECTOMY
30-39,2,2,1,2019-03-01,MA,CYSTOSCOPY
30-39,2,3,2,2019-03-01,MA,HIP REPLACEMENT
30-39,20,28,3,2019-03-01,MA,HYSTEROSCOPY
30-39,2,3,2,2019-03-01,MA,MASTECTOMY
40-49,7,10,2,2019-03-01,MA,CATARACT
40-49,13,14,3,2019-03-01,MA,CHOLECYSTECTOMY
40-49,21,25,4,2019-03-01,MA,CYSTOSCOPY
40-49,3,7,3,2019-03-01,MA,HIP REPLACEMENT
40-49,20,27,7,2019-03-01,MA,HYSTEROSCOPY
40-49,2,2,2,2019-03-01,MA,KNEE REPLACEMENT
40-49,8,8,3,2019-03-01,MA,MASTECTOMY
50-64,122,178,11,2019-03-01,MA,CATARACT
50-64,19,23,6,2019-03-01,MA,CHOLECYSTECTOMY
50-64,60,70,6,2019-03-01,MA,CYSTOSCOPY
50-64,21,38,8,2019-03-01,MA,HIP REPLACEMENT
50-64,27,31,4,2019-03-01,MA,HYSTEROSCOPY
50-64,31,57,10,2019-03-01,MA,KNEE REPLACEMENT
50-64,16,18,3,2019-03-01,MA,MASTECTOMY
50-64,3,5,2,2019-03-01,MA,PROSTATECTOMY
65+,1,1,1,2019-03-01,MA,CABG
65+,598,793,14,2019-03-01,MA,CATARACT
65+,12,13,3,2019-03-01,MA,CHOLECYSTECTOMY
65+,161,181,9,2019-03-01,MA,CYSTOSCOPY
65+,31,40,6,2019-03-01,MA,HIP REPLACEMENT
65+,3,4,1,2019-03-01,MA,HYSTEROSCOPY
65+,62,90,7,2019-03-01,MA,KNEE REPLACEMENT
65+,13,14,3,2019-03-01,MA,MASTECTOMY
65+,1,2,1,2019-03-01,MA,PROSTATECTOMY
18-29,1,1,0,2019-03-08,MA,CATARACT
18-29,13,17,2,2019-03-08,MA,CHOLECYSTECTOMY
18-29,4,5,2,2019-03-08,MA,CYSTOSCOPY
18-29,1,1,1,2019-03-08,MA,HIP REPLACEMENT
18-29,3,4,1,2019-03-08,MA,HYSTEROSCOPY
18-29,1,1,1,2019-03-08,MA,MASTECTOMY
30-39,11,14,3,2019-03-08,MA,CHOLECYSTECTOMY
30-39,9,12,2,2019-03-08,MA,CYSTOSCOPY
30-39,2,3,1,2019-03-08,MA,HIP REPLACEMENT
30-39,22,25,9,2019-03-08,MA,HYSTEROSCOPY
30-39,4,7,5,2019-03-08,MA,MASTECTOMY
40-49,12,17,2,2019-03-08,MA,CATARACT
40-49,13,17,7,2019-03-08,MA,CHOLECYSTECTOMY
40-49,12,17,4,2019-03-08,MA,CYSTOSCOPY
40-49,21,22,3,2019-03-08,MA,HYSTEROSCOPY
40-49,4,6,1,2019-03-08,MA,KNEE REPLACEMENT
40-49,1,1,1,2019-03-08,MA,MASTECTOMY
50-64,130,196,12,2019-03-08,MA,CATARACT
50-64,15,21,3,2019-03-08,MA,CHOLECYSTECTOMY
50-64,77,88,6,2019-03-08,MA,CYSTOSCOPY
50-64,24,34,5,2019-03-08,MA,HIP REPLACEMENT
50-64,28,36,11,2019-03-08,MA,HYSTEROSCOPY
50-64,25,36,7,2019-03-08,MA,KNEE REPLACEMENT
50-64,13,16,6,2019-03-08,MA,MASTECTOMY
50-64,1,1,1,2019-03-08,MA,PROSTATECTOMY
65+,582,777,12,2019-03-08,MA,CATARACT
65+,7,9,2,2019-03-08,MA,CHOLECYSTECTOMY
65+,120,131,7,2019-03-08,MA,CYSTOSCOPY
65+,31,44,6,2019-03-08,MA,HIP REPLACEMENT
65+,6,8,1,2019-03-08,MA,HYSTEROSCOPY
65+,55,77,5,2019-03-08,MA,KNEE REPLACEMENT
65+,8,9,1,2019-03-08,MA,MASTECTOMY
65+,2,3,1,2019-03-08,MA,PROSTATECTOMY
18-29,13,16,4,2019-03-15,MA,CHOLECYSTECTOMY
18-29,6,8,2,2019-03-15,MA,CYSTOSCOPY
18-29,1,1,1,2019-03-15,MA,HIP REPLACEMENT
18-29,6,7,1,2019-03-15,MA,HYSTEROSCOPY
30-39,3,3,1,2019-03-15,MA,CATARACT
30-39,11,15,3,2019-03-15,MA,CHOLECYSTECTOMY
30-39,13,17,4,2019-03-15,MA,CYSTOSCOPY
30-39,22,31,4,2019-03-15,MA,HYSTEROSCOPY
30-39,1,1,1,2019-03-15,MA,MASTECTOMY
40-49,4,9,3,2019-03-15,MA,CATARACT
40-49,14,20,3,2019-03-15,MA,CHOLECYSTECTOMY
40-49,10,11,3,2019-03-15,MA,CYSTOSCOPY
40-49,3,4,1,2019-03-15,MA,HIP REPLACEMENT
40-49,17,25,5,2019-03-15,MA,HYSTEROSCOPY
40-49,3,4,1,2019-03-15,MA,KNEE REPLACEMENT
40-49,4,6,4,2019-03-15,MA,MASTECTOMY
50-64,137,216,9,2019-03-15,MA,CATARACT
50-64,19,23,3,2019-03-15,MA,CHOLECYSTECTOMY
50-64,64,72,6,2019-03-15,MA,CYSTOSCOPY
50-64,24,43,5,2019-03-15,MA,HIP REPLACEMENT
50-64,26,33,4,2019-03-15,MA,HYSTEROSCOPY
50-64,28,44,9,2019-03-15,MA,KNEE REPLACEMENT
50-64,13,15,3,2019-03-15,MA,MASTECTOMY
50-64,1,2,1,2019-03-15,MA,PROSTATECTOMY
65+,569,744,14,2019-03-15,MA,CATARACT
65+,15,18,2,2019-03-15,MA,CHOLECYSTECTOMY
65+,147,175,8,2019-03-15,MA,CYSTOSCOPY
65+,31,44,5,2019-03-15,MA,HIP REPLACEMENT
65+,6,6,3,2019-03-15,MA,HYSTEROSCOPY
65+,47,66,6,2019-03-15,MA,KNEE REPLACEMENT
65+,12,17,2,2019-03-15,MA,MASTECTOMY
65+,6,8,2,2019-03-15,MA,PROSTATECTOMY
18-29,1,1,1,2019-03-22,MA,CATARACT
18-29,9,13,3,2019-03-22,MA,CHOLECYSTECTOMY
18-29,7,8,2,2019-03-22,MA,CYSTOSCOPY
18-29,6,9,3,2019-03-22,MA,HYSTEROSCOPY
18-29,4,5,1,2019-03-22,MA,MASTECTOMY
30-39,1,1,0,2019-03-22,MA,CATARACT
30-39,15,22,6,2019-03-22,MA,CHOLECYSTECTOMY
30-39,4,5,2,2019-03-22,MA,CYSTOSCOPY
30-39,22,26,7,2019-03-22,MA,HYSTEROSCOPY
40-49,8,12,2,2019-03-22,MA,CATARACT
40-49,13,18,4,2019-03-22,MA,CHOLECYSTECTOMY
40-49,12,13,3,2019-03-22,MA,CYSTOSCOPY
40-49,4,6,1,2019-03-22,MA,HIP REPLACEMENT
40-49,13,15,3,2019-03-22,MA,HYSTEROSCOPY
40-49,3,5,1,2019-03-22,MA,KNEE REPLACEMENT
40-49,5,5,2,2019-03-22,MA,MASTECTOMY
50-64,120,174,10,2019-03-22,MA,CATARACT
50-64,25,29,4,2019-03-22,MA,CHOLECYSTECTOMY
50-64,66,76,9,2019-03-22,MA,CYSTOSCOPY
50-64,21,40,8,2019-03-22,MA,HIP REPLACEMENT
50-64,20,27,6,2019-03-22,MA,HYSTEROSCOPY
50-64,32,52,4,2019-03-22,MA,KNEE REPLACEMENT
50-64,15,18,3,2019-03-22,MA,MASTECTOMY
50-64,5,10,3,2019-03-22,MA,PROSTATECTOMY
65+,570,724,12,2019-03-22,MA,CATARACT
65+,19,21,2,2019-03-22,MA,CHOLECYSTECTOMY
65+,131,150,7,2019-03-22,MA,CYSTOSCOPY
65+,28,38,4,2019-03-22,MA,HIP REPLACEMENT
65+,8,8,1,2019-03-22,MA,HYSTEROSCOPY
65+,53,79,4,2019-03-22,MA,KNEE REPLACEMENT
65+,16,17,1,2019-03-22,MA,MASTECTOMY
65+,1,1,1,2019-03-22,MA,PROSTATECTOMY
18-29,12,15,5,2019-03-29,MA,CHOLECYSTECTOMY
18-29,2,2,1,2019-03-29,MA,CYSTOSCOPY
18-29,3,3,1,2019-03-29,MA,HYSTEROSCOPY
18-29,1,1,1,2019-03-29,MA,MASTECTOMY
30-39,3,3,0,2019-03-29,MA,CATARACT
30-39,7,7,5,2019-03-29,MA,CHOLECYSTECTOMY
30-39,4,5,2,2019-03-29,MA,CYSTOSCOPY
30-39,2,3,2,2019-03-29,MA,HIP REPLACEMENT
30-39,19,24,4,2019-03-29,MA,HYSTEROSCOPY
30-39,2,2,1,2019-03-29,MA,MASTECTOMY
40-49,9,12,1,2019-03-29,MA,CATARACT
40-49,17,22,6,2019-03-29,MA,CHOLECYSTECTOMY
40-49,14,16,2,2019-03-29,MA,CYSTOSCOPY
40-49,1,1,1,2019-03-29,MA,HIP REPLACEMENT
40-49,17,19,5,2019-03-29,MA,HYSTEROSCOPY
40-49,1,2,1,2019-03-29,MA,KNEE REPLACEMENT
40-49,5,5,1,2019-03-29,MA,MASTECTOMY
50-64,122,184,18,2019-03-29,MA,CATARACT
50-64,21,27,4,2019-03-29,MA,CHOLECYSTECTOMY
50-64,59,75,6,2019-03-29,MA,CYSTOSCOPY
50-64,21,38,6,2019-03-29,MA,HIP REPLACEMENT
50-64,16,19,2,2019-03-29,MA,HYSTEROSCOPY
50-64,29,60,6,2019-03-29,MA,KNEE REPLACEMENT
50-64,11,14,6,2019-03-29,MA,MASTECTOMY
50-64,1,1,1,2019-03-29,MA,PROSTATECTOMY
65+,544,683,11,2019-03-29,MA,CATARACT
65+,12,16,1,2019-03-29,MA,CHOLECYSTECTOMY
65+,156,179,6,2019-03-29,MA,CYSTOSCOPY
65+,37,52,7,2019-03-29,MA,HIP REPLACEMENT
65+,5,5,1,2019-03-29,MA,HYSTEROSCOPY
65+,76,100,5,2019-03-29,MA,KNEE REPLACEMENT
65+,10,10,2,2019-03-29,MA,MASTECTOMY
65+,1,2,1,2019-03-29,MA,PROSTATECTOMY
18-29,11,13,1,2019-04-05,MA,CHOLECYSTECTOMY
18-29,3,3,3,2019-04-05,MA,CYSTOSCOPY
18-29,3,4,3,2019-04-05,MA,HYSTEROSCOPY
30-39,1,1,0,2019-04-05,MA,CATARACT
30-39,17,20,2,2019-04-05,MA,CHOLECYSTECTOMY
30-39,5,5,2,2019-04-05,MA,CYSTOSCOPY
30-39,2,4,2,2019-04-05,MA,HIP REPLACEMENT
30-39,26,29,2,2019-04-05,MA,HYSTEROSCOPY
30-39,5,7,1,2019-04-05,MA,MASTECTOMY
40-49,5,7,1,2019-04-05,MA,CATARACT
40-49,9,12,2,2019-04-05,MA,CHOLECYSTECTOMY
40-49,15,18,3,2019-04-05,MA,CYSTOSCOPY
40-49,3,5,3,2019-04-05,MA,HIP REPLACEMENT
40-49,13,15,2,2019-04-05,MA,HYSTEROSCOPY
40-49,1,2,1,2019-04-05,MA,KNEE REPLACEMENT
40-49,3,4,1,2019-04-05,MA,MASTECTOMY
50-64,133,185,7,2019-04-05,MA,CATARACT
50-64,28,36,3,2019-04-05,MA,CHOLECYSTECTOMY
50-64,49,60,4,2019-04-05,MA,CYSTOSCOPY
50-64,20,31,4,2019-04-05,MA,HIP REPLACEMENT
50-64,28,33,3,2019-04-05,MA,HYSTEROSCOPY
50-64,30,55,4,2019-04-05,MA,KNEE REPLACEMENT
50-64,14,17,4,2019-04-05,MA,MASTECTOMY
65+,570,726,9,2019-04-05,MA,CATARACT
65+,19,19,2,2019-04-05,MA,CHOLECYSTECTOMY
65+,92,109,3,2019-04-05,MA,CYSTOSCOPY
65+,32,53,4,2019-04-05,MA,HIP REPLACEMENT
65+,5,5,1,2019-04-05,MA,HYSTEROSCOPY
65+,50,74,4,2019-04-05,MA,KNEE REPLACEMENT
65+,17,23,4,2019-04-05,MA,MASTECTOMY
65+,4,7,1,2019-04-05,MA,PROSTATECTOMY
18-29,10,10,3,2019-04-12,MA,CHOLECYSTECTOMY
18-29,4,4,1,2019-04-12,MA,CYSTOSCOPY
18-29,1,1,1,2019-04-12,MA,HYSTEROSCOPY
30-39,4,6,2,2019-04-12,MA,CATARACT
30-39,13,14,2,2019-04-12,MA,CHOLECYSTECTOMY
